Date,League,Time,Home,Away,Odds_H,Odds_A,Over_Line,Odds_Over,Odds_Under,HA_Line,HA_Odds_H,HA_Odds_A,Fixture ID,P(H),P(A),P(O),P(U),P_Diff,Porc_Over_Home,Porc_Over_Away,CustoGolHome,CustoGolAway,Avg_CG_H,DP_CG_H,CV_CG_H,Avg_CG_A,DP_CG_A,CV_CG_A,MediaCustoGolHome,MediaCustoGolAway,Last_CG_H,Last_CG_A,Acima_Last_CG_H,Acima_Last_CG_A,Abaixo_Last_CG_H,Abaixo_Last_CG_A,CV_ML,CV_Over,CV_HA,Retornos_BH_Acu,Avg_Retornos_BH,Custo_Retorno_BH,Avg_Porc_BH_Bookie,Avg_Porc_BH_Real,Dist_Porc_BH,Retornos_BA_Acu,Avg_Retornos_BA,Custo_Retorno_BA,Avg_Porc_BA_Bookie,Avg_Porc_BA_Real,Dist_Porc_BA,Zebra,Odds,prediction_label,prediction_score
2023-11-10,Europa Euroliga,16:00,Alba Berlin,Panathinaikos,2.62,1.56,161.5,1.91,1.91,2.5,2.1,1.67,z9RAjM8p,0.3816794,0.64102566,0.5235602,0.5235602,0.02270503,0.0,0.0,,,190.394,99.97594,0.52510023,,,,0.0,0.0,276.25,295.2,0.0,0.0,0.0,0.0,0.35862833,0.0,0.16130288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Casa,2.1,1,1.0
2023-11-10,Europa Euroliga,16:30,Barcelona,Crvena zvezda,1.23,4.44,158.5,1.91,1.91,-10.5,2.0,1.71,EaQEktOj,0.8130081,0.22522523,0.5235602,0.5235602,0.038233355,0.0,0.0,,,,,,,,,0.0,0.0,100.8,215.0,0.0,0.0,0.0,0.0,0.80063945,0.0,0.110544994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.71,1,1.0
2023-11-10,Europa Euroliga,17:00,Monaco,Lyon-Villeurbanne,1.18,5.4,163.5,1.91,1.91,-11.5,2.0,1.71,80bs8lvI,0.84745765,0.18518518,0.5235602,0.5235602,0.03264281,0.0,0.0,,,,,,,,,0.0,0.0,94.64,89.76,0.0,0.0,0.0,1.0,0.906988,0.0,0.110544994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.71,1,0.9999
2023-11-10,Arábia Saudita Premier League,10:00,Al Salam,Al Ahli,6.33,1.09,173.5,1.83,1.83,12.5,2.0,1.72,SxJDiyb5,0.15797788,0.9174312,0.5464481,0.5464481,0.07540908,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99871683,0.0,0.106446184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Casa,2.0,1,0.5833
2023-11-10,Arábia Saudita Premier League,12:00,Al Khaleej,Al Nasr,11.2,1.01,160.5,1.83,1.83,17.5,2.0,1.72,0jHLkFSH,0.08928572,0.990099,0.5464481,0.5464481,0.07938472,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1802486,0.0,0.106446184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Casa,2.0,1,0.9306
2023-11-10,Argentina Liga A,20:00,Gimnasia,Quimsa,2.52,1.51,159.5,1.87,1.89,3.5,1.97,1.74,KpPQqsg5,0.3968254,0.66225165,0.53475934,0.52910054,0.059077054,0.0,0.0,,,,,,,,,0.0,0.0,146.4,96.2,0.0,0.0,0.0,1.0,0.3544307,0.0075224126,0.08767362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Casa,1.97,1,0.9988
2023-11-10,Austrália Liga Feminina Wnbl,05:30,Bendigo F,Sydney F,2.57,1.49,157.5,1.86,1.86,3.5,2.0,1.72,r9HnCfCg,0.38910505,0.67114097,0.53763443,0.53763443,0.060246,0.0,0.0,,,,,,,,,0.0,0.0,0.0,156.2,0.0,0.0,0.0,0.0,0.37619475,0.0,0.106446184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Casa,2.0,1,0.9899
2023-11-10,China Cba,08:35,Beijing,Shenzhen,1.51,2.54,193.5,1.85,1.89,-6.5,2.07,1.67,K07fI4lK,0.66225165,0.39370078,0.5405405,0.52910054,0.055952445,0.0,0.0,,,125.692,21.137907,0.16817226,137.358,29.605494,0.21553527,0.0,0.0,123.6,183.26,0.0,0.0,0.0,0.0,0.3596642,0.015125278,0.15125279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.67,1,0.936
2023-11-10,China Cba,08:35,Nanjing Tongxi,Sichuan,1.21,4.45,206.5,1.86,1.9,-12.5,2.07,1.67,Mgk8dNR0,0.8264463,0.2247191,0.53763443,0.5263158,0.051165383,0.0,0.0,,,364.95,224.60562,0.61544216,472.452,179.83757,0.3806473,0.0,0.0,256.0,464.6,0.0,0.0,0.0,0.0,0.8095498,0.015044825,0.15125279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.67,1,0.9767
2023-11-10,China Cba,08:35,Tianjin,Shandong,2.54,1.51,203.5,1.85,1.89,2.5,2.07,1.67,EN6bHO3Q,0.39370078,0.66225165,0.5405405,0.52910054,0.055952445,0.0,0.0,,,505.44,280.60446,0.5551687,222.266,89.794136,0.40399402,0.0,0.0,575.0,273.0,1.0,0.0,0.0,0.0,0.3596642,0.015125278,0.15125279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Casa,2.07,1,0.9936
2023-11-10,China Cba,08:35,Xinjiang,Liaoning,2.26,1.64,194.5,1.8,1.97,1.5,2.08,1.7,GGlCess7,0.44247788,0.6097561,0.5555556,0.5076142,0.052233975,0.0,0.0,,,172.45,63.329967,0.3672367,144.454,41.722477,0.28882882,0.0,0.0,128.75,132.21,0.0,0.0,0.0,0.0,0.2248237,0.063770905,0.14216962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Casa,2.08,1,0.5482
2023-11-10,Coreia Do Sul Kbl,07:00,LG Sakers,KCC Egis,1.79,2.0,162.5,1.93,1.89,-2.5,2.04,1.69,AghizuIk,0.5586592,0.5,0.5181347,0.52910054,0.05865922,0.0,0.0,,,,,,,,,0.0,0.0,119.19,113.04,0.0,0.0,0.0,0.0,0.07836012,0.014808519,0.13270101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.69,1,0.9999
