Date,League,Time,Home,Away,Odds_H,Odds_A,Over_Line,Odds_Over,Odds_Under,HA_Line,HA_Odds_H,HA_Odds_A,Fixture ID,P(H),P(A),P(O),P(U),P_Diff,Avg_CG_H,DP_CG_H,CV_CG_H,Avg_Pontos_H,DP_Pontos_H,CV_Pontos_H,CG_H_Last_Game,Media_Odds_Geral_H,DP_Odds_Geral_H,CV_Odds_Geral_H,Saldo_Gols_H,Avg_CG_A,DP_CG_A,CV_CG_A,Avg_Pontos_A,DP_Pontos_A,CV_Pontos_A,CG_A_Last_Game,Media_Odds_Geral_A,DP_Odds_Geral_A,CV_Odds_Geral_A,Saldo_Gols_A,Goals_Last_H,Goals_Last_A,Last_Odd_H,Last_Odd_A,MediaCustoGolHome,MediaCustoGolAway,CV_ML,CV_Over,CV_HA,Retornos_BH_Acu,Avg_Retornos_BH,Custo_Retorno_BH,Avg_Porc_BH_Bookie,Avg_Porc_BH_Real,Dist_Porc_BH,Retornos_BA_Acu,Avg_Retornos_BA,Custo_Retorno_BA,Avg_Porc_BA_Bookie,Avg_Porc_BA_Real,Dist_Porc_BA
2023-11-22,Europa Eurocopa Feminina,14:00,TTT Riga F,Olympiakos F,1.3,3.31,139.5,1.84,1.86,-8.5,1.96,1.75,lnnV8LUH,0.7692307692307692,0.3021148036253776,0.5434782608695652,0.5376344086021505,0.07134557285614673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.6166093840281823,0.007644397634449168,0.08004982428526952,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-22,Filipinas Copa Commissioners,05:00,Terrafirma Dyip,TNT Tropang Giga,4.05,1.23,205.5,1.87,1.79,8.5,2.07,1.67,Awf79YRO,0.2469135802469136,0.8130081300813008,0.53475935828877,0.5586592178770949,0.05992171032821436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113,101,2.98,1.51,0.0,0.0,0.7553186071765394,0.030911771855149643,0.15125278741958234,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-22,Europa Eurocopa Feminina,14:00,Zabiny Brno F,Eleftheria F,1.04,9.35,139.5,1.85,1.85,-15.5,1.98,1.72,IDpML6DE,0.9615384615384615,0.10695187165775401,0.5405405405405405,0.5405405405405405,0.06849033319621545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.1310986239961904,0.0,0.0993771692478391,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-22,Europa Eurocopa Feminina,16:00,Bourges F,KP Brno F,1.03,10.5,144.5,1.82,1.88,-26.5,2.09,1.63,tpmnykD3,0.970873786407767,0.09523809523809523,0.5494505494505494,0.5319148936170213,0.06611188164586235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.1615440100323686,0.022933192903347423,0.17487587061602788,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-22,Europa Eurocopa Feminina,16:00,Flammes Carolo F,Cadi La Seu F,1.22,3.98,141.5,1.86,1.84,-10.5,1.97,1.71,pIgwwBri,0.819672131147541,0.25125628140703515,0.5376344086021505,0.5434782608695652,0.07092841255457616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.7506210446441812,0.007644397634449168,0.09991726255896867,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-22,Europa Eurocopa Feminina,16:00,La Roche F,Emlak Konut F,1.88,1.84,145.5,1.86,1.84,-3.5,1.97,1.73,Ee6zFbd1,0.5319148936170213,0.5434782608695652,0.5376344086021505,0.5434782608695652,0.07539315448658646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.01520659744487192,0.007644397634449168,0.09173277161338995,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-22,Europa Eurocopa Feminina,16:45,Uni Girona F,Gorzow F,1.18,4.42,144.5,1.81,1.89,-11.5,1.95,1.72,bLcsxVcc,0.8474576271186441,0.22624434389140272,0.5524861878453039,0.5291005291005292,0.07370197101004683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.8182235610872908,0.030577590537796594,0.08862918783264627,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-22,Filipinas Copa Commissioners,09:00,NorthPort,NLEX Road Warriors,2.44,1.46,214.5,1.86,1.8,3.5,2.08,1.67,AVarYH4P,0.4098360655737705,0.684931506849315,0.5376344086021505,0.5555555555555556,0.09476757242308542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,112,3.18,1.38,0.0,0.0,0.3553664849040085,0.023183828891362234,0.15462068281945843,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-22,Islândia Premier League Feminina,17:15,Thor AK Akureyri F,Keflavik F,4.37,1.19,148.5,1.84,1.86,9.5,2.04,1.7,IwIxN2pG,0.22883295194508008,0.8403361344537815,0.5434782608695652,0.5376344086021505,0.06916908639886166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,70,3.55,1.27,0.0,0.0,0.8088487640910866,0.007644397634449168,0.12856486930664504,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-22,Finlândia Korisliiga Feminina,13:30,Forssan Alku F,HBA-Marsky Helsinki F,1.83,1.87,156.5,1.87,1.79,-1.5,1.98,1.74,xr1sT64g,0.5464480874316939,0.53475935828877,0.53475935828877,0.5586592178770949,0.0812074457204639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93,77,12.0,2.16,0.0,0.0,0.015288795268898337,0.030911771855149643,0.09123958466923195,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
