Date,League,Time,Home,Away,Odds_H,Odds_A,Over_Line,Odds_Over,Odds_Under,HA_Line,HA_Odds_H,HA_Odds_A,Fixture ID,P(H),P(A),P(O),P(U),P_Diff,Avg_CG_H,DP_CG_H,CV_CG_H,Avg_Pontos_H,DP_Pontos_H,CV_Pontos_H,CG_H_Last_Game,Media_Odds_Geral_H,DP_Odds_Geral_H,CV_Odds_Geral_H,Saldo_Gols_H,Avg_CG_A,DP_CG_A,CV_CG_A,Avg_Pontos_A,DP_Pontos_A,CV_Pontos_A,CG_A_Last_Game,Media_Odds_Geral_A,DP_Odds_Geral_A,CV_Odds_Geral_A,Saldo_Gols_A,Goals_Last_H,Goals_Last_A,Last_Odd_H,Last_Odd_A,MediaCustoGolHome,MediaCustoGolAway,CV_ML,CV_Over,CV_HA,Retornos_BH_Acu,Avg_Retornos_BH,Custo_Retorno_BH,Avg_Porc_BH_Bookie,Avg_Porc_BH_Real,Dist_Porc_BH,Retornos_BA_Acu,Avg_Retornos_BA,Custo_Retorno_BA,Avg_Porc_BA_Bookie,Avg_Porc_BA_Real,Dist_Porc_BA
2023-11-25,Polônia Liga De Basquete,11:30,Slask Wroclaw,Spojnia Stargard,1.53,2.44,157.5,1.88,1.79,-5.5,2.09,1.66,xf9KAysq,0.6535947712418301,0.4098360655737705,0.5319148936170213,0.5586592178770949,0.06343083681560069,149.42000000000002,83.90325232075332,0.5615262503062061,1.2,1.6431676725154982,1.3693063937629153,76.85,2.01,1.049642796383608,0.5222103464595065,-31.0,143.514,57.36854521425482,0.39974180368643353,1.8,1.6431676725154982,0.9128709291752768,118.4,1.67,0.3929376540877699,0.23529200843579037,15.0,53,74,1.45,1.6,0.0,0.0,0.3241648216018933,0.03468098654320936,0.16216315515211488,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-25,Polônia 1. Liga,14:00,Alstom Krakow,GKS Tychy,2.29,1.58,161.5,1.84,1.86,2.5,1.97,1.75,xOliafef,0.4366812227074236,0.6329113924050632,0.5434782608695652,0.5376344086021505,0.06959261511248682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,90,4.28,3.2,0.0,0.0,0.25945520136560657,0.007644397634449168,0.08363628594679594,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-25,Polônia 1. Liga,12:00,HydroTruck Radom,Sokol Miedzychod,1.26,3.61,168.5,1.85,1.81,-9.5,2.0,1.72,WplebEA0,0.7936507936507936,0.2770083102493075,0.5405405405405405,0.5524861878453039,0.070659103900101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,94,2.16,2.73,0.0,0.0,0.6824233822539575,0.015455885927574822,0.10644618211410395,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-25,Polônia Liga De Basquete,15:30,Ostrow Wielkopolski,GTK Gliwice,1.24,3.87,166.5,1.88,1.85,-10.5,2.09,1.66,6cVJTLCs,0.8064516129032259,0.25839793281653745,0.5319148936170213,0.5405405405405405,0.06484954571976331,110.58400000000002,22.471324616052335,0.20320593047866176,1.8,1.6431676725154982,0.9128709291752768,147.29,1.382,0.15319921670818026,0.110853268240362,32.0,234.45,72.238909183348,0.30812074720984434,1.8,1.6431676725154982,0.9128709291752768,174.79999999999998,2.614,0.7186306422634648,0.2749160834978825,15.0,103,76,1.43,2.3,0.0,0.0,0.7278633403211819,0.01137437181533313,0.16216315515211488,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-25,Polônia Liga De Basquete,13:30,Dabrowa Gornicza,Legia,1.56,2.36,175.5,1.87,1.79,-4.5,1.98,1.74,4lqhY14Q,0.641025641025641,0.42372881355932207,0.53475935828877,0.5586592178770949,0.06475445458496298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.51799999999999,12.887791509797164,0.11661260165581322,1.8,1.6431676725154982,0.9128709291752768,101.78999999999999,1.51,0.5006495780483592,0.33155601195255574,10.0,102,87,2.77,1.17,0.0,0.0,0.28861501272920304,0.030911771855149643,0.09123958466923195,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-25,Reino Unido Wbbl (Fem.),10:00,Durham Palatinates F,Manchester Giants F,2.97,1.36,142.5,1.87,1.79,1.5,1.99,1.73,2s27tc1k,0.33670033670033667,0.7352941176470588,0.53475935828877,0.5586592178770949,0.07199445434739538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,75,1.21,5.47,0.0,0.0,0.5258392229608968,0.030911771855149643,0.09884288339166793,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-25,Lituânia Nkl,11:00,Suduva-Mantinga,Telsiai,2.08,1.69,155.5,1.88,1.79,1.5,1.94,1.77,CEzi7IYF,0.4807692307692307,0.591715976331361,0.5319148936170213,0.5586592178770949,0.0724852071005917,120.258,50.750486894216095,0.42201339531853266,3.0,0.0,0.0,83.42999999999999,1.482,0.656863760607936,0.443227908642332,62.0,84.816,11.768136216070921,0.13874901216835173,2.4,1.3416407864998738,0.5590169943749475,74.37,1.07,0.043011626335213174,0.04019778162169455,66.0,81,67,1.03,1.11,0.0,0.0,0.14629795472825124,0.03468098654320936,0.06480223870712293,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-25,Macedônia Do Norte Prva Liga,14:00,Kozuv,Rabotnicki,3.44,1.28,152.5,1.85,1.85,7.5,2.01,1.71,IRmInDr8,0.29069767441860467,0.78125,0.5405405405405405,0.5405405405405405,0.07194767441860472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83,98,1.11,1.01,0.0,0.0,0.6471824776961621,0.0,0.11404948083653987,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-25,Macedônia Do Norte Prva Liga,14:00,Gostivar,FMP Akademija,1.08,6.85,163.5,1.85,1.85,-16.5,1.98,1.74,4OazOT57,0.9259259259259258,0.14598540145985403,0.5405405405405405,0.5405405405405405,0.07191132738577988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90,93,1.14,5.74,0.0,0.0,1.0290053284858458,0.0,0.09123958466923195,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-25,Macedônia Do Norte Prva Liga,14:00,Euro Nickel,TFT Skopje,1.36,2.97,150.5,1.8,1.86,-8.5,2.09,1.66,CQtRpiDK,0.7352941176470588,0.33670033670033667,0.5555555555555556,0.5376344086021505,0.07199445434739538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82,63,1.53,3.48,0.0,0.0,0.5258392229608968,0.023183828891362234,0.16216315515211488,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-25,Lituânia Nkl,14:00,Jurbarkas,Klaipedos Neptunas,1.17,4.52,163.5,1.84,1.82,-12.5,2.06,1.68,A9IwbEe2,0.8547008547008548,0.22123893805309736,0.5434782608695652,0.5494505494505494,0.07593979275395224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.65999999999997,235.79107627304305,0.7174316201333995,0.6,1.3416407864998738,2.23606797749979,731.25,4.628,3.203641677841016,0.6922302674678081,-64.0,87,75,1.45,9.75,0.0,0.0,0.8326213416432106,0.007727942963787411,0.14369014804860328,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-25,Lituânia Nkl,13:00,Vilniaus Stekas,Rytas 2,1.84,1.86,162.5,1.86,1.8,-1.5,1.99,1.73,xdKVazRk,0.5434782608695652,0.5376344086021505,0.5376344086021505,0.5555555555555556,0.08111266947171569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,69,2.85,2.5,0.0,0.0,0.007644397634449168,0.023183828891362234,0.09884288339166793,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-25,Lituânia Nkl,11:00,Zalgiris Kaunas 2,BC Olimpas Palanga,1.89,1.78,144.5,1.85,1.81,-1.5,2.09,1.63,QLGR0GBq,0.5291005291005292,0.5617977528089888,0.5405405405405405,0.5524861878453039,0.0908982819095181,163.566,81.64796800900804,0.49917444951278406,3.0,0.0,0.0,142.08,2.016,1.1351784000763934,0.5630845238474174,70.0,103.5,30.683057214039145,0.29645465907284196,1.2,1.6431676725154982,1.3693063937629153,92.30000000000001,1.482,0.4467885405871551,0.3014767480345176,2.0,96,71,1.48,1.3,0.0,0.0,0.04238787244170034,0.015455885927574822,0.17487587061602788,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-25,Macedônia Do Norte Prva Liga,14:00,MZT Skopje,Cair 2030,1.17,4.61,159.5,1.82,1.85,-14.5,1.98,1.74,Q3JDnS0b,0.8547008547008548,0.21691973969631234,0.5494505494505494,0.5405405405405405,0.07162059439716706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68,87,1.27,2.9,0.0,0.0,0.8416772758760289,0.011560328847736482,0.09123958466923195,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-25,Polônia 1. Liga,16:00,MKKS Koszalin,Pelplin,1.93,1.79,158.5,1.8,1.86,-1.5,2.09,1.66,K6UkKeXJ,0.5181347150259068,0.5586592178770949,0.5555555555555556,0.5376344086021505,0.07679393290300185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82,85,1.41,1.19,0.0,0.0,0.053223091057051926,0.023183828891362234,0.16216315515211488,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-25,Portugal Proliga,14:00,Santo André,Ginasio Olhanense,1.26,3.61,161.5,1.85,1.85,-8.5,1.85,1.85,KU2Hf69E,0.7936507936507936,0.2770083102493075,0.5405405405405405,0.5405405405405405,0.070659103900101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,83,1.48,9.5,0.0,0.0,0.6824233822539575,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
