Date,League,Time,Home,Away,Odds_H,Odds_A,Over_Line,Odds_Over,Odds_Under,HA_Line,HA_Odds_H,HA_Odds_A,Fixture ID,P(H),P(A),P(O),P(U),P_Diff,Avg_CG_H,DP_CG_H,CV_CG_H,Avg_Pontos_H,DP_Pontos_H,CV_Pontos_H,CG_H_Last_Game,Media_Odds_Geral_H,DP_Odds_Geral_H,CV_Odds_Geral_H,Saldo_Gols_H,Avg_CG_A,DP_CG_A,CV_CG_A,Avg_Pontos_A,DP_Pontos_A,CV_Pontos_A,CG_A_Last_Game,Media_Odds_Geral_A,DP_Odds_Geral_A,CV_Odds_Geral_A,Saldo_Gols_A,Goals_Last_H,Goals_Last_A,Last_Odd_H,Last_Odd_A,MediaCustoGolHome,MediaCustoGolAway,CV_ML,CV_Over,CV_HA,Retornos_BH_Acu,Avg_Retornos_BH,Custo_Retorno_BH,Avg_Porc_BH_Bookie,Avg_Porc_BH_Real,Dist_Porc_BH,Retornos_BA_Acu,Avg_Retornos_BA,Custo_Retorno_BA,Avg_Porc_BA_Bookie,Avg_Porc_BA_Real,Dist_Porc_BA
2023-11-26,Portugal Lpb,15:30,Lusitania,Oliveirense,5.17,1.11,156.5,1.83,1.83,9.5,2.07,1.64,2eB7oJBS,0.19342359767891684,0.9009009009009008,0.5464480874316939,0.5464480874316939,0.09432449857981773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,90,3.88,2.69,0.0,0.0,0.9142845642093576,0.0,0.1639115449650757,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-26,Polônia Liga De Basquete,13:30,Lublin,Zielona Gora,1.22,4.11,179.5,1.87,1.79,-9.5,2.02,1.71,dnOWQJd0,0.819672131147541,0.24330900243309,0.53475935828877,0.5586592178770949,0.06298113358063095,185.14000000000001,72.6158274758334,0.3922211703350621,2.4,1.3416407864998738,0.5590169943749475,121.52,2.14,1.0868072506199065,0.5078538554298628,9.0,226.16400000000004,37.51630685448663,0.16588098395185186,0.6,1.3416407864998738,2.23606797749979,236.52,2.87,0.6696267617113283,0.2333194291677102,-37.0,98,73,1.24,3.24,0.0,0.0,0.766806228003423,0.030911771855149643,0.11753517542510979,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-26,Polônia 1. Liga,14:00,Kotwica Kolobrzeg,Poznań,1.43,2.68,160.5,1.81,1.85,-6.5,2.08,1.67,SCs4dhuD,0.6993006993006994,0.3731343283582089,0.5524861878453039,0.5405405405405405,0.0724350276589083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86,75,1.61,1.34,0.0,0.0,0.4301136138604304,0.015455885927574822,0.15462068281945843,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-26,Polônia 1. Liga,14:00,Slask Wroclaw II,Krosno,1.65,2.15,167.5,1.84,1.86,-3.5,2.0,1.72,OKpm0ztl,0.6060606060606061,0.46511627906976744,0.5434782608695652,0.5376344086021505,0.07117688513037357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73,83,1.31,1.58,0.0,0.0,0.18608073189119673,0.007644397634449168,0.10644618211410395,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-26,Polônia 1. Liga,16:00,Poli. Opolska,WKK Wroclaw,1.42,2.72,162.5,1.85,1.85,-6.5,2.01,1.72,AymacYP6,0.7042253521126761,0.3676470588235294,0.5405405405405405,0.5405405405405405,0.07187241093620544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,69,3.03,1.63,0.0,0.0,0.44407672248430524,0.0,0.10995226088155426,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-26,Polônia 1. Liga,16:00,Polonia Warszawa,Niedzwiadki Chemart Przemysl,1.32,3.2,158.5,1.81,1.86,-8.5,2.04,1.69,63t8eCfJ,0.7575757575757576,0.3125,0.5524861878453039,0.5376344086021505,0.07007575757575757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68,57,2.24,2.33,0.0,0.0,0.5882127206330573,0.019267214746227473,0.13270100451222075,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-26,Polônia Liga De Basquete,11:30,Anwil Wloclawek,Dziki Warszawa,1.08,7.1,161.5,1.86,1.88,-15.5,1.98,1.74,2POSRasf,0.9259259259259258,0.14084507042253522,0.5376344086021505,0.5319148936170213,0.06677099634846106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83,75,1.33,3.18,0.0,0.0,1.040778196269686,0.00756263937097904,0.09123958466923195,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-26,Polônia Liga Feminina De Basquete,12:00,Arka Gdynia F,Sleza Wroclaw F,1.41,2.76,144.5,1.87,1.79,-6.5,2.01,1.72,YJenrYqM,0.7092198581560284,0.3623188405797102,0.53475935828877,0.5586592178770949,0.07153869873573848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,94,1.66,1.53,0.0,0.0,0.4578389230704264,0.030911771855149643,0.10995226088155426,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-26,Polônia Liga Feminina De Basquete,16:00,Lublin F,Sosnowiec F,1.39,2.84,150.5,1.87,1.79,-6.5,1.95,1.76,h8vkqEUF,0.7194244604316548,0.35211267605633806,0.53475935828877,0.5586592178770949,0.07153713648799287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,82,2.14,1.85,0.0,0.0,0.4847776986858128,0.030911771855149643,0.07242603149619622,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-26,Portugal Lfb Feminina,08:00,Galitos F,Benfica F,6.04,1.1,128.5,1.83,1.83,12.5,1.95,1.76,AP6lPfOM,0.16556291390728478,0.9090909090909091,0.5464480874316939,0.5464480874316939,0.0746538229981939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,76,2.77,1.82,0.0,0.0,0.9784614843309648,0.0,0.07242603149619622,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
