Date,League,Time,Home,Away,Odds_H,Odds_A,Over_Line,Odds_Over,Odds_Under,HA_Line,HA_Odds_H,HA_Odds_A,Fixture ID,P(H),P(A),P(O),P(U),P_Diff,Porc_Over_Home,Porc_Over_Away,CustoGolHome,CustoGolAway,Avg_CG_H,DP_CG_H,CV_CG_H,Avg_CG_A,DP_CG_A,CV_CG_A,MediaCustoGolHome,MediaCustoGolAway,Last_CG_H,Last_CG_A,Acima_Last_CG_H,Acima_Last_CG_A,Abaixo_Last_CG_H,Abaixo_Last_CG_A,CV_ML,CV_Over,CV_HA,Retornos_BH_Acu,Avg_Retornos_BH,Custo_Retorno_BH,Avg_Porc_BH_Bookie,Avg_Porc_BH_Real,Dist_Porc_BH,Retornos_BA_Acu,Avg_Retornos_BA,Custo_Retorno_BA,Avg_Porc_BA_Bookie,Avg_Porc_BA_Real,Dist_Porc_BA
2023-11-10,Arábia Saudita Premier League,10:00,Al Salam,Al Ahli,6.33,1.09,173.5,1.83,1.83,12.5,2.0,1.72,SxJDiyb5,0.1579778830963665,0.9174311926605504,0.5464480874316939,0.5464480874316939,0.0754090757569168,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9987168553686008,0.0,0.10644618211410395,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-10,Arábia Saudita Premier League,12:00,Al Khaleej,Al Nasr,11.2,1.01,160.5,1.83,1.83,17.5,2.0,1.72,0jHLkFSH,0.08928571428571429,0.9900990099009901,0.5464480874316939,0.5464480874316939,0.07938472418670428,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1802486650763175,0.0,0.10644618211410395,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-10,Arábia Saudita Premier League,13:00,Al Wehda,Dbae,1.04,8.75,162.5,1.83,1.83,-17.5,2.03,1.7,dIAUmgcU,0.9615384615384615,0.11428571428571428,0.5464480874316939,0.5464480874316939,0.07582417582417578,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1137473509598124,0.0,0.1251180899686652,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-10,Arábia Saudita Premier League,13:00,Al-Fateh,Al Ittihad,1.99,1.73,163.5,1.83,1.83,1.5,1.83,1.83,MaIHjeDB,0.5025125628140703,0.5780346820809249,0.5464480874316939,0.5464480874316939,0.0805472448949951,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09884288339166793,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-10,Arábia Saudita Premier League,14:00,Al Safa of Safwa,Al-Hilal,8.7,19.5,165.5,1.83,1.83,30.5,2.0,1.72,IRBQlZsO,0.1149425287356322,0.05128205128205128,0.5464480874316939,0.5464480874316939,-0.8337754199823165,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5416137047386322,0.0,0.10644618211410395,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-10,Argentina Liga A,20:00,Gimnasia,Quimsa,2.52,1.51,159.5,1.87,1.89,3.5,1.97,1.74,KpPQqsg5,0.3968253968253968,0.6622516556291391,0.53475935828877,0.5291005291005292,0.05907705245453587,0.0,0.0,,,,,,,,,0.0,0.0,146.4,96.2,0.0,0.0,0.0,1.0,0.35443069429201635,0.007522412565814259,0.0876736170743428,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-10,Argentina Liga A,21:00,Comunicaciones Mercedes,San Lorenzo,1.56,2.38,157.5,1.87,1.79,-5.5,2.01,1.72,KG5njbYR,0.641025641025641,0.42016806722689076,0.53475935828877,0.5586592178770949,0.06119370825253179,0.0,0.0,,,,,,,,,0.0,0.0,134.52,223.07999999999998,0.0,0.0,0.0,0.0,0.29432871095074564,0.030911771855149643,0.10995226088155426,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-10,Austrália Nbl,07:30,Perth Wildcats,NZ Breakers,1.56,2.41,179.5,1.8,1.86,-4.5,1.95,1.76,WO0y4rJD,0.641025641025641,0.41493775933609955,0.5555555555555556,0.5376344086021505,0.05596340036174041,0.0,0.0,,,,,,213.00799999999998,90.70986892284654,0.4258519347763772,0.0,0.0,140.57999999999998,272.0,0.0,0.0,0.0,0.0,0.3027913168808894,0.023183828891362234,0.07242603149619622,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-10,Austrália Liga Feminina Wnbl,05:30,Bendigo F,Sydney F,2.57,1.49,157.5,1.86,1.86,3.5,2.0,1.72,r9HnCfCg,0.38910505836575876,0.6711409395973155,0.5376344086021505,0.5376344086021505,0.06024599796307428,0.0,0.0,,,,,,,,,0.0,0.0,0.0,156.20000000000002,0.0,0.0,0.0,0.0,0.3761947407297888,0.0,0.10644618211410395,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-10,Bósnia E Herzegovina Prvenstvo Bih,13:00,Spars Ilidza,Slavija,1.23,3.81,165.5,1.87,1.79,-10.5,2.06,1.68,hWvqFplh,0.8130081300813008,0.26246719160104987,0.53475935828877,0.5586592178770949,0.07547532168235072,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7239426569290844,0.030911771855149643,0.14369014804860328,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-10,Bulgária Nbl,14:00,Levski,Shumen,1.14,5.23,160.5,1.87,1.79,-12.5,1.99,1.73,6yjVKzG9,0.8771929824561404,0.19120458891013384,0.53475935828877,0.5586592178770949,0.06839757136627433,0.0,0.0,,,,,,,,,0.0,0.0,0.0,130.64,0.0,0.0,0.0,0.0,0.9080272323557236,0.030911771855149643,0.09884288339166793,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-10,Cazaquistão Higher League,06:30,Bars Petropavlovsk,Altay,1.09,6.39,153.5,1.83,1.83,-14.5,2.0,1.72,ITMXX6E3,0.9174311926605504,0.1564945226917058,0.5464480874316939,0.5464480874316939,0.07392571535225612,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.002049716654733,0.0,0.10644618211410395,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-10,Chile Copa Do Chile,19:45,Catolica,Tinguiririca,1.96,1.75,142.5,1.86,1.8,1.5,1.82,1.84,M11aOnB6,0.5102040816326531,0.5714285714285714,0.5376344086021505,0.5555555555555556,0.08163265306122458,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08004982428526952,0.023183828891362234,0.007727942963787411,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-10,Chile Copa Do Chile,20:00,Espanol Osorno,Las Animas,1.68,2.09,152.5,1.8,1.86,-3.5,1.86,1.8,EZpgj2aN,0.5952380952380952,0.47846889952153115,0.5555555555555556,0.5376344086021505,0.07370699475962628,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1538004139450846,0.023183828891362234,0.023183828891362234,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-10,Chile Copa Do Chile,20:15,Deportes Castro,Ancud,5.21,1.13,152.5,1.8,1.86,11.5,1.85,1.81,0WtkirpH,0.19193857965451055,0.8849557522123894,0.5555555555555556,0.5376344086021505,0.07689433186689998,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9100932704230643,0.023183828891362234,0.015455885927574822,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-10,China Cba,08:35,Beijing,Shenzhen,1.51,2.54,193.5,1.85,1.89,-6.5,2.07,1.67,K07fI4lK,0.6622516556291391,0.39370078740157477,0.5405405405405405,0.5291005291005292,0.055952443030713894,0.0,0.0,,,125.69200000000001,21.137907181175724,0.16817225584106962,137.358,29.605493071387958,0.2155352660302855,0.0,0.0,123.6,183.26000000000002,0.0,0.0,0.0,0.0,0.3596641899368612,0.015125278741958164,0.15125278741958234,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-10,China Cba,08:35,Guangdong,Ningbo Rockets,1.03,11.5,205.5,1.81,1.92,-20.5,2.07,1.67,f7mGf1dD,0.970873786407767,0.08695652173913043,0.5524861878453039,0.5208333333333334,0.05783030814689738,0.0,0.0,,,137.39600000000002,23.913900351051055,0.17405092106794268,1406.74,469.3612020608436,0.3336517068263102,0.0,0.0,113.40000000000002,639.1999999999999,0.0,1.0,0.0,0.0,1.1817091778169437,0.041706029989555034,0.15125278741958234,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-10,China Cba,08:35,Nanjing Tongxi,Sichuan,1.21,4.45,206.5,1.86,1.9,-12.5,2.07,1.67,Mgk8dNR0,0.8264462809917356,0.2247191011235955,0.5376344086021505,0.5263157894736842,0.05116538211533106,0.0,0.0,,,364.95,224.60562481825784,0.6154421833628109,472.45199999999994,179.83757538401147,0.38064729408280945,0.0,0.0,256.0,464.59999999999997,0.0,0.0,0.0,0.0,0.8095498130898989,0.015044825131628602,0.15125278741958234,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-10,China Cba,08:35,Tianjin,Shandong,2.54,1.51,203.5,1.85,1.89,2.5,2.07,1.67,EN6bHO3Q,0.39370078740157477,0.6622516556291391,0.5405405405405405,0.5291005291005292,0.055952443030713894,0.0,0.0,,,505.43999999999994,280.6044689594234,0.5551687024363395,222.266,89.7941366682703,0.4039940281836642,0.0,0.0,575.0,273.0,1.0,0.0,0.0,0.0,0.3596641899368612,0.015125278741958164,0.15125278741958234,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-10,China Cba,08:35,Xinjiang,Liaoning,2.26,1.64,194.5,1.8,1.97,1.5,2.08,1.7,GGlCess7,0.4424778761061947,0.6097560975609756,0.5555555555555556,0.5076142131979695,0.0522339736671702,0.0,0.0,,,172.45,63.329967629866985,0.3672366925477935,144.454,41.722476915926265,0.28882880997359894,0.0,0.0,128.75,132.20999999999998,0.0,0.0,0.0,0.0,0.2248236945311074,0.06377090334308383,0.1421696173814223,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-10,China Cba,08:35,Zhejiang Chouzhou,Fujian,1.24,4.04,216.5,1.82,1.9,-10.5,1.96,1.79,tA8jJpZD,0.8064516129032259,0.24752475247524752,0.5494505494505494,0.5263157894736842,0.05397636537847328,0.6,0.0,,,145.504,31.139302015298917,0.21400993797626813,317.88,189.59432217236886,0.5964336295846511,133.97,0.0,131.25,173.6,0.0,0.0,0.0,0.0,0.7499617376220958,0.030413194889743925,0.06411101482758028,-0.2999999999999998,-0.05999999999999996,-4.000000000000003,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-10,China Wcba Feminina,08:30,Hebei F,Xiamen F,1.03,40.0,145.5,1.83,1.83,-27.5,2.07,1.67,QBHB5Sx8,0.970873786407767,0.025,0.5464480874316939,0.5464480874316939,-0.004126213592232975,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3432099080107118,0.0,0.15125278741958234,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-10,China Wcba Feminina,08:30,Henan F,Fujian F,4.17,1.17,148.5,1.83,1.83,10.5,1.95,1.72,4dmhEKt8,0.23980815347721823,0.8547008547008548,0.5464480874316939,0.5464480874316939,0.09450900817807306,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7945020013331994,0.0,0.08862918783264627,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-10,China Wcba Feminina,08:30,Inner Mongolia F,Shanxi Xing Rui F,1.16,4.62,153.5,1.8,1.86,-15.5,2.07,1.67,rmndDvdE,0.8620689655172414,0.21645021645021645,0.5555555555555556,0.5376344086021505,0.078519181967458,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.846570748410192,0.023183828891362234,0.15125278741958234,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-10,Chipre Divisão A,14:30,Paeek,Achilleas K.,2.06,1.68,152.5,1.83,1.83,1.5,1.92,1.79,CQIVT3nU,0.4854368932038835,0.5952380952380952,0.5464480874316939,0.5464480874316939,0.08067498844197862,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14369014804860328,0.0,0.049554653128976334,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-10,Coreia Do Sul Kbl,07:00,LG Sakers,KCC Egis,1.79,2.0,162.5,1.93,1.89,-2.5,2.04,1.69,AghizuIk,0.5586592178770949,0.5,0.5181347150259068,0.5291005291005292,0.05865921787709505,0.0,0.0,,,,,,,,,0.0,0.0,119.19,113.04,0.0,0.0,0.0,0.0,0.0783601182317546,0.014808518977728757,0.13270100451222075,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-10,Coreia Do Sul Kbl,07:00,Wonju DB,Anyang JungKwanJang,1.34,3.25,164.5,1.8,1.95,-8.5,2.09,1.66,hIsdZbXe,0.7462686567164178,0.3076923076923077,0.5555555555555556,0.5128205128205129,0.053960964408725554,0.0,0.0,,,148.51999999999998,28.219150412441554,0.19000235936198193,173.264,28.446474825538576,0.16417994981957346,0.0,0.0,114.67999999999999,136.5,0.0,0.0,0.0,0.0,0.5884853821639676,0.056568542494923775,0.16216315515211488,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-10,Coreia Do Sul Wkbl Feminina,07:00,S-Birds F,Busan BNK Sum F,2.46,1.53,139.5,1.88,1.79,2.5,2.09,1.66,MPRzdnCt,0.4065040650406504,0.6535947712418301,0.5319148936170213,0.5586592178770949,0.06009883628248058,0.0,0.0,,,,,,,,,0.0,0.0,224.01,385.0,0.0,0.0,0.0,0.0,0.32962872506440555,0.03468098654320936,0.16216315515211488,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-10,Croácia Premijer Liga,14:00,GKK Sibenka,Zabok,1.37,2.94,162.5,1.83,1.83,-7.5,2.03,1.7,nuBaj5cP,0.7299270072992701,0.3401360544217687,0.5464480874316939,0.5464480874316939,0.07006306172103871,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5151543603076006,0.0,0.1251180899686652,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-10,Dinamarca Liga De Basquete,15:00,Amager,Copenhagen,5.72,1.13,168.5,1.88,1.86,11.5,1.97,1.74,Ec76QZKs,0.17482517482517484,0.8849557522123894,0.5319148936170213,0.5376344086021505,0.05978092703756421,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9476263140573002,0.00756263937097904,0.0876736170743428,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-10,Eslovênia Liga Nova Kbm,14:30,Sencur,Helios Domzale,2.66,1.44,152.5,1.85,1.83,3.5,2.09,1.66,YmDYcDuO,0.37593984962406013,0.6944444444444444,0.5405405405405405,0.5464480874316939,0.07038429406850444,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42081476734028694,0.0076859432737668276,0.16216315515211488,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-10,Espanha Leb Ouro,16:00,Real Bétis,Tizona Burgos,1.53,2.46,163.5,1.86,1.8,-5.5,2.01,1.72,OfXbly5J,0.6535947712418301,0.4065040650406504,0.5376344086021505,0.5555555555555556,0.06009883628248058,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32962872506440555,0.023183828891362234,0.10995226088155426,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-10,Espanha Leb Ouro,16:45,Alicante,Gipuzkoa,1.64,2.22,154.5,1.87,1.79,-4.5,2.08,1.67,ryCPZyjQ,0.6097560975609756,0.4504504504504504,0.53475935828877,0.5586592178770949,0.060206548011426,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21249841092652733,0.030911771855149643,0.15462068281945843,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-10,Espanha Leb Ouro,16:45,Caceres,Leyma Coruna,3.38,1.31,160.5,1.8,1.93,6.5,2.01,1.72,tCi0TZSg,0.2958579881656805,0.7633587786259541,0.5555555555555556,0.5181347150259068,0.05921676679163457,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.624183811111366,0.04928894453311051,0.10995226088155426,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-10,Eua Ncaa,00:00,St. Marys (CA),New Mexico,1.37,2.99,142.5,1.83,1.83,-7.5,2.01,1.72,SO5RgOVM,0.7299270072992701,0.33444816053511706,0.5464480874316939,0.5464480874316939,0.06437516783438713,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5254646722578931,0.0,0.10995226088155426,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-10,Eua Ncaa,00:00,UC Santa Barbara,Portland State,1.21,4.42,148.5,1.8,1.91,-11.5,2.0,1.72,buMiDVIl,0.8264462809917356,0.22624434389140272,0.5555555555555556,0.5235602094240838,0.05269062488313825,0.0,0.0,,,,,,,,,0.0,0.0,0.0,204.6,0.0,0.0,0.0,0.0,0.8063278037686741,0.04193086033990304,0.10644618211410395,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-10,Eua Ncaa,01:00,San Jose State,Bethesda,1.36,3.05,154.5,1.91,1.91,-49.5,2.0,1.72,lx9ffBUl,0.7352941176470588,0.3278688524590164,0.5235602094240838,0.5235602094240838,0.06316297010607519,0.0,0.0,,,,,,,,,0.0,0.0,160.56,0.0,0.0,0.0,0.0,0.0,0.5419548572359479,0.0,0.10644618211410395,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-10,Eua Ncaa,01:00,Washington,Northern Kentucky,1.06,9.2,140.5,1.8,1.86,-15.5,2.0,1.72,Ox65d0j4,0.9433962264150942,0.10869565217391305,0.5555555555555556,0.5376344086021505,0.05209187858900721,0.0,0.0,,,,,,,,,0.0,0.0,107.38,0.0,0.0,0.0,0.0,0.0,1.1219978945143267,0.023183828891362234,0.10644618211410395,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-10,Eua Ncaa,15:00,LIU Sharks,Air Force,3.88,1.23,135.5,1.87,1.79,7.5,1.98,1.7,0tEFkawJ,0.2577319587628866,0.8130081300813008,0.53475935828877,0.5586592178770949,0.07074008884418737,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333984227570846,0.030911771855149643,0.10760320583273551,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-10,Eua Ncaa,18:00,Quinnipiac,Central Conn. St.,1.41,2.77,145.5,1.86,1.8,-6.5,2.0,1.69,ChH9A3Qu,0.7092198581560284,0.36101083032490977,0.5376344086021505,0.5555555555555556,0.07023068848093805,0.0,0.0,,,,,,,,,0.0,0.0,0.0,472.5,0.0,0.0,0.0,0.0,0.46012690067641376,0.023183828891362234,0.11880926946765841,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
