Date,League,Time,Home,Away,Odds_H,Odds_A,Over_Line,Odds_Over,Odds_Under,HA_Line,HA_Odds_H,HA_Odds_A,Fixture ID,P(H),P(A),P(O),P(U),P_Diff,Porc_Over_Home,Porc_Over_Away,CustoGolHome,CustoGolAway,Avg_CG_H,DP_CG_H,CV_CG_H,Avg_CG_A,DP_CG_A,CV_CG_A,MediaCustoGolHome,MediaCustoGolAway,Last_CG_H,Last_CG_A,Acima_Last_CG_H,Acima_Last_CG_A,Abaixo_Last_CG_H,Abaixo_Last_CG_A,CV_ML,CV_Over,CV_HA,Retornos_BH_Acu,Avg_Retornos_BH,Custo_Retorno_BH,Avg_Porc_BH_Bookie,Avg_Porc_BH_Real,Dist_Porc_BH,Retornos_BA_Acu,Avg_Retornos_BA,Custo_Retorno_BA,Avg_Porc_BA_Bookie,Avg_Porc_BA_Real,Dist_Porc_BA
2023-11-11,Brasil Nbb,16:00,Brasília,Caxias do Sul,1.61,2.28,154.5,1.86,1.88,-4.5,2.01,1.72,Q3D8BbrK,0.6211180124223602,0.4385964912280702,0.5376344086021505,0.5319148936170213,0.059714503650430295,0.0,0.0,,,,,,,,,0.0,0.0,132.84,156.86999999999998,0.0,0.0,0.0,0.0,0.24357919968893918,0.00756263937097904,0.10995226088155426,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-11,Brasil Nbb,17:00,Bauru,Pinheiros,1.42,2.81,154.5,1.89,1.87,-6.5,1.99,1.73,KQCCAIcQ,0.7042253521126761,0.35587188612099646,0.5291005291005292,0.53475935828877,0.060097238233672634,0.0,0.0,,,133.724,31.981977424793477,0.23916407993175107,,,,0.0,0.0,132.79999999999998,93.84,0.0,0.0,0.0,1.0,0.46471793184364113,0.007522412565814259,0.09884288339166793,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-11,Espanha Acb,14:00,Breogan,Joventut,1.79,2.07,157.5,1.86,1.92,-2.5,2.03,1.77,vLdz73QA,0.5586592178770949,0.48309178743961356,0.5376344086021505,0.5208333333333334,0.0417510053167085,0.0,0.0,,,,,,155.56599999999997,56.45412279010275,0.3628949949867115,0.0,0.0,346.5,219.95,1.0,0.0,0.0,0.0,0.10258543975763376,0.022447834323382397,0.09676198058342221,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-11,Espanha Acb,14:00,MoraBanc Andorra,Manresa,1.67,2.27,169.5,1.81,1.94,-4.5,2.09,1.69,IBev6NuH,0.5988023952095809,0.44052863436123346,0.5524861878453039,0.5154639175257733,0.03933102957081447,0.0,0.0,,,,,,,,,0.0,0.0,0.0,281.2,0.0,0.0,0.0,0.0,0.2153624714273749,0.04902607016226725,0.14965222882254972,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-11,Espanha Acb,16:45,Basquet Girona,Unicaja,2.86,1.45,166.5,1.85,1.91,4.5,1.98,1.79,Qyan41AT,0.3496503496503497,0.6896551724137931,0.5405405405405405,0.5235602094240838,0.03930552206414273,0.0,0.0,,,,,,,,,0.0,0.0,168.1,232.5,0.0,0.0,0.0,0.0,0.4626545528877179,0.022567237697442948,0.07127336255991724,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-11,Espanha Acb,16:45,Palencia,Murcia,2.49,1.57,159.5,1.8,1.95,2.5,2.07,1.72,no0r5seN,0.4016064257028112,0.6369426751592356,0.5555555555555556,0.5128205128205129,0.03854910086204688,0.0,0.0,,,,,,,,,0.0,0.0,0.0,136.79999999999998,0.0,0.0,0.0,0.0,0.3204621865475979,0.056568542494923775,0.13060019705292428,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-11,Eua Nba,00:00,Phoenix Suns,Los Angeles Lakers,1.78,2.2,223.5,1.86,2.07,-2.5,2.05,1.89,2ywveVI5,0.5617977528089888,0.45454545454545453,0.5376344086021505,0.48309178743961356,0.01634320735444339,1.0,0.4,,,221.3,55.210115015275946,0.24948086315081763,175.49,26.891303426944564,0.1532355315228478,183.98399999999998,226.79000000000002,155.04000000000002,167.32,0.0,0.0,0.0,0.0,0.14923861713484926,0.0755686636382569,0.05742999238063328,-0.42999999999999994,-0.086,-9.069767441860467,0.6969986405355113,0.6,-0.09699864053551133,-5.0,-1.0,-1.2000000000000002,0.4268126047815345,0.1,-0.3268126047815345
2023-11-11,Eua Nba,00:00,Sacramento Kings,Oklahoma City Thunder,2.11,1.85,230.5,1.86,2.07,1.5,1.97,1.97,xhvg4fDG,0.47393364928909953,0.5405405405405405,0.5376344086021505,0.48309178743961356,0.014474189829639883,0.4,0.4,,,195.658,26.57426236041181,0.13581996320320056,273.282,97.81418670111202,0.3579240004870867,207.01799999999997,258.77799999999996,160.93,253.8,0.0,0.0,0.0,0.0,0.09285240561035465,0.0755686636382569,0.0,-1.52,-0.304,-3.651315789473684,0.5978097261536761,0.4,-0.1978097261536761,3.61,0.722,1.1772853185595569,0.49539339345718086,0.5,0.004606606542819136
2023-11-11,Eua Nba,21:30,Atlanta Hawks,Miami Heat,1.6,2.56,228.5,1.97,1.97,-6.5,1.9,1.9,Sz6dqW49,0.625,0.390625,0.5076142131979695,0.5076142131979695,0.015625,1.0,0.2,,,219.74200000000002,46.580055495887926,0.2119761151527151,201.61999999999998,44.91149518775789,0.22275317521951146,329.75000000000006,287.658,167.70000000000002,208.43999999999997,0.0,0.0,0.0,0.0,0.3263569759322527,0.0,0.0,1.29,0.258,2.3255813953488373,0.5602700629958057,0.6,0.03972993700419425,0.7300000000000006,0.14600000000000013,10.684931506849306,0.3154059807768318,0.5,0.1845940192231682
2023-11-11,Eua Nba,22:30,Golden State Warriors,Cleveland Cavaliers,1.56,2.22,222.5,1.83,1.83,-6.5,1.9,1.9,6R40rjKF,0.641025641025641,0.4504504504504504,0.5464480874316939,0.5464480874316939,0.09147609147609126,0.8,0.6,,,232.52400000000003,59.612866731939704,0.25637296249823543,219.49,52.46652980710655,0.2390383607777418,160.236,222.202,169.64999999999998,213.6,0.0,0.0,0.0,0.0,0.2469261775572071,0.0,0.0,-2.4,-0.48,-1.1666666666666667,0.7498101420339821,0.6,-0.14981014203398213,0.120000000000001,0.024000000000000198,50.833333333332924,0.4949985465204704,0.4,-0.09499854652047035
