Date,League,Time,Home,Away,Odds_H,Odds_A,Over_Line,Odds_Over,Odds_Under,HA_Line,HA_Odds_H,HA_Odds_A,Fixture ID,P(H),P(A),P(O),P(U),P_Diff,Porc_Over_Home,Porc_Over_Away,CustoGolHome,CustoGolAway,Avg_CG_H,DP_CG_H,CV_CG_H,Avg_CG_A,DP_CG_A,CV_CG_A,MediaCustoGolHome,MediaCustoGolAway,Last_CG_H,Last_CG_A,Acima_Last_CG_H,Acima_Last_CG_A,Abaixo_Last_CG_H,Abaixo_Last_CG_A,CV_ML,CV_Over,CV_HA,Retornos_BH_Acu,Avg_Retornos_BH,Custo_Retorno_BH,Avg_Porc_BH_Bookie,Avg_Porc_BH_Real,Dist_Porc_BH,Retornos_BA_Acu,Avg_Retornos_BA,Custo_Retorno_BA,Avg_Porc_BA_Bookie,Avg_Porc_BA_Real,Dist_Porc_BA
2023-11-15,Brasil Nbb,19:30,União Corinthians,São José,2.16,1.67,154.5,1.8,1.86,1.5,2.0,1.72,d6O38VRu,0.4629629629629629,0.5988023952095809,0.5555555555555556,0.5376344086021505,0.061765358172543916,0.0,0.0,,,122.08,47.99957968565974,0.39318135391267806,,,,0.0,0.0,101.38,0.0,0.0,0.0,0.0,0.0,0.18093071685713236,0.023183828891362234,0.10644618211410395,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-15,Brasil Nbb,20:00,R10 Score Vasco da Gama,Cerrado,1.25,3.84,147.5,1.86,1.88,-10.5,2.04,1.69,zcN77ksn,0.8,0.2604166666666667,0.5376344086021505,0.5319148936170213,0.060416666666666785,0.0,0.0,,,,,,350.71400000000006,337.92361841102496,0.963530450483941,0.0,0.0,205.40000000000003,951.4000000000001,0.0,1.0,0.0,0.0,0.7196096515808087,0.00756263937097904,0.13270100451222075,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-15,Eua Nba,00:00,Denver Nuggets,Los Angeles Clippers,1.57,2.63,223.5,1.82,2.11,-4.5,1.97,1.97,f5WL5nXN,0.6369426751592356,0.3802281368821293,0.5494505494505494,0.47393364928909953,0.017170812041364947,0.6,0.6,,,171.10999999999999,11.582288202250878,0.06768913682573127,216.79000000000002,94.92353527971869,0.43785938133547986,166.418,229.20000000000005,173.88000000000002,282.24,0.0,0.0,0.0,0.0,0.35692056574178105,0.10435672597664054,0.0,1.9499999999999995,0.3899999999999999,1.4615384615384621,0.7345792499200605,0.9,0.1654207500799395,-5.0,-1.0,-1.63,0.4519624972322709,0.2,-0.2519624972322709
2023-11-15,Eua Nba,00:00,Golden State Warriors,Minnesota Timberwolves,2.34,1.7,214.5,1.8,2.08,2.5,2.05,1.89,Ms1Qonck,0.4273504273504274,0.5882352941176471,0.5555555555555556,0.4807692307692307,0.015585721468074354,1.0,0.8,,,203.8,39.395875418627284,0.1933065525938532,188.606,33.949744918040246,0.18000352543418685,175.82000000000002,259.92600000000004,203.50000000000003,244.76,0.0,0.0,0.0,0.0,0.2240338316630645,0.1020566488310481,0.05742999238063328,-3.69,-0.738,-1.8157181571815717,0.7191572363810763,0.5,-0.21915723638107631,-1.4499999999999995,-0.2899999999999999,-2.4137931034482762,0.4817020975419499,0.4,-0.0817020975419499
2023-11-15,Eua Nba,00:30,Los Angeles Lakers,Memphis Grizzlies,1.42,3.23,224.5,1.82,2.11,-6.5,1.97,1.97,zkyng9mI,0.7042253521126761,0.30959752321981426,0.5494505494505494,0.47393364928909953,0.01382287533249027,0.6,0.4,,,193.49400000000003,47.90530638666244,0.2475803197342679,244.276,106.02523864627705,0.4340387047695109,164.214,252.24599999999995,153.12,433.65,0.0,0.0,0.0,0.0,0.550478827504366,0.10435672597664054,0.0,-0.7999999999999998,-0.15999999999999998,-2.625,0.6583649204391747,0.8,0.14163507956082533,0.8399999999999999,0.16799999999999998,13.273809523809526,0.438640875934259,0.2,-0.23864087593425898
2023-11-15,Eua Nba,21:00,Washington Wizards,Dallas Mavericks,3.05,1.46,242.5,1.94,2.0,4.5,2.08,1.75,lSHQn5B1,0.3278688524590164,0.684931506849315,0.5154639175257733,0.5,0.012800359308331455,0.4,0.8,,,373.71799999999996,131.0170888472187,0.3505774109013179,252.60600000000005,66.96678191461795,0.26510368682698726,393.32399999999996,251.19,211.76999999999998,236.64000000000001,0.0,0.0,0.0,0.0,0.4985808346282087,0.021536247142737507,0.12185129910786462,-0.4000000000000008,-0.08000000000000015,-25.624999999999947,0.3933423542822344,0.4,0.0066576457177656145,2.1399999999999997,0.42799999999999994,1.074766355140187,0.5565786787868022,0.5,-0.05657867878680223
2023-11-15,Eua Nba,21:30,Atlanta Hawks,New York Knicks,1.87,2.08,229.5,1.84,1.97,-3.5,2.1,1.69,SIGUoPQ7,0.53475935828877,0.4807692307692307,0.5434782608695652,0.5076142131979695,0.015528589058000808,0.8,0.2,,,200.012,38.55708715657861,0.192773869350732,252.46999999999997,104.1286742448976,0.4124397918362483,290.53,294.038,174.4,404.74,0.0,0.0,0.0,0.0,0.07518603749325314,0.048254006065223676,0.15298880226199713,-1.56,-0.312,-2.7884615384615388,0.5751510153767582,0.6,0.02484898462324181,-5.0,-1.0,-1.08,0.3422480906027965,0.2,-0.14224809060279647
2023-11-15,Eua Nba,21:30,Philadelphia 76ers,Boston Celtics,2.18,1.8,222.5,1.85,1.95,-1.5,2.1,1.74,fP4CA838,0.4587155963302752,0.5555555555555556,0.5405405405405405,0.5128205128205129,0.014271151885830724,0.4,0.4,,,177.32199999999997,33.7004127571162,0.1900520677474662,161.608,19.836758051657526,0.12274613912465673,190.198,185.63600000000002,193.17,187.46,0.0,0.0,0.0,0.0,0.13502541550295885,0.03721614637823929,0.1325825214724777,3.1400000000000006,0.6280000000000001,1.878980891719745,0.5983144520968634,0.7,0.10168554790313655,1.5999999999999996,0.31999999999999995,2.5000000000000004,0.6122886230636524,0.7,0.08771137693634756
2023-11-15,Eua Nba,21:30,Toronto Raptors,Milwaukee Bucks,2.74,1.54,225.5,1.93,2.01,3.5,2.05,1.77,tQjwweV8,0.36496350364963503,0.6493506493506493,0.5181347150259068,0.49751243781094534,0.01431415300028438,0.6,1.0,,,267.918,103.54302062427966,0.3864728037096412,168.05800000000002,26.4943469442068,0.15765001930409023,185.924,192.346,135.42,203.36,0.0,0.0,0.0,0.0,0.3965084754317089,0.028714996190316602,0.10365963284410114,-0.33000000000000007,-0.06600000000000002,-26.36363636363636,0.6979091990231749,0.7,0.0020908009768250135,-3.55,-0.71,-0.7605633802816902,0.6989507969031367,0.5,-0.19895079690313666
2023-11-15,Eua Nba,22:00,Chicago Bulls,Orlando Magic,1.72,2.3,215.5,1.81,2.0,-4.5,2.09,1.69,YF3G9SIE,0.5813953488372093,0.4347826086956522,0.5524861878453039,0.5,0.016177957532861553,0.6,0.4,,,276.05,129.89477452923194,0.47054799684561466,265.58000000000004,66.873991581182,0.25180356796890574,172.84199999999998,286.926,158.27,219.65,0.0,0.0,0.0,0.0,0.20404076273044652,0.07052508578763464,0.14965222882254972,-2.4099999999999997,-0.48199999999999993,-1.4937759336099588,0.5941414483499999,0.4,-0.1941414483499999,-1.3499999999999999,-0.26999999999999996,-4.814814814814815,0.3866671121500513,0.4,0.013332887849948738
2023-11-15,Eua Nba,23:00,Phoenix Suns,Minnesota Timberwolves,1.46,3.05,227.5,1.97,1.97,-5.5,1.97,1.97,GvgL8nYK,0.684931506849315,0.3278688524590164,0.5076142131979695,0.5076142131979695,0.012800359308331455,0.8,0.0,,,212.206,41.38166357216683,0.19500703831261526,188.606,33.949744918040246,0.18000352543418685,192.26799999999997,0.0,173.25,0.0,0.0,0.0,0.0,0.0,0.4985808346282087,0.0,0.0,-3.13,-0.626,-0.7348242811501597,0.6241740868120813,0.4,-0.22417408681208129,0.0,0.0,inf,0.47991956634765404,0.0,-0.47991956634765404
2023-11-15,Europa Euroliga,16:00,Alba Berlin,Lyon-Villeurbanne,1.76,2.14,166.5,1.91,1.91,-3.5,2.1,1.67,MNMA91FM,0.5681818181818182,0.4672897196261682,0.5235602094240838,0.5235602094240838,0.0354715378079864,0.0,0.0,,,176.256,94.26518487755699,0.5348197217544763,216.642,132.05997622292685,0.6095769805620649,0.0,0.0,97.52000000000001,378.0,0.0,0.0,0.0,0.0,0.13779516761584007,0.0,0.16130287316191808,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
