Date,League,Time,Home,Away,Odds_H,Odds_A,Over_Line,Odds_Over,Odds_Under,HA_Line,HA_Odds_H,HA_Odds_A,Fixture ID,P(H),P(A),P(O),P(U),P_Diff,Avg_CG_H,DP_CG_H,CV_CG_H,Avg_Pontos_H,DP_Pontos_H,CV_Pontos_H,CG_H_Last_Game,Media_Odds_Geral_H,DP_Odds_Geral_H,CV_Odds_Geral_H,Saldo_Gols_H,Avg_CG_A,DP_CG_A,CV_CG_A,Avg_Pontos_A,DP_Pontos_A,CV_Pontos_A,CG_A_Last_Game,Media_Odds_Geral_A,DP_Odds_Geral_A,CV_Odds_Geral_A,Saldo_Gols_A,Goals_Last_H,Goals_Last_A,Last_Odd_H,Last_Odd_A,MediaCustoGolHome,MediaCustoGolAway,CV_ML,CV_Over,CV_HA,Retornos_BH_Acu,Avg_Retornos_BH,Custo_Retorno_BH,Avg_Porc_BH_Bookie,Avg_Porc_BH_Real,Dist_Porc_BH,Retornos_BA_Acu,Avg_Retornos_BA,Custo_Retorno_BA,Avg_Porc_BA_Bookie,Avg_Porc_BA_Real,Dist_Porc_BA
2023-11-23,Irã Superliga,09:30,Averta,Sanaye Hormozgan,1.41,2.76,161.5,1.85,1.85,-6.5,2.01,1.72,OxSEDes2,0.7092198581560284,0.3623188405797102,0.5405405405405405,0.5405405405405405,0.07153869873573848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83,0,1.32,0.0,0.0,0.0,0.4578389230704264,0.0,0.10995226088155426,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-23,Irã Superliga,09:30,Tabiat,Mes Rafsanjan,1.14,5.13,163.5,1.85,1.85,-12.5,2.0,1.72,4Y41yaZ8,0.8771929824561404,0.19493177387914232,0.5405405405405405,0.5405405405405405,0.0721247563352827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115,67,1.28,3.2,0.0,0.0,0.8999540851465151,0.0,0.10644618211410395,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-23,Irã Superliga,09:30,Shahrdari Gorgan,Palayesh Naft Abadan,1.12,4.97,160.5,1.83,1.83,-12.5,2.05,1.65,Y795zJlF,0.8928571428571428,0.2012072434607646,0.5464480874316939,0.5464480874316939,0.09406438631790737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84,79,1.51,1.12,0.0,0.0,0.8940430566726463,0.0,0.15288795268898323,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-23,Irã Superliga,09:30,Mes Kerman,Mahram Tehran,3.26,1.27,157.5,1.81,1.85,5.5,1.95,1.72,Qs6cxuK2,0.3067484662576687,0.7874015748031495,0.5524861878453039,0.5405405405405405,0.09415004106081826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81,81,6.88,2.42,0.0,0.0,0.6212549644861941,0.015455885927574822,0.08862918783264627,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-23,Irã Superliga,09:30,Zob Ahan,Kalleh,2.01,1.73,160.5,1.8,1.86,1.5,1.86,1.84,Qi9BEySe,0.49751243781094534,0.5780346820809249,0.5555555555555556,0.5376344086021505,0.07554711989187024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71,80,1.18,1.08,0.0,0.0,0.10587695119370757,0.023183828891362234,0.007644397634449168,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-23,Hungria Nacional,14:00,Szedeak,NKA Pecs,1.32,3.2,168.5,1.86,1.84,-8.5,2.06,1.68,fJZHlIIg,0.7575757575757576,0.3125,0.5376344086021505,0.5434782608695652,0.07007575757575757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73,91,2.56,1.47,0.0,0.0,0.5882127206330573,0.007644397634449168,0.14369014804860328,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-23,Europa Eurocopa Feminina,16:00,Lattes Montpellier F,Gernika Bizkaia F,1.33,3.12,141.5,1.83,1.87,-8.5,2.04,1.69,KY6WFvse,0.7518796992481203,0.3205128205128205,0.5464480874316939,0.53475935828877,0.07239251976094074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.5688634329545708,0.015288795268898337,0.13270100451222075,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-23,Europa Eurocopa Feminina,17:10,Gdessa Barreiro F,Keltern F,3.53,1.27,138.5,1.83,1.85,7.5,1.94,1.77,U3lNx2l8,0.28328611898017,0.7874015748031495,0.5464480874316939,0.5405405405405405,0.07068769378331963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.6658588856173322,0.0076859432737668276,0.06480223870712293,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-23,Europa Eurocopa Feminina,16:30,Sassari F,Chomutov F,1.09,6.47,146.5,1.85,1.85,-14.5,1.98,1.74,2L0mtMxA,0.9174311926605504,0.1545595054095827,0.5405405405405405,0.5405405405405405,0.07199069807013303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0064112388316468,0.0,0.09123958466923195,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
2023-11-23,Europa Eurocopa Feminina,15:30,Venezia F,PEAC-Pecs F,1.11,5.98,134.5,1.83,1.83,-13.5,1.97,1.74,8b3SGKRl,0.9009009009009008,0.16722408026755853,0.5464480874316939,0.5464480874316939,0.06812498116845944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.9713991606145237,0.0,0.0876736170743428,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
