Date,League,Time,Home,Away,Odds_H,Odds_A,Over_Line,Odds_Over,Odds_Under,HA_Line,HA_Odds_H,HA_Odds_A,Fixture ID,P(H),P(A),P(O),P(U),P_Diff,Avg_CG_H,DP_CG_H,CV_CG_H,Avg_Pontos_H,DP_Pontos_H,CV_Pontos_H,CG_H_Last_Game,Media_Odds_Geral_H,DP_Odds_Geral_H,CV_Odds_Geral_H,Saldo_Gols_H,Avg_CG_A,DP_CG_A,CV_CG_A,Avg_Pontos_A,DP_Pontos_A,CV_Pontos_A,CG_A_Last_Game,Media_Odds_Geral_A,DP_Odds_Geral_A,CV_Odds_Geral_A,Saldo_Gols_A,Goals_Last_H,Goals_Last_A,Last_Odd_H,Last_Odd_A,MediaCustoGolHome,MediaCustoGolAway,CV_ML,CV_Over,CV_HA,Retornos_BH_Acu,Avg_Retornos_BH,Custo_Retorno_BH,Avg_Porc_BH_Bookie,Avg_Porc_BH_Real,Dist_Porc_BH,Retornos_BA_Acu,Avg_Retornos_BA,Custo_Retorno_BA,Avg_Porc_BA_Bookie,Avg_Porc_BA_Real,Dist_Porc_BA
2024-03-06,Indonésia Ibl,10:00,Tangerang Hawks,Bali United,2.07,1.7,153.5,1.84,1.82,1.5,1.91,1.56,S8qyT20l,0.48309178743961356,0.5882352941176471,0.5434782608695652,0.5494505494505494,0.07132708155726064,305.324,180.33361952226213,0.5906303452144677,1.2,1.6431676725154982,1.3693063937629153,91.00000000000001,3.6740000000000004,2.0160679552038916,0.5487392365824418,-6.0,171.102,78.61602775515944,0.45946878327056045,1.8,1.6431676725154984,0.9128709291752769,302.71999999999997,2.136,0.8830798378402714,0.4134268903746589,20.0,70,88,1.3,3.44,0.0,0.0,0.1387954955114178,0.007727942963787411,0.14264401925953404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-06,Islândia Premier League Feminina,17:15,Grindavik F,Njardvik F,1.65,2.15,149.5,1.8,1.86,0.0,0.0,0.0,WKWUacjU,0.6060606060606061,0.46511627906976744,0.5555555555555556,0.5376344086021505,0.07117688513037357,125.098,29.06103697392782,0.23230616775590193,2.4,1.3416407864998738,0.5590169943749475,103.4,1.58,0.5854058421300559,0.3705100266645923,40.0,117.704,51.279905226121464,0.43566833094985274,1.2,1.6431676725154982,1.3693063937629153,207.2,1.5859999999999999,0.6966921845406333,0.4392762828125053,-2.0,94,74,1.1,2.8,114.016,101.30199999999999,0.18608073189119673,0.023183828891362234,,0.15000000000000013,0.030000000000000027,21.666666666666643,0.0,0.0,0.0,-0.8700000000000001,-0.17400000000000002,-6.609195402298849,0.0,0.0,0.0
2024-03-06,Japão B.League,07:05,Saga,Hiroshima D.,1.7,2.05,153.5,1.85,1.85,-1.5,1.81,2.11,dl9zkxpc,0.5882352941176471,0.48780487804878053,0.5405405405405405,0.5405405405405405,0.07604017216642767,125.14199999999998,13.835932205673757,0.11056185937314218,1.8,1.6431676725154982,0.9128709291752768,121.8,1.626,0.2322283359110167,0.1428218548038233,31.0,136.51,33.936997510092134,0.24860447959923915,0.6,1.3416407864998738,2.23606797749979,168.0,1.7099999999999997,0.47386706996793937,0.2771152455952862,-9.0,87,80,1.4,2.1,142.51600000000002,120.256,0.13199326582148882,0.0,0.10823062977345109,-3.7800000000000002,-0.756,-0.9259259259259258,0.5381730932878923,0.4,-0.1381730932878923,-1.5599999999999998,-0.31199999999999994,-3.3653846153846154,0.5932274208361967,0.6,0.0067725791638032495
2024-03-06,Japão B.League,07:05,Sendai,Akita,1.75,1.98,155.5,1.85,1.85,-2.5,1.98,2.37,hfR8zwV3,0.5714285714285714,0.5050505050505051,0.5405405405405405,0.5405405405405405,0.07647907647907637,162.00799999999998,75.27357351687242,0.4646287437464349,1.8,1.6431676725154982,0.9128709291752768,101.52,1.948,0.8219610696377293,0.4219512677811752,29.0,204.544,68.04018577282105,0.3326432736859602,1.2,1.6431676725154982,1.3693063937629153,204.23999999999998,2.848,1.2040431885941634,0.42276797352323153,1.0,72,74,1.41,2.76,168.54199999999997,193.798,0.08720351725088789,0.0,0.12679156076448445,1.61,0.322,2.329192546583851,0.5181710810212857,0.6,0.08182891897871425,-3.62,-0.724,-1.3535911602209945,0.485060347645088,0.3,-0.185060347645088
2024-03-06,Eua Ncaa,21:00,Davidson,Loyola (Ill).,1.9,1.9,134.5,1.83,1.83,-1.5,2.0,2.03,0CrPQqbE,0.5263157894736842,0.5263157894736842,0.5464480874316939,0.5464480874316939,0.05263157894736836,196.93,101.89354297500896,0.5174099577261411,0.6,1.3416407864998738,2.23606797749979,122.61000000000001,2.858,1.4804289918803941,0.5179947487335179,-5.0,132.94600000000003,26.575384851399615,0.19989608451100155,2.4,1.3416407864998738,0.5590169943749475,161.70000000000002,1.85,0.4182702475672876,0.22609202571204734,26.0,67,77,1.83,2.1,104.10999999999999,158.72000000000003,0.0,0.0,0.01052764438491131,-2.3899999999999997,-0.4779999999999999,-1.882845188284519,0.6531528455297898,0.4,-0.2531528455297898,0.54,0.10800000000000001,8.333333333333332,0.4944625293667232,0.6,0.10553747063327679
2024-03-06,Eua Nba,23:00,Utah Jazz,Chicago Bulls,1.71,1.98,228.5,1.97,1.97,-2.5,2.05,2.14,dlTDT0wb,0.5847953216374269,0.5050505050505051,0.5076142131979695,0.5076142131979695,0.08984582668793184,253.13799999999998,123.58236128185932,0.4882015394048279,1.2,1.6431676725154982,1.3693063937629153,147.32,2.2220000000000004,1.0835451075059128,0.48764406278393907,-10.0,263.91999999999996,91.34270058411892,0.34609995674491867,1.8,1.6431676725154982,0.9128709291752768,353.69,2.3600000000000003,0.6790434448545983,0.28773027324347383,-5.0,127,113,1.16,3.13,181.652,340.338,0.10347904114925087,0.0,0.030376902294410264,-2.5700000000000003,-0.514,-1.3813229571984436,0.6343664930782847,0.5,-0.13436649307828474,2.87,0.5740000000000001,1.7073170731707314,0.43768707704648524,0.6,0.16231292295351474
2024-03-06,Austrália Liga Feminina Wnbl,05:00,Southside F,Melbourne Boomers F,1.66,2.17,164.5,1.87,1.85,-3.5,1.91,2.45,Es95XcAN,0.6024096385542169,0.4608294930875576,0.53475935828877,0.5405405405405405,0.06323913164177464,120.394,25.729305859272607,0.2137092036087563,1.8,1.6431676725154984,0.9128709291752769,122.61000000000001,1.552,0.25351528553521185,0.1633474777933066,-7.0,137.97400000000002,49.08241721838891,0.35573671284726766,1.2,1.6431676725154984,1.3693063937629155,168.95999999999998,1.778,0.41517466203996606,0.2335065590775962,-1.0,67,88,1.83,1.92,111.83400000000002,120.798,0.1883156440757907,0.007603298722436001,0.17515489075263113,0.5900000000000001,0.11800000000000002,5.593220338983049,0.7036618086911101,0.7,-0.003661808691110102,-2.24,-0.44800000000000006,-2.6116071428571423,0.6224940653942694,0.6,-0.022494065394269458
2024-03-06,Eua Ncaa,23:00,Texas A&M,Mississippi St.,1.8,2.0,139.5,1.8,1.91,-2.5,1.97,2.4,tCX8zU08,0.5555555555555556,0.5,0.5555555555555556,0.5235602094240838,0.05555555555555558,180.132,102.89609258859151,0.5712260597150507,0.6,1.3416407864998738,2.23606797749979,126.0,2.826,1.890510513062543,0.6689704575592863,-55.0,147.362,64.72814781839504,0.43924585590854526,1.8,1.6431676725154984,0.9128709291752769,250.10999999999999,1.986,1.1353765895067593,0.5716901256328093,31.0,70,63,1.8,3.97,117.45,192.46,0.07443229275647867,0.04193086033990304,0.13915602558819928,-1.08,-0.21600000000000003,-3.7037037037037033,0.7342423036019095,0.5,-0.23424230360190945,-1.82,-0.364,-2.7472527472527473,0.4853267182482984,0.3,-0.18532671824829844
2024-03-06,Eua Ncaa,21:00,South Carolina,Tennessee,2.74,1.45,139.5,1.8,1.91,0.0,0.0,0.0,lxyHY7VK,0.36496350364963503,0.6896551724137931,0.5555555555555556,0.5235602094240838,0.054618676063428184,181.56599999999997,95.3385671174053,0.5250904195576557,1.8,1.6431676725154982,0.9128709291752768,150.06,2.6900000000000004,1.677691866821795,0.6236772739114479,-20.0,114.94800000000001,39.09625966764596,0.34012126933609943,3.0,0.0,0.0,176.58,1.374,0.4731595925266654,0.34436651566715093,90.0,82,81,1.83,2.18,104.582,136.054,0.435402266219879,0.04193086033990304,,0.8500000000000003,0.17000000000000007,10.235294117647056,0.7069764275740644,0.8,0.09302357242593562,1.4400000000000002,0.28800000000000003,1.5624999999999996,0.6550771943622549,0.6,-0.05507719436225489
2024-03-06,Eua Ncaa,21:00,West Virginia,TCU,2.61,1.51,151.5,1.8,1.91,0.0,0.0,0.0,0MLLGYGl,0.3831417624521073,0.6622516556291391,0.5555555555555556,0.5235602094240838,0.045393418081246306,327.806,214.93525857801924,0.6556782321800676,0.6,1.3416407864998738,2.23606797749979,156.1,4.472,3.486899769135901,0.7797181952450583,-25.0,155.43599999999998,56.27388053084664,0.36203891332025173,1.2,1.6431676725154982,1.3693063937629153,205.5,2.1260000000000003,0.5804567167326088,0.2730276184066833,0.0,70,75,2.23,2.74,195.42800000000003,207.92600000000002,0.37758129092485543,0.04193086033990304,,-0.5499999999999998,-0.10999999999999996,-14.63636363636364,0.3807986252496448,0.5,0.1192013747503552,-0.3900000000000001,-0.07800000000000003,-6.5384615384615365,0.4951264783520576,0.5,0.004873521647942414
