Date,League,Time,Home,Away,Odds_H,Odds_A,Over_Line,Odds_Over,Odds_Under,HA_Line,HA_Odds_H,HA_Odds_A,Fixture ID,P(H),P(A),P(O),P(U),P_Diff,Porc_Over_Home,Porc_Over_Away,CustoGolHome,CustoGolAway,Avg_CG_H,DP_CG_H,CV_CG_H,Avg_CG_A,DP_CG_A,CV_CG_A,MediaCustoGolHome,MediaCustoGolAway,Last_CG_H,Last_CG_A,Acima_Last_CG_H,Acima_Last_CG_A,Abaixo_Last_CG_H,Abaixo_Last_CG_A,CV_ML,CV_Over,CV_HA,Retornos_BH_Acu,Avg_Retornos_BH,Custo_Retorno_BH,Avg_Porc_BH_Bookie,Avg_Porc_BH_Real,Dist_Porc_BH,Retornos_BA_Acu,Avg_Retornos_BA,Custo_Retorno_BA,Avg_Porc_BA_Bookie,Avg_Porc_BA_Real,Dist_Porc_BA,prediction_label,prediction_score
2023-11-16,Brasil Nbb,19:30,Pato,Franca,6.25,1.11,161.5,1.87,1.89,12.5,1.95,1.76,ATUJ4mR4,0.16,0.9009009,0.53475934,0.52910054,0.0609009,0.0,0.0,,,167.986,49.14049,0.2925273,,,,0.0,0.0,196.37,95.46,0.0,0.0,0.0,0.0,0.9876437,0.0075224126,0.07242603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5191
2023-11-16,Eua Nba,00:00,Los Angeles Lakers,Sacramento Kings,1.97,1.97,234.5,1.86,2.07,-1.5,2.07,1.88,UscP76mR,0.5076142,0.5076142,0.53763443,0.4830918,0.015228426,0.6,0.6,,,193.494,47.905308,0.24758032,208.832,38.519848,0.18445376,164.214,318.06,153.12,203.7,0.0,0.0,0.0,0.0,0.0,0.07556866,0.06802546,-0.8,-0.16,-6.0625,0.6583649,0.8,0.14163508,0.1,0.02,48.5,0.5173103,0.5,-0.01731035,1,0.7336
2023-11-16,Eua Nba,00:00,Portland Trail Blazers,Cleveland Cavaliers,4.73,1.24,217.5,1.86,2.07,9.5,2.05,1.89,nNqi3Qer,0.2114165,0.8064516,0.53763443,0.4830918,0.017868103,0.6,0.8,,,322.776,107.622345,0.33342734,221.802,26.594585,0.11990237,550.01,241.462,220.0,231.6,0.0,0.0,0.0,0.0,0.82673454,0.07556866,0.05742999,-2.9,-0.58,-6.4310346,0.2771845,0.1,-0.17718449,0.47,0.094,2.5531914,0.48468453,0.4,-0.084684536,1,0.7286
2023-11-16,Eua Nba,21:30,Miami Heat,Brooklyn Nets,1.6,2.55,216.5,1.87,2.05,-4.5,2.05,1.87,QDre2pBl,0.625,0.39215687,0.53475934,0.4878049,0.017156864,0.0,0.8,,,223.812,48.709476,0.21763568,313.856,186.675,0.59477913,195.162,376.45,197.64,618.46,0.0,1.0,0.0,0.0,0.32373562,0.06493838,0.06493838,-1.93,-0.386,-1.5544041,0.56145716,0.6,0.03854283,-0.67,-0.134,-11.567164,0.4163812,0.5,0.083618805,1,0.7764
2023-11-16,Europa Euroliga,16:05,Maccabi Tel Aviv,Fenerbahce,1.67,2.33,163.5,1.91,1.91,-4.5,2.1,1.67,EL1k2J7d,0.5988024,0.42918456,0.5235602,0.5235602,0.027986944,0.0,0.0,,,,,,139.416,53.175987,0.38141954,0.0,0.0,113.96,119.84,0.0,0.0,0.0,0.0,0.23334524,0.0,0.16130288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.7968
2023-11-16,Europa Euroliga,16:15,Olympiakos,Crvena zvezda,1.45,2.88,153.5,1.91,1.91,-6.5,2.0,1.71,2yeXQ2pc,0.6896552,0.3472222,0.5235602,0.5235602,0.036877394,0.0,0.0,,,137.136,63.081726,0.4599939,184.12,109.73765,0.5960116,0.0,0.0,97.52,90.72,0.0,0.0,0.0,1.0,0.46704975,0.0,0.110544994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.7955
2023-11-16,Europa Euroliga,16:45,Real Madrid,Monaco,1.29,3.76,165.5,1.91,1.91,-9.5,2.1,1.67,OjqtPtF9,0.7751938,0.26595744,0.5235602,0.5235602,0.041151244,0.0,0.0,,,104.814,12.036994,0.114841476,110.778,17.896269,0.16155075,0.0,0.0,121.0,104.92,0.0,0.0,0.0,0.0,0.69170445,0.0,0.16130288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.7911
2023-11-16,Austrália Nbl,07:30,Perth Wildcats,Cairns Taipans,1.4,2.93,175.5,1.88,1.88,-7.5,2.09,1.66,YXvzIGt3,0.71428573,0.34129694,0.5319149,0.5319149,0.055582643,0.0,0.0,,,,,,,,,0.0,0.0,146.64,226.8,0.0,0.0,0.0,0.0,0.49971056,0.0,0.16216315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5334
2023-11-16,Eua Ncaa,00:00,Nevada,Pacific,1.1,7.7,151.5,1.91,1.91,-14.5,2.05,1.68,lbOA52PI,0.90909094,0.12987013,0.5235602,0.5235602,0.038961038,0.0,0.0,,,,,,,,,0.0,0.0,84.7,469.8,0.0,0.0,1.0,0.0,1.0606601,0.0,0.14028391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.8145
2023-11-16,Eua Ncaa,00:00,Seattle,Northern Arizona,1.1,7.7,141.5,1.91,1.91,-14.5,1.97,1.74,d81i6iIq,0.90909094,0.12987013,0.5235602,0.5235602,0.038961038,0.0,0.0,,,,,,,,,0.0,0.0,78.1,990.0,0.0,1.0,1.0,0.0,1.0606601,0.0,0.08767362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.8145
2023-11-16,Eua Ncaa,13:30,Vermont,Coll Of Charltn,2.1,1.77,146.5,1.91,1.91,1.5,1.95,1.74,8fmj98pd,0.47619048,0.56497175,0.5235602,0.5235602,0.041162226,0.0,0.0,,,,,,,,,0.0,0.0,73.03,136.08,0.0,0.0,1.0,0.0,0.12059186,0.0,0.0804837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.8089
