Date,League,Time,Home,Away,Odds_H,Odds_A,Over_Line,Odds_Over,Odds_Under,HA_Line,HA_Odds_H,HA_Odds_A,Fixture ID,P(H),P(A),P(O),P(U),P_Diff,Porc_Over_Home,Porc_Over_Away,CustoGolHome,CustoGolAway,Avg_CG_H,DP_CG_H,CV_CG_H,Avg_CG_A,DP_CG_A,CV_CG_A,MediaCustoGolHome,MediaCustoGolAway,Last_CG_H,Last_CG_A,Acima_Last_CG_H,Acima_Last_CG_A,Abaixo_Last_CG_H,Abaixo_Last_CG_A,CV_ML,CV_Over,CV_HA,Retornos_BH_Acu,Avg_Retornos_BH,Custo_Retorno_BH,Avg_Porc_BH_Bookie,Avg_Porc_BH_Real,Dist_Porc_BH,Retornos_BA_Acu,Avg_Retornos_BA,Custo_Retorno_BA,Avg_Porc_BA_Bookie,Avg_Porc_BA_Real,Dist_Porc_BA,prediction_label,prediction_score
2024-03-14,Europa Euroliga,14:45,Olympiakos,Panathinaikos,1.67,2.28,151.5,1.83,1.95,-3.5,1.95,2.9,65ZGNr9M,0.5988024,0.4385965,0.5464481,0.51282054,0.037398886,0.4,0.4,,,232.39,203.5348,0.87583286,164.766,91.51857,0.55544573,109.386,177.438,117.16,326.89,0.0,0.0,0.0,0.0,0.21839754,0.044895668,0.27701092,0.65,0.13,5.1538463,0.72088724,0.7,-0.020887261,0.32,0.064,20.0,0.5156647,0.5,-0.015664704,1,1.0
2024-03-14,Europa Euroliga,15:00,Crvena zvezda,Maccabi Tel Aviv,1.8,2.05,169.5,1.91,1.91,-2.5,2.0,2.3,Yiy9P4vA,0.5555556,0.4878049,0.5235602,0.5235602,0.043360434,0.4,0.8,,,192.358,104.1249,0.54130787,226.886,107.09983,0.47204247,139.758,231.242,137.41,150.52,0.0,0.0,0.0,0.0,0.09183205,0.0,0.098666064,-1.84,-0.368,-2.173913,0.60092694,0.5,-0.10092694,-3.58,-0.716,-1.4664805,0.4248681,0.3,-0.124868095,1,1.0
2024-03-14,Europa Euroliga,16:30,Baskonia,Milano,1.61,2.42,161.5,1.91,1.91,-4.5,2.0,3.4,OtULM2OS,0.621118,0.41322315,0.5235602,0.5235602,0.034341153,0.4,0.6,,,186.974,100.75082,0.53884935,171.578,42.865505,0.24983102,132.474,188.67,113.74,111.65,0.0,0.0,0.0,0.0,0.28424639,0.0,0.36664796,1.76,0.352,1.7329545,0.57438165,0.7,0.12561834,-5.0,-1.0,-1.42,0.3896327,0.2,-0.1896327,1,1.0
2024-03-14,Austrália Liga Feminina Wnbl,07:30,Perth Lynx F,Southside F,1.4,2.85,173.5,1.85,1.89,-3.5,1.88,3.75,ShokierF,0.71428573,0.3508772,0.5405405,0.52910054,0.065162905,0.8,0.6,,,171.52,52.6681,0.3070668,141.682,18.59053,0.13121307,148.632,133.81,197.64,144.18,0.0,0.0,0.0,0.0,0.48249638,0.015125278,0.4697299,2.5,0.5,0.8,0.6518582,0.8,0.1481418,0.21,0.042,44.04762,0.5733367,0.6,0.02666325,1,1.0
2024-03-14,China Cba,08:35,Nanjing Tongxi,Qingdao,1.67,2.15,206.5,1.8,1.92,-4.5,2.05,2.53,f3Htt6il,0.5988024,0.4651163,0.5555556,0.5208333,0.06391867,0.6,0.8,,,300.234,127.52648,0.42475697,254.42,148.07205,0.58199847,205.628,273.79,267.18,468.44,0.0,0.0,0.0,0.0,0.17770223,0.045619793,0.14821452,4.57,0.914,0.7330416,0.49756792,0.7,0.20243207,-1.01,-0.202,-5.6930695,0.50796056,0.5,-0.00796055,1,1.0
2024-03-14,Coreia Do Sul Kbl,07:00,Anyang JungKwanJang,Seoul Thunders,1.85,1.92,166.5,1.8,1.94,-1.5,1.95,2.03,YobY7mE1,0.5405405,0.5208333,0.5555556,0.5154639,0.061373875,0.8,0.8,,,153.732,52.153442,0.3392491,215.068,70.48645,0.3277403,221.832,314.994,148.0,302.94,0.0,0.0,0.0,0.0,0.026258606,0.052938476,0.028426403,-0.17,-0.034,-25.0,0.38586098,0.4,0.0141390255,-1.94,-0.388,-2.371134,0.29772922,0.2,-0.097729206,1,0.9761
2024-03-14,Eua Ncaa,00:30,Stephen F. Austin,Abilene Christian,1.61,2.42,139.5,1.8,1.95,-4.5,2.0,3.45,Iq7yjFHL,0.621118,0.41322315,0.5555556,0.51282054,0.034341153,0.8,0.4,,,118.26,20.475855,0.17314269,142.024,26.667707,0.18776903,110.516,176.4,97.52,164.26,0.0,0.0,0.0,0.0,0.28424639,0.05656854,0.37625864,-1.19,-0.238,-2.5630252,0.7111038,0.5,-0.21110381,0.92,0.184,7.7173915,0.35367385,0.3,-0.053673852,1,1.0
2024-03-14,Eua Ncaa,00:30,UC Santa Barbara,CS Northridge,1.58,2.47,150.5,1.8,1.95,-5.5,2.05,3.1,Q5vVB728,0.6329114,0.4048583,0.5555556,0.51282054,0.03776969,0.6,0.4,,,180.36,95.2803,0.5282784,173.386,49.210255,0.28381908,119.04,228.312,96.64,256.2,0.0,0.0,0.0,0.0,0.31077778,0.05656854,0.28833482,-3.17,-0.634,-0.9148265,0.66095763,0.4,-0.2609576,2.3,0.46,3.1956522,0.34461677,0.5,0.15538323,1,1.0
2024-03-14,Eua Ncaa,13:30,East Carolina,Tulsa,1.73,2.1,139.5,1.8,1.95,-3.5,2.0,2.75,bXRUKJyn,0.5780347,0.47619048,0.5555556,0.51282054,0.054225158,0.0,0.8,,,140.48,25.968996,0.18485904,268.03,280.61685,1.0469607,121.616,387.842,145.8,770.0,0.0,1.0,0.0,0.0,0.13662115,0.05656854,0.22329688,-0.12,-0.024,-30.416666,0.6489604,0.6,-0.0489604,-2.62,-0.524,-2.0992367,0.0,0.0,0.0,1,1.0
2024-03-14,Eua Ncaa,19:30,Liberty,UTEP,1.59,2.35,134.5,1.8,1.95,-4.5,2.0,3.3,Gjo24Pfr,0.6289308,0.42553192,0.5555556,0.51282054,0.05446273,0.6,0.2,,,103.0,10.54876,0.10241515,158.022,65.03608,0.41156346,114.528,199.608,99.22,266.4,0.0,0.0,0.0,0.0,0.27279246,0.05656854,0.34688258,-1.61,-0.322,-1.8322982,0.73275757,0.6,-0.13275757,-5.0,-1.0,-1.35,0.0,0.0,0.0,1,1.0
2024-03-14,Eua Ncaa,22:00,Rider,St. Peters,1.83,1.91,130.5,1.91,1.8,-1.5,1.91,2.15,27mE1Nv1,0.5464481,0.5235602,0.5235602,0.5555556,0.0700083,0.6,0.4,,,144.314,29.601292,0.20511726,122.554,33.59486,0.27412292,119.926,156.998,109.8,114.8,0.0,0.0,0.0,0.0,0.030250557,0.04193086,0.08359883,1.91,0.382,2.1727748,0.63356817,0.7,0.06643184,-0.75,-0.15,-6.0666666,0.45605046,0.6,0.14394952,1,1.0
2024-03-14,Eua Ncaa,12:30,Richmond,Saint Josephs,1.67,2.28,141.5,1.8,1.95,-4.5,2.05,3.2,jL1Nt3DU,0.5988024,0.4385965,0.5555556,0.51282054,0.037398886,0.6,0.4,,,115.764,19.386667,0.16746715,139.03,17.719555,0.1274513,108.46,137.962,96.76,122.24,0.0,0.0,0.0,0.0,0.21839754,0.05656854,0.30978012,0.93,0.186,3.6021504,0.7815959,0.9,0.11840411,-1.54,-0.308,-4.155844,0.5464384,0.4,-0.14643838,1,1.0
