Fixture ID,Date,League,Time,Home,Away,Odds_H,Odds_A,Over_Line,Odds_Over,Odds_Under,HA_Line,HA_Odds_H,HA_Odds_A
d2vNZDHB,2023-12-31,Espanha Acb,08:30,Real Madrid,Valencia,1.15,5.65,163.5,1.8,1.99,-12.5,2.07,1.7
Esu4fu6s,2023-12-31,Eua Nba,17:00,Washington Wizards,Atlanta Hawks,3.35,1.4,249.5,1.8,2.09,6.5,2.0,1.94
A9YChJzf,2023-12-31,Eua Nba,21:00,Oklahoma City Thunder,Brooklyn Nets,1.36,3.55,234.5,1.87,2.06,-8.5,2.1,1.84
4WXGiwj0,2023-12-31,Eua Nba,21:00,San Antonio Spurs,Boston Celtics,5.25,1.11,238.5,1.83,1.83,11.5,1.83,1.83
rNWKjc56,2023-12-31,Eua Nba,22:00,Memphis Grizzlies,Sacramento Kings,1.95,1.99,236.5,1.86,2.06,-1.5,2.09,1.87
0bRPkHKC,2023-12-31,Eua Nba,22:00,Phoenix Suns,Orlando Magic,1.47,3.0,227.5,1.81,2.07,-6.5,2.04,1.88
tx5kZ2T3,2023-12-31,Alemanha Bbl,10:00,Alba Berlin,Chemnitz,1.39,3.03,167.5,1.85,1.91,-7.5,2.07,1.72
l6W2xrOn,2023-12-31,Austrália Nbl,03:30,Illawarra Hawks,Adelaide 36ers,1.49,2.65,178.5,1.89,1.89,-5.5,2.0,1.72
SdV6y2wg,2023-12-31,Austrália Nbl,05:30,Cairns Taipans,Melbourne United,2.58,1.51,179.5,1.9,1.89,3.5,1.99,1.73
YeoRlLFL,2023-12-31,Austrália Liga Feminina Wnbl,06:00,Townsville F,Perth Lynx F,1.41,2.82,159.5,1.85,1.87,-6.5,1.99,1.73
WplQEl7U,2023-12-31,Catar Liga De Basquete Do Catar,12:00,Al Wakrah,Al Shamal,1.49,2.5,156.5,1.83,1.83,-6.5,1.83,1.83
d8FWZXxt,2023-12-31,Catar Liga De Basquete Do Catar,14:00,Al Arabi,Catar,1.42,2.72,147.5,1.83,1.83,-6.5,1.93,1.78
jLBrLzur,2023-12-31,China Cba,08:35,Fujian,Xinjiang,7.75,1.07,206.5,1.83,1.91,15.5,1.97,1.74
WzVBQdHK,2023-12-31,China Cba,08:35,Ningbo Rockets,Sichuan,1.6,2.27,206.5,1.81,1.91,-4.5,2.01,1.71
UBAnKffl,2023-12-31,China Cba,08:35,Qingdao,Shenzhen,2.09,1.71,198.5,1.87,1.87,1.5,1.93,1.77
boFjJE9f,2023-12-31,China Cba,08:35,Shandong,Guangzhou,1.77,1.99,200.5,1.86,1.88,-2.5,2.02,1.72
pvZFPGWQ,2023-12-31,China Cba,08:35,Tianjin,Shanghai,2.74,1.43,213.5,1.83,1.91,4.5,1.96,1.73
j1kjC7U3,2023-12-31,China Wcba Feminina,08:30,Guangdong F,Liaoning F,1.01,9.7,147.5,1.87,1.83,-21.5,2.07,1.64
rynrETai,2023-12-31,China Wcba Feminina,08:30,Shanxi Xing Rui F,Shaanxi Tianze F,1.01,11.7,149.5,1.84,1.86,-19.5,1.95,1.74
tW7akpNj,2023-12-31,China Wcba Feminina,08:30,Xiamen F,Zhejiang Golden Bulls F,16.5,26.0,156.5,1.85,1.85,37.5,1.98,1.7
MRpnDmFc,2023-12-31,China Wcba Feminina,08:30,Xinjiang F,Sichuan F,9.2,1.04,148.5,1.85,1.85,15.5,1.95,1.72
vVDjdyca,2023-12-31,Coreia Do Sul Kbl,02:00,Anyang JungKwanJang,Wonju DB,6.75,1.1,170.5,1.85,1.89,12.5,2.05,1.7
d6OocHsg,2023-12-31,Coreia Do Sul Kbl,04:00,LG Sakers,Goyang Sono,1.13,5.76,158.5,1.85,1.87,-13.5,2.01,1.73
ILCfeeC5,2023-12-31,Coreia Do Sul Kbl,10:00,KoGas,Mobis Phoebus,2.38,1.57,163.5,1.8,1.92,2.5,2.01,1.73
YqReAcll,2023-12-31,Coreia Do Sul Wkbl Feminina,02:00,Busan BNK Sum F,KB Stars F,3.77,1.25,132.5,1.8,1.94,7.5,2.01,1.71
xjNhUFx0,2023-12-31,Eua Ncaa,00:00,Cal St. Bakersfield,UC Irvine,3.97,1.23,136.5,1.91,1.8,9.5,1.8,1.91
WpULIO4B,2023-12-31,Eua Ncaa,00:00,Nevada,Fresno Pacific,1.33,3.1,138.5,1.91,1.91,-48.5,2.1,1.71
Yu3udwCb,2023-12-31,Eua Ncaa,00:00,Oregon State,USC,3.97,1.23,139.5,1.83,1.83,8.5,1.91,1.8
6PRdTZi6,2023-12-31,Eua Ncaa,01:59,Hawaii,CS Fullerton,1.26,3.72,130.5,1.83,1.83,-9.5,1.91,1.8
AJ9OsZ6a,2023-12-31,Eua Ncaa,15:00,Iowa State,New Hampshire,1.36,3.0,149.5,1.91,1.91,-28.5,2.1,1.67
IB5aYVa8,2023-12-31,Eua Ncaa,15:00,Wisc. Green Bay,Robert Morris,1.73,2.18,139.5,1.91,1.91,-3.5,2.0,1.71
2a7BVTqR,2023-12-31,Eua Ncaa,16:00,IUPUI,Cleveland State,6.6,1.13,143.5,1.91,1.91,9.5,2.1,1.67
Uo93XkFE,2023-12-31,Eua Ncaa,16:30,Youngstown State,Oakland,1.58,2.47,146.5,1.8,1.95,-5.5,2.05,1.71
8UHF4RHR,2023-12-31,Eua Ncaa,17:00,South Dakota Coyotes,Nebraska O.,1.58,2.47,153.5,1.8,2.0,-5.5,2.05,1.71
veDB572L,2023-12-31,Eua Ncaa,17:00,South Dakota St.,North Dakota,1.16,5.6,143.5,1.8,1.95,-11.5,2.1,1.67
04E76mmF,2023-12-31,Eua Ncaa,17:00,St. Thomas (Minn.),UMKC,1.28,3.87,131.5,1.91,1.91,-8.5,2.0,1.71
G6RG9nN7,2023-12-31,Eua Ncaa,17:00,Wisc. Milwaukee,Wright State,2.47,1.58,166.5,1.91,1.91,2.5,2.05,1.71
b9qi7dfE,2023-12-31,Eua Ncaa,17:30,Lindenwood,Southern Indiana,1.8,2.05,137.5,1.91,1.91,-2.5,2.0,1.71
IBXyX3Fa,2023-12-31,Eua Ncaa,18:00,Ole Miss,Bryant University,1.08,8.8,150.5,1.91,1.91,-14.5,2.1,1.67
t66mfHtB,2023-12-31,Eua Ncaa,18:00,Stanford,Arizona,8.2,1.09,160.5,1.8,1.95,11.5,2.0,1.71
j57KkUOt,2023-12-31,Eua Ncaa,18:15,SE Missouri State,Morehead State,5.15,1.18,145.5,1.91,1.91,8.5,2.0,1.71
