Fixture ID,Date,League,Time,Home,Away,Odds_H,Odds_A,Over_Line,Odds_Over,Odds_Under,HA_Line,HA_Odds_H,HA_Odds_A
Kb2eF4Iq,2024-12-27,Brasil Nbb,19:00,Minas,Bauru,1.12,5.04,159.5,1.86,1.8,-13.5,1.98,1.7
hC03Drmd,2024-12-27,Brasil Nbb,19:30,Pato,Pinheiros,1.77,1.89,163.5,1.83,1.83,-2.5,2.05,1.65
8Krjynu3,2024-12-27,Brasil Nbb,19:30,União Corinthians,Unifacisa,1.64,2.06,156.5,1.86,1.8,-3.5,1.98,1.7
80CwFeO0,2024-12-27,Brasil Nbb,20:00,Brasília,Franca,2.7,1.38,167.5,1.8,1.86,4.5,2.03,1.67
4S5nDZhD,2024-12-27,Brasil Nbb,20:00,Caxias do Sul,Fortaleza B.C.,1.64,2.06,149.5,1.83,1.83,-3.5,1.98,1.7
GpnbZP9F,2024-12-27,Brasil Nbb,20:00,Flamengo,São José,1.1,5.44,158.5,1.8,1.86,-13.5,1.95,1.72
b93tYYLb,2024-12-27,Espanha Acb,15:00,Joventut,Lleida,1.36,3.19,166.5,1.81,1.95,-7.5,1.98,1.79
fyckWCjB,2024-12-27,Espanha Acb,17:30,Gran Canaria,Valencia,2.12,1.73,174.5,1.8,2.0,1.5,1.97,1.83
lG1cBL2k,2024-12-27,Eua Nba,00:00,Portland Trail Blazers,Utah Jazz,1.66,2.31,223.5,1.83,2.02,-4.5,2.0,1.84
AVk69aX1,2024-12-27,Eua Nba,00:00,Sacramento Kings,Detroit Pistons,1.47,2.82,225.5,1.84,2.0,-5.5,1.93,1.93
r5qNqHzJ,2024-12-27,Europa Euroliga,16:30,Barcelona,Crvena zvezda,1.34,3.37,168.5,1.91,1.91,-7.5,1.99,1.78
UeIu2bjm,2024-12-27,Europa Euroliga,16:30,Baskonia,Paris,1.87,1.95,171.5,1.87,1.95,-1.5,1.95,1.87
29Gm0xLa,2024-12-27,Europa Euroliga,16:30,Bayern,Panathinaikos,2.05,1.8,171.5,1.91,1.91,1.5,1.91,1.91
ABy97KSP,2024-12-27,Europa Euroliga,16:30,Partizan,Fenerbahce,1.76,2.14,161.5,1.91,1.91,-2.5,1.89,1.9
MBWlbGkC,2024-12-27,Europa Euroliga,16:30,Virtus Bologna,Lyon-Villeurbanne,1.73,2.18,168.5,1.91,1.91,-3.5,2.0,1.71
