Fixture ID,Date,League,Time,Home,Away,Odds_H,Odds_A,Over_Line,Odds_Over,Odds_Under,HA_Line,HA_Odds_H,HA_Odds_A
Q3wbZbWe,2023-11-30,Brasil Nbb,17:00,Brasília,Mogi,2.19,1.63,155.5,1.85,1.85,1.5,2.02,1.71
UXTmdMw9,2023-11-30,Brasil Nbb,20:00,Caxias do Sul,Paulistano,3.02,1.35,141.5,1.87,1.83,5.5,2.0,1.72
jsVqc2O2,2023-11-30,Brasil Nbb,20:00,Corinthians Paulista,Pinheiros,1.45,2.61,153.5,1.86,1.81,-5.5,1.95,1.76
xvs2YIo2,2023-11-30,Brasil Nbb,20:00,União Corinthians,São Paulo,3.31,1.3,155.5,1.87,1.79,6.5,2.0,1.72
x6sEXmOm,2023-11-30,Eua Nba,00:00,Sacramento Kings,Los Angeles Clippers,2.06,1.89,229.5,1.8,2.08,1.5,1.97,1.97
GdtIW7wf,2023-11-30,Eua Nba,21:00,Cleveland Cavaliers,Portland Trail Blazers,1.2,5.4,217.5,1.8,2.09,-12.5,2.1,1.84
YXzNVRh0,2023-11-30,Eua Nba,21:30,Brooklyn Nets,Charlotte Hornets,1.37,3.48,225.5,1.86,2.06,-8.5,2.08,1.85
COZQUo86,2023-11-30,Eua Nba,21:30,Miami Heat,Indiana Pacers,1.77,2.05,0.0,0.0,0.0,-3.5,1.9,1.9
6oZUT5NC,2023-11-30,Eua Nba,21:30,New York Knicks,Detroit Pistons,1.13,7.65,217.5,1.8,2.0,-14.5,2.1,1.67
KlwZSPxJ,2023-11-30,Eua Nba,22:00,Chicago Bulls,Milwaukee Bucks,3.57,1.3,225.5,1.83,1.83,6.5,2.1,1.73
MgHHi9FJ,2023-11-30,Eua Nba,22:00,Minnesota Timberwolves,Utah Jazz,1.97,1.97,0.0,0.0,0.0,-12.5,1.9,1.9
0pGLjTUP,2023-11-30,Eua Nba,22:00,Oklahoma City Thunder,Los Angeles Lakers,1.46,3.03,226.5,1.82,1.99,-6.5,2.01,1.84
IwInnmws,2023-11-30,Eua Nba,22:00,San Antonio Spurs,Atlanta Hawks,3.26,1.41,244.5,1.83,2.12,5.5,2.1,1.83
