Fixture ID,Date,League,Time,Home,Away,Odds_H,Odds_A,Over_Line,Odds_Over,Odds_Under,HA_Line,HA_Odds_H,HA_Odds_A
nNDprYOC,2024-01-18,Brasil Nbb,19:30,Bauru,Fortaleza B.C.,1.43,2.68,153.5,1.8,1.9,-7.5,1.95,1.74
bcHlshvJ,2024-01-18,Brasil Nbb,20:00,Botafogo,Caxias do Sul,1.62,2.2,158.5,1.87,1.79,-4.5,2.08,1.67
02eX5yHJ,2024-01-18,Brasil Nbb,20:00,Mogi,Corinthians Paulista,2.45,1.51,156.5,1.83,1.87,2.5,2.04,1.66
ENGJqSon,2024-01-18,Eua Nba,00:00,Portland Trail Blazers,Brooklyn Nets,3.07,1.41,220.5,1.82,2.02,5.5,2.08,1.78
QspclX4d,2024-01-18,Eua Nba,21:30,Toronto Raptors,Chicago Bulls,2.23,1.77,222.5,1.88,2.05,1.5,2.07,1.85
MmKRs6Gb,2024-01-18,Eua Nba,23:00,Utah Jazz,Oklahoma City Thunder,2.42,1.66,244.5,1.85,2.07,2.5,2.06,1.86
UkJgMDBd,2024-01-18,Europa Euroliga,14:30,Anadolu Efes,Barcelona,1.91,1.91,165.5,1.87,1.95,-1.5,2.05,1.71
r7Mzoclc,2024-01-18,Europa Euroliga,15:00,Crvena zvezda,Baskonia,1.51,2.64,163.5,1.91,1.91,-5.5,2.0,1.71
McLvpH33,2024-01-18,Europa Euroliga,16:00,Alba Berlin,Bayern,2.42,1.61,162.5,1.91,1.91,2.5,2.0,1.71
4MAqqyJ9,2024-01-18,Europa Euroliga,16:15,Olympiakos,Maccabi Tel Aviv,1.51,2.64,161.5,1.91,1.91,-5.5,2.0,1.71
IPEmreYF,2024-01-18,Europa Euroliga,16:30,Virtus Bologna,Lyon-Villeurbanne,1.31,3.63,164.5,1.91,1.91,-8.5,2.0,1.71
695bE7Gn,2024-01-18,Argentina Liga A,20:00,Platense,Penarol,1.32,3.2,157.5,1.8,1.86,-8.5,2.08,1.67
jadIpxdk,2024-01-18,Argentina Liga A,21:00,Zarate,Instituto de Cordoba,3.98,1.22,147.5,1.85,1.85,8.5,2.04,1.69
4G10ow7H,2024-01-18,Austrália Nbl,05:30,Illawarra Hawks,Cairns Taipans,1.47,2.71,168.5,1.8,1.96,-6.5,2.09,1.66
hbevx29P,2024-01-18,Bósnia E Herzegovina Prvenstvo Bih Feminina,14:00,Play Off Sarajevo F,Leotar Trebinje F,1.45,2.61,145.5,1.8,1.9,-6.5,1.87,1.83
