Fixture ID,Date,League,Time,Home,Away,Odds_H,Odds_A,Over_Line,Odds_Over,Odds_Under,HA_Line,HA_Odds_H,HA_Odds_A
OKMPndAs,2024-01-15,Brasil Nbb,19:30,Pato,R10 Score Vasco da Gama,2.1,1.68,148.5,1.86,1.8,1.5,1.95,1.76
IsMToGPm,2024-01-15,Brasil Nbb,19:30,São José,Pinheiros,1.3,3.31,154.5,1.87,1.79,-8.5,2.0,1.72
UcZYyvl8,2024-01-15,Eua Nba,15:00,Philadelphia 76ers,Houston Rockets,1.4,3.35,222.5,1.95,1.99,-8.5,2.06,1.73
8lYxyb3E,2024-01-15,Eua Nba,16:30,Dallas Mavericks,New Orleans Pelicans,2.12,1.84,233.5,1.84,1.98,1.5,1.94,1.84
xOxszIIK,2024-01-15,Eua Nba,17:00,New York Knicks,Orlando Magic,1.39,3.41,221.5,1.85,1.91,-8.5,2.08,1.68
GEyoZyYQ,2024-01-15,Eua Nba,17:00,Washington Wizards,Detroit Pistons,1.48,2.95,242.5,1.95,1.99,-7.5,2.1,1.65
MeEDUetr,2024-01-15,Eua Nba,17:30,Atlanta Hawks,San Antonio Spurs,1.34,3.71,244.5,1.83,2.05,-8.5,2.09,1.85
zaIHTFel,2024-01-15,Eua Nba,20:00,Memphis Grizzlies,Golden State Warriors,3.89,1.32,226.5,1.86,1.92,1.5,2.04,1.78
ULHLSZAf,2024-01-15,Eua Nba,21:00,Cleveland Cavaliers,Chicago Bulls,1.59,2.59,218.5,1.88,2.05,-3.5,1.97,1.98
8CGPRgQ0,2024-01-15,Eua Nba,21:30,Brooklyn Nets,Miami Heat,1.81,2.17,216.5,1.94,2.0,-3.5,2.03,1.71
pYykjgzp,2024-01-15,Eua Nba,21:30,Toronto Raptors,Boston Celtics,3.71,1.34,239.5,1.85,2.08,6.5,2.01,1.93
zZnMQDu7,2024-01-15,Eua Nba,23:00,Utah Jazz,Indiana Pacers,1.39,3.41,248.5,1.86,2.07,-8.5,2.09,1.85
8OpY75dL,2024-01-15,Itália Liga A,16:00,Virtus Bologna,Brindisi,1.13,6.0,160.5,1.86,1.94,-13.5,2.0,1.77
AXMHhAjC,2024-01-15,Ásia Wasl,14:00,Kazma,Al Manama,2.2,1.62,166.5,1.84,1.86,1.5,1.95,1.72
lUUXDDY7,2024-01-15,China Cba,08:35,Beijing Royal Fighters,Shenzhen,2.15,1.67,206.5,1.86,1.88,-2.5,2.01,1.71
zRQTEgJ1,2024-01-15,China Cba,08:35,Jilin,Zhejiang Guangsha,3.21,1.33,206.5,1.82,1.88,6.5,1.95,1.75
2XIFxcB8,2024-01-15,China Cba,08:35,Shanxi Zhongyu,Jiangsu Dragons,1.18,4.69,214.5,1.81,1.91,-12.5,1.99,1.73
tOHJyHQE,2024-01-15,China Cba,08:35,Sichuan,Shandong,3.32,1.31,209.5,1.85,1.87,6.5,2.0,1.7
EBxLGFlk,2024-01-15,China Cba,08:35,Tianjin,Nanjing Tongxi,1.56,2.36,212.5,1.86,1.88,-4.5,1.93,1.77
h2yPFZ3e,2024-01-15,China Cba,08:35,Zhejiang Chouzhou,Xinjiang,1.67,2.15,200.5,1.87,1.87,-4.5,2.06,1.66
YJe07eY6,2024-01-15,Coreia Do Sul Wkbl Feminina,07:00,Samsung Blue Minx F,S-Birds F,1.36,3.03,134.5,1.87,1.85,-7.5,2.01,1.71
GYLghto3,2024-01-15,Croácia Premijer Liga,16:00,Zabok,Zadar,6.36,1.09,164.5,1.81,1.85,12.5,2.03,1.7
tpVfp7ZR,2024-01-15,Dinamarca Liga De Basquete,15:00,Amager,Randers,8.8,1.05,180.5,1.86,1.8,23.5,1.97,1.74
2gWjomKL,2024-01-15,Dinamarca Liga De Basquete,15:00,Svendborg,Værløse,1.09,6.95,172.5,1.86,1.8,-15.5,1.95,1.76
nghqsOa8,2024-01-15,Eslovênia Liga Nova Kbm,14:00,Ilirija,KK Triglav Kranj,1.48,2.53,157.5,1.8,1.86,-5.5,1.95,1.76
WGO4iVdq,2024-01-15,Eua Ncaa,14:00,Canisius,Fairfield,1.77,2.1,146.5,1.91,1.91,-3.5,2.05,1.71
2ZXljrOj,2024-01-15,Eua Ncaa,14:00,Michigan,Ohio State,1.95,1.87,146.5,1.8,1.95,-1.5,2.0,1.69
SrIDk9Re,2024-01-15,Eua Ncaa,14:00,Niagara,Siena,1.4,3.08,141.5,1.91,1.91,-7.5,2.1,1.67
pzJJCQvT,2024-01-15,Eua Ncaa,15:00,Wagner,Stonehill,1.25,4.19,130.5,1.8,1.95,-9.5,2.1,1.67
t64k742j,2024-01-15,Eua Ncaa,16:00,Cornell,Pennsylvania,1.3,3.7,159.5,1.91,1.91,-8.5,2.0,1.71
b95E7kZo,2024-01-15,Eua Ncaa,16:00,George Washington,George Mason,2.18,1.73,145.5,1.91,1.91,1.5,2.0,1.69
vyeDAcv0,2024-01-15,Eua Ncaa,16:00,Harvard,Brown,1.58,2.47,139.5,1.91,1.91,-5.5,2.05,1.71
6ivEsQZi,2024-01-15,Eua Ncaa,16:00,Princeton,Dartmouth,1.02,18.0,134.5,1.8,1.95,-19.5,2.0,1.71
6e2qfaBl,2024-01-15,Eua Ncaa,16:30,Marquette,Villanova,1.49,2.74,142.5,1.91,1.91,-6.5,2.1,1.67
MgNRyVwp,2024-01-15,Eua Ncaa,17:00,Northwestern St.,Houston Christian,1.58,2.47,152.5,1.91,1.91,-5.5,2.05,1.71
viNh6OHd,2024-01-15,Eua Ncaa,18:00,Central Conn. St.,Merrimack Warriors,1.76,2.14,132.5,1.91,1.83,-3.5,2.05,1.71
tYfJ69lh,2024-01-15,Eua Ncaa,18:00,Saint Josephs,La Salle,1.12,6.9,148.5,1.8,1.95,-12.5,2.0,1.71
4vCXER0i,2024-01-15,Eua Ncaa,20:00,Minnesota,Iowa,1.95,1.87,158.5,1.91,1.91,-1.5,2.0,1.69
