Fixture ID,Date,League,Time,Home,Away,Odds_H,Odds_A,Over_Line,Odds_Over,Odds_Under,HA_Line,HA_Odds_H,HA_Odds_A
CGgNWXZ0,2024-05-13,Brasil Nbb,19:00,Minas,São Paulo,1.3,3.34,163.5,1.86,1.8,0.0,0.0,0.0
vcMXAHxR,2024-05-13,Eua Nba,20:00,Cleveland Cavaliers,Boston Celtics,3.67,1.31,207.5,1.8,1.95,6.5,2.05,1.08
Io2yKiA5,2024-05-13,Eua Nba,22:30,Dallas Mavericks,Oklahoma City Thunder,1.85,2.02,214.5,1.8,1.95,-2.5,2.0,2.3
fikjgfye,2024-05-13,Itália Liga A,15:00,Virtus Bologna,Tortona,1.13,6.0,163.5,1.81,1.95,0.0,0.0,0.0
IeTJ0xqL,2024-05-13,Itália Liga A,15:45,Venezia,Reggiana,1.33,3.38,156.5,1.8,1.96,0.0,0.0,0.0
IBXC6JI8,2024-05-13,Argentina Liga A,21:00,Boca Juniors,Independiente de Oliva,1.12,5.51,160.5,1.87,1.79,0.0,0.0,0.0
zyS4kjBk,2024-05-13,Bahrein Premier League,14:00,Al Manama,Al Ahli,1.25,3.69,170.5,1.81,1.89,0.0,0.0,0.0
hAaauEda,2024-05-13,Bolívia Libobasquet,20:00,Saracho,Kinwa,1.55,2.34,169.5,1.85,1.85,0.0,0.0,0.0
W0b3vYB5,2024-05-13,Bolívia Libobasquet,21:30,Can Oruro,Pichincha Potosi,3.02,1.35,163.5,1.85,1.85,0.0,0.0,0.0
6FfY0Ysp,2024-05-13,Bulgária Nbl,13:00,Balkan,Chernomorets,1.57,2.31,159.5,1.86,1.84,0.0,0.0,0.0
U74C8mrf,2024-05-13,Colômbia Lbp,21:40,Corsarios Cartagena,Cimarrones del Choco,1.83,1.89,145.5,1.85,1.85,-1.5,1.97,2.05
Ayg7Ho1S,2024-05-13,Croácia Premijer Liga,15:30,Zadar,Dinamo Zagreb,1.06,7.7,161.5,1.8,1.86,0.0,0.0,0.0
0foWkcgl,2024-05-13,Dinamarca Liga De Basquete,14:15,Næstved,Bakken Bears,3.03,1.36,180.5,1.86,1.8,0.0,0.0,0.0
hhEH4aOp,2024-05-13,Estônia Korvpalli Meistriliiga,13:00,Pärnu,Tartu Ulikool,2.29,1.58,153.5,1.85,1.85,2.5,1.97,1.63
jFliNOdn,2024-05-13,Europa Liga Aba,15:30,Crvena zvezda,Partizan,1.46,2.59,165.5,1.84,1.86,0.0,0.0,0.0
2P8hZC2m,2024-05-13,Grécia Liga De Basquete,11:15,Aris,Panathinaikos,3.89,1.25,152.5,1.86,1.86,0.0,0.0,0.0
hEeB34V0,2024-05-13,Islândia Premier League Feminina,16:15,Keflavik F,Stjarnan F,1.1,6.04,155.5,1.81,1.87,0.0,0.0,0.0
p2LnaFs0,2024-05-13,Japão B.League,07:05,Alvark,Ryukyu,1.43,2.68,146.5,1.86,1.8,0.0,0.0,0.0
xzoJ5dG7,2024-05-13,Japão B.League,07:25,Utsunomiya Brex,Chiba,1.28,3.44,152.5,1.8,1.86,0.0,0.0,0.0
bHukSdOp,2024-05-13,Letônia Lbl,14:00,Rigas Zelli,VEF Riga,2.85,1.4,158.5,1.87,1.86,0.0,0.0,0.0
KC5BYqyR,2024-05-13,Lituânia Lkl,12:50,Rytas,Jonava,1.03,10.5,172.5,1.87,1.87,0.0,0.0,0.0
tAraOm55,2024-05-13,Lituânia Lkl,13:30,BC Wolves,Neptunas,1.24,3.87,169.5,1.87,1.87,0.0,0.0,0.0
pjH3Bxse,2024-05-13,Paraguai Lnb,21:30,Colonias Gold,Sol De America,1.04,22.0,143.5,1.88,1.82,0.0,0.0,0.0
WfmYqNdK,2024-05-13,Portugal Lpb,15:00,Imortal,FC Porto,6.69,1.08,164.5,1.81,1.85,0.0,0.0,0.0
IFmniv4m,2024-05-13,Portugal Lpb,17:00,Ovarense,Sporting CP,2.2,1.62,168.5,1.86,1.84,0.0,0.0,0.0
pnc6Pr0k,2024-05-13,Romênia Divisão A,13:00,CSM Targu Jiu,Laguna Bucuresti,1.07,7.23,158.5,1.83,1.85,0.0,0.0,0.0
EoNn8SCO,2024-05-13,Romênia Divisão A,14:00,Petrolul Ploiesti,CSM Focsani,1.2,4.27,158.5,1.84,1.86,0.0,0.0,0.0
fF5aG9KG,2024-05-13,Romênia Divisão A,13:00,Voluntari,Arges Pitesti,1.31,3.25,158.5,1.87,1.79,0.0,0.0,0.0
O84uSLYI,2024-05-13,Rússia Liga Vtb United,13:30,Lokomotiv Kuban,Unics Kazan,1.58,2.4,163.5,1.82,1.94,0.0,0.0,0.0
bL5rQzeB,2024-05-13,Rússia Superliga,06:15,Dynamo Vladivostok,M. Khimki,1.47,2.56,135.5,1.85,1.85,0.0,0.0,0.0
SUCoelwn,2024-05-13,Turquia Superliga,12:00,Fenerbahce,Buyukcekmece,1.12,5.85,167.5,1.83,1.89,0.0,0.0,0.0
Cf0CnSDi,2024-05-13,Venezuela Superliga,19:30,Frontinos,Brillantes,2.88,1.38,152.5,1.85,1.85,0.0,0.0,0.0
SjjysOsT,2024-05-13,Venezuela Superliga,19:45,Cocodrilos,Diablos,1.43,2.68,149.5,1.85,1.85,0.0,0.0,0.0
fwhTrpDG,2024-05-13,Venezuela Superliga,20:00,Centauros,Piratas de La Guaira,3.08,1.34,144.5,1.85,1.85,0.0,0.0,0.0
bBbKp6r4,2024-05-13,Venezuela Superliga,20:00,Trotamundos,Toros de Aragua,1.24,3.77,156.5,1.82,1.88,0.0,0.0,0.0
