Fixture ID,Date,League,Time,Home,Away,Odds_H,Odds_A,Over_Line,Odds_Over,Odds_Under,HA_Line,HA_Odds_H,HA_Odds_A
CSTAzys2,2024-06-13,Brasil Nbb,18:00,Flamengo,Franca,1.38,2.88,152.5,1.85,1.85,0.0,0.0,0.0
f5MNsNoA,2024-06-13,Brasil Lbf Feminina,19:30,Campinas F,Santo André F,1.91,1.81,140.5,1.81,1.85,0.0,0.0,0.0
8EkykOF8,2024-06-13,Itália Liga A,15:30,Milano,Virtus Bologna,1.42,2.9,155.5,1.83,1.97,0.0,0.0,0.0
CGkvBDb5,2024-06-13,Argentina Liga A,21:00,Peñarol,Quimsa,2.74,1.43,155.5,1.86,1.88,0.0,0.0,0.0
tAMTLUCN,2024-06-13,Argentina Liga A,21:05,San Lorenzo,Boca Juniors,2.32,1.58,151.5,1.86,1.8,0.0,0.0,0.0
Kj84ad6N,2024-06-13,Eua Wnba,20:00,Dallas Wings F,Seattle Storm F,3.33,1.34,154.5,1.8,2.01,0.0,0.0,0.0
ED78bGLT,2024-06-13,Eua Wnba,20:00,Indiana Fever F,Atlanta Dream F,2.19,1.69,161.5,1.85,1.93,1.5,2.03,1.55
jZbzfzUp,2024-06-13,Eua Wnba,23:00,Phoenix Mercury F,Las Vegas Aces F,2.86,1.43,148.5,1.84,1.96,0.0,0.0,0.0
tCPs7RB7,2024-06-13,Israel Superliga,15:00,Maccabi Tel Aviv,Hapoel Tel-Aviv,1.28,3.62,172.5,1.86,1.8,0.0,0.0,0.0
zFjmTejg,2024-06-13,México Cibacopa,00:00,Rayos de Hermosillo,Zonkeys de Tijuana,1.92,1.8,178.5,1.86,1.8,0.0,0.0,0.0
COFy2u75,2024-06-13,Nova Zelândia Nbl,04:30,Nelson Giants,Canterbury Rams,3.44,1.28,178.5,1.87,1.79,0.0,0.0,0.0
hM1UQmf4,2024-06-13,Paraguai Lnb,19:00,Olimpia,Dep. San Jose,1.49,2.5,156.5,1.85,1.85,0.0,0.0,0.0
0n5xPROG,2024-06-13,Paraguai Lnb,20:30,Felix Perez Cardozo,Colonias Gold,1.74,1.99,149.5,1.86,1.8,-2.5,2.01,2.4
bk9Wjf4C,2024-06-13,Polônia Liga De Basquete,15:00,Szczecin,Trefl Sopot,1.41,2.82,159.5,1.81,1.85,0.0,0.0,0.0
fNLwdEUq,2024-06-13,Venezuela Superliga,13:00,Panteras,Guaiqueries,1.84,1.88,146.5,1.8,1.86,-1.5,1.97,2.05
bNG3EjLi,2024-06-13,Venezuela Superliga,19:45,Piratas de La Guaira,Centauros,1.39,2.84,151.5,1.86,1.84,0.0,0.0,0.0
EPyufhad,2024-06-13,Venezuela Superliga,22:00,Broncos,Spartans,1.36,2.97,167.5,1.85,1.81,0.0,0.0,0.0
fmLUrLp7,2024-06-13,Canadá Cebl,20:30,Montreal Alliance,Niagara River,2.43,1.51,175.5,1.85,1.85,0.0,0.0,0.0
YwKYsu0D,2024-06-13,Canadá Cebl,21:00,Scarborough Shooting Stars,Ottawa Blackjacks,1.43,2.66,181.5,1.85,1.85,0.0,0.0,0.0
ns8G6OxE,2024-06-13,Canadá Cebl,23:30,Vancouver Bandits,Winnipeg Sea Bears,1.69,2.07,179.5,1.85,1.85,0.0,0.0,0.0
ziGAsJp1,2024-06-13,Colômbia Lbp,22:10,Corsarios Cartagena,Titanes de Barranquilla,3.86,1.23,153.5,1.8,1.88,0.0,0.0,0.0
OIaMCeN9,2024-06-13,México Cibacopa,21:15,Angeles CDMX,Astros,2.37,1.54,195.5,1.81,1.87,0.0,0.0,0.0
vZXkeqc9,2024-06-13,Porto Rico Bsn,21:00,Osos de Manati,Piratas de Quebradillas,1.66,2.13,182.5,1.8,1.9,0.0,0.0,0.0
IPWgf3CF,2024-06-13,Porto Rico Bsn,21:00,Vaqueros de Bayamon,Cangrejeros,1.76,1.97,169.5,1.85,1.85,-2.5,1.95,2.3
