Fixture ID,Date,League,Time,Home,Away,Odds_H,Odds_A,Over_Line,Odds_Over,Odds_Under,HA_Line,HA_Odds_H,HA_Odds_A
dMhYzwoK,2024-12-28,Brasil Nbb,16:30,Paulistano,São Paulo,1.37,2.67,156.5,1.87,1.79,-6.5,1.84,1.74
SlecUjLN,2024-12-28,Espanha Acb,14:00,Leyma Coruna,Bilbao,1.79,2.03,167.5,1.88,1.92,-2.5,2.04,1.74
A9bMOUro,2024-12-28,Espanha Acb,14:00,Unicaja,Breogan,1.09,7.6,164.5,1.86,1.94,-15.5,2.02,1.72
6XqaobE5,2024-12-28,Espanha Acb,16:45,MoraBanc Andorra,Tenerife,2.22,1.68,170.5,1.83,1.97,1.5,2.03,1.75
xGj8nYzh,2024-12-28,Espanha Acb,16:45,Murcia,Granada,1.3,3.59,159.5,1.86,1.94,-8.5,1.94,1.82
IeyFxb1l,2024-12-28,Eua Nba,00:00,Los Angeles Clippers,Golden State Warriors,1.45,2.87,211.5,1.84,2.0,-5.5,1.93,1.93
j9ZMzxW0,2024-12-28,Eua Nba,17:00,Atlanta Hawks,Miami Heat,1.64,2.35,0.0,0.0,0.0,-1.5,1.85,1.95
nyTVYF0D,2024-12-28,Eua Nba,20:00,Charlotte Hornets,Oklahoma City Thunder,5.61,1.09,215.5,1.85,1.99,11.5,1.96,1.9
bPZGdJhK,2024-12-28,Eua Nba,21:00,Washington Wizards,New York Knicks,5.89,1.15,227.5,1.93,1.93,11.5,1.97,1.89
CjzzFux2,2024-12-28,Itália Liga A,16:00,Cremona,Sassari,1.95,1.86,163.5,1.8,1.96,-1.5,2.04,1.72
GdSxwhOi,2024-12-28,Itália Liga A,16:30,Varese,Basket Napoli,1.63,2.29,181.5,1.88,1.92,-3.5,1.96,1.84
U5XPm9Pc,2024-12-28,Alemanha Bbl,14:30,Syntainics MBC,Alba Berlin,2.81,1.44,168.5,1.87,1.92,4.5,2.0,1.77
tffZaedm,2024-12-28,Alemanha Pro A,13:00,Vechta 2,Kirchheim,5.65,1.08,167.5,1.86,1.81,11.5,2.01,1.68
E7hsbZQa,2024-12-28,Alemanha Pro A,14:30,Nurnberger,Jena,4.72,1.12,156.5,1.86,1.8,10.5,2.01,1.68
tzCjfiQO,2024-12-28,Alemanha Pro A,15:00,Phoenix Hagen,Munster,1.48,2.34,165.5,1.87,1.79,-5.5,2.05,1.65
plx1EfBt,2024-12-28,Alemanha Pro A,15:30,Tubingen,Crailsheim Merlins,1.66,1.94,167.5,1.84,1.82,-2.5,1.97,1.71
z9XKxMzB,2024-12-28,Austrália Nbl,06:00,Adelaide 36ers,Perth Wildcats,1.76,2.07,204.5,1.89,1.87,-2.5,1.97,1.75
0MZNoWxp,2024-12-28,Austrália Liga Feminina Wnbl,22:30,Canberra Capitals F,Perth Lynx F,3.69,1.22,160.5,1.8,1.86,7.5,2.05,1.66
n1C0nML6,2024-12-28,Bósnia E Herzegovina Prvenstvo Bih,14:00,Orlovik,Mrkonjic Grad,1.54,2.18,161.5,1.81,1.77,-3.5,1.78,1.8
z1HKeQbK,2024-12-28,Bósnia E Herzegovina Prvenstvo Bih,15:00,Slavija,Promo,1.48,2.34,0.0,0.0,0.0,-4.5,1.8,1.78
fRF8p0jJ,2024-12-28,Bósnia E Herzegovina Prvenstvo Bih,15:00,Sloboda,Radnicki Gorazde,1.26,3.28,158.5,1.8,1.78,-8.5,1.79,1.79
IJDVVGAN,2024-12-28,Bulgária Nbl,13:00,Rilski Sportist,Levski,1.02,10.5,156.5,1.88,1.78,-24.5,1.96,1.65
d22XnO35,2024-12-28,Bulgária Nbl,14:00,Beroe,Shumen,1.35,2.81,171.5,1.83,1.83,-8.5,1.95,1.72
xr5XxFI7,2024-12-28,Catar Liga De Basquete Do Catar,11:10,Al Ahli,Catar,1.35,2.81,145.5,1.86,1.8,-7.5,1.94,1.73
IwrK0IAE,2024-12-28,Catar Liga De Basquete Do Catar,13:00,Al Shamal,Al Khor,1.33,2.9,155.5,1.91,1.76,-7.5,1.92,1.75
thoBgk5U,2024-12-28,China Cba,08:35,Beijing,Nanjing Tongxi,1.13,4.82,206.5,1.83,1.83,-13.5,2.0,1.65
WGQKDhjn,2024-12-28,China Cba,08:35,Jilin,Guangdong,3.44,1.25,212.5,1.87,1.79,7.5,1.93,1.69
hWETBWKb,2024-12-28,China Cba,08:35,Liaoning,Xinjiang,2.31,1.51,206.5,1.8,1.86,2.5,2.0,1.65
pQi2eBzI,2024-12-28,China Cba,08:35,Shanxi Zhongyu,Zhejiang Guangsha,1.73,1.94,209.5,1.83,1.83,-2.5,1.93,1.71
vmDyAAkB,2024-12-28,China Cba,08:35,Sichuan,Guangzhou,1.44,2.52,210.5,1.88,1.79,-6.5,1.98,1.67
bwD7owE6,2024-12-28,Coreia Do Sul Kbl,02:00,KoGas,Goyang Sono,1.47,2.65,154.5,1.85,1.93,-5.5,1.98,1.81
jD9amaqf,2024-12-28,Coreia Do Sul Kbl,02:00,LG Sakers,Suwon KT,1.43,2.79,150.5,1.88,1.9,-6.5,1.99,1.74
f56GqHrJ,2024-12-28,Coreia Do Sul Kbl,04:00,Anyang JungKwanJang,Seoul Thunders,1.68,2.16,152.5,1.81,1.91,-3.5,2.01,1.73
OljHhnNc,2024-12-28,Dinamarca Liga De Basquete,11:00,Randers,Næstved,1.68,1.93,178.5,1.83,1.83,-2.5,1.97,1.71
jkFrSf2t,2024-12-28,Espanha Primera Feb,15:00,Palencia,Real Valladolid,1.06,6.51,163.5,1.86,1.81,-14.5,1.95,1.72
YuePNjhU,2024-12-28,Espanha Liga Feminina,14:00,Perfumerias Avenida F,Ensino F,1.02,9.2,138.5,1.84,1.74,-19.5,2.0,1.69
QTWkvCxB,2024-12-28,Espanha Liga Feminina,15:00,Celta F,Ferrol F,2.67,1.38,138.5,1.83,1.83,3.5,1.96,1.75
U1wstY7b,2024-12-28,Espanha Liga Feminina,15:30,Cadi La Seu F,Zaragoza F,2.81,1.35,139.5,1.88,1.71,5.5,1.9,1.69
Ygzbxj7N,2024-12-28,Espanha Liga Feminina,15:30,Estudiantes F,Gran Canaria F,1.35,2.81,136.5,1.83,1.83,-7.5,1.9,1.69
ARiEnPve,2024-12-28,Eua Ncaa,14:00,Louisville,Eastern Kentucky,1.02,13.0,155.5,1.91,1.91,-19.5,1.91,1.91
4YKJGOBm,2024-12-28,Eua Ncaa,14:00,Maryland,Md.-East. Shore,1.91,1.91,149.5,1.91,1.91,-40.5,1.91,1.91
rujMp397,2024-12-28,Eua Ncaa,15:00,Saint Josephs Hawks,Delaware State,1.02,13.0,148.5,1.82,1.88,-20.5,1.9,1.8
WnVhnDJc,2024-12-28,Eua Ncaa,16:00,Davidson,Eastern Michigan,1.07,9.5,143.5,1.8,1.95,-16.5,2.0,1.71
v9AEYuLD,2024-12-28,Eua Ncaa,16:00,Depaul,Loyola MD,1.02,12.0,145.5,1.91,1.91,-17.5,1.91,1.8
I5fbvbsT,2024-12-28,Eua Ncaa,16:00,George Mason,Mt. St. Marys,1.08,9.0,138.5,1.8,1.95,-15.5,1.95,1.77
4pudTKFL,2024-12-28,Eua Ncaa,16:00,Georgia State,Mercer,1.83,2.0,155.5,1.91,1.91,-2.5,2.0,1.71
E7O1xt6r,2024-12-28,Eua Ncaa,16:00,Georgia Tech,Alabama A&M,1.01,15.0,151.5,1.91,1.91,-22.5,1.83,1.83
