Fixture ID,Date,League,Time,Home,Away,Odds_H,Odds_A,Over_Line,Odds_Over,Odds_Under,HA_Line,HA_Odds_H,HA_Odds_A
0AXv6Ybm,2024-11-11,Brasil Nbb,19:00,Minas,Unifacisa,1.23,3.55,156.5,1.8,1.86,-10.5,2.05,1.65
67zm4CTa,2024-11-11,Brasil Nbb,19:30,Fortaleza B.C.,Paulistano,2.34,1.5,146.5,1.81,1.86,3.5,1.93,1.74
EDcEKXDt,2024-11-11,Brasil Nbb,20:00,Flamengo,União Corinthians,1.07,6.23,152.5,1.83,1.83,-15.5,2.05,1.65
zmS30USO,2024-11-11,Brasil Nbb,20:00,Pinheiros,Franca,2.86,1.35,152.5,1.85,1.81,5.5,1.99,1.7
GhbOUs0k,2024-11-11,Argentina Liga A,19:30,Instituto de Cordoba,San Lorenzo,1.12,4.97,154.5,1.87,1.79,-12.5,2.02,1.68
WKMiz4xS,2024-11-11,Argentina Liga A,21:00,Obera TC,Independiente de Oliva,1.27,3.26,167.5,1.86,1.8,-8.5,1.96,1.72
4nQPA9Zj,2024-11-11,Bulgária Nbl,14:00,Academic Plovdiv,Shumen,1.68,2.01,168.5,1.8,1.86,-3.5,2.03,1.67
Q5tW6B0L,2024-11-11,Colômbia Lbp,20:30,Toros del Valle,Sabios de Manizales,1.11,23.0,161.5,1.83,1.83,-24.5,1.95,1.72
rkot5FiD,2024-11-11,Coreia Do Sul Kbl,07:00,Suwon KT,Anyang JungKwanJang,1.42,2.83,153.5,1.86,1.8,-6.5,2.01,1.72
6yQ4OPid,2024-11-11,Coreia Do Sul Wkbl Feminina,07:00,Busan BNK Sum F,Hana 1Q F,1.31,3.32,132.5,1.87,1.79,-8.5,2.04,1.69
44P8QZ3D,2024-11-11,Croácia Premijer Liga,15:00,Split,Zabok,1.01,9.7,163.5,1.83,1.83,-21.5,1.95,1.72
KC7elwdK,2024-11-11,Croácia Premijer Liga,16:15,Cedevita,Zadar,3.74,1.21,156.5,1.83,1.83,8.5,1.95,1.72
OncI66g5,2024-11-11,Eua Ncaa,00:00,Hawaii,San Jose State,1.55,2.56,133.5,1.91,1.91,-5.5,2.05,1.71
nH4Wu6gi,2024-11-11,Eua Ncaa,20:00,Ohio State,Youngstown State,1.01,9.7,149.5,1.8,1.86,-19.5,1.95,1.72
MZKFop18,2024-11-11,Eua Ncaa,21:00,Butler,Western Michigan,1.02,8.8,145.5,1.8,1.86,-18.5,2.03,1.67
GGELxQlR,2024-11-11,Eua Ncaa,21:00,George Mason,Stony Brook,1.08,5.91,142.5,1.8,1.86,-14.5,1.95,1.72
d4gKdJkf,2024-11-11,Eua Ncaa,21:00,Marshall,Southern Indiana,1.21,3.74,148.5,1.83,1.83,-10.5,1.95,1.72
0Ykexdjh,2024-11-11,Eua Ncaa,21:00,Notre Dame,Buffalo,1.01,13.7,147.5,1.82,1.88,-21.5,1.9,1.8
nklSQcxl,2024-11-11,Eua Ncaa,21:00,Rutgers,St. Peters,1.04,7.5,130.5,1.8,1.86,-16.5,1.95,1.72
pOxodzDM,2024-11-11,Eua Ncaa,22:00,Purdue,Yale,1.02,8.8,147.5,1.8,1.86,-18.5,2.03,1.67
G8QkEJbm,2024-11-11,Eua Ncaa,22:00,SMU Mustangs,NC Greensboro,1.09,5.61,149.5,1.8,1.86,-14.5,2.01,1.68
rHsyPy70,2024-11-11,Eua Ncaa,23:00,Depaul,Mercer,1.39,2.81,150.5,1.82,1.88,-6.5,1.9,1.8
GUuqNFyD,2024-11-11,Eua Ncaa,23:00,Marquette,Central Michigan,1.82,1.88,147.5,1.82,1.88,-25.5,1.9,1.8
AqFqNRwn,2024-11-11,Eua Ncaa,23:30,Cal St. Bakersfield,North Dakota St.,1.82,1.88,141.5,1.85,1.85,-1.5,1.9,1.8
IZDjyfSs,2024-11-11,Eua Ncaa,23:30,Washington State,Idaho,1.09,6.24,152.5,1.82,1.88,-13.5,1.85,1.85
Ua2j888C,2024-11-11,Europa Liga Aba,16:00,Studentski Centar,Mornar Bar,1.11,5.32,166.5,1.85,1.81,-11.5,1.95,1.73
QuJif7GG,2024-11-11,Europa Liga Bnxt,16:00,Antwerp Giants,Circus Brussels,1.36,2.81,154.5,1.8,1.86,-7.5,2.01,1.68
6LRYAFBM,2024-11-11,Grécia Liga De Basquete,15:15,AS Karditsas,Panionios,1.78,2.01,155.5,1.87,1.79,-2.5,2.05,1.69
vLtH9924,2024-11-11,Israel Superliga,14:00,Hapoel Beer Sheva,Elitzor Netania,1.3,3.42,159.5,1.85,1.85,-8.5,1.96,1.73
niTX5R1T,2024-11-11,Israel Superliga,16:00,Hapoel Holon,Nes Ziona,1.27,3.62,160.5,1.87,1.87,-10.5,2.05,1.6
Ii5KzwDi,2024-11-11,Japão B.League,07:05,Saga,Ryukyu,3.31,1.3,157.5,1.85,1.85,6.5,1.92,1.75
v1l5NSf2,2024-11-11,Japão B2.League,07:00,Fukui,Yamagata Wyverns,1.23,3.88,160.5,1.88,1.78,-11.5,2.0,1.69
67tioWn9,2024-11-11,Japão B2.League,07:05,Fukuoka,Ehime Orange Vikings,1.13,5.39,156.5,1.8,1.86,-13.5,1.98,1.7
plxTgwMT,2024-11-11,Kosovo Superliga,15:00,Bora,Sigal Prishtina,1.95,1.72,163.5,1.83,1.83,1.5,1.83,1.83
MuUgZrh4,2024-11-11,Paraguai Lnb,19:30,Colonias Gold,Dep. San Jose,1.41,2.75,153.5,1.84,1.82,-8.5,2.01,1.68
jml8WHUa,2024-11-11,Romênia Divisão A,13:00,Valcea,CSM Targu Mures,1.81,1.85,166.5,1.84,1.82,-4.5,2.03,1.67
rydfG8aJ,2024-11-11,Sérvia Primeira Liga,11:30,BBK Radnicki,Metalac,1.31,3.05,165.5,1.85,1.81,-8.5,1.96,1.71
4KgiFvU6,2024-11-11,Suécia Basketligan,15:04,Borås,Jamtland,1.2,3.84,159.5,1.86,1.8,-10.5,1.94,1.73
z3Erc7F5,2024-11-11,Turquia Superliga,13:00,Yalovaspor,Merkezefendi,1.79,1.96,162.5,1.87,1.87,-2.5,2.03,1.68
revFPW9b,2024-11-11,Turquia Tbl,11:00,Esenler Erokspor,Trabzonspor,1.59,2.24,161.5,1.83,1.83,-4.5,2.01,1.72
86RmVhcc,2024-11-11,Uruguai Liga Uruguaia,20:15,Aguada,Bigua,1.24,3.52,169.5,1.85,1.81,-9.5,1.94,1.73
p44ixC0E,2024-11-11,Eua Nba,22:00,Chicago Bulls,Cleveland Cavaliers,3.67,1.31,236.5,1.85,2.01,7.5,1.97,1.89
tWc0zjVQ,2024-11-11,Eua Nba,22:00,Houston Rockets,Washington Wizards,1.1,8.0,225.5,1.81,2.04,-13.5,1.93,1.93
YTxuT7N0,2024-11-11,Eua Nba,22:00,Oklahoma City Thunder,Los Angeles Clippers,1.37,3.26,217.5,1.81,2.04,-7.5,2.02,1.83
QyenRohD,2024-11-11,Eua Nba,22:00,San Antonio Spurs,Sacramento Kings,2.06,1.81,222.5,1.84,2.0,1.5,1.93,1.93
OI1WSLU1,2024-11-11,Argentina Liga A,21:30,Peñarol,Obras,1.76,1.91,162.5,1.83,1.83,-2.5,2.05,1.65
WxdWKUOi,2024-11-11,Cazaquistão Liga Nacional,11:00,Kaspiy Aktau,Atyrau,2.62,1.41,151.5,1.83,1.83,4.5,1.95,1.72
WIqZ2OhU,2024-11-11,Eua Ncaa,18:00,Air Force,LIU Sharks,1.19,4.91,142.5,1.91,1.91,-11.5,2.0,1.71
6qOnv5zn,2024-11-11,Eua Ncaa,20:00,Citadel,Stetson,2.0,1.83,146.5,1.8,1.95,9.0,1.25,3.7
vk2aZXdf,2024-11-11,Eua Ncaa,21:00,Alabama,Mcneese State,1.01,21.0,165.5,1.8,1.95,-21.5,2.0,1.71
I9KdItQf,2024-11-11,Eua Ncaa,21:00,Florida,Grambling St.,1.01,31.0,150.5,1.91,1.91,-24.5,2.0,1.77
vaTVLZ54,2024-11-11,Eua Ncaa,21:00,Furman,Jacksonville Dolphins,1.3,3.7,142.5,1.8,1.95,-8.5,1.95,1.77
OMaDrv04,2024-11-11,Eua Ncaa,21:00,Maryland,Florida A&M,1.29,3.4,140.5,1.91,1.91,-34.5,2.0,1.77
GddmxOhG,2024-11-11,Eua Ncaa,21:00,Missouri,East. Washington,1.02,19.0,155.5,1.91,1.91,-19.5,2.0,1.74
CCRwKDzH,2024-11-11,Eua Ncaa,21:00,North Alabama,Tenn. Martin,1.19,4.91,152.5,1.8,1.95,-10.5,1.95,1.77
fLKfvILu,2024-11-11,Eua Ncaa,21:00,Pittsburgh,Gardner Webb,1.02,18.0,150.5,1.91,1.91,-19.5,2.0,1.71
8l20af8O,2024-11-11,Eua Ncaa,21:00,Virginia Tech,Winthrop,1.25,4.19,153.5,1.8,1.95,-9.5,1.95,1.77
fRFLvqOO,2024-11-11,Eua Ncaa,21:30,Tulane,Alcorn State,1.06,10.5,155.5,1.91,1.91,-18.5,2.05,1.71
tnhMULvQ,2024-11-11,Eua Ncaa,22:00,Austin Peay,Chattanooga Mocs,2.28,1.67,151.5,1.91,1.91,1.5,2.0,1.71
KU2vvpO3,2024-11-11,Eua Ncaa,22:00,Texas A&M,Lamar,1.01,31.0,143.5,1.91,1.91,-24.5,2.05,1.71
tSZE9cwg,2024-11-11,França Copa Da França,13:00,Aix-Maurienne,Poitiers,1.31,3.05,168.5,1.81,1.85,-8.5,2.01,1.68
jHiwLRBU,2024-11-11,México Lnbp,23:15,Halcones de Xalapa,Fuerza Regia,1.65,2.05,154.5,1.83,1.83,-3.5,1.95,1.72
ltibeBK5,2024-11-11,Ucrânia Superliga Da Fbu,10:00,Kryvbas,BK Zaporozhye,1.41,2.65,140.5,1.84,1.82,-6.5,2.01,1.68
p8p7gkkI,2024-11-11,Ucrânia Superliga Da Fbu,13:00,Cherkaski Mavpy,Dnipro,3.69,1.23,147.5,1.84,1.82,7.5,1.98,1.7
ABaNEXCG,2024-11-11,Uruguai Liga Uruguaia,20:15,Cordon,Urunday,1.47,2.41,157.5,1.83,1.83,-5.5,1.95,1.72
