Fixture ID,Date,League,Time,Home,Away,Odds_H,Odds_A,Over_Line,Odds_Over,Odds_Under,HA_Line,HA_Odds_H,HA_Odds_A
UaMZtSIb,2024-06-10,Espanha Acb,15:30,Real Madrid,Murcia,1.12,6.4,167.5,1.83,1.93,0.0,0.0,0.0
2sAdZyHs,2024-06-10,Alemanha Bbl,15:30,Bayern,Alba Berlin,1.23,4.23,157.5,1.85,1.93,0.0,0.0,0.0
prTKNjrB,2024-06-10,Argentina Liga A,20:30,Boca Juniors,San Lorenzo,1.23,3.97,153.5,1.87,1.86,0.0,0.0,0.0
GldVCZTh,2024-06-10,Argentina Liga A,22:00,Quimsa,Peñarol,1.17,4.88,158.5,1.87,1.87,0.0,0.0,0.0
G6NrHdtB,2024-06-10,Ásia Liga De Campeões Da Ásia,08:30,KCC Egis,Hiroshima D.,4.46,1.18,158.5,1.85,1.85,0.0,0.0,0.0
xMBiFzBN,2024-06-10,Ásia Liga De Campeões Da Ásia,11:30,Pelita Jaya,Shahrdari Gorgan,9.55,1.03,171.5,1.85,1.85,0.0,0.0,0.0
842N9EYp,2024-06-10,Ásia Liga De Campeões Da Ásia,14:30,Al-Shabab,NS Matrix,1.01,4.56,169.5,1.85,1.85,0.0,0.0,0.0
QeZdp0vd,2024-06-10,Bolívia Libobasquet,20:00,Basquetbol La Paz,Leones de Potosi,7.6,1.06,165.5,1.86,1.84,0.0,0.0,0.0
4nY0qKg2,2024-06-10,Bolívia Libobasquet,21:30,La Salle Tarija,Univ. Sucre,1.23,3.86,164.5,1.85,1.85,0.0,0.0,0.0
SCXTUu1e,2024-06-10,Colômbia Lbp,21:10,Toros del Valle,Cimarrones del Choco,1.57,2.31,164.5,1.85,1.85,0.0,0.0,0.0
hQcp4Kih,2024-06-10,Eua Wnba,20:00,Connecticut Sun F,Indiana Fever F,1.13,6.05,160.5,1.86,1.92,0.0,0.0,0.0
KlDgEpSa,2024-06-10,Europa Liga Bnxt,15:30,Oostende,Leiden,1.13,5.63,151.5,1.82,1.84,0.0,0.0,0.0
fiy1bqQr,2024-06-10,Grécia Liga De Basquete,15:15,Panathinaikos,Olympiakos,1.38,3.08,156.5,1.87,1.8,0.0,0.0,0.0
WG2RauUQ,2024-06-10,Israel Superliga,15:00,Hapoel Tel-Aviv,Ironi Kiryat Ata,1.06,9.0,168.5,1.89,1.89,0.0,0.0,0.0
IDEjdIif,2024-06-10,Itália Série A2,16:00,Trieste,Cantu,1.43,2.68,152.5,1.8,1.87,0.0,0.0,0.0
l0iUdV6D,2024-06-10,Lituânia Lkl,12:50,Zalgiris Kaunas,Rytas,1.26,3.69,170.5,1.88,1.86,0.0,0.0,0.0
40LZ46Xp,2024-06-10,Paraguai Lnb,20:30,Colonias Gold,Dep. San Jose,3.31,1.3,155.5,1.85,1.85,0.0,0.0,0.0
G6Jly1w0,2024-06-10,Polônia Liga De Basquete,15:00,Trefl Sopot,Szczecin,1.7,2.1,161.5,1.86,1.8,-2.5,1.91,2.47
jkXoBin2,2024-06-10,Portugal Lpb,11:00,Benfica,FC Porto,1.17,4.56,156.5,1.85,1.85,0.0,0.0,0.0
nZ5boTWa,2024-06-10,Turquia Superliga,14:30,Fenerbahce,Anadolu Efes,1.3,3.42,169.5,1.83,1.91,0.0,0.0,0.0
v9dLWREs,2024-06-10,Uruguai Liga Uruguaia,21:15,Penarol,Aguada,1.69,2.08,164.5,1.87,1.79,-2.5,1.92,2.39
