Fixture ID,Date,League,Time,Home,Away,Odds_H,Odds_A,Over_Line,Odds_Over,Odds_Under,HA_Line,HA_Odds_H,HA_Odds_A
MZ63jW9i,2023-12-16,Brasil Nbb,16:00,Brasília,Paulistano,3.61,1.26,150.5,1.86,1.84,7.5,2.0,1.72
0Q57kjPc,2023-12-16,Brasil Nbb,17:00,Corinthians Paulista,Pato,1.32,3.2,155.5,1.81,1.85,-8.5,2.04,1.69
rkeClAv4,2023-12-16,Brasil Nbb,17:00,Pinheiros,Minas,3.12,1.33,157.5,1.8,1.86,5.5,2.08,1.67
fDtH7eYI,2023-12-16,Espanha Acb,14:00,Manresa,Tenerife,1.83,1.98,167.5,1.85,1.95,-2.5,2.07,1.7
rwwD8yJC,2023-12-16,Espanha Acb,14:00,Unicaja,Granada,1.11,6.7,168.5,1.85,1.91,-14.5,2.07,1.7
dIKaWvBJ,2023-12-16,Espanha Acb,16:45,Gran Canaria,Bilbao,1.23,4.23,162.5,1.87,1.91,-9.5,2.03,1.75
bsVmFtyL,2023-12-16,Espanha Acb,16:45,Obradoiro CAB,Real Madrid,4.98,1.18,167.5,1.83,1.95,9.5,1.99,1.78
hvH8P5lH,2023-12-16,Eua Nba,00:00,Phoenix Suns,New York Knicks,1.5,2.88,228.5,1.81,2.1,-6.5,2.09,1.85
6sLCOP3N,2023-12-16,Eua Nba,20:00,Milwaukee Bucks,Detroit Pistons,1.04,17.5,239.5,1.82,1.94,-18.5,2.01,1.76
04KGNqJT,2023-12-16,Eua Nba,21:00,Charlotte Hornets,Philadelphia 76ers,4.1,1.3,233.5,1.82,1.94,7.5,2.06,1.71
2D6rJ3Rp,2023-12-16,Eua Nba,21:30,Cleveland Cavaliers,Atlanta Hawks,1.79,2.2,239.5,1.82,1.94,-3.5,2.07,1.7
vVkRsm4o,2023-12-16,Eua Nba,22:00,Miami Heat,Chicago Bulls,1.52,2.8,215.5,1.83,2.04,-5.5,2.02,1.92
ILlVt7Ji,2023-12-16,Eua Nba,22:00,Minnesota Timberwolves,Indiana Pacers,1.4,3.35,246.5,1.95,1.99,-7.5,2.02,1.77
CrlZuRYc,2023-12-16,Eua Nba,22:30,Golden State Warriors,Brooklyn Nets,1.64,2.46,232.5,1.8,2.09,-4.5,2.09,1.85
AT6xuol4,2023-12-16,Eua Nba,23:00,Denver Nuggets,Oklahoma City Thunder,1.48,2.95,235.5,1.84,2.03,-5.5,2.0,1.94
hhdsv53A,2023-12-16,Eua Nba,23:00,Portland Trail Blazers,Dallas Mavericks,2.83,1.51,234.5,1.86,1.92,3.5,2.07,1.7
4b6HG54C,2023-12-16,Itália Liga A,15:30,Reggiana,Brescia,2.19,1.69,167.5,1.84,1.96,1.5,2.02,1.77
