Fixture ID,Date,League,Time,Home,Away,Odds_H,Odds_A,Over_Line,Odds_Over,Odds_Under,HA_Line,HA_Odds_H,HA_Odds_A
zJ0PrYr1,2024-04-29,Brasil Lbf Feminina,19:30,SESI Araraquara F,Sodie Mesquita F,1.06,26.0,135.5,1.85,1.85,0.0,0.0,0.0
xtdtbE3e,2024-04-29,Eua Nba,20:30,Miami Heat,Boston Celtics,5.04,1.19,202.5,1.8,1.95,9.5,2.0,1.03
nRBwQuio,2024-04-29,Eua Nba,23:00,Denver Nuggets,Los Angeles Lakers,1.31,3.67,216.5,1.8,1.95,-7.5,1.93,7.5
zgX2VpZm,2024-04-29,Argentina Liga A,22:00,Boca Juniors,Penarol,1.18,4.46,155.5,1.85,1.85,0.0,0.0,0.0
0byDbg7r,2024-04-29,Ásia Wasl,14:00,Kuwait SC,Al Manama,1.48,2.53,176.5,1.85,1.85,0.0,0.0,0.0
SEfXpJON,2024-04-29,Bulgária Nbl,13:00,Balkan,CSKA Sofia,1.18,4.46,163.5,1.82,1.86,0.0,0.0,0.0
bybdq6mJ,2024-04-29,Bulgária Nbl,13:00,Chernomorets,Levski,1.06,7.7,157.5,1.85,1.85,0.0,0.0,0.0
pW2Gl1Pb,2024-04-29,Bulgária Nbl,13:00,Rilski Sportist,Shumen,1.08,6.79,167.5,1.85,1.85,0.0,0.0,0.0
Ue6umllf,2024-04-29,Bulgária Nbl,13:00,Spartak Pleven,Cherno More,1.05,8.45,169.5,1.81,1.89,0.0,0.0,0.0
b7OfzyDE,2024-04-29,China Cba,08:35,Zhejiang Chouzhou,Shanghai,1.34,3.13,217.5,1.84,1.88,0.0,0.0,0.0
0Q9AfSic,2024-04-29,Coreia Do Sul Kbl,07:00,Suwon KT,KCC Egis,2.71,1.45,171.5,1.87,1.85,0.0,0.0,0.0
6FApkJa4,2024-04-29,Dinamarca Liga De Basquete,14:15,Bakken Bears,Svendborg,1.02,12.5,176.5,1.86,1.8,0.0,0.0,0.0
tfUYSSr2,2024-04-29,Dinamarca Liga De Basquete,14:15,Horsens,Næstved,1.76,2.0,174.5,1.8,1.86,-2.5,2.02,2.38
h8Ey9xGN,2024-04-29,Eslovênia Liga Nova Kbm,13:00,Podcetrtek,KK Triglav Kranj,1.25,3.69,157.5,1.84,1.86,0.0,0.0,0.0
fNeY9I0H,2024-04-29,Eslovênia Liga Nova Kbm,13:00,Rogaska,Hopsi Polzela,1.45,2.62,160.5,1.8,1.86,0.0,0.0,0.0
pWtU59Cb,2024-04-29,Estônia Korvpalli Meistriliiga,12:30,TAL TECH,Rapla,1.43,2.68,152.5,1.85,1.85,0.0,0.0,0.0
vo4m6H44,2024-04-29,Finlândia Korisliiga,12:30,Helsinki Seagulls,Karhu Basket,1.34,3.14,157.5,1.87,1.79,0.0,0.0,0.0
2Zyby9LF,2024-04-29,Finlândia Korisliiga,12:30,Kataja,BC Nokia,1.77,1.99,163.5,1.85,1.81,-2.5,2.01,2.39
QkQKEYYO,2024-04-29,Irã Superliga,09:30,Zob Ahan,Tabiat,1.74,1.99,156.5,1.85,1.85,-2.5,2.01,2.4
UHaLytkS,2024-04-29,Islândia Premier League,17:15,Valur,Njardvik,1.48,2.53,181.5,1.85,1.85,0.0,0.0,0.0
rFpAdW74,2024-04-29,Islândia Premier League Feminina,16:15,Tindastoll F,Athena F,1.69,2.09,144.5,1.83,1.83,0.0,0.0,0.0
dA4jay0k,2024-04-29,Itália Série A1 Feminina,15:30,Oxygen Roma F,Venezia F,3.84,1.23,141.5,1.83,1.83,0.0,0.0,0.0
G2aRLnyG,2024-04-29,Letônia Lbl,13:30,Rigas Zelli,Ventspils,1.75,2.01,169.5,1.87,1.79,-2.5,2.01,2.4
z53VF9Lk,2024-04-29,Libano Divisão 1,15:45,Beirut Club,Sagesse Al Hekmeh Beirut,1.7,2.05,172.5,1.85,1.85,-2.5,1.95,2.49
dfxkDvlp,2024-04-29,Lituânia Lkl,12:50,Zalgiris Kaunas,Mazeikiai,1.02,11.6,159.5,1.87,1.79,0.0,0.0,0.0
UHa8MsYb,2024-04-29,Paraguai Lnb,20:30,Ciudad Nueva,Colonias Gold,13.0,1.01,155.5,1.85,1.85,0.0,0.0,0.0
GYcGKL2B,2024-04-29,Paraguai Lnb,20:30,Felix Perez Cardozo,Olimpia,4.47,1.18,154.5,1.85,1.85,0.0,0.0,0.0
