Fixture ID,Date,League,Time,Home,Away,Odds_H,Odds_A,Over_Line,Odds_Over,Odds_Under,HA_Line,HA_Odds_H,HA_Odds_A
xv5Ar399,2023-11-28,Brasil Nbb,19:00,Cerrado,Mogi,1.55,2.34,151.5,1.86,1.84,-4.5,1.98,1.74
js9EsNOF,2023-11-28,Brasil Nbb,19:30,União Corinthians,Paulistano,2.97,1.36,147.5,1.8,1.86,5.5,1.97,1.74
Y5bJtsvM,2023-11-28,Brasil Nbb,20:00,Caxias do Sul,São Paulo,2.97,1.36,153.5,1.86,1.84,5.5,2.0,1.72
KUAmHSw7,2023-11-28,Eua Nba,00:30,Los Angeles Clippers,Denver Nuggets,1.25,4.7,217.5,1.98,1.97,-12.5,2.06,1.73
SIpRcXYn,2023-11-28,Eua Nba,21:30,Boston Celtics,Chicago Bulls,1.13,7.7,215.5,1.83,2.04,-13.5,2.1,1.84
fPpUGRcF,2023-11-28,Eua Nba,21:30,Brooklyn Nets,Toronto Raptors,1.85,2.11,220.5,1.8,2.09,-2.5,2.1,1.84
KhaIUY40,2023-11-28,Eua Nba,21:30,Cleveland Cavaliers,Atlanta Hawks,1.54,2.73,235.5,1.89,2.03,-5.5,2.1,1.84
h6JerhZa,2023-11-28,Eua Nba,21:30,Miami Heat,Milwaukee Bucks,2.37,1.68,224.5,1.88,2.04,2.5,2.03,1.91
AsE0sCl6,2023-11-28,Eua Nba,21:30,New York Knicks,Charlotte Hornets,1.16,6.68,221.5,1.83,2.04,-12.5,2.09,1.85
A3sL7TJ8,2023-11-28,Eua Nba,22:00,Minnesota Timberwolves,Oklahoma City Thunder,1.63,2.48,224.5,1.88,2.05,-4.5,2.08,1.85
2Zot7dTc,2023-11-28,Eua Nba,22:30,Dallas Mavericks,Houston Rockets,1.5,2.87,231.5,1.86,2.06,-5.5,1.99,1.96
0GWicXPa,2023-11-28,Europa Euroliga,16:15,Maccabi Tel Aviv,Real Madrid,2.74,1.49,166.5,1.87,1.95,3.5,2.1,1.67
j9ZiQGN9,2023-11-28,Europa Eurocopa,14:00,BC Wolves,London Lions,1.73,2.12,170.5,1.86,1.8,-3.5,2.09,1.66
SpkoqPUs,2023-11-28,Europa Eurocopa,14:00,Turk Telekom,Slask Wroclaw,1.12,6.45,160.5,1.87,1.79,-14.5,2.08,1.67
x6VmRd83,2023-11-28,Europa Eurocopa,16:00,Venezia,Hamburg,1.18,5.05,168.5,1.88,1.88,-12.5,2.03,1.7
WrD8pWWt,2023-11-28,Alemanha Bbl,16:00,Bamberg,Rostock,1.4,2.98,182.5,1.89,1.89,-7.5,2.04,1.72
