Fixture ID,Date,League,Time,Home,Away,Odds_H,Odds_A,Over_Line,Odds_Over,Odds_Under,HA_Line,HA_Odds_H,HA_Odds_A
ncUg9ANB,2024-01-25,Brasil Nbb,20:00,Flamengo,União Corinthians,1.04,9.45,158.5,1.85,1.85,-18.5,2.08,1.66
p6wpDlC0,2024-01-25,Eua Nba,00:00,Golden State Warriors,Atlanta Hawks,1.46,3.04,234.5,1.88,2.04,-6.5,2.06,1.87
OdxlC8R6,2024-01-25,Eua Nba,21:00,Indiana Pacers,Philadelphia 76ers,2.64,1.49,236.5,1.84,1.97,3.5,2.05,1.77
tYWhBStD,2024-01-25,Eua Nba,21:00,Washington Wizards,Utah Jazz,3.44,1.38,243.5,1.97,1.97,5.5,2.1,1.67
KOVdAndJ,2024-01-25,Eua Nba,21:30,Brooklyn Nets,Minnesota Timberwolves,2.57,1.6,218.5,1.8,1.95,2.5,2.1,1.67
YRJvZVYJ,2024-01-25,Eua Nba,21:30,Miami Heat,Boston Celtics,3.55,1.36,223.5,1.82,1.99,6.5,2.01,1.93
p2NrYklQ,2024-01-25,Eua Nba,21:30,New York Knicks,Denver Nuggets,2.2,1.78,22.5,1.92,1.92,1.5,2.0,1.77
4pgWZWud,2024-01-25,Europa Euroliga,14:45,Fenerbahce,Virtus Bologna,1.41,3.03,164.5,1.91,1.91,-7.5,2.1,1.67
GKdzZje2,2024-01-25,Europa Euroliga,16:00,Alba Berlin,Crvena zvezda,2.64,1.51,162.5,1.91,1.91,3.5,2.0,1.71
KhNGsqa2,2024-01-25,Europa Euroliga,16:05,Maccabi Tel Aviv,Panathinaikos,1.87,1.95,166.5,1.87,1.95,-1.5,1.95,1.87
bqMKt3E8,2024-01-25,Europa Euroliga,16:30,Bayern,Lyon-Villeurbanne,1.29,3.76,161.5,1.83,1.95,-9.5,2.1,1.67
SIQOuNTE,2024-01-25,Europa Euroliga,16:45,Real Madrid,Olympiakos,1.15,7.0,160.5,1.8,2.08,-11.5,1.97,1.97
z7b7xlNB,2024-01-25,Argentina Liga A,20:00,Obras,Zarate,1.25,3.69,164.5,1.81,1.85,-9.5,1.96,1.75
2chnUAC1,2024-01-25,Argentina Liga A,21:00,Ferro,Union De Santa Fe,1.28,3.44,157.5,1.88,1.79,-9.5,2.02,1.71
CMOR1bib,2024-01-25,Austrália Nbl,05:30,South East Melbourne,Sydney Kings,5.21,1.17,190.5,1.86,1.8,10.5,2.01,1.71
jDNV0I64,2024-01-25,Austrália Nbl,07:30,Perth Wildcats,Illawarra Hawks,1.37,3.12,184.5,1.8,1.86,-7.5,2.0,1.72
EBA9tIva,2024-01-25,Austrália Liga Feminina Wnbl,04:00,Bendigo F,Canberra Capitals F,1.21,4.26,156.5,1.8,1.86,-11.5,2.09,1.66
h29Duxf5,2024-01-25,Austrália Liga Feminina Wnbl,06:00,Sydney F,Southside F,2.25,1.61,149.5,1.87,1.79,1.5,2.07,1.67
r9VbwFX2,2024-01-25,Bósnia E Herzegovina Prvenstvo Bih,14:00,Spars Ilidza,Siroki Brijeg,4.37,1.19,158.5,1.82,1.88,9.5,1.88,1.82
l6nGgA3c,2024-01-25,China Cba,08:35,Guangzhou,Qingdao,3.27,1.32,199.5,1.81,1.89,1.5,1.99,1.73
z3rCfjli,2024-01-25,China Cba,08:35,Jiangsu Dragons,Fujian,2.3,1.59,196.5,1.86,1.88,1.5,2.06,1.65
rwiFLCs8,2024-01-25,Coreia Do Sul Kbl,07:00,KoGas,KCC Egis,2.45,1.54,166.5,1.85,1.81,2.5,2.08,1.67
v5QYCKw8,2024-01-25,Coreia Do Sul Kbl,07:00,Suwon KT,Seoul Knights,1.58,2.35,160.5,1.8,1.86,-4.5,1.99,1.73
EwHZLfm0,2024-01-25,Coreia Do Sul Wkbl Feminina,07:00,Woori WON F,Samsung Blue Minx F,1.26,3.69,124.5,1.83,1.83,-9.5,1.96,1.75
6NE6kvVL,2024-01-25,Croácia Premijer Liga,15:00,Cedevita,Cibona,1.83,1.89,160.5,1.87,1.79,-1.5,1.94,1.77
CSLQvock,2024-01-25,Dinamarca Liga De Basquete,15:15,Værløse,Horsens,6.85,1.09,162.5,1.89,1.85,13.5,2.01,1.71
63Y7KT19,2024-01-25,Eslováquia Extraliga,14:00,BC Komarno,Inter Bratislava,1.35,3.02,160.5,1.85,1.85,-7.5,2.01,1.72
dzrFZq0K,2024-01-25,Eua Ncaa,00:00,Washington State,Utah Utes,1.69,2.22,144.5,1.8,1.95,-3.5,2.0,1.71
GWQyO0TI,2024-01-25,Eua Ncaa,00:30,Nevada,Colorado State,1.49,2.74,142.5,1.8,1.95,-6.5,2.1,1.67
xtSXOtEC,2024-01-25,Eua Ncaa,01:00,San Jose State,New Mexico,4.19,1.25,154.5,1.8,1.95,7.5,2.0,1.71
vaXJY3FQ,2024-01-25,Eua Ncaa,01:00,Washington,Colorado,2.22,1.69,155.5,1.8,1.95,1.5,2.05,1.71
Qs8NoCrE,2024-01-25,Eua Ncaa,18:00,Idaho,Northern Arizona,1.69,2.22,140.5,1.8,1.95,-4.5,2.05,1.71
E5milDRh,2024-01-25,Eua Ncaa,19:00,Campbell,Elon,1.67,2.28,141.5,1.8,1.95,-4.5,2.05,1.71
dAfk7PJm,2024-01-25,Eua Ncaa,19:00,Fairleigh Dickinson,Central Conn. St.,2.05,1.8,150.5,1.8,1.95,1.5,1.91,1.91
M91YdTW5,2024-01-25,Eua Ncaa,20:00,Maine,Albany,1.55,2.56,149.5,1.8,1.95,-5.5,2.0,1.71
ATzHAPNr,2024-01-25,Eua Ncaa,20:30,Appalachian State,Georgia Southern,1.06,11.0,143.5,1.91,1.91,-17.5,2.0,1.71
lrIAJgaL,2024-01-25,Eua Ncaa,20:30,Bellarmine,North Florida,2.18,1.73,141.5,1.91,1.91,1.5,2.0,1.71
2VqmkgCn,2024-01-25,Eua Ncaa,20:30,Stony Brook,Monmouth (N.J.),1.73,2.18,144.5,1.91,1.91,-3.5,2.0,1.71
WK8LaVnm,2024-01-25,Eua Ncaa,20:30,UMass Lowell,Vermont,1.8,2.05,139.5,1.91,1.91,-2.5,2.0,1.71
fRcEPGZQ,2024-01-25,Eua Ncaa,21:00,Cleveland State,Wright State,2.0,1.83,165.5,1.91,1.91,-1.5,2.05,1.67
88pqjZdt,2024-01-25,Eua Ncaa,21:00,Delaware,N. Carolina A&T,1.08,8.8,151.5,1.8,1.95,-15.5,2.0,1.71
W67FIDER,2024-01-25,Eua Ncaa,21:00,Eastern Kentucky,Jacksonville,1.14,6.1,148.5,1.91,1.91,-11.5,2.0,1.71
nov1HIG5,2024-01-25,Eua Ncaa,21:00,Florida Gulf Coast,Lipscomb,2.14,1.76,146.5,1.91,1.91,1.5,1.95,1.77
zLy0nid5,2024-01-25,Eua Ncaa,21:00,Hampton,Coll Of Charltn,7.5,1.11,161.5,1.91,1.91,11.5,2.1,1.67
UsFYVVBO,2024-01-25,Eua Ncaa,21:00,Hofstra,William & Mary,1.07,9.8,143.5,1.91,1.91,-14.5,2.0,1.71
C6ptLzrr,2024-01-25,Eua Ncaa,21:00,IUPUI,Youngstown State,11.0,1.06,145.5,1.91,1.91,13.5,2.0,1.71
jBSHPXZE,2024-01-25,Eua Ncaa,21:00,LIU Sharks,Stonehill,1.83,2.0,139.5,1.8,1.95,-2.5,2.05,1.71
WKnlXCTK,2024-01-25,Eua Ncaa,21:00,Louisiana Tech,UTEP,1.14,6.1,136.5,1.91,1.91,-11.5,2.0,1.71
Sn2Uc9Ha,2024-01-25,Eua Ncaa,21:00,New Hampshire,Binghamton,1.37,3.29,154.5,1.8,1.95,-7.5,2.0,1.71
EqbQbk2g,2024-01-25,Eua Ncaa,21:00,NJIT,Bryant University,4.44,1.23,152.5,1.91,1.91,7.5,2.0,1.71
bZ8sBaAC,2024-01-25,Eua Ncaa,21:00,North Texas,SMU Mustangs,1.91,1.91,126.5,1.91,1.91,-2.5,2.1,1.63
6abHfFlP,2024-01-25,Eua Ncaa,21:00,Northeastern,NC Wilmington,2.18,1.73,141.5,1.8,1.95,1.5,2.0,1.69
rifAQdKK,2024-01-25,Eua Ncaa,21:00,Northern Kentucky,IPFW,1.49,2.74,150.5,1.91,1.91,-6.5,2.1,1.67
SC9vQYq5,2024-01-25,Eua Ncaa,21:00,South Dakota St.,UMKC,1.14,6.1,149.5,1.91,1.91,-12.5,2.0,1.71
Szjo854s,2024-01-25,Eua Ncaa,21:00,St. Francis (PA),Sacred Heart,2.74,1.49,143.5,1.8,1.95,3.5,2.1,1.67
vLzgJvng,2024-01-25,Eua Ncaa,21:00,St. Peters,Rider,1.32,3.57,133.5,1.8,1.95,-8.5,2.1,1.67
hADtEXMr,2024-01-25,Eua Ncaa,21:00,Stetson,Austin Peay,1.63,2.38,143.5,1.91,1.91,-4.5,2.0,1.71
dUxdmXta,2024-01-25,Eua Ncaa,21:00,Towson,Drexel,1.87,1.95,125.5,1.91,1.91,-2.5,2.1,1.67
8nwDQDK8,2024-01-25,Eua Ncaa,21:00,Wagner,Merrimack Warriors,2.28,1.67,123.5,1.91,1.91,1.5,2.1,1.67
0S45Rx5E,2024-01-25,Eua Ncaa,21:00,Wisc. Green Bay,Oakland,2.18,1.73,140.5,1.8,1.95,1.5,2.0,1.69
YszcIb1a,2024-01-25,Eua Ncaa,21:30,Quinnipiac,Mt. St. Marys,1.49,2.74,151.5,1.83,1.91,-6.5,2.05,1.71
ra6gBV61,2024-01-25,Eua Ncaa,21:30,Stephen F. Austin,Grand Canyon,2.1,1.77,151.5,1.91,1.91,1.5,1.91,1.91
Mk5cAkM7,2024-01-25,Eua Ncaa,21:30,UTRGV,California Baptist,2.64,1.51,145.5,1.91,1.91,3.5,2.0,1.71
nXCpDixk,2024-01-25,Eua Ncaa,22:00,Abilene Christian,Utah Tech,1.41,3.03,147.5,1.91,1.83,-6.5,2.0,1.71
zoB3hslA,2024-01-25,Eua Ncaa,22:00,AR Little Rock,Lindenwood,1.09,8.2,153.5,1.8,1.95,-13.5,2.0,1.71
638rPhaB,2024-01-25,Eua Ncaa,22:00,Oral Roberts,Nebraska O.,1.63,2.38,155.5,1.91,1.91,-4.5,2.0,1.71
ETBjNWTN,2024-01-25,Eua Ncaa,22:00,St. Thomas (Minn.),North Dakota St.,1.33,3.48,140.5,1.8,1.95,-8.5,2.1,1.67
QNBlCBie,2024-01-25,Eua Ncaa,22:00,Tarleton,Southern Utah,1.37,3.29,148.5,1.8,1.95,-7.5,2.0,1.71
zgguZYb8,2024-01-25,Eua Ncaa,22:00,Western Kentucky,Florida Intl,1.37,3.29,157.5,1.91,1.91,-7.5,2.0,1.71
My61SIk8,2024-01-25,Eua Ncaa,22:00,Wisc. Milwaukee,Detroit,1.13,6.6,155.5,1.91,1.91,-13.5,2.0,1.71
dfCagNY3,2024-01-25,Eua Ncaa,22:30,Eastern Illinois,Tennessee Tech,1.58,2.47,132.5,1.8,1.95,-5.5,2.1,1.67
Y3DmSigG,2024-01-25,Eua Ncaa,22:30,La Lafayette,Arkansas State,1.61,2.42,155.5,1.91,1.91,-4.5,2.0,1.71
vsEqTXwA,2024-01-25,Eua Ncaa,22:30,Louisiana Monroe,South Alabama,2.47,1.58,143.5,1.91,1.91,2.5,2.0,1.71
rBA7i13G,2024-01-25,Eua Ncaa,22:30,Tenn. Martin,SE Missouri State,1.12,6.9,157.5,1.91,1.91,-12.5,2.0,1.71
0Q7nOCEH,2024-01-25,Eua Ncaa,23:00,Denver,South Dakota Coyotes,1.18,5.4,162.5,1.91,1.91,-11.5,2.1,1.67
