Fixture ID,Date,League,Time,Home,Away,Odds_H,Odds_A,Over_Line,Odds_Over,Odds_Under,HA_Line,HA_Odds_H,HA_Odds_A
z9J3VbQP,2023-12-17,Espanha Acb,08:30,Basquet Girona,Joventut,1.9,1.9,171.5,1.87,1.89,-1.5,2.01,1.78
S0BVQIYt,2023-12-17,Espanha Acb,08:30,Palencia,Zaragoza,2.07,1.76,160.5,1.82,1.94,1.5,1.9,1.88
6iAZPxlm,2023-12-17,Espanha Acb,13:00,Breogan,Murcia,2.45,1.56,155.5,1.82,1.96,2.5,2.04,1.72
SdLJ9Kbr,2023-12-17,Espanha Acb,14:00,Barcelona,Baskonia,1.33,3.38,166.5,1.83,1.97,-9.5,2.09,1.69
AHYiE0jR,2023-12-17,Espanha Acb,14:30,Valencia,MoraBanc Andorra,1.2,4.57,161.5,1.81,1.97,-11.5,2.07,1.7
WreowPIG,2023-12-17,Eua Nba,00:00,Sacramento Kings,Utah Jazz,1.24,4.73,236.5,1.81,2.03,-9.5,1.89,2.05
0IakxqYM,2023-12-17,Eua Nba,00:30,Los Angeles Clippers,New York Knicks,1.46,3.04,219.5,1.98,1.96,-5.5,1.93,2.01
v9bgy3mT,2023-12-17,Eua Nba,17:00,Boston Celtics,Orlando Magic,1.33,3.8,226.5,1.89,2.03,-9.5,2.1,1.84
pjyMWMep,2023-12-17,Eua Nba,17:30,San Antonio Spurs,New Orleans Pelicans,3.35,1.4,235.5,1.86,2.07,6.5,2.07,1.86
bguQVtBj,2023-12-17,Eua Nba,21:00,Milwaukee Bucks,Houston Rockets,1.4,3.35,229.5,1.82,1.94,-8.5,2.03,1.73
CdT7fQmi,2023-12-17,Eua Nba,22:00,Phoenix Suns,Washington Wizards,1.14,7.39,242.5,1.8,2.09,-13.5,2.1,1.84
AkrDiOX9,2023-12-17,Eua Nba,23:00,Portland Trail Blazers,Golden State Warriors,2.48,1.63,231.5,1.84,2.03,3.5,2.01,1.91
fHlc6hLG,2023-12-17,Itália Liga A,12:30,Treviso,Trento,2.15,1.71,164.5,1.86,1.94,1.5,2.0,1.79
bZKKFPJI,2023-12-17,Itália Liga A,13:00,Cremona,Tortona,2.1,1.74,163.5,1.8,1.96,1.5,1.94,1.86
nDCQlQkq,2023-12-17,Itália Liga A,13:30,Varese,Milano,3.9,1.26,167.5,1.81,1.97,7.5,2.08,1.71
vVc7wTBP,2023-12-17,Itália Liga A,14:15,Scafati,Basket Napoli,1.9,1.9,167.5,1.8,1.99,-1.5,2.01,1.76
xQJOEqZO,2023-12-17,Itália Liga A,15:00,Pistoia,Pesaro,1.49,2.65,165.5,1.87,1.92,-5.5,1.99,1.81
Q77DHok6,2023-12-17,Itália Liga A,16:00,Sassari,Brindisi,1.45,2.77,159.5,1.85,1.91,-6.5,2.03,1.73
McLJjPaU,2023-12-17,Alemanha Bbl,10:30,Oldenburg,Alba Berlin,3.12,1.37,170.5,1.81,1.95,5.5,2.02,1.77
r7MFi5pO,2023-12-17,Alemanha Bbl,11:00,Bayern,Ulm,1.28,3.75,169.5,1.87,1.92,-9.5,1.99,1.76
lpNBhoVH,2023-12-17,Alemanha Bbl,13:00,Rostock,Braunschweig,1.42,2.9,175.5,1.86,1.94,-6.5,1.99,1.78
zsJ7gRFB,2023-12-17,Alemanha Bbl,14:30,Ludwigsburg,Syntainics MBC,1.11,6.85,171.5,1.82,1.96,-13.5,2.0,1.77
YeN4Rl2b,2023-12-17,Alemanha Pro B,14:00,Frankfurt 2,Coburg,1.95,1.72,161.5,1.83,1.83,1.5,1.83,1.83
