Fixture ID,Date,League,Time,Home,Away,Odds_H,Odds_A,Over_Line,Odds_Over,Odds_Under,HA_Line,HA_Odds_H,HA_Odds_A
n9OhetgF,2023-12-01,Brasil Nbb,19:00,Minas,Fortaleza B.C.,1.23,3.86,157.5,1.85,1.83,-10.5,2.06,1.68
OYoMwENs,2023-12-01,Brasil Nbb,19:30,Pato,Unifacisa,2.48,1.5,151.5,1.84,1.84,3.5,1.99,1.73
dUGjo7hm,2023-12-01,Eua Nba,00:00,Golden State Warriors,Los Angeles Clippers,1.75,2.25,225.5,1.82,2.11,-3.5,2.09,1.85
vg6epR7g,2023-12-01,Eua Nba,21:00,Orlando Magic,Washington Wizards,1.18,5.89,235.5,1.86,2.07,-11.5,2.02,1.9
hdAaqoNa,2023-12-01,Eua Nba,21:30,Boston Celtics,Philadelphia 76ers,1.35,3.22,223.5,1.82,1.99,-8.5,2.1,1.74
nJ93r5x6,2023-12-01,Eua Nba,21:30,Dallas Mavericks,Memphis Grizzlies,1.22,5.11,227.5,1.88,2.05,-10.5,2.03,1.89
jLiEUWxk,2023-12-01,Eua Nba,21:30,Toronto Raptors,New York Knicks,1.86,2.09,215.5,1.85,1.96,-3.5,2.1,1.69
Q987sPiC,2023-12-01,Eua Nba,22:00,New Orleans Pelicans,San Antonio Spurs,1.13,7.55,231.5,1.84,1.97,-12.5,2.06,1.76
pvy5lcrL,2023-12-01,Europa Euroliga,16:00,Crvena zvezda,Anadolu Efes,1.69,2.28,162.5,1.91,1.91,-4.5,2.1,1.67
GMRzqy6r,2023-12-01,Europa Euroliga,16:30,Barcelona,Lyon-Villeurbanne,1.11,7.5,162.5,1.91,1.91,-14.5,2.1,1.67
OUZ8mHcR,2023-12-01,Europa Euroliga,16:30,Valencia,Baskonia,1.67,2.39,157.5,1.85,2.09,-3.5,2.01,1.94
AZBCqjnm,2023-12-01,Alemanha Bbl,16:00,Wurzburg,Vechta,1.79,2.03,157.5,1.82,1.94,-3.5,2.1,1.65
QDpBgRuD,2023-12-01,Argentina Liga A,21:00,Independiente de Oliva,Penarol,1.6,2.24,155.5,1.84,1.86,-4.5,2.06,1.68
KhJI9hlq,2023-12-01,Austrália Nbl,05:30,Cairns Taipans,Brisbane Bullets,1.71,2.15,171.5,1.87,1.79,-3.5,2.02,1.74
YeNM8C3k,2023-12-01,Austrália Nbl,07:30,Perth Wildcats,Sydney Kings,1.8,2.02,184.5,1.9,1.88,-2.5,2.04,1.69
Gh2BiuEa,2023-12-01,Áustria Liga Zweite,15:30,Basket Flames,Steiermark,1.04,9.05,146.5,1.82,1.84,-17.5,1.98,1.74
MTJHyQba,2023-12-01,Áustria Copa Da Áustria,14:30,Traiskirchen,St. Polten,1.85,1.87,154.5,1.85,1.85,-1.5,2.0,1.72
zXNLzpE5,2023-12-01,Áustria Copa Da Áustria,15:00,Kapfenberg,Wels,1.44,2.65,161.5,1.85,1.85,-6.5,2.01,1.72
S6KDx6qg,2023-12-01,Áustria Copa Da Áustria,15:00,Klosterneuburg,Vienna,1.43,2.68,154.5,1.85,1.85,-6.5,2.06,1.68
lGL9wnUn,2023-12-01,Áustria Copa Da Áustria,15:00,Oberwart,UBSC Graz,1.59,2.26,150.5,1.85,1.85,-4.5,2.01,1.72
dMSFeMFO,2023-12-01,Bahrein Premier League,11:30,Al Manama,Bahrain Club,1.02,11.5,175.5,1.85,1.85,-30.5,2.07,1.67
CY2PFP0t,2023-12-01,Bahrein Premier League,13:30,Al-Hala,Al Ahli,2.97,1.36,163.5,1.8,1.86,5.5,2.05,1.69
voSOvA5n,2023-12-01,Catar Liga De Basquete Do Catar,11:00,Al Ahli,Al Khor,1.06,7.8,150.5,1.85,1.85,-17.5,2.06,1.68
lKVQf4ik,2023-12-01,China Cba,08:35,Beijing Royal Fighters,Liaoning,3.97,1.23,198.5,1.81,1.91,6.5,2.02,1.7
ABui16EL,2023-12-01,China Cba,08:35,Jiangsu Dragons,Guangzhou,3.87,1.24,195.5,1.85,1.89,8.5,1.95,1.75
2NZUgO6e,2023-12-01,China Cba,08:35,Jilin,Zhejiang Guangsha,3.42,1.3,191.5,1.84,1.9,6.5,2.01,1.71
zyYxh2y8,2023-12-01,China Cba,08:35,Qingdao,Xinjiang,2.64,1.46,199.5,1.86,1.88,3.5,2.03,1.68
WKtm2naF,2023-12-01,China Cba,08:35,Shanghai,Nanjing Tongxi,1.36,3.03,197.5,1.87,1.87,-8.5,1.99,1.72
dpZYhrM1,2023-12-01,China Cba,08:35,Shanxi Zhongyu,Ningbo Rockets,1.08,7.33,213.5,1.83,1.9,-14.5,2.05,1.68
6etMepxq,2023-12-01,China Cba,08:35,Shenzhen,Fujian,1.25,3.77,210.5,1.87,1.87,-10.5,1.99,1.72
4nff0QTR,2023-12-01,China Cba,08:35,Zhejiang Chouzhou,Shandong,1.15,5.22,200.5,1.86,1.88,-14.5,1.95,1.75
WtddOb58,2023-12-01,China Wcba Feminina,08:30,Hebei F,Guangdong F,8.35,1.05,152.5,1.87,1.79,16.5,2.0,1.72
jgq6NMte,2023-12-01,Chipre Divisão A,14:00,Etha Encomi,Apollon,1.95,1.77,161.5,1.85,1.85,1.5,1.83,1.87
Iu9TdEnH,2023-12-01,Coreia Do Sul Kbl,07:00,Anyang JungKwanJang,Mobis Phoebus,1.59,2.34,161.5,1.86,1.8,-5.5,2.06,1.68
dW7XeY1N,2023-12-01,Coreia Do Sul Kbl,07:00,Seoul Thunders,Goyang Sono,2.32,1.6,165.5,1.9,1.88,2.5,2.0,1.72
