Fixture ID,Date,League,Time,Home,Away,Odds_H,Odds_A,Over_Line,Odds_Over,Odds_Under,HA_Line,HA_Odds_H,HA_Odds_A
fHd47S7d,2024-06-07,Brasil Lbf Feminina,20:00,Corinthians F,Ponta Grossa F,1.12,5.66,138.5,1.83,1.85,0.0,0.0,0.0
2JHPEAFM,2024-06-07,Brasil Lbf Feminina,20:00,Santo André F,Sodie Mesquita F,1.24,3.77,138.5,1.86,1.84,0.0,0.0,0.0
Y18e9lwp,2024-06-07,Brasil Lbf Feminina,21:00,Ituano F,SESI Araraquara F,2.48,1.5,139.5,1.83,1.87,0.0,0.0,0.0
pGxoNsCe,2024-06-07,Austrália Nbl1 Norte,07:00,Gold Coast Rollers,Logan Thunder,1.98,1.75,185.5,1.85,1.85,1.5,1.85,1.6
bJtkM1R1,2024-06-07,Austrália Nbl1 Norte,07:00,Ipswich Force,Mackay Meteors,3.25,1.31,191.5,1.85,1.85,0.0,0.0,0.0
jDTzp5J8,2024-06-07,Austrália Nbl1 Norte,07:30,Sunshine Coast Phoenix,Darwin Salties,3.84,1.23,185.5,1.85,1.85,0.0,0.0,0.0
tSmcYyjI,2024-06-07,Austrália Nbl1 Norte,05:00,Gold Coast Rollers F,Logan Thunder F,3.34,1.3,152.5,1.87,1.79,0.0,0.0,0.0
zkm1Xe5O,2024-06-07,Austrália Nbl1 Norte,05:00,Ipswich Force F,Mackay Meteorettes F,2.37,1.54,169.5,1.85,1.85,0.0,0.0,0.0
Gr59y8Hu,2024-06-07,Austrália Nbl1 Norte,05:30,Sunshine Coast Phoenix F,Darwin Salties F,12.0,1.01,157.5,1.86,1.84,0.0,0.0,0.0
StmmdvYi,2024-06-07,Austrália Nbl1 Sul,07:00,Casey Cavaliers,Nunawading,2.62,1.45,165.5,1.83,1.87,0.0,0.0,0.0
MH1jebmb,2024-06-07,Austrália Nbl1 Sul,07:00,Dandenong,Frankston,1.92,1.8,172.5,1.87,1.79,0.0,0.0,0.0
080ffI24,2024-06-07,Austrália Nbl1 Sul,07:00,Keilor Thunder,Mt Gambier,1.99,1.74,175.5,1.85,1.85,1.5,1.85,1.61
rXkagxIA,2024-06-07,Austrália Nbl1 Sul,07:00,Knox,Diamond Valley,1.39,2.84,180.5,1.87,1.79,0.0,0.0,0.0
dzf3hdXG,2024-06-07,Austrália Nbl1 Sul,07:00,Waverley,Sandringham Sabres,2.39,1.53,179.5,1.85,1.81,-6.5,2.04,2.4
SE80qDMn,2024-06-07,Austrália Nbl1 Sul,05:00,Casey Cavaliers F,Nunawading F,1.3,3.31,150.5,1.85,1.85,0.0,0.0,0.0
6574rXyg,2024-06-07,Austrália Nbl1 Sul,05:00,Dandenong Rangers F,Frankston F,2.19,1.63,144.5,1.87,1.79,-1.5,1.95,1.67
EV68siia,2024-06-07,Austrália Nbl1 Sul,05:00,Keilor Thunder F,Mt. Gambier F,1.47,2.56,141.5,1.85,1.85,0.0,0.0,0.0
hM5CtB65,2024-06-07,Austrália Nbl1 Sul,05:00,Knox F,Diamond Valley F,1.23,3.86,157.5,1.85,1.85,0.0,0.0,0.0
zoeHuVLB,2024-06-07,Austrália Nbl1 Sul,05:00,Waverley F,Sandringham F,2.88,1.38,144.5,1.8,1.9,0.0,0.0,0.0
tUMo6QXA,2024-06-07,Austrália Nbl1 Oeste,08:00,Willetton Tigers,South West Slammers,1.01,12.0,178.5,1.83,1.83,0.0,0.0,0.0
ziMk5pmH,2024-06-07,Austrália Nbl1 Oeste,09:30,East Perth Eagles,Joondalup Wolves,1.95,1.77,177.5,1.87,1.83,-4.5,1.83,2.39
lfQg442N,2024-06-07,Austrália Nbl1 Oeste,09:30,Lakeside Lightning,Perth Redbacks,1.39,2.84,162.5,1.8,1.86,0.0,0.0,0.0
O8Qgcbnd,2024-06-07,Austrália Nbl1 Oeste,07:30,East Perth Eagles F,Joondalup Wolves F,5.72,1.12,152.5,1.86,1.84,0.0,0.0,0.0
UTulnM9q,2024-06-07,Bolívia Libobasquet,20:00,Leones de Potosi,Pichincha Potosi,1.6,2.24,151.5,1.81,1.89,0.0,0.0,0.0
8KvhotPk,2024-06-07,Bolívia Libobasquet,21:30,Can Oruro,Saracho,1.23,3.86,179.5,1.86,1.84,0.0,0.0,0.0
h4M9is8n,2024-06-07,Eua Wnba,20:30,Washington Mystics F,Indiana Fever F,1.78,1.88,161.5,1.87,1.93,-2.5,2.0,2.3
WfLDj1Nh,2024-06-07,Eua Wnba,23:00,Las Vegas Aces F,Seattle Storm F,1.25,4.04,167.5,1.89,1.9,0.0,0.0,0.0
C6xBkLxa,2024-06-07,Eua Wnba,23:00,Los Angeles Sparks F,Dallas Wings F,2.15,1.71,160.5,1.85,1.93,1.5,1.97,1.55
jcyFluh5,2024-06-07,Eua Wnba,23:00,Phoenix Mercury F,Minnesota Lynx F,3.19,1.36,162.5,1.83,1.95,0.0,0.0,0.0
Gb7yzJpe,2024-06-07,Filipinas Copa Das Filipinas,08:30,Meralco Bolts,San Miguel Beermen,2.96,1.39,187.5,1.86,1.8,0.0,0.0,0.0
O4ETGitA,2024-06-07,Grécia Liga De Basquete,15:30,Olympiakos,Panathinaikos,1.6,2.36,152.5,1.88,1.9,0.0,0.0,0.0
O6g43gdt,2024-06-07,Indonésia Ibl,10:00,Dewa United,Kesatria Bengawan Solo,1.25,3.69,177.5,1.85,1.85,-8.5,1.83,6.5
IoULzs7s,2024-06-07,Irã Superliga,09:30,Tabiat,Shahrdari Gorgan,2.29,1.58,170.5,1.85,1.85,0.0,0.0,0.0
