Fixture ID,Date,League,Time,Home,Away,Odds_H,Odds_A,Over_Line,Odds_Over,Odds_Under,HA_Line,HA_Odds_H,HA_Odds_A
xKficBu1,2024-12-17,Brasil Nbb,19:30,São José,Pinheiros,1.52,2.3,149.5,1.88,1.79,-5.5,2.05,1.65
ppbaekAD,2024-12-17,Brasil Nbb,20:00,Mogi,Corinthians Paulista,2.56,1.42,157.5,1.83,1.83,4.5,1.93,1.74
vJ5LVBxp,2024-12-17,Eua Nba,00:00,Sacramento Kings,Denver Nuggets,1.83,2.04,236.5,1.84,2.0,-2.5,2.01,1.86
zoaUTk7d,2024-12-17,Eua Nba,00:30,Los Angeles Clippers,Utah Jazz,1.31,3.67,222.5,1.84,2.0,-8.5,1.98,1.88
Ign4B2eL,2024-12-17,Eua Copa Nba,22:30,Milwaukee Bucks,Oklahoma City Thunder,2.67,1.51,215.5,1.86,1.98,4.5,2.04,1.81
YkIyFpEU,2024-12-17,Europa Euroliga,15:00,Monaco,Bayern,1.32,3.57,173.5,1.91,1.91,-8.5,2.0,1.71
x4rnZman,2024-12-17,Europa Euroliga,16:05,Maccabi Tel Aviv,Baskonia,1.67,2.28,170.5,1.91,1.91,-3.5,1.92,1.88
OKtfXRTb,2024-12-17,Europa Euroliga,16:15,Panathinaikos,Milano,1.38,3.17,172.5,1.83,1.95,-7.5,2.0,1.71
Knz3V5bB,2024-12-17,Europa Euroliga,16:30,Barcelona,Fenerbahce,1.67,2.28,164.5,1.87,1.95,-3.5,1.95,1.87
h0YATqTN,2024-12-17,Europa Euroliga,16:30,Paris,Real Madrid,1.91,1.91,170.5,1.91,1.91,-1.5,2.0,1.83
CpFsONjo,2024-12-17,Europa Euroliga,16:45,Alba Berlin,Zalgiris Kaunas,2.96,1.41,163.5,1.87,1.93,5.5,1.95,1.81
hEDqrqrH,2024-12-17,Europa Euroliga,16:45,Partizan,Lyon-Villeurbanne,1.32,3.57,167.5,1.91,1.91,-7.5,1.97,1.83
rkeIx9Tg,2024-12-17,Europa Eurocopa,13:00,Bahcesehir Kol.,Gran Canaria,1.7,2.07,156.5,1.83,1.87,-3.5,2.03,1.65
QXC8mQsC,2024-12-17,Europa Eurocopa,15:00,Aris,Lietkabelis,1.73,2.01,159.5,1.83,1.87,-2.5,1.97,1.73
