Fixture ID,Date,League,Time,Home,Away,Odds_H,Odds_A,Over_Line,Odds_Over,Odds_Under,HA_Line,HA_Odds_H,HA_Odds_A
6DoAxGXh,2023-12-30,Espanha Acb,14:00,Palencia,Bilbao,2.14,1.72,157.5,1.81,1.93,1.5,1.98,1.79
zmjEyzma,2023-12-30,Espanha Acb,16:45,Basquet Girona,Baskonia,3.27,1.35,168.5,1.87,1.92,5.5,2.07,1.7
EwkIzf25,2023-12-30,Espanha Acb,16:45,Gran Canaria,Breogan,1.14,5.7,158.5,1.81,1.95,-12.5,2.03,1.71
xdEZv06f,2023-12-30,Eua Nba,00:00,Portland Trail Blazers,San Antonio Spurs,1.51,2.82,230.5,1.8,2.08,-5.5,1.97,1.97
GnDwvKL0,2023-12-30,Eua Nba,00:30,Los Angeles Clippers,Memphis Grizzlies,1.6,2.57,227.5,1.8,2.08,-4.5,2.05,1.89
A9Cswvy7,2023-12-30,Eua Nba,19:00,Utah Jazz,Miami Heat,2.23,1.67,0.0,0.0,0.0,2.5,1.95,1.85
bHDL90mI,2023-12-30,Eua Nba,20:00,Detroit Pistons,Toronto Raptors,2.4,1.48,229.5,1.83,1.83,2.5,2.09,1.63
OCGoxbjD,2023-12-30,Eua Nba,21:00,Indiana Pacers,New York Knicks,1.56,2.22,245.5,1.83,1.83,-5.5,2.09,1.63
48gYa1rK,2023-12-30,Eua Nba,22:00,Minnesota Timberwolves,Los Angeles Lakers,1.5,2.35,225.5,1.83,1.83,-5.5,2.01,1.68
CYhxaLcQ,2023-12-30,Eua Nba,22:30,Golden State Warriors,Dallas Mavericks,1.48,2.4,240.5,1.83,1.83,-6.5,2.09,1.63
YiZ2S23O,2023-12-30,Itália Liga A,12:00,Cremona,Brindisi,1.36,3.19,157.5,1.89,1.89,-8.5,2.08,1.68
zZhLA7C2,2023-12-30,Itália Liga A,13:00,Brescia,Milano,2.14,1.72,154.5,1.87,1.91,1.5,1.99,1.8
27DGoQ3n,2023-12-30,Itália Liga A,14:30,Basket Napoli,Tortona,1.53,2.53,164.5,1.82,1.94,-5.5,2.04,1.74
jTqbTrlI,2023-12-30,Itália Liga A,15:30,Sassari,Venezia,2.43,1.57,162.5,1.87,1.91,2.5,2.05,1.73
pW2LppJh,2023-12-30,Itália Liga A,16:00,Scafati,Trento,1.88,1.92,167.5,1.85,1.93,-1.5,1.99,1.78
CrY6RMIU,2023-12-30,Itália Liga A,16:30,Treviso,Pistoia,1.43,2.86,161.5,1.81,1.97,-6.5,1.99,1.78
MV4wnOZ1,2023-12-30,Itália Liga A,17:00,Virtus Bologna,Pesaro,1.09,7.7,164.5,1.82,1.96,-16.5,2.08,1.66
MXyTH1bT,2023-12-30,Alemanha Bbl,14:30,Braunschweig,Gottingen,1.47,2.71,175.5,1.88,1.92,-6.5,2.09,1.69
hGOfDL6p,2023-12-30,Alemanha Bbl,14:30,Vechta,Rostock,1.33,3.38,175.5,1.82,1.94,-8.5,2.06,1.73
nF5ozqEc,2023-12-30,Alemanha Bbl,16:00,Bayern,Heidelberg,1.03,13.0,168.5,1.8,1.96,-18.5,2.04,1.74
YB1syPbi,2023-12-30,Alemanha Bbl,16:00,Crailsheim Merlins,Hamburg,2.33,1.61,177.5,1.86,1.9,2.5,1.99,1.78
W6NbCuMj,2023-12-30,Alemanha Bbl,16:00,Ludwigsburg,Tubingen,1.1,7.2,175.5,1.89,1.9,-14.5,2.01,1.76
UahlIA9b,2023-12-30,Alemanha Dbbl Feminina,14:00,Herner F,Marburg F,1.51,2.45,138.5,1.85,1.85,-4.5,1.9,1.8
QRocGlvB,2023-12-30,Alemanha Dbbl Feminina,14:30,Eigner Angels Nordlingen F,Keltern F,3.44,1.28,144.5,1.82,1.88,7.5,1.9,1.8
bup5ES8N,2023-12-30,Alemanha Dbbl Feminina,15:00,Saarlouis F,Halle F,1.45,2.62,140.5,1.84,1.86,-5.5,1.93,1.78
GGvADnOT,2023-12-30,Alemanha Dbbl Feminina,15:30,Freiburg F,Osnabruck F,3.08,1.34,144.5,1.85,1.85,6.5,1.87,1.83
6ssbwO8t,2023-12-30,Austrália Nbl,06:00,Brisbane Bullets,South East Melbourne,1.66,2.24,179.5,1.8,1.86,-4.5,2.08,1.66
xUiIjso9,2023-12-30,Austrália Liga Feminina Wnbl,03:00,Melbourne Boomers F,Bendigo F,1.34,3.14,148.5,1.87,1.87,-8.5,2.09,1.66
KhsNk10F,2023-12-30,Austrália Liga Feminina Wnbl,05:30,Adelaide Lightning F,Southside F,2.54,1.49,155.5,1.86,1.8,3.5,1.99,1.73
dYUwH71B,2023-12-30,Áustria Superliga,13:30,Wels,Furstenfeld,1.02,11.6,160.5,1.84,1.86,-25.5,2.06,1.68
GMsCbaop,2023-12-30,Áustria Superliga,15:00,Kapfenberg,Klosterneuburg,2.24,1.6,160.5,1.87,1.79,1.5,2.09,1.66
EgmH5wG2,2023-12-30,Bósnia E Herzegovina Prvenstvo Bih,13:00,Spars Ilidza,Borac Banja Luka,2.56,1.47,154.5,1.85,1.85,3.5,2.06,1.68
0dAflxoS,2023-12-30,Bósnia E Herzegovina Prvenstvo Bih,14:00,Orlovik,Mrkonjic Grad,1.37,2.91,161.5,1.87,1.79,-7.5,2.02,1.71
Cl9Ytfw2,2023-12-30,Bósnia E Herzegovina Prvenstvo Bih,14:00,Promo,Prijedor,1.44,2.65,165.5,1.85,1.85,-6.5,2.03,1.7
E3jVszOe,2023-12-30,Bósnia E Herzegovina Prvenstvo Bih,14:00,Siroki Brijeg,Leotar Trebinje,1.09,6.63,148.5,1.85,1.85,-15.5,1.98,1.74
KtiRrG8k,2023-12-30,Bósnia E Herzegovina Prvenstvo Bih,14:00,Slavija,Sloboda,2.84,1.39,165.5,1.85,1.81,4.5,2.1,1.65
tjhNqdgq,2023-12-30,Bósnia E Herzegovina Prvenstvo Bih,15:00,Posusje,KK Bosna,5.45,1.13,160.5,1.82,1.85,11.5,2.03,1.7
pUkIGAxI,2023-12-30,Catar Liga De Basquete Do Catar,11:00,Al Ahli,Al Gharafa,1.3,3.31,155.5,1.85,1.85,-8.5,2.0,1.72
hfkMFUiO,2023-12-30,Catar Liga De Basquete Do Catar,13:00,Al Sadd,Al Khor,1.11,5.99,157.5,1.88,1.79,-14.5,2.1,1.66
xEV7Rx2E,2023-12-30,China Cba,08:35,Beijing Royal Fighters,Nanjing Tongxi,1.3,3.38,209.5,1.85,1.87,-9.5,2.03,1.68
