Fixture ID,Date,League,Time,Home,Away,Odds_H,Odds_A,Over_Line,Odds_Over,Odds_Under,HA_Line,HA_Odds_H,HA_Odds_A
4ztghInK,2024-01-14,Brasil Nbb,11:00,Botafogo,Paulistano,2.76,1.41,157.5,1.85,1.85,4.5,2.0,1.72
naVcix2Q,2024-01-14,Brasil Nbb,18:00,Franca,Unifacisa,1.18,4.47,163.5,1.84,1.86,-11.5,1.97,1.75
MNG7oBGN,2024-01-14,Espanha Acb,08:30,Granada,Obradoiro CAB,1.61,2.33,165.5,1.85,1.95,-4.5,2.03,1.75
4n6CpVVT,2024-01-14,Espanha Acb,08:30,Murcia,Real Madrid,3.29,1.34,166.5,1.85,1.91,5.5,2.04,1.72
0AucNwTs,2024-01-14,Espanha Acb,13:00,Manresa,Baskonia,2.15,1.71,170.5,1.89,1.9,1.5,2.01,1.78
t8cvtkvo,2024-01-14,Espanha Acb,13:00,Valencia,Breogan,1.19,4.88,154.5,1.82,1.94,-11.5,2.0,1.77
rZU1Mcrl,2024-01-14,Espanha Acb,14:00,Tenerife,Barcelona,2.36,1.6,157.5,1.8,1.94,2.5,1.99,1.78
QTbZGxCr,2024-01-14,Eua Nba,17:30,Denver Nuggets,Indiana Pacers,1.2,5.58,237.5,1.83,2.05,-11.5,2.06,1.86
r5gvGdRl,2024-01-14,Eua Nba,20:00,Miami Heat,Charlotte Hornets,1.37,3.48,221.5,1.86,1.92,-8.5,2.0,1.75
MehrFGte,2024-01-14,Eua Nba,21:00,Milwaukee Bucks,Sacramento Kings,1.51,2.83,246.5,1.83,2.04,-5.5,2.02,1.9
GIinEzd1,2024-01-14,Eua Nba,21:00,Minnesota Timberwolves,Los Angeles Clippers,2.18,1.79,222.5,1.86,1.92,1.5,2.01,1.93
ShejDfB7,2024-01-14,Eua Nba,23:00,Portland Trail Blazers,Phoenix Suns,5.71,1.19,230.5,1.89,2.03,9.5,2.1,1.84
vDCjVPz3,2024-01-14,Itália Liga A,08:00,Sassari,Pistoia,1.51,2.58,161.5,1.89,1.89,-5.5,1.99,1.76
0MDnW5Ld,2024-01-14,Itália Liga A,14:15,Brescia,Treviso,1.26,3.9,163.5,1.85,1.91,-10.5,2.07,1.72
nwGbT35F,2024-01-14,Itália Liga A,14:30,Basket Napoli,Pesaro,1.26,3.9,166.5,1.84,1.94,-10.5,2.07,1.7
U153SNKL,2024-01-14,Itália Liga A,15:30,Scafati,Reggiana,1.89,1.92,163.5,1.86,1.9,-1.5,1.99,1.78
6DiiMpQe,2024-01-14,Alemanha Bbl,11:30,Alba Berlin,Wurzburg,1.32,3.42,166.5,1.82,1.94,-9.5,2.1,1.67
GSd0mglE,2024-01-14,Alemanha Bbl,11:30,Bayern,Bamberg,1.09,7.6,170.5,1.84,1.92,-14.5,2.04,1.76
ENIHO9BD,2024-01-14,Alemanha Bbl,11:30,Syntainics MBC,Tubingen,1.6,2.36,176.5,1.84,1.92,-4.5,2.0,1.75
0KEDPkd7,2024-01-14,Alemanha Bbl,13:00,Braunschweig,Heidelberg,1.33,3.38,172.5,1.82,1.98,-8.5,2.0,1.75
GrTPkbQB,2024-01-14,Alemanha Pro A,11:00,Frankfurt,Trier,1.56,2.32,158.5,1.8,1.86,-4.5,1.96,1.75
fLInR5hT,2024-01-14,Alemanha Dbbl Feminina,12:00,Gottingen F,Osnabruck F,3.12,1.33,137.5,1.83,1.87,5.5,2.01,1.68
jqAgpThi,2024-01-14,Alemanha Dbbl Feminina,12:00,Herner F,Keltern F,5.03,1.15,142.5,1.83,1.87,10.5,1.94,1.77
C05EMP0p,2024-01-14,Alemanha Dbbl Feminina,12:30,Leverkusen F,TK Hannover F,4.22,1.2,133.5,1.81,1.89,7.5,2.0,1.69
ji4ILqGj,2024-01-14,Alemanha Dbbl Feminina,14:30,Halle F,Marburg F,1.61,2.22,143.5,1.8,1.9,-3.5,1.93,1.78
GtM4j1T3,2024-01-14,Argentina Liga A,22:10,Platense,Ferro,1.26,3.61,159.5,1.85,1.85,-9.5,2.0,1.72
Ia3hmax5,2024-01-14,Austrália Nbl,00:00,Brisbane Bullets,Illawarra Hawks,1.74,2.11,175.5,1.87,1.79,-3.5,2.09,1.66
0I32OXLP,2024-01-14,Austrália Nbl,02:00,Sydney Kings,NZ Breakers,1.61,2.33,185.5,1.8,1.86,-4.5,2.04,1.7
bulvRxuC,2024-01-14,Austrália Liga Feminina Wnbl,01:30,Bendigo F,Canberra Capitals F,1.28,3.53,158.5,1.86,1.86,-9.5,2.0,1.72
SE8jEQ2R,2024-01-14,Áustria Superliga,13:30,Swans Gmunden,Kapfenberg,1.28,3.44,164.5,1.85,1.85,-8.5,1.98,1.74
UNfI9pBr,2024-01-14,Áustria Superliga,13:30,Vienna,Klosterneuburg,1.57,2.31,158.5,1.85,1.83,-4.5,2.02,1.71
jNUlMjJj,2024-01-14,Áustria Liga Zweite,10:30,Upper Austrian Ballers,Mistelbach,9.35,1.01,159.5,1.86,1.8,19.5,1.97,1.74
4QIWpzdi,2024-01-14,Áustria Liga Zweite,13:00,Mattersburg,Worthersee Piraten,1.91,1.81,143.5,1.83,1.87,-1.5,2.1,1.65
ze6lFdAI,2024-01-14,Áustria Superliga Feminina,12:15,Duches Klosterneuburg F,Vienna Timberwolves F,1.01,40.0,131.5,1.85,1.85,-35.5,2.0,1.72
