Fixture ID,Date,League,Time,Home,Away,Odds_H,Odds_A,Over_Line,Odds_Over,Odds_Under,HA_Line,HA_Odds_H,HA_Odds_A
tK7GpfEl,2024-04-28,Brasil Lbf Feminina,11:00,Catanduva F,Sodie Mesquita F,2.56,1.47,137.5,1.81,1.85,-1.5,1.87,1.52
ULDZPC7T,2024-04-28,Espanha Acb,07:30,Real Madrid,Obradoiro CAB,1.04,12.5,165.5,1.83,1.93,0.0,0.0,0.0
29rlqz8i,2024-04-28,Espanha Acb,12:00,Manresa,Valencia,2.14,1.72,165.5,1.81,1.95,1.5,1.85,1.64
EqnhrfNc,2024-04-28,Espanha Acb,13:30,MoraBanc Andorra,Barcelona,2.94,1.41,166.5,1.84,1.96,0.0,0.0,0.0
CK78vhSP,2024-04-28,Eua Nba,14:00,Philadelphia 76ers,New York Knicks,1.55,2.56,208.5,1.93,1.93,-4.5,1.93,3.9
rZv0umV9,2024-04-28,Eua Nba,16:30,Dallas Mavericks,Los Angeles Clippers,1.47,2.82,209.5,1.93,1.93,0.0,0.0,0.0
E3jSlZo2,2024-04-28,Eua Nba,20:00,Indiana Pacers,Milwaukee Bucks,1.23,4.52,216.5,1.8,1.95,-10.5,1.95,10.5
48ijj4qS,2024-04-28,Eua Nba,22:30,Phoenix Suns,Minnesota Timberwolves,2.07,1.81,210.5,1.91,1.95,1.5,1.93,1.64
G88QVjS6,2024-04-28,Itália Liga A,13:15,Brindisi,Venezia,2.26,1.65,163.5,1.85,1.93,2.5,1.93,1.41
MR6AZYSs,2024-04-28,Itália Liga A,13:15,Milano,Brescia,1.34,3.29,159.5,1.81,1.95,0.0,0.0,0.0
xI9MWWC0,2024-04-28,Itália Liga A,13:15,Pesaro,Cremona,1.61,2.33,164.5,1.81,1.97,0.0,0.0,0.0
rseJXCcf,2024-04-28,Itália Liga A,13:15,Reggiana,Basket Napoli,1.58,2.4,163.5,1.86,1.9,0.0,0.0,0.0
QwjHhEZJ,2024-04-28,Itália Liga A,13:15,Scafati,Sassari,1.66,2.24,165.5,1.88,1.92,-3.5,1.96,2.51
4jdFYhrl,2024-04-28,Itália Liga A,13:15,Tortona,Virtus Bologna,2.98,1.4,163.5,1.87,1.91,0.0,0.0,0.0
Cz2ZTUdJ,2024-04-28,Itália Liga A,13:15,Trento,Pistoia,1.5,2.61,166.5,1.8,1.99,0.0,0.0,0.0
bXcVUAsD,2024-04-28,Itália Liga A,13:15,Varese,Treviso,1.49,2.65,177.5,1.8,1.96,0.0,0.0,0.0
IDlfbpxK,2024-04-28,Alemanha Bbl,10:30,Braunschweig,Alba Berlin,3.38,1.33,165.5,1.85,1.93,7.5,1.85,1.08
Qwlbc4iQ,2024-04-28,Alemanha Bbl,10:30,Vechta,Wurzburg,1.74,2.11,165.5,1.88,1.92,-2.5,2.0,2.48
ABPUirFm,2024-04-28,Alemanha Bbl,12:00,Oldenburg,Hamburg,1.28,3.75,169.5,1.82,1.96,0.0,0.0,0.0
z5RxRh3j,2024-04-28,Alemanha Pro B,12:00,Berlin Braves,Leverkusen,1.48,2.53,150.5,1.85,1.85,0.0,0.0,0.0
h4O1POnp,2024-04-28,Alemanha Dbbl Feminina,11:00,Keltern F,Alba Berlin F,1.32,3.2,119.5,1.85,1.85,0.0,0.0,0.0
lYAOre94,2024-04-28,Argentina Liga A,20:30,Argentino,San Lorenzo,2.32,1.56,144.5,1.87,1.79,0.0,0.0,0.0
bafl75R9,2024-04-28,Argentina Liga A,21:00,Zarate,Quimsa,3.86,1.23,155.5,1.82,1.84,0.0,0.0,0.0
0lWTgkhn,2024-04-28,Argentina Liga A,21:30,Comunicaciones Mercedes,Olimpico,2.59,1.46,163.5,1.85,1.85,0.0,0.0,0.0
nPORJThP,2024-04-28,Argentina Liga A,21:30,La Union,Independiente de Oliva,1.57,2.31,158.5,1.84,1.86,0.0,0.0,0.0
faNhC4qh,2024-04-28,Argentina Liga Feminina,20:00,Union Florida F,Obras F,1.99,1.74,129.5,1.85,1.85,0.0,0.0,0.0
ttZXlYlh,2024-04-28,Austrália Nbl1 Leste,02:00,Canberra,Bankstown Bruins,1.1,6.31,155.5,1.86,1.84,0.0,0.0,0.0
rm6w8UI4,2024-04-28,Austrália Nbl1 Leste,00:00,Canberra F,Bankstown Bruins F,1.95,1.77,139.5,1.85,1.85,1.5,1.82,1.51
djAs7lYA,2024-04-28,Austrália Nbl1 Leste,00:45,Norths Bears F,Sutherland F,1.12,5.56,146.5,1.84,1.84,0.0,0.0,0.0
Sfzw6UJ6,2024-04-28,Austrália Nbl1 Norte,03:00,Southern District,Sunshine Coast Phoenix,1.54,2.37,169.5,1.84,1.86,0.0,0.0,0.0
zFEm1XOS,2024-04-28,Austrália Nbl1 Norte,01:00,Southern District Spartans F,Sunshine Coast Phoenix F,1.01,26.0,145.5,1.85,1.85,0.0,0.0,0.0
dvUjDHjg,2024-04-28,Austrália Nbl1 Sul,01:00,Bendigo Braves,Ringwood,2.02,1.72,175.5,1.86,1.8,-3.5,2.01,2.15
j1TfCy6a,2024-04-28,Austrália Nbl1 Sul,03:00,Keilor Thunder,Waverley,2.48,1.5,181.5,1.87,1.79,0.0,0.0,0.0
UiSbBeL5,2024-04-28,Austrália Nbl1 Sul,03:00,Sandringham Sabres,Nunawading,1.12,5.66,174.5,1.8,1.86,0.0,0.0,0.0
O8AAnOG5,2024-04-28,Austrália Nbl1 Sul,01:00,Keilor Thunder F,Waverley F,1.35,3.02,152.5,1.86,1.8,0.0,0.0,0.0
W25vWXYq,2024-04-28,Austrália Nbl1 Oeste,02:00,Perth Redbacks,Goldfields Giants,2.68,1.43,177.5,1.82,1.88,1.5,1.99,1.54
v1Iku59D,2024-04-28,Austrália Nbl1 Oeste,00:00,Perth Redbacks F,Goldfields Giants F,1.01,18.0,152.5,1.8,1.9,0.0,0.0,0.0
f9QOyNk1,2024-04-28,Áustria Superliga,12:00,St. Polten,Traiskirchen,2.57,1.48,150.5,1.86,1.8,0.0,0.0,0.0
8jc7A4D7,2024-04-28,Áustria Superliga,12:30,UBSC Graz,Wels,1.91,1.84,154.5,1.86,1.86,0.0,0.0,0.0
QaFjDHkr,2024-04-28,Bósnia E Herzegovina Prvenstvo Bih,14:00,Mrkonjic Grad,KK Bosna,3.61,1.26,163.5,1.85,1.85,0.0,0.0,0.0
z7Qz181B,2024-04-28,Bósnia E Herzegovina Prvenstvo Bih,14:30,Slavija,Posusje,1.51,2.45,158.5,1.85,1.85,0.0,0.0,0.0
bgaDDXjj,2024-04-28,Dinamarca Liga De Basquete,09:00,Bears Academy,Holbaek-Stenhus,1.13,5.69,158.5,1.82,1.85,0.0,0.0,0.0
00dUAboB,2024-04-28,Eslovênia Liga Nova Kbm,08:00,Krka,Helios Domzale,1.34,3.08,161.5,1.85,1.85,0.0,0.0,0.0
KExz7Aid,2024-04-28,Espanha Leb Ouro,12:00,Castello,Alicante,2.65,1.44,163.5,1.8,1.86,0.0,0.0,0.0
tOwW7jxj,2024-04-28,Espanha Leb Ouro,13:00,Tizona Burgos,Hestia Menorca,1.09,6.47,161.5,1.87,1.79,0.0,0.0,0.0
nLULUDq3,2024-04-28,Espanha Leb Ouro,13:30,Estudiantes,Caceres,1.07,7.38,161.5,1.8,1.86,0.0,0.0,0.0
CYlPwzsJ,2024-04-28,Espanha Liga Feminina,11:30,Uni Girona F,Jairis F,1.26,3.72,129.5,1.83,1.87,0.0,0.0,0.0
MqIsdHdm,2024-04-28,Espanha Liga Feminina,13:00,Perfumerias Avenida F,Ferrol F,1.02,11.1,134.5,1.82,1.84,0.0,0.0,0.0
rgc8sIsf,2024-04-28,Espanha Liga Feminina,13:30,Valencia F,IDK Gipuzkoa F,1.03,10.5,127.5,1.83,1.83,0.0,0.0,0.0
xQJ2klSH,2024-04-28,Estônia Korvpalli Meistriliiga,11:00,Pärnu,Keila,1.35,3.02,159.5,1.85,1.85,0.0,0.0,0.0
GA9UVXBF,2024-04-28,Europa Liga Dos Campeões,12:00,Peristeri,Murcia,2.3,1.61,163.5,1.85,1.89,2.5,1.94,1.29
UgBMXgs3,2024-04-28,Europa Liga Dos Campeões,15:00,Tenerife,Unicaja,2.65,1.47,161.5,1.82,1.92,0.0,0.0,0.0
0f7PXinG,2024-04-28,Filipinas Copa Das Filipinas,04:00,Meralco Bolts,Magnolia Hotshots,2.54,1.49,177.5,1.88,1.86,0.0,0.0,0.0
vo6TWB1M,2024-04-28,Filipinas Copa Das Filipinas,07:15,San Miguel Beermen,NLEX Road Warriors,1.23,3.97,202.5,1.84,1.88,0.0,0.0,0.0
zBf2qzXk,2024-04-28,França Lnb,09:30,Le Portel,Le Mans,1.65,2.26,163.5,1.88,1.88,-3.5,1.96,2.5
8dvM34I4,2024-04-28,França Lnb,11:30,Lyon-Villeurbanne,Saint Quentin,1.14,5.73,155.5,1.87,1.89,0.0,0.0,0.0
QZJqwvgJ,2024-04-28,França Lnb,14:05,Paris,JL Bourg,1.23,4.23,163.5,1.8,1.94,0.0,0.0,0.0
SASHld11,2024-04-28,França Pro B,12:00,Antibes,Rouen,1.45,2.62,167.5,1.87,1.79,0.0,0.0,0.0
zDmwdv9R,2024-04-28,França Pro B,12:00,ASA,Pau-Orthez,1.54,2.37,159.5,1.84,1.86,0.0,0.0,0.0
fcU9jIWl,2024-04-28,França Pro B,12:00,Chalons-Reims,Angers,1.12,5.66,162.5,1.85,1.85,0.0,0.0,0.0
xMZ4ibHr,2024-04-28,França Pro B,12:00,Fos-sur-Mer,La Rochelle,1.78,1.94,150.5,1.85,1.85,-1.5,1.91,2.11
tjlZdKgL,2024-04-28,França Pro B,12:00,Lille,Aix-Maurienne,1.39,2.84,161.5,1.86,1.84,0.0,0.0,0.0
lYr1lNNF,2024-04-28,Geórgia Superliga,07:00,TSU,Kavkasia,1.47,2.56,175.5,1.86,1.8,0.0,0.0,0.0
MVtRsI57,2024-04-28,Grécia A1 Feminina,07:30,Olympiakos F,Panathinaikos F,1.49,2.5,128.5,1.88,1.79,0.0,0.0,0.0
Y3DJ4a2b,2024-04-28,Hungria Nacional,13:00,DEAC,Budapesti Honved Se,1.53,2.39,154.5,1.86,1.84,0.0,0.0,0.0
xOMnh1Z8,2024-04-28,Islândia Premier League Feminina,17:00,Grindavik F,Njardvik F,1.7,2.07,150.5,1.84,1.86,0.0,0.0,0.0
2uJ8vM26,2024-04-28,Israel Liga Leumit,07:30,Elitzur Shomron,Elitzor Netania,2.2,1.62,169.5,1.85,1.85,0.0,0.0,0.0
MqjZfsmm,2024-04-28,Israel Liga Leumit,08:00,Maccabi Raanana,Ironi Nahariya,1.7,2.07,171.5,1.87,1.79,0.0,0.0,0.0
C43LifiA,2024-04-28,Itália Série A1 Feminina,13:00,Faenza F,Battipaglia F,1.29,3.37,141.5,1.84,1.86,0.0,0.0,0.0
r7vHpxod,2024-04-28,Itália Série A1 Feminina,13:00,Ragusa F,Virtus Bologna F,3.08,1.34,136.5,1.87,1.79,0.0,0.0,0.0
tONphKhM,2024-04-28,Itália Série A1 Feminina,13:00,San Giovanni F,Campobasso F,1.61,2.22,126.5,1.87,1.79,0.0,0.0,0.0
WSKB6J7F,2024-04-28,Itália Série A1 Feminina,15:00,San Martino F,Schio F,11.1,1.02,145.5,1.82,1.84,0.0,0.0,0.0
IiimkiFE,2024-04-28,Japão B.League,01:35,Shimane,Hiroshima D.,1.76,1.97,155.5,1.82,1.88,-1.5,1.87,2.09
QcS9yYpF,2024-04-28,Japão B.League,02:05,Akita,Hokkaido,1.36,2.97,154.5,1.87,1.83,0.0,0.0,0.0
CEjilBUK,2024-04-28,Japão B.League,02:05,Nagasaki,Osaka,1.49,2.5,165.5,1.8,1.88,0.0,0.0,0.0
rZx5xEV8,2024-04-28,Japão B.League,02:05,Sendai,Ibaraki Robots,1.32,3.2,166.5,1.82,1.88,0.0,0.0,0.0
Ie7lUkwk,2024-04-28,Japão B.League,02:05,Shinshu,Yokohama,1.55,2.34,154.5,1.8,1.9,0.0,0.0,0.0
YNVHZBFR,2024-04-28,Japão B.League,03:05,Alvark,Gunma,1.1,6.09,155.5,1.87,1.83,0.0,0.0,0.0
4lRDzh0L,2024-04-28,Japão B.League,03:05,Chiba,Utsunomiya Brex,2.37,1.54,159.5,1.85,1.83,0.0,0.0,0.0
v1hqjXa8,2024-04-28,Japão B.League,03:05,Diamond Dolphins,Ryukyu,1.95,1.77,165.5,1.8,1.9,-2.5,2.04,2.01
UVAhT9he,2024-04-28,Japão B.League,03:05,NeoPhoenix,Toyama,1.02,11.6,168.5,1.85,1.85,0.0,0.0,0.0
OhAdST71,2024-04-28,Japão B.League,03:05,SeaHorses Mikawa,Saga,1.33,3.12,151.5,1.83,1.87,0.0,0.0,0.0
2q90RmN7,2024-04-28,Japão B.League,03:35,Nagoya Fighting Eagles,Kyoto,1.27,3.53,159.5,1.85,1.85,0.0,0.0,0.0
zXHqVVNr,2024-04-28,Japão B.League,04:05,Brave Thunders,Sun Rockers Shibuya,1.55,2.34,150.5,1.8,1.88,0.0,0.0,0.0
W86EAvre,2024-04-28,Kosovo Superliga,14:00,Trepca,Sigal Prishtina,1.28,3.44,165.5,1.85,1.85,0.0,0.0,0.0
lEIFadKD,2024-04-28,Letônia Lbl,12:00,BK Liepaja,VEF Riga,6.48,1.1,154.5,1.87,1.87,0.0,0.0,0.0
rV6wEmj2,2024-04-28,Libano Divisão 1,11:45,Al-Riyadi,Homenetmen Beirut,1.02,11.1,176.5,1.86,1.84,0.0,0.0,0.0
4MKGVn4B,2024-04-28,Lituânia Lkl,11:20,Lietkabelis,Juventus,1.35,3.02,170.5,1.85,1.85,0.0,0.0,0.0
GdOKU6JH,2024-04-28,Lituânia Lkl,13:30,Jonava,Rytas,4.76,1.16,165.5,1.85,1.85,0.0,0.0,0.0
fcnkQ3xn,2024-04-28,Lituânia Nkl,12:00,Kretinga,Jurbarkas,1.81,1.91,162.5,1.8,1.86,-1.5,1.93,2.09
KrGBPrzT,2024-04-28,Macedônia Do Norte Prva Liga,10:30,Kozuv,FMP Akademija,1.15,4.49,167.5,1.82,1.84,0.0,0.0,0.0
hrJpDI0o,2024-04-28,México Cibacopa,00:15,Halcones de Obregon,Frayles de Guasave,1.34,3.08,185.5,1.85,1.85,0.0,0.0,0.0
xWrygFFT,2024-04-28,México Cibacopa,00:45,Zonkeys de Tijuana,Venados de Mazatlan,1.31,3.25,176.5,1.84,1.86,0.0,0.0,0.0
rN8AYIti,2024-04-28,Nova Zelândia Nbl,00:00,Franklin Bulls,Whai,1.03,10.1,166.5,1.87,1.79,0.0,0.0,0.0
dQCEXxdc,2024-04-28,Nova Zelândia Nbl,03:30,Nelson Giants,Taranaki Airs,2.2,1.62,168.5,1.83,1.85,2.5,1.92,1.48
OO6pfWV6,2024-04-28,Portugal Proliga,14:00,Galitos Barreiro,Santo André,1.3,3.34,161.5,1.85,1.85,0.0,0.0,0.0
EaOXRl0L,2024-04-28,Portugal Lfb Feminina,08:00,Uniao Sportiva F,Benfica F,1.45,2.62,124.5,1.87,1.8,0.0,0.0,0.0
