Fixture ID,Date,League,Time,Home,Away,Odds_H,Odds_A,Over_Line,Odds_Over,Odds_Under,HA_Line,HA_Odds_H,HA_Odds_A
rmKzyCR1,2023-12-23,Brasil Nbb,11:00,Brasília,São Paulo,3.69,1.25,160.5,1.86,1.84,7.5,2.06,1.68
4dLWyhCe,2023-12-23,Brasil Nbb,11:00,R10 Score Vasco da Gama,Fortaleza B.C.,1.44,2.65,147.5,1.88,1.79,-6.5,2.09,1.66
dj8Iae42,2023-12-23,Brasil Nbb,17:00,Flamengo,Unifacisa,1.19,4.37,155.5,1.84,1.86,-11.5,1.97,1.75
AgCMbFJ8,2023-12-23,Brasil Nbb,17:00,São José,Franca,2.56,1.47,161.5,1.85,1.85,3.5,2.1,1.66
hI1RcZYE,2023-12-23,Brasil Nbb,17:00,União Corinthians,Pinheiros,2.12,1.67,154.5,1.81,1.86,1.5,1.96,1.75
2FDW6Ir1,2023-12-23,Espanha Acb,14:00,Valencia,Granada,1.25,4.04,162.5,1.87,1.92,-10.5,2.01,1.76
dxDz6xb7,2023-12-23,Espanha Acb,14:30,Joventut,Real Madrid,3.38,1.33,166.5,1.84,1.94,5.5,2.1,1.67
GrJmLE2I,2023-12-23,Espanha Acb,16:45,Breogan,Obradoiro CAB,1.7,2.17,154.5,1.81,1.97,-3.5,2.01,1.76
SnWd87EI,2023-12-23,Eua Nba,00:00,Golden State Warriors,Washington Wizards,1.18,5.86,246.5,1.89,2.04,-10.5,1.88,2.07
6wV07RTO,2023-12-23,Eua Nba,00:00,Sacramento Kings,Phoenix Suns,1.64,2.46,243.5,1.89,2.04,-4.5,2.09,1.85
KtJrWA6P,2023-12-23,Eua Nba,14:30,New York Knicks,Milwaukee Bucks,2.2,1.79,238.5,1.81,2.07,1.5,2.02,1.9
d2AARUEt,2023-12-23,Eua Nba,17:30,Los Angeles Clippers,Boston Celtics,1.78,1.88,229.5,1.84,1.97,-2.5,2.08,1.7
vRaFQlUn,2023-12-23,Eua Nba,21:00,Charlotte Hornets,Denver Nuggets,3.71,1.34,225.5,1.86,2.06,7.5,2.03,1.89
IHbJP8qg,2023-12-23,Eua Nba,21:00,Indiana Pacers,Orlando Magic,1.9,2.05,241.5,1.84,2.03,-1.5,2.03,1.91
Qs2RNnE5,2023-12-23,Eua Nba,21:30,Atlanta Hawks,Memphis Grizzlies,2.03,1.91,238.5,1.81,2.07,1.5,1.91,2.03
86iWM6TB,2023-12-23,Eua Nba,21:30,Brooklyn Nets,Detroit Pistons,1.28,4.33,231.5,1.83,2.04,-10.5,2.09,1.85
C0B9C23a,2023-12-23,Eua Nba,21:30,Toronto Raptors,Utah Jazz,1.48,2.95,228.5,1.88,2.04,-6.5,2.06,1.86
6iAZLQrI,2023-12-23,Eua Nba,22:00,Chicago Bulls,Cleveland Cavaliers,1.85,1.95,0.0,0.0,0.0,-3.5,2.06,1.76
0E9wLpbO,2023-12-23,Eua Nba,22:00,Oklahoma City Thunder,Los Angeles Lakers,1.64,2.46,235.5,1.82,1.94,-4.5,2.0,1.77
vuululqt,2023-12-23,Eua Nba,22:30,Golden State Warriors,Portland Trail Blazers,1.32,3.89,231.5,1.84,1.96,-11.5,2.08,1.7
GjkZYnKt,2023-12-23,Itália Liga A,12:30,Tortona,Treviso,1.45,2.78,161.5,1.85,1.93,-7.5,2.1,1.65
pWtjV4J5,2023-12-23,Itália Liga A,14:30,Brindisi,Scafati,1.73,2.12,160.5,1.86,1.92,-3.5,2.1,1.68
vgtfUOYB,2023-12-23,Itália Liga A,15:00,Trento,Basket Napoli,1.47,2.71,165.5,1.84,1.96,-6.5,2.05,1.7
ADlwY6Zn,2023-12-23,Itália Liga A,15:30,Venezia,Brescia,1.74,2.11,161.5,1.82,1.96,-3.5,2.07,1.7
Q3BUmp5k,2023-12-23,Itália Liga A,16:00,Pistoia,Virtus Bologna,3.38,1.33,162.5,1.87,1.91,5.5,2.1,1.65
6urnWp4a,2023-12-23,Itália Liga A,16:30,Pesaro,Varese,1.46,2.74,169.5,1.82,1.96,-5.5,1.98,1.79
l4msXQlg,2023-12-23,Itália Liga A,17:00,Reggiana,Sassari,1.36,3.19,165.5,1.86,1.94,-8.5,2.08,1.67
WOGU86Fb,2023-12-23,Alemanha Bbl,14:30,Braunschweig,Ludwigsburg,3.03,1.39,169.5,1.8,1.94,4.5,2.08,1.68
Em6Z7QU4,2023-12-23,Alemanha Bbl,14:30,Syntainics MBC,Oldenburg,1.99,1.82,170.5,1.82,1.94,-1.5,2.1,1.7
MD9s64aH,2023-12-23,Alemanha Bbl,16:00,Bonn,Hamburg,1.25,4.04,172.5,1.85,1.91,-10.5,2.1,1.68
hv5w7ppB,2023-12-23,Alemanha Bbl,16:00,Crailsheim Merlins,Wurzburg,3.33,1.34,162.5,1.86,1.92,5.5,2.08,1.71
M5cKHDES,2023-12-23,Alemanha Pro A,14:30,Nurnberger,Koblenz,1.33,3.12,162.5,1.85,1.85,-8.5,2.09,1.66
