Date,League,Time,Home,Away,Odds_H,Odds_A,Over_Line,Odds_Over,Odds_Under,HA_Line,HA_Odds_H,HA_Odds_A,Fixture ID,P(H),P(A),P(O),P(U),P_Diff,Avg_CG_H,DP_CG_H,CV_CG_H,Avg_Pontos_H,DP_Pontos_H,CV_Pontos_H,CG_H_Last_Game,Media_Odds_Geral_H,DP_Odds_Geral_H,CV_Odds_Geral_H,Saldo_Gols_H,Avg_CG_A,DP_CG_A,CV_CG_A,Avg_Pontos_A,DP_Pontos_A,CV_Pontos_A,CG_A_Last_Game,Media_Odds_Geral_A,DP_Odds_Geral_A,CV_Odds_Geral_A,Saldo_Gols_A,Goals_Last_H,Goals_Last_A,Last_Odd_H,Last_Odd_A,MediaCustoGolHome,MediaCustoGolAway,CV_ML,CV_Over,CV_HA,Retornos_BH_Acu,Avg_Retornos_BH,Custo_Retorno_BH,Avg_Porc_BH_Bookie,Avg_Porc_BH_Real,Dist_Porc_BH,Retornos_BA_Acu,Avg_Retornos_BA,Custo_Retorno_BA,Avg_Porc_BA_Bookie,Avg_Porc_BA_Real,Dist_Porc_BA
2024-01-06,Taiwan P. League+,03:30,Formosa Dreamers,New Taipei Kings,1.67,2.12,188.5,1.83,1.83,-3.5,2.02,1.71,QZZ7PxWH,0.5988023952095809,0.4716981132075471,0.5464480874316939,0.5464480874316939,0.07050050841712796,159.026,59.41183282814965,0.3735982344280158,3.0,0.0,0.0,134.07,1.564,0.3877241287307253,0.24790545315263765,69.0,144.024,24.415599112043104,0.16952451752515624,0.6,1.3416407864998738,2.23606797749979,150.72,1.4380000000000002,0.17137677789012143,0.1191771751669829,-36.0,109,96,1.23,1.57,0.0,0.0,0.16791453906804563,0.0,0.11753517542510979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06,Taiwan Liga T1,05:30,Kaohsiung Aquas,Taoyuan Leopards,1.99,1.74,206.5,1.85,1.85,1.5,1.85,1.85,lftYPEok,0.5025125628140703,0.5747126436781609,0.5405405405405405,0.5405405405405405,0.07722520649223119,207.52999999999997,48.425046205450336,0.23333998075194112,2.4,1.3416407864998738,0.5590169943749475,162.41,1.966,0.5187292164511268,0.2638500592325162,54.0,172.964,44.29387801942837,0.2560872668267869,1.8,1.6431676725154982,0.9128709291752768,164.4,1.6119999999999997,0.40511726697340356,0.2513134410504985,-8.0,109,120,1.49,1.37,0.0,172.964,0.09478643179444338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.052000000000000005,14.23076923076923,0.0,0.0,0.0
2024-01-06,Taiwan Liga T1,03:00,Taipei Taishin Mars,Tainan TSG GhostHawks,2.31,1.57,204.5,1.85,1.85,2.5,2.0,1.72,WIoTQfWr,0.4329004329004329,0.6369426751592356,0.5405405405405405,0.5405405405405405,0.06984310805966842,234.06599999999997,70.0460118779078,0.2992575251335427,0.0,0.0,,331.09000000000003,2.266,0.49581246454682854,0.21880514763761189,-55.0,211.098,54.247189051599726,0.25697632877431204,1.2,1.6431676725154982,1.3693063937629153,177.11,2.166,0.3294389169481954,0.15209552952363592,-21.0,113,89,2.93,1.99,247.51800000000003,0.0,0.26972114333919855,0.0,0.10644618211410395,-3.26,-0.6519999999999999,-2.0092024539877302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06,Suíça Liga Sb Feminina,13:30,Pully F,Alte Kanti Aarau F,1.67,2.12,139.5,1.83,1.87,-2.5,1.87,1.83,EiEUsgNJ,0.5988023952095809,0.4716981132075471,0.5464480874316939,0.53475935828877,0.07050050841712796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.22999999999996,273.5183942626163,0.8622084741752556,1.2,1.6431676725154982,1.3693063937629153,83.25000000000001,4.622,4.196804736939759,0.908006217425305,-23.0,79,75,3.12,1.11,0.0,0.0,0.16791453906804563,0.015288795268898337,0.015288795268898337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06,Suíça Liga Sb,13:00,Lugano,Sdent BBC Nyon,1.66,2.13,164.5,1.81,1.85,-3.5,2.01,1.71,WvBbLPia,0.6024096385542169,0.4694835680751174,0.5524861878453039,0.5405405405405405,0.0718932066293343,368.22999999999996,347.6009804359015,0.9439778954346509,1.2,1.6431676725154984,1.3693063937629155,968.0,4.304,3.9196594239806095,0.910701539028952,-26.0,326.55400000000003,225.44085916266377,0.6903631839226093,0.6,1.3416407864998738,2.23606797749979,673.2,4.906000000000001,3.082511962669407,0.62831470906429,-70.0,88,72,11.0,9.35,0.0,0.0,0.17537740747106983,0.015455885927574822,0.11404948083653987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06,Suécia Superettan,13:30,IK Eos,Djurgarden,2.34,1.55,173.5,1.87,1.79,2.5,2.01,1.72,Sxu4Srzk,0.4273504273504274,0.6451612903225806,0.53475935828877,0.5586592178770949,0.07251171767300812,198.33999999999997,72.78371624202765,0.36696438561070716,0.6,1.3416407864998738,2.23606797749979,237.12000000000003,2.5759999999999996,0.7925465286025799,0.3076655778736724,-57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,96,3.12,1.33,0.0,0.0,0.28720532500636115,0.030911771855149643,0.10995226088155426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06,Eua Ncaa,15:00,Wagner,St. Francis (PA),1.63,2.38,129.5,1.91,1.91,-4.5,2.0,1.71,QDpyytMf,0.6134969325153374,0.42016806722689076,0.5235602094240838,0.5235602094240838,0.03366499974222825,117.902,36.46778811499266,0.309305933020582,1.2,1.6431676725154982,1.3693063937629153,94.47,1.972,0.8098271420494624,0.41066285093786126,-13.0,283.87,175.02805318005454,0.6165781984008685,0.6,1.3416407864998738,2.23606797749979,232.49,4.564,3.6381080247843105,0.7971314690587884,-26.0,67,67,1.41,3.47,0.0,702.198,0.2645037834862397,0.0,0.1105449954415627,0.0,0.0,0.0,0.0,0.0,0.0,13.120000000000001,2.624,0.5259146341463414,0.0,0.0,0.0
2024-01-06,Turquia Tbl,08:45,Ankaragucu Mamak,Mersin B. B. S.,1.71,2.03,168.5,1.8,1.9,-2.5,1.95,1.76,0UZIBso7,0.5847953216374269,0.4926108374384237,0.5555555555555556,0.5263157894736842,0.07740615907585058,226.474,110.7056345901147,0.48882271073109806,1.8,1.6431676725154982,0.9128709291752768,136.85000000000002,2.518,1.0016336655684053,0.3977893826721229,16.0,152.384,36.85812841151867,0.24187663016798794,0.6,1.3416407864998738,2.23606797749979,156.04,1.814,0.42488822059454656,0.2342272439881734,-19.0,85,94,1.61,1.66,213.92800000000003,0.0,0.12100222993566584,0.03822198817224576,0.07242603149619622,-1.7699999999999998,-0.354,-2.005649717514124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-06,Eua Ncaa,14:00,New Hampshire,UMass Lowell,1.87,1.95,152.5,1.8,1.95,-2.5,2.05,1.71,OhbT40Up,0.53475935828877,0.5128205128205129,0.5555555555555556,0.5128205128205129,0.047579871109282745,143.19,51.64361238333352,0.360664937379241,1.8,1.6431676725154982,0.9128709291752768,210.0,1.9460000000000002,0.7214083448366813,0.3707134351678732,5.0,102.55799999999999,38.33430734994439,0.37378173667529,1.2,1.6431676725154984,1.3693063937629155,115.73,1.454,0.42282384038745974,0.2908004404315404,-2.0,70,71,3.0,1.63,0.0,110.84,0.02961703795545743,0.056568542494923775,0.12788101361884366,0.0,0.0,0.0,0.0,0.0,0.0,-0.8500000000000001,-0.17,-5.588235294117647,0.0,0.0,0.0
2024-01-06,Turquia Tkbl Feminina,08:00,Yalova F,Bursa Antspor F,1.94,1.78,144.5,1.85,1.85,1.5,1.81,1.89,x0SEX70c,0.5154639175257733,0.5617977528089888,0.5405405405405405,0.5405405405405405,0.07726167033476194,177.92799999999997,77.65388799023523,0.43643433293374423,1.8,1.6431676725154982,0.9128709291752768,200.76000000000002,2.2300000000000004,0.9305912099305473,0.4173054753051781,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84,72,2.39,1.15,0.0,0.0,0.060826389779487934,0.0,0.030577590537796594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
