Unnamed: 0,Date,League,Time,Home,Away,Home_Pts,Away_Pts,Odds_H,Odds_A,Over_Line,Odds_Over,Odds_Under,HA_Line,HA_Odds_H,HA_Odds_A
,2021-10-27,Eua Nba,23:00,Portland Trail Blazers,Memphis Grizzlies,116.0,96.0,1.74,2.15,233.5,1.9,1.9,-2.5,1.95,1.86
,2021-10-27,Eua Nba,21:00,Milwaukee Bucks,Minnesota Timberwolves,108.0,113.0,1.4,3.1,228.5,1.9,1.9,-7.5,1.9,1.9
,2021-10-27,Eua Nba,21:00,Oklahoma City Thunder,Los Angeles Lakers,123.0,115.0,2.95,1.42,214.5,1.9,1.9,4.5,1.95,1.86
,2021-10-27,Eua Nba,23:00,Phoenix Suns,Sacramento Kings,107.0,110.0,1.28,3.75,223.5,1.9,1.9,12.5,1.03,0.0
,2021-10-27,Eua Nba,20:30,Brooklyn Nets,Miami Heat,93.0,106.0,1.62,2.4,217.5,1.9,1.9,-4.5,1.9,1.9
,2021-10-27,Eua Nba,20:30,New Orleans Pelicans,Atlanta Hawks,99.0,102.0,2.8,1.45,219.5,1.9,1.9,5.5,1.86,1.95
,2021-10-27,Eua Nba,20:30,Toronto Raptors,Indiana Pacers,118.0,100.0,1.83,2.0,214.5,1.9,1.9,0.5,1.86,1.95
,2021-10-27,Eua Nba,20:00,Orlando Magic,Charlotte Hornets,111.0,120.0,2.9,1.43,219.5,1.86,1.95,5.5,1.9,1.9
,2021-10-27,Eua Nba,20:30,Boston Celtics,Washington Wizards,107.0,116.0,1.55,2.6,224.5,1.9,1.9,-4.5,1.9,1.9
,2021-10-28,Eua Nba,20:00,Washington Wizards,Atlanta Hawks,122.0,111.0,2.55,1.57,222.5,1.9,1.9,1.5,1.95,1.86
,2021-10-28,Eua Nba,20:00,Philadelphia 76ers,Detroit Pistons,110.0,102.0,1.16,5.5,211.5,1.9,1.9,-10.5,1.9,1.9
,2021-10-28,Eua Nba,21:00,Houston Rockets,Utah Jazz,91.0,122.0,4.5,1.22,220.5,1.9,1.9,8.5,1.95,1.86
,2021-10-28,Eua Nba,21:00,Chicago Bulls,New York Knicks,103.0,104.0,1.83,2.0,214.5,1.9,1.9,-1.5,1.9,1.9
,2021-10-28,Eua Nba,21:30,Dallas Mavericks,San Antonio Spurs,104.0,99.0,1.4,3.1,219.5,1.9,1.9,-6.5,1.9,1.9
,2021-10-28,Eua Nba,23:00,Golden State Warriors,Memphis Grizzlies,101.0,104.0,1.41,3.0,228.5,1.9,1.9,-5.5,1.9,1.9
,2021-10-29,Eua Nba,23:30,Los Angeles Lakers,Cleveland Cavaliers,113.0,101.0,1.27,3.8,218.5,1.9,1.9,-8.5,1.9,1.9
,2021-10-29,Eua Nba,23:00,Denver Nuggets,Dallas Mavericks,106.0,75.0,1.58,2.5,214.5,1.9,1.9,-3.5,1.9,1.9
,2021-10-29,Eua Nba,23:00,Portland Trail Blazers,Los Angeles Clippers,111.0,92.0,1.64,2.35,221.5,1.9,1.9,-3.5,1.9,1.9
,2021-10-29,Eua Nba,21:00,New Orleans Pelicans,Sacramento Kings,109.0,113.0,2.0,1.83,219.5,1.9,1.9,1.5,1.9,1.9
,2021-10-29,Eua Nba,20:30,Brooklyn Nets,Indiana Pacers,105.0,98.0,1.25,4.2,221.5,1.9,1.9,-9.5,1.9,1.9
,2021-10-29,Eua Nba,20:30,Miami Heat,Charlotte Hornets,114.0,99.0,1.36,3.25,220.5,1.9,1.9,-6.5,1.86,1.95
,2021-10-29,Eua Nba,20:00,Toronto Raptors,Orlando Magic,110.0,109.0,1.22,4.5,206.5,1.9,1.9,-9.5,1.9,1.9
,2021-10-30,Eua Nba,18:00,Washington Wizards,Boston Celtics,115.0,112.0,1.76,2.1,223.5,1.9,1.9,-2.5,1.9,1.9
,2021-10-30,Eua Nba,21:30,Golden State Warriors,Oklahoma City Thunder,103.0,82.0,1.11,7.0,216.5,1.9,1.9,-12.5,1.95,1.86
,2021-10-30,Eua Nba,21:00,Chicago Bulls,Utah Jazz,107.0,99.0,2.35,1.64,217.5,1.9,1.9,3.5,1.9,1.9
,2021-10-30,Eua Nba,22:00,Memphis Grizzlies,Miami Heat,103.0,129.0,1.6,2.45,215.5,1.9,1.9,-3.5,1.86,1.95
,2021-10-30,Eua Nba,22:00,Milwaukee Bucks,San Antonio Spurs,93.0,102.0,1.35,3.3,223.5,1.9,1.9,-6.5,1.9,1.9
,2021-10-30,Eua Nba,23:00,Phoenix Suns,Cleveland Cavaliers,101.0,92.0,1.2,4.75,215.5,1.9,1.9,-9.5,1.9,1.9
,2021-10-30,Eua Nba,20:30,Indiana Pacers,Toronto Raptors,94.0,97.0,1.66,2.3,211.5,1.9,1.9,-3.5,1.9,1.9
,2021-10-30,Eua Nba,20:30,Philadelphia 76ers,Atlanta Hawks,122.0,94.0,1.62,2.4,217.5,1.9,1.9,-3.5,1.9,1.9
,2021-10-30,Eua Nba,20:00,Detroit Pistons,Orlando Magic,110.0,103.0,1.43,2.9,205.5,1.9,1.9,-6.5,1.9,1.9
,2021-10-30,Eua Nba,20:00,New Orleans Pelicans,New York Knicks,117.0,123.0,3.9,1.27,213.5,1.9,1.9,5.5,1.95,1.86
,2021-10-30,Eua Nba,21:00,Minnesota Timberwolves,Denver Nuggets,91.0,93.0,1.83,2.0,219.5,1.9,1.9,-2.5,1.9,1.9
,2021-10-31,Eua Nba,16:30,Dallas Mavericks,Sacramento Kings,105.0,99.0,1.57,2.55,217.5,1.9,1.9,-4.5,1.95,1.86
,2021-10-31,Eua Nba,20:00,Milwaukee Bucks,Utah Jazz,95.0,107.0,2.65,1.54,222.5,1.9,1.9,1.5,1.95,1.86
,2021-10-31,Eua Nba,20:00,Charlotte Hornets,Portland Trail Blazers,125.0,113.0,2.1,1.76,227.5,1.9,1.9,1.5,1.95,1.86
,2021-10-31,Eua Nba,20:30,Brooklyn Nets,Detroit Pistons,117.0,91.0,1.12,6.5,211.5,1.9,1.9,-12.5,1.9,1.9
,2021-10-31,Eua Nba,23:30,Los Angeles Lakers,Houston Rockets,95.0,85.0,1.15,5.75,220.5,1.9,1.9,-12.5,1.9,1.9
,2021-11-01,Eua Nba,21:00,Minnesota Timberwolves,Orlando Magic,97.0,115.0,1.25,4.1,214.5,1.9,1.9,-8.5,1.9,1.9
,2021-11-01,Eua Nba,23:30,Los Angeles Clippers,Oklahoma City Thunder,99.0,94.0,1.11,6.75,210.5,1.9,1.9,-12.5,1.86,1.95
,2021-11-01,Eua Nba,21:00,Memphis Grizzlies,Denver Nuggets,106.0,97.0,1.8,2.05,214.5,1.9,1.9,-1.5,1.9,1.9
,2021-11-01,Eua Nba,20:30,Atlanta Hawks,Washington Wizards,118.0,111.0,1.47,2.75,221.5,1.9,1.9,-5.5,1.95,1.86
,2021-11-01,Eua Nba,20:00,Indiana Pacers,San Antonio Spurs,131.0,118.0,1.68,2.25,215.5,1.9,1.9,-3.5,1.9,1.9
,2021-11-01,Eua Nba,20:30,New York Knicks,Toronto Raptors,104.0,113.0,1.33,3.4,208.5,1.9,1.9,-7.5,1.9,1.9
,2021-11-01,Eua Nba,20:00,Charlotte Hornets,Cleveland Cavaliers,110.0,113.0,1.47,2.75,220.5,1.9,1.9,-5.5,1.9,1.9
,2021-11-01,Eua Nba,20:30,Boston Celtics,Chicago Bulls,114.0,128.0,1.66,2.3,215.5,1.9,1.9,-2.5,1.86,1.95
,2021-11-01,Eua Nba,20:00,Philadelphia 76ers,Portland Trail Blazers,113.0,103.0,2.1,1.76,218.5,1.9,1.9,-6.5,1.95,1.86
,2021-11-02,Eua Nba,20:00,Detroit Pistons,Milwaukee Bucks,89.0,117.0,2.6,1.55,210.5,1.9,1.9,4.5,1.9,1.9
,2021-11-02,Eua Nba,20:30,Dallas Mavericks,Miami Heat,110.0,125.0,2.2,1.71,209.5,1.9,1.9,1.5,2.0,1.83
,2021-11-02,Eua Nba,22:00,Utah Jazz,Sacramento Kings,119.0,113.0,1.23,4.25,219.5,1.9,1.9,-9.5,1.9,1.9
,2021-11-02,Eua Nba,23:00,Phoenix Suns,New Orleans Pelicans,112.0,100.0,1.2,4.75,214.5,1.9,1.9,-11.5,1.9,1.9
,2021-11-02,Eua Nba,23:30,Los Angeles Lakers,Houston Rockets,119.0,117.0,1.15,5.75,216.5,1.9,1.9,-10.5,1.9,1.9
,2021-11-03,Eua Nba,21:00,Minnesota Timberwolves,Los Angeles Clippers,115.0,126.0,2.2,1.71,212.5,1.9,1.9,-1.5,2.0,1.83
