Unnamed: 0,Date,League,Time,Home,Away,Home_Pts,Away_Pts,Odds_H,Odds_A,Over_Line,Odds_Over,Odds_Under,HA_Line,HA_Odds_H,HA_Odds_A
,2022-10-04,Eua Nba,22:30,Chicago Bulls,New Orleans Pelicans,125.0,129.0,1.66,2.3,217.5,1.9,1.9,-3.5,1.9,1.9
,2022-10-04,Eua Nba,23:00,Portland Trail Blazers,Utah Jazz,101.0,118.0,1.86,1.95,211.5,1.9,1.9,-4.5,1.9,1.9
,2022-10-04,Eua Nba,20:30,Miami Heat,Minnesota Timberwolves,111.0,121.0,1.45,2.8,207.5,1.9,1.9,-5.5,1.9,1.9
,2022-10-05,Eua Nba,20:00,Philadelphia 76ers,Cleveland Cavaliers,113.0,112.0,1.52,2.67,218.5,1.9,1.9,-4.5,1.9,1.9
,2022-10-05,Eua Nba,20:00,Charlotte Hornets,Indiana Pacers,97.0,122.0,2.2,1.71,218.5,1.9,1.9,2.5,1.9,1.9
,2022-10-05,Eua Nba,20:30,Boston Celtics,Toronto Raptors,119.0,125.0,1.55,2.6,216.5,1.9,1.9,-4.5,1.9,1.9
,2022-10-05,Eua Nba,21:00,Oklahoma City Thunder,Dallas Mavericks,96.0,98.0,2.67,1.52,211.5,1.9,1.9,6.5,1.9,1.9
,2022-10-05,Eua Nba,23:00,Los Angeles Lakers,Phoenix Suns,115.0,119.0,2.75,1.47,212.5,1.9,1.9,2.5,1.9,1.9
,2022-10-06,Eua Nba,23:00,Los Angeles Lakers,Minnesota Timberwolves,99.0,114.0,3.65,1.3,214.5,1.9,1.9,6.5,1.9,1.9
,2022-10-06,Eua Nba,21:00,San Antonio Spurs,Orlando Magic,99.0,102.0,2.4,1.62,210.5,1.9,1.9,3.5,1.9,1.9
,2022-10-06,Eua Nba,13:00,Atlanta Hawks,Milwaukee Bucks,123.0,113.0,1.83,2.0,218.5,1.9,1.9,1.5,1.9,1.9
,2022-10-06,Eua Nba,20:30,Brooklyn Nets,Miami Heat,80.0,109.0,1.6,2.45,218.5,1.9,1.9,-5.5,1.9,1.9
,2022-10-07,Eua Nba,20:30,New York Knicks,Indiana Pacers,131.0,114.0,1.47,2.75,216.5,1.9,1.9,-7.5,1.95,1.86
,2022-10-07,Eua Nba,20:30,Charlotte Hornets,Boston Celtics,103.0,112.0,2.8,1.45,214.5,1.9,1.9,5.5,1.9,1.9
,2022-10-07,Eua Nba,21:00,New Orleans Pelicans,Detroit Pistons,107.0,101.0,1.55,2.6,212.5,1.9,1.9,-7.5,1.9,1.9
,2022-10-07,Eua Nba,21:00,Memphis Grizzlies,Miami Heat,108.0,111.0,1.23,4.25,208.5,1.9,1.9,-9.5,1.9,1.9
,2022-10-07,Eua Nba,21:00,Houston Rockets,Toronto Raptors,116.0,100.0,2.95,1.42,221.5,1.9,1.9,5.5,1.9,1.9
,2022-10-07,Eua Nba,21:00,Chicago Bulls,Denver Nuggets,131.0,113.0,1.55,2.6,216.5,1.9,1.9,-4.5,1.9,1.9
,2022-10-07,Eua Nba,21:30,Dallas Mavericks,Orlando Magic,105.0,110.0,1.32,3.45,204.5,1.9,1.9,-8.5,1.9,1.9
,2022-10-08,Eua Nba,13:00,Milwaukee Bucks,Atlanta Hawks,109.0,118.0,1.74,2.15,223.5,1.9,1.9,-4.5,1.9,1.9
,2022-10-09,Eua Nba,23:30,Los Angeles Clippers,Minnesota Timberwolves,117.0,119.0,1.45,2.8,215.5,1.9,1.9,-5.5,1.9,1.9
,2022-10-09,Eua Nba,22:00,Sacramento Kings,Portland Trail Blazers,126.0,94.0,1.71,2.2,212.5,1.9,1.9,-2.5,1.9,1.9
,2022-10-09,Eua Nba,19:00,Toronto Raptors,Chicago Bulls,98.0,115.0,1.66,2.3,224.5,1.9,1.9,-3.5,1.95,1.86
,2022-10-09,Eua Nba,20:00,San Antonio Spurs,New Orleans Pelicans,97.0,111.0,3.2,1.37,215.5,1.9,1.9,6.5,1.9,1.9
,2022-10-09,Eua Nba,21:30,Golden State Warriors,Los Angeles Lakers,121.0,124.0,1.37,3.2,214.5,1.9,1.9,-7.5,1.9,1.9
,2022-10-10,Eua Nba,20:00,Cleveland Cavaliers,Philadelphia 76ers,97.0,113.0,1.55,2.6,220.5,1.9,1.9,-4.5,1.9,1.9
,2022-10-10,Eua Nba,20:00,Charlotte Hornets,Washington Wizards,107.0,116.0,1.58,2.5,214.5,1.9,1.9,-3.5,1.86,1.95
,2022-10-10,Eua Nba,20:30,Miami Heat,Houston Rockets,118.0,110.0,2.1,1.76,218.5,1.9,1.9,-8.5,1.9,1.9
,2022-10-10,Eua Nba,22:00,Denver Nuggets,Phoenix Suns,107.0,105.0,2.75,1.47,215.5,1.9,1.9,4.5,1.9,1.9
,2022-10-11,Eua Nba,23:00,Golden State Warriors,Portland Trail Blazers,131.0,98.0,1.74,2.15,215.5,1.9,1.9,-6.5,1.9,1.9
,2022-10-11,Eua Nba,22:00,Utah Jazz,San Antonio Spurs,104.0,111.0,1.64,2.35,214.5,1.9,1.9,-4.5,1.9,1.9
,2022-10-11,Eua Nba,20:00,Detroit Pistons,Oklahoma City Thunder,99.0,115.0,1.5,2.7,212.5,1.9,1.9,-6.5,1.95,1.86
,2022-10-11,Eua Nba,21:00,Chicago Bulls,Milwaukee Bucks,127.0,104.0,1.4,3.1,223.5,1.9,1.9,-5.5,1.9,1.9
,2022-10-11,Eua Nba,20:00,Orlando Magic,Memphis Grizzlies,109.0,105.0,3.15,1.38,211.5,1.9,1.9,6.5,1.9,1.9
,2022-10-12,Eua Nba,20:00,Philadelphia 76ers,Charlotte Hornets,99.0,94.0,1.25,4.1,218.5,1.9,1.9,-9.5,1.9,1.9
,2022-10-12,Eua Nba,20:00,Indiana Pacers,New York Knicks,109.0,100.0,2.65,1.54,221.5,1.9,1.9,4.5,1.95,1.86
,2022-10-12,Eua Nba,20:00,Cleveland Cavaliers,Atlanta Hawks,105.0,99.0,1.8,2.05,223.5,1.9,1.9,-2.5,1.9,1.9
,2022-10-12,Eua Nba,20:30,Milwaukee Bucks,Brooklyn Nets,97.0,107.0,1.62,2.4,222.5,1.9,1.9,-3.5,1.9,1.9
,2022-10-12,Eua Nba,20:30,Miami Heat,New Orleans Pelicans,120.0,103.0,1.57,2.55,216.5,1.9,1.9,-4.5,1.9,1.9
,2022-10-12,Eua Nba,23:00,Phoenix Suns,Sacramento Kings,104.0,105.0,2.05,1.8,213.5,1.9,1.9,-6.5,1.9,1.9
,2022-10-12,Eua Nba,23:00,Los Angeles Lakers,Minnesota Timberwolves,113.0,118.0,1.54,2.65,216.5,1.9,1.9,-3.5,1.9,1.9
,2022-10-12,Eua Nba,23:30,Los Angeles Clippers,Denver Nuggets,115.0,126.0,1.66,2.3,214.5,1.9,1.9,-3.5,1.9,1.9
,2022-10-13,Eua Nba,20:00,Detroit Pistons,Memphis Grizzlies,111.0,126.0,2.85,1.44,211.5,1.9,1.9,4.5,1.95,1.86
,2022-10-13,Eua Nba,21:00,San Antonio Spurs,Oklahoma City Thunder,112.0,118.0,1.9,1.9,215.5,1.9,1.9,-2.5,1.9,1.9
,2022-10-14,Eua Nba,23:00,Golden State Warriors,Denver Nuggets,112.0,119.0,1.42,2.95,222.5,1.9,1.9,-6.5,1.9,1.9
,2022-10-14,Eua Nba,22:00,Utah Jazz,Dallas Mavericks,101.0,115.0,3.15,1.38,213.5,1.9,1.9,6.5,1.95,1.86
,2022-10-14,Eua Nba,21:00,Atlanta Hawks,New Orleans Pelicans,111.0,120.0,2.05,1.8,223.5,1.9,1.9,-1.5,1.9,1.9
,2022-10-14,Eua Nba,23:00,Sacramento Kings,Los Angeles Lakers,133.0,86.0,1.55,2.6,215.5,1.9,1.9,-4.5,1.9,1.9
,2022-10-14,Eua Nba,20:30,New York Knicks,Washington Wizards,105.0,89.0,1.55,2.6,217.5,1.9,1.9,-5.5,1.9,1.9
,2022-10-14,Eua Nba,20:30,Toronto Raptors,Boston Celtics,137.0,134.0,2.6,1.55,218.5,1.9,1.9,1.5,1.9,1.9
,2022-10-14,Eua Nba,20:00,Indiana Pacers,Houston Rockets,114.0,122.0,1.86,1.95,220.5,1.9,1.9,3.5,1.65,0.0
,2022-10-14,Eua Nba,20:00,Orlando Magic,Cleveland Cavaliers,114.0,108.0,1.62,2.4,209.5,1.9,1.9,-3.5,1.9,1.9
,2022-10-14,Eua Nba,21:00,Minnesota Timberwolves,Brooklyn Nets,102.0,112.0,1.6,2.45,225.5,1.9,1.9,-4.5,1.9,1.9
,2022-10-18,Eua Nba,20:30,Boston Celtics,Philadelphia 76ers,126.0,117.0,1.64,2.35,213.5,1.9,1.9,-5.5,1.9,1.9
,2022-10-18,Eua Nba,23:00,Golden State Warriors,Los Angeles Lakers,123.0,109.0,1.32,3.5,223.5,1.9,1.9,-7.5,1.9,1.9
,2022-10-19,Eua Nba,23:00,Phoenix Suns,Dallas Mavericks,107.0,105.0,1.57,2.55,216.5,1.9,1.9,-5.5,1.9,1.9
,2022-10-19,Eua Nba,23:00,Sacramento Kings,Portland Trail Blazers,108.0,115.0,1.64,2.35,225.5,1.9,1.9,-3.5,1.9,1.9
,2022-10-19,Eua Nba,22:00,Utah Jazz,Denver Nuggets,123.0,102.0,3.2,1.37,217.5,1.9,1.9,6.5,1.9,1.9
,2022-10-19,Eua Nba,21:00,Minnesota Timberwolves,Oklahoma City Thunder,115.0,108.0,1.16,5.5,225.5,1.9,1.9,-11.5,1.9,1.9
,2022-10-19,Eua Nba,21:00,San Antonio Spurs,Charlotte Hornets,102.0,129.0,1.95,1.86,221.5,1.9,1.9,1.5,1.9,1.9
,2022-10-19,Eua Nba,20:30,Memphis Grizzlies,New York Knicks,115.0,112.0,1.5,2.7,225.5,1.9,1.9,-7.5,1.9,1.9
,2022-10-19,Eua Nba,20:30,Brooklyn Nets,New Orleans Pelicans,108.0,130.0,1.66,2.3,226.5,1.9,1.9,-3.5,1.9,1.9
,2022-10-19,Eua Nba,20:30,Miami Heat,Chicago Bulls,108.0,116.0,1.33,3.4,216.5,1.9,1.9,-7.5,1.9,1.9
,2022-10-19,Eua Nba,20:30,Toronto Raptors,Cleveland Cavaliers,108.0,105.0,1.71,2.2,214.5,1.9,1.9,-4.5,1.9,1.9
,2022-10-19,Eua Nba,20:00,Detroit Pistons,Orlando Magic,113.0,109.0,1.6,2.45,214.5,1.9,1.9,-4.5,1.9,1.9
,2022-10-19,Eua Nba,20:00,Indiana Pacers,Washington Wizards,107.0,114.0,2.2,1.71,226.5,1.9,1.9,2.5,1.9,1.9
,2022-10-19,Eua Nba,20:30,Atlanta Hawks,Houston Rockets,117.0,107.0,1.2,4.75,232.5,1.9,1.9,-9.5,1.9,1.9
,2022-10-20,Eua Nba,20:30,Philadelphia 76ers,Milwaukee Bucks,88.0,90.0,1.58,2.5,223.5,1.9,1.9,-4.5,1.9,1.9
,2022-10-20,Eua Nba,23:00,Los Angeles Lakers,Los Angeles Clippers,97.0,103.0,2.7,1.5,220.5,1.9,1.9,3.5,1.9,1.9
,2022-10-21,Eua Nba,23:00,Portland Trail Blazers,Phoenix Suns,113.0,111.0,2.75,1.47,222.5,1.9,1.9,4.5,1.9,1.9
,2022-10-21,Eua Nba,21:00,Minnesota Timberwolves,Utah Jazz,126.0,132.0,1.31,3.6,226.5,1.9,1.9,-8.5,1.9,1.9
,2022-10-21,Eua Nba,23:00,Golden State Warriors,Denver Nuggets,123.0,128.0,1.45,2.8,229.5,1.9,1.9,-5.5,1.9,1.9
,2022-10-21,Eua Nba,20:30,Atlanta Hawks,Orlando Magic,108.0,98.0,1.25,4.2,222.5,1.9,1.9,-9.5,1.9,1.9
,2022-10-21,Eua Nba,21:00,Houston Rockets,Memphis Grizzlies,122.0,129.0,3.2,1.37,229.5,1.9,1.9,5.5,1.9,1.9
,2022-10-21,Eua Nba,20:30,Miami Heat,Boston Celtics,104.0,111.0,2.15,1.74,216.5,1.9,1.9,2.5,1.9,1.9
,2022-10-21,Eua Nba,20:00,Indiana Pacers,San Antonio Spurs,134.0,137.0,1.8,2.05,230.5,1.9,1.9,-2.5,1.9,1.9
,2022-10-21,Eua Nba,20:00,Charlotte Hornets,New Orleans Pelicans,112.0,124.0,3.2,1.37,226.5,1.9,1.9,5.5,1.9,1.9
,2022-10-21,Eua Nba,20:30,Brooklyn Nets,Toronto Raptors,109.0,105.0,1.68,2.25,226.5,1.9,1.9,-2.5,1.9,1.9
,2022-10-21,Eua Nba,20:30,New York Knicks,Detroit Pistons,130.0,106.0,1.35,3.3,217.5,1.9,1.9,-7.5,1.9,1.9
,2022-10-21,Eua Nba,20:00,Washington Wizards,Chicago Bulls,102.0,100.0,1.76,2.1,221.5,1.9,1.9,-2.5,1.9,1.9
,2022-10-22,Eua Nba,20:00,Orlando Magic,Boston Celtics,120.0,126.0,4.0,1.26,215.5,1.9,1.9,7.5,1.9,1.9
,2022-10-22,Eua Nba,20:00,Indiana Pacers,Detroit Pistons,124.0,115.0,1.86,1.95,226.5,1.9,1.9,1.5,1.9,1.9
,2022-10-22,Eua Nba,21:00,Milwaukee Bucks,Houston Rockets,125.0,105.0,1.1,7.5,227.5,1.9,1.9,-13.5,1.9,1.9
,2022-10-22,Eua Nba,21:00,Miami Heat,Toronto Raptors,112.0,109.0,1.62,2.4,214.5,1.9,1.9,-3.5,1.9,1.9
,2022-10-22,Eua Nba,21:00,Chicago Bulls,Cleveland Cavaliers,96.0,128.0,2.05,1.8,217.5,1.9,1.9,1.5,1.9,1.9
,2022-10-22,Eua Nba,21:30,Dallas Mavericks,Memphis Grizzlies,137.0,96.0,1.45,2.8,219.5,1.9,1.9,-5.5,1.9,1.9
,2022-10-22,Eua Nba,22:00,Denver Nuggets,Oklahoma City Thunder,122.0,117.0,1.25,4.2,224.5,1.9,1.9,-8.5,1.9,1.9
,2022-10-22,Eua Nba,23:00,Sacramento Kings,Los Angeles Clippers,109.0,111.0,2.2,1.71,221.5,1.9,1.9,2.5,1.9,1.9
,2022-10-22,Eua Nba,19:00,Philadelphia 76ers,San Antonio Spurs,105.0,114.0,1.1,7.25,223.5,1.9,1.9,-13.5,1.9,1.9
,2022-10-23,Eua Nba,23:00,Los Angeles Clippers,Phoenix Suns,95.0,112.0,1.95,1.86,218.5,1.9,1.9,-2.5,1.9,1.9
,2022-10-23,Eua Nba,21:30,Golden State Warriors,Sacramento Kings,130.0,125.0,1.2,4.75,230.5,1.9,1.9,-9.5,1.9,1.9
,2022-10-23,Eua Nba,21:00,Oklahoma City Thunder,Minnesota Timberwolves,106.0,116.0,4.25,1.23,225.5,1.9,1.9,7.5,1.9,1.9
,2022-10-23,Eua Nba,18:00,Atlanta Hawks,Charlotte Hornets,109.0,126.0,1.2,4.75,227.5,1.9,1.9,-10.5,1.9,1.9
,2022-10-23,Eua Nba,20:00,New Orleans Pelicans,Utah Jazz,121.0,122.0,1.28,3.75,229.5,1.9,1.9,-8.5,1.9,1.9
,2022-10-23,Eua Nba,20:00,Cleveland Cavaliers,Washington Wizards,117.0,107.0,1.6,2.45,216.5,1.9,1.9,-4.5,1.9,1.9
,2022-10-23,Eua Nba,16:30,Los Angeles Lakers,Portland Trail Blazers,104.0,106.0,1.57,2.55,223.5,1.9,1.9,-3.5,1.9,1.9
,2022-10-24,Eua Nba,21:00,Houston Rockets,Utah Jazz,114.0,108.0,2.2,1.71,231.5,1.9,1.9,1.5,1.9,1.9
,2022-10-24,Eua Nba,23:00,Portland Trail Blazers,Denver Nuggets,135.0,110.0,2.7,1.5,225.5,1.9,1.9,3.5,1.9,1.9
,2022-10-24,Eua Nba,21:00,Chicago Bulls,Boston Celtics,120.0,102.0,2.85,1.44,222.5,1.9,1.9,4.5,1.9,1.9
,2022-10-24,Eua Nba,21:00,Minnesota Timberwolves,San Antonio Spurs,106.0,115.0,1.27,3.8,230.5,1.9,1.9,-9.5,1.9,1.9
,2022-10-24,Eua Nba,20:30,Miami Heat,Toronto Raptors,90.0,98.0,1.6,2.45,215.5,1.9,1.9,-4.5,1.9,1.9
,2022-10-24,Eua Nba,21:00,Memphis Grizzlies,Brooklyn Nets,134.0,124.0,1.8,2.05,227.5,1.9,1.9,-1.5,1.9,1.9
,2022-10-24,Eua Nba,20:30,New York Knicks,Orlando Magic,115.0,102.0,1.33,3.4,218.5,1.9,1.9,-7.5,1.9,1.9
,2022-10-24,Eua Nba,20:00,Philadelphia 76ers,Indiana Pacers,120.0,106.0,1.12,6.5,226.5,1.9,1.9,-12.5,1.9,1.9
,2022-10-25,Eua Nba,20:00,Washington Wizards,Detroit Pistons,120.0,99.0,1.44,2.85,220.5,1.9,1.9,-5.5,1.9,1.9
,2022-10-25,Eua Nba,20:30,New Orleans Pelicans,Dallas Mavericks,113.0,111.0,2.75,1.47,218.5,1.9,1.9,3.5,1.9,1.9
,2022-10-25,Eua Nba,21:00,Oklahoma City Thunder,Los Angeles Clippers,108.0,94.0,2.85,1.44,213.5,1.9,1.9,5.5,1.9,1.9
,2022-10-25,Eua Nba,23:00,Phoenix Suns,Golden State Warriors,134.0,105.0,1.8,2.05,224.5,1.9,1.9,-2.5,1.9,1.9
,2022-10-26,Eua Nba,20:00,Detroit Pistons,Atlanta Hawks,113.0,118.0,3.4,1.33,228.5,1.9,1.9,7.5,1.9,1.9
,2022-10-26,Eua Nba,20:00,Cleveland Cavaliers,Orlando Magic,103.0,92.0,1.25,4.1,214.5,1.9,1.9,-8.5,1.9,1.9
,2022-10-26,Eua Nba,20:30,New York Knicks,Charlotte Hornets,134.0,131.0,1.32,3.45,224.5,1.9,1.9,-7.5,1.9,1.9
,2022-10-26,Eua Nba,20:30,Milwaukee Bucks,Brooklyn Nets,110.0,99.0,1.66,2.3,230.5,1.9,1.9,-3.5,1.9,1.9
,2022-10-26,Eua Nba,21:00,Minnesota Timberwolves,San Antonio Spurs,134.0,122.0,1.2,4.75,231.5,1.9,1.9,-9.5,1.9,1.9
,2022-10-26,Eua Nba,21:00,Chicago Bulls,Indiana Pacers,124.0,109.0,1.35,3.3,232.5,1.9,1.9,-7.5,1.9,1.9
,2022-10-26,Eua Nba,22:00,Utah Jazz,Houston Rockets,109.0,101.0,1.27,3.8,232.5,1.9,1.9,-8.5,1.9,1.9
,2022-10-26,Eua Nba,23:00,Portland Trail Blazers,Miami Heat,98.0,119.0,2.2,1.71,219.5,1.9,1.9,1.5,1.9,1.9
,2022-10-26,Eua Nba,23:00,Denver Nuggets,Los Angeles Lakers,110.0,99.0,1.5,2.7,227.5,1.9,1.9,-6.5,1.9,1.9
,2022-10-26,Eua Nba,20:30,Toronto Raptors,Philadelphia 76ers,119.0,109.0,1.86,1.95,211.5,1.9,1.9,1.5,1.9,1.9
,2022-10-27,Eua Nba,23:00,Golden State Warriors,Miami Heat,123.0,110.0,1.44,2.85,225.5,1.9,1.9,-7.5,1.95,1.86
,2022-10-27,Eua Nba,21:00,Oklahoma City Thunder,Los Angeles Clippers,118.0,110.0,3.2,1.37,214.5,1.9,1.9,6.5,1.9,1.9
,2022-10-27,Eua Nba,20:30,Brooklyn Nets,Dallas Mavericks,125.0,129.0,2.25,1.68,225.5,1.9,1.9,1.5,1.95,1.86
,2022-10-27,Eua Nba,23:00,Sacramento Kings,Memphis Grizzlies,110.0,125.0,2.25,1.68,236.5,1.9,1.9,2.5,1.9,1.9
,2022-10-28,Eua Nba,23:00,Portland Trail Blazers,Houston Rockets,125.0,111.0,1.55,2.6,222.5,1.9,1.9,-5.5,1.9,1.9
,2022-10-28,Eua Nba,22:00,Denver Nuggets,Utah Jazz,117.0,101.0,1.31,3.6,228.5,1.9,1.9,-8.5,1.9,1.9
,2022-10-28,Eua Nba,21:30,San Antonio Spurs,Chicago Bulls,129.0,124.0,2.55,1.57,228.5,1.9,1.9,3.5,1.9,1.9
,2022-10-28,Eua Nba,21:00,Milwaukee Bucks,New York Knicks,119.0,108.0,1.41,3.0,223.5,1.9,1.9,-6.5,1.9,1.9
,2022-10-28,Eua Nba,23:00,Phoenix Suns,New Orleans Pelicans,124.0,111.0,1.3,3.65,223.5,1.9,1.9,-7.5,1.9,1.9
,2022-10-28,Eua Nba,20:30,Boston Celtics,Cleveland Cavaliers,123.0,132.0,1.36,3.25,216.5,1.9,1.9,-6.5,1.9,1.9
,2022-10-28,Eua Nba,20:30,Toronto Raptors,Philadelphia 76ers,90.0,112.0,1.6,2.45,213.5,1.9,1.9,-3.5,1.9,1.9
,2022-10-28,Eua Nba,20:30,Washington Wizards,Indiana Pacers,117.0,127.0,1.47,2.75,228.5,1.9,1.9,-5.5,1.9,1.9
,2022-10-28,Eua Nba,20:00,Detroit Pistons,Atlanta Hawks,112.0,136.0,2.95,1.42,225.5,1.9,1.9,6.5,1.9,1.9
,2022-10-28,Eua Nba,20:00,Orlando Magic,Charlotte Hornets,113.0,93.0,2.05,1.8,220.5,1.9,1.9,1.5,1.9,1.9
,2022-10-28,Eua Nba,21:00,Minnesota Timberwolves,Los Angeles Lakers,111.0,102.0,1.29,3.7,226.5,1.9,1.9,-8.5,1.9,1.9
,2022-10-29,Eua Nba,19:00,Sacramento Kings,Miami Heat,119.0,113.0,2.45,1.6,226.5,1.9,1.9,3.5,1.9,1.9
,2022-10-29,Eua Nba,20:00,Charlotte Hornets,Golden State Warriors,120.0,113.0,4.75,1.2,232.5,1.9,1.9,8.5,1.9,1.9
,2022-10-29,Eua Nba,20:30,Brooklyn Nets,Indiana Pacers,116.0,125.0,1.16,5.5,234.5,1.9,1.9,-10.5,1.9,1.9
,2022-10-29,Eua Nba,21:00,Utah Jazz,Memphis Grizzlies,124.0,123.0,2.3,1.66,224.5,1.9,1.9,2.5,1.9,1.9
,2022-10-29,Eua Nba,21:00,Milwaukee Bucks,Atlanta Hawks,123.0,115.0,1.45,2.8,227.5,1.9,1.9,-5.5,1.9,1.9
,2022-10-29,Eua Nba,22:00,Dallas Mavericks,Oklahoma City Thunder,111.0,117.0,1.2,4.75,218.5,1.9,1.9,-10.5,1.9,1.9
,2022-10-29,Eua Nba,22:00,Chicago Bulls,Philadelphia 76ers,109.0,114.0,2.2,1.71,219.5,1.9,1.9,1.5,1.9,1.9
,2022-10-30,Eua Nba,22:30,Los Angeles Lakers,Denver Nuggets,121.0,110.0,2.25,1.68,220.5,1.9,1.9,2.5,1.9,1.9
,2022-10-30,Eua Nba,22:00,Phoenix Suns,Houston Rockets,124.0,109.0,1.11,7.0,227.5,1.9,1.9,-12.5,1.9,1.9
,2022-10-30,Eua Nba,20:30,Dallas Mavericks,Orlando Magic,114.0,105.0,1.25,4.2,211.5,1.9,1.9,-9.5,1.95,1.86
,2022-10-30,Eua Nba,19:00,Cleveland Cavaliers,New York Knicks,121.0,108.0,1.58,2.5,220.5,1.9,1.9,-4.5,1.95,1.86
,2022-10-30,Eua Nba,19:00,Boston Celtics,Washington Wizards,112.0,94.0,1.22,4.5,221.5,1.9,1.9,-9.5,1.9,1.9
,2022-10-30,Eua Nba,19:00,Detroit Pistons,Golden State Warriors,128.0,114.0,3.4,1.33,229.5,1.9,1.9,5.5,1.9,1.9
,2022-10-30,Eua Nba,16:00,Los Angeles Clippers,New Orleans Pelicans,91.0,112.0,1.76,2.1,224.5,1.9,1.9,-2.5,1.9,1.9
,2022-10-30,Eua Nba,20:00,San Antonio Spurs,Minnesota Timberwolves,107.0,98.0,2.9,1.43,235.5,1.9,1.9,5.5,1.9,1.9
,2022-10-31,Eua Nba,22:00,Utah Jazz,Memphis Grizzlies,121.0,105.0,2.3,1.66,229.5,1.9,1.9,2.5,1.9,1.9
,2022-10-31,Eua Nba,21:00,Milwaukee Bucks,Detroit Pistons,110.0,108.0,1.1,7.5,224.5,1.9,1.9,-13.5,1.9,1.9
,2022-10-31,Eua Nba,23:30,Los Angeles Clippers,Houston Rockets,95.0,93.0,1.27,3.9,223.5,1.9,1.9,-9.5,1.9,1.9
,2022-10-31,Eua Nba,20:30,Toronto Raptors,Atlanta Hawks,139.0,109.0,1.74,2.15,221.5,1.9,1.9,-4.5,1.9,1.9
,2022-10-31,Eua Nba,20:00,Charlotte Hornets,Sacramento Kings,108.0,115.0,2.4,1.62,231.5,1.9,1.9,1.5,1.9,1.9
,2022-10-31,Eua Nba,20:00,Washington Wizards,Philadelphia 76ers,111.0,118.0,2.2,1.71,216.5,1.9,1.9,2.5,1.9,1.9
,2022-10-31,Eua Nba,20:30,Brooklyn Nets,Indiana Pacers,116.0,109.0,1.31,3.6,235.5,1.9,1.9,-8.5,1.9,1.9
,2022-11-01,Eua Nba,20:30,Miami Heat,Golden State Warriors,116.0,109.0,1.86,1.95,217.5,1.9,1.9,-3.5,1.95,1.86
,2022-11-01,Eua Nba,20:30,Brooklyn Nets,Chicago Bulls,99.0,108.0,1.74,2.15,230.5,1.9,1.9,-1.5,1.9,1.9
,2022-11-01,Eua Nba,21:00,Oklahoma City Thunder,Orlando Magic,116.0,108.0,1.64,2.35,215.5,1.9,1.9,-3.5,1.9,1.9
,2022-11-01,Eua Nba,23:00,Phoenix Suns,Minnesota Timberwolves,116.0,107.0,1.57,2.55,226.5,1.9,1.9,-4.5,1.95,1.86
,2022-11-02,Eua Nba,21:00,Chicago Bulls,Charlotte Hornets,106.0,88.0,1.42,2.95,222.5,1.9,1.9,-5.5,1.9,1.9
,2022-11-02,Eua Nba,23:30,Los Angeles Lakers,New Orleans Pelicans,120.0,117.0,2.2,1.71,227.5,1.9,1.9,2.5,1.9,1.9
,2022-11-02,Eua Nba,23:00,Portland Trail Blazers,Memphis Grizzlies,106.0,111.0,2.75,1.47,225.5,1.9,1.9,3.5,1.9,1.9
,2022-11-02,Eua Nba,21:30,Dallas Mavericks,Utah Jazz,103.0,100.0,1.4,3.1,221.5,1.9,1.9,-6.5,1.9,1.9
