Date,League,Time,Home,Away,Odds_H,Odds_A,Over_Line,Odds_Over,Odds_Under,HA_Line,HA_Odds_H,HA_Odds_A,Fixture ID,P(H),P(A),P(O),P(U),P_Diff,Porc_Over_Home,Porc_Over_Away,CustoGolHome,CustoGolAway,Avg_CG_H,DP_CG_H,CV_CG_H,Avg_CG_A,DP_CG_A,CV_CG_A,MediaCustoGolHome,MediaCustoGolAway,Last_CG_H,Last_CG_A,Acima_Last_CG_H,Acima_Last_CG_A,Abaixo_Last_CG_H,Abaixo_Last_CG_A,CV_ML,CV_Over,CV_HA,Retornos_BH_Acu,Avg_Retornos_BH,Custo_Retorno_BH,Avg_Porc_BH_Bookie,Avg_Porc_BH_Real,Dist_Porc_BH,Retornos_BA_Acu,Avg_Retornos_BA,Custo_Retorno_BA,Avg_Porc_BA_Bookie,Avg_Porc_BA_Real,Dist_Porc_BA,prediction_label,prediction_score
2023-10-21,Espanha Acb,13:00,Joventut,MoraBanc Andorra,1.25,4.2,165.5,1.91,1.91,-9.5,1.91,1.91,rHT9fZzl,0.8,0.23809524,0.5235602,0.5235602,0.03809524,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7654917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.8393
2023-10-21,Itália Liga A,15:30,Cremona,Reggiana,2.15,1.74,160.5,1.91,1.91,1.5,1.95,1.87,GGfjmqvb,0.4651163,0.57471263,0.5235602,0.5235602,0.039828923,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14905593,0.0,0.029617038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.7247
2023-10-21,Alemanha Bbl,13:30,Hamburg,Ulm,3.05,1.41,174.5,1.91,1.91,6.5,1.87,1.95,02eMSols,0.32786885,0.7092199,0.5235602,0.5235602,0.03708871,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5200247,0.0,0.029617038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.7089
2023-10-21,Alemanha Bbl,15:00,Tubingen,Heidelberg,2.25,1.69,176.5,1.91,1.91,2.5,1.91,1.91,vgfQR53m,0.44444445,0.591716,0.5235602,0.5235602,0.03616042,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20100497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.8182
2023-10-21,Austrália Nbl,03:30,South East Melbourne,Brisbane Bullets,1.38,3.1,183.5,1.91,1.91,-6.5,1.95,1.87,MNKMiKSc,0.7246377,0.32258064,0.5235602,0.5235602,0.047218326,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.542957,0.0,0.029617038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.7147
2023-10-21,Austrália Nbl,06:00,Adelaide 36ers,Perth Wildcats,3.1,1.38,184.5,1.91,1.91,4.5,1.91,1.91,K8wQjvr4,0.32258064,0.7246377,0.5235602,0.5235602,0.047218326,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.542957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.8374
2023-10-21,França Lnb,11:00,Dijon,Chalon/Saone,1.22,4.5,158.5,1.95,1.87,-9.5,1.91,1.91,Qq7DxbqP,0.8196721,0.22222222,0.51282054,0.53475934,0.041894354,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81094766,0.029617038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.7945
2023-10-21,França Lnb,13:30,Nanterre,Paris,2.55,1.57,162.5,1.91,1.91,4.5,1.87,1.95,0K6nWeMh,0.39215687,0.6369427,0.5235602,0.5235602,0.029099537,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3363906,0.0,0.029617038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.7069
2023-10-21,Grécia Liga De Basquete,11:15,PAOK,Peristeri,2.5,1.59,151.5,1.91,1.91,3.5,1.91,1.91,hGGw3n8E,0.4,0.6289308,0.5235602,0.5235602,0.028930817,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31465387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.8316
2023-10-21,Grécia Liga De Basquete,14:15,AEK Athens,Apollon Patron,1.09,8.0,156.5,1.91,1.91,-12.5,1.87,1.95,vDCZ3Sh8,0.9174312,0.125,0.5235602,0.5235602,0.042431194,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0750512,0.0,0.029617038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.7591
