Date,League,Time,Home,Away,Odds_H,Odds_A,Over_Line,Odds_Over,Odds_Under,HA_Line,HA_Odds_H,HA_Odds_A,Fixture ID,P(H),P(A),P(O),P(U),P_Diff,Porc_Over_Home,Porc_Over_Away,CustoGolHome,CustoGolAway,Avg_CG_H,DP_CG_H,CV_CG_H,Avg_CG_A,DP_CG_A,CV_CG_A,MediaCustoGolHome,MediaCustoGolAway,Last_CG_H,Last_CG_A,Acima_Last_CG_H,Acima_Last_CG_A,Abaixo_Last_CG_H,Abaixo_Last_CG_A,CV_ML,CV_Over,CV_HA,Retornos_BH_Acu,Avg_Retornos_BH,Custo_Retorno_BH,Avg_Porc_BH_Bookie,Avg_Porc_BH_Real,Dist_Porc_BH,Retornos_BA_Acu,Avg_Retornos_BA,Custo_Retorno_BA,Avg_Porc_BA_Bookie,Avg_Porc_BA_Real,Dist_Porc_BA,prediction_label,prediction_score
2023-10-28,Espanha Acb,13:30,Unicaja,Breogan,1.13,6.25,158.5,1.87,1.95,-11.5,1.91,1.91,z9yxb8st,0.88495576,0.16,0.53475934,0.51282054,0.044955753,0.0,0.0,,,,,,,,,0.0,0.0,92.96,0.0,0.0,0.0,1.0,0.0,0.9811346,0.029617038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.8405
2023-10-28,Espanha Acb,13:45,Basquet Girona,Murcia,2.05,1.8,165.5,1.91,1.91,1.5,1.91,1.91,lCutcSdn,0.4878049,0.5555556,0.5235602,0.5235602,0.043360434,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09183205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.8325
2023-10-28,Espanha Acb,15:45,Gran Canaria,Obradoiro CAB,1.25,4.2,163.5,1.91,1.91,-8.5,1.91,1.91,WzVpdnCh,0.8,0.23809524,0.5235602,0.5235602,0.03809524,0.0,0.0,,,,,,,,,0.0,0.0,100.8,0.0,0.0,0.0,1.0,0.0,0.7654917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.835
2023-10-28,Espanha Acb,16:15,Zaragoza,Joventut,1.54,2.65,164.5,1.91,1.91,-3.5,1.87,1.95,ARTle6Rb,0.64935064,0.3773585,0.5235602,0.5235602,0.02670914,0.0,0.0,,,,,,,,,0.0,0.0,0.0,131.2,0.0,0.0,0.0,0.0,0.37464845,0.0,0.029617038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.7018
2023-10-28,Eua Nba,20:00,Detroit Pistons,Chicago Bulls,2.05,1.8,218.5,1.91,1.91,1.5,1.91,1.91,fVs6cMCh,0.4878049,0.5555556,0.5235602,0.5235602,0.043360434,0.6,0.4,,,396.7,111.149315,0.2801848,228.832,75.10513,0.3282108,696.3,252.614,567.0,245.7,1.0,0.0,0.0,0.0,0.09183205,0.0,0.0,-5.0,-1.0,-1.05,0.273255,0.1,-0.173255,-0.83,-0.166,-4.8192773,0.4687914,0.7,0.23120862,1,0.7902
2023-10-28,Eua Nba,20:00,New Orleans Pelicans,New York Knicks,1.61,2.45,225.5,1.91,1.91,-3.5,1.91,1.91,2eoEe0s5,0.621118,0.40816328,0.5235602,0.5235602,0.029281277,0.6,0.2,,,196.256,43.014927,0.21917763,239.44,39.73799,0.1659622,172.458,266.08,171.1,285.2,0.0,0.0,0.0,0.0,0.29259592,0.0,0.0,-0.74,-0.148,-4.1216216,0.6821569,0.6,-0.0821569,-2.15,-0.43,-3.372093,0.40850925,0.4,-0.00850926,1,0.7722
2023-10-28,Eua Nba,20:00,Washington Wizards,Memphis Grizzlies,2.05,1.8,225.5,1.91,1.91,1.5,1.91,1.91,YLtAdtSb,0.4878049,0.5555556,0.5235602,0.5235602,0.043360434,0.8,0.4,,,398.72,205.72427,0.51596177,235.446,48.602642,0.20642798,506.5,259.36,272.5,295.8,0.0,0.0,0.0,0.0,0.09183205,0.0,0.0,3.05,0.61,1.7213115,0.43022233,0.4,-0.030222338,-5.0,-1.0,-0.8,0.49992743,0.3,-0.19992743,1,0.7841
2023-10-28,Eua Nba,20:30,Toronto Raptors,Philadelphia 76ers,2.4,1.63,216.5,1.91,1.91,3.5,1.91,1.91,SMQ3OeGF,0.41666666,0.61349696,0.5235602,0.5235602,0.0301636,0.6,0.6,,,182.422,20.181631,0.11063156,283.87,96.057205,0.3383845,177.242,391.29,194.0,333.45,0.0,0.0,0.0,0.0,0.27020955,0.0,0.0,1.51,0.302,4.6357617,0.72738427,0.8,0.07261575,3.95,0.79,0.79746836,0.37081084,0.6,0.22918917,1,0.7762
2023-10-28,Eua Nba,22:00,Minnesota Timberwolves,Miami Heat,1.52,2.67,218.5,1.91,1.91,-4.5,1.91,1.91,OAZMgvCH,0.65789473,0.37453184,0.5235602,0.5235602,0.032426573,0.2,0.2,,,327.484,143.26282,0.4374651,226.954,73.54584,0.32405615,196.858,339.46,290.7,234.0,0.0,0.0,0.0,0.0,0.38814932,0.0,0.0,0.61,0.122,4.2622952,0.62251025,0.4,-0.22251023,2.15,0.43,3.8837209,0.28974515,0.4,0.110254854,1,0.7823
2023-10-28,Itália Liga A,14:30,Brescia,Trento,1.32,3.55,159.5,1.91,1.91,-6.5,1.83,2.0,MkkovzxO,0.75757575,0.28169015,0.5235602,0.5235602,0.039265897,0.0,0.0,,,,,,,,,0.0,0.0,0.0,218.55,0.0,0.0,0.0,0.0,0.6475762,0.0,0.06277188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.7046
2023-10-28,Itália Liga A,15:30,Sassari,Tortona,2.25,1.69,159.5,1.91,1.91,2.5,1.91,1.91,0tlkwfiU,0.44444445,0.591716,0.5235602,0.5235602,0.03616042,0.0,0.0,,,,,,,,,0.0,0.0,173.8,0.0,0.0,0.0,0.0,0.0,0.20100497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.8311
2023-10-28,Alemanha Bbl,11:00,Chemnitz,Syntainics MBC,1.15,5.75,170.5,1.91,1.91,-11.5,1.91,1.91,lMdcUbPo,0.8695652,0.17391305,0.5235602,0.5235602,0.04347826,0.0,0.0,,,,,,,,,0.0,0.0,100.87,0.0,0.0,0.0,1.0,0.0,0.94280905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.8444
