Date,League,Time,Home,Away,Odds_H,Odds_A,Over_Line,Odds_Over,Odds_Under,HA_Line,HA_Odds_H,HA_Odds_A,Fixture ID,P(H),P(A),P(O),P(U),P_Diff,Porc_Over_Home,Porc_Over_Away,CustoGolHome,CustoGolAway,Avg_CG_H,DP_CG_H,CV_CG_H,Avg_CG_A,DP_CG_A,CV_CG_A,MediaCustoGolHome,MediaCustoGolAway,Last_CG_H,Last_CG_A,Acima_Last_CG_H,Acima_Last_CG_A,Abaixo_Last_CG_H,Abaixo_Last_CG_A,CV_ML,CV_Over,CV_HA,Retornos_BH_Acu,Avg_Retornos_BH,Custo_Retorno_BH,Avg_Porc_BH_Bookie,Avg_Porc_BH_Real,Dist_Porc_BH,Retornos_BA_Acu,Avg_Retornos_BA,Custo_Retorno_BA,Avg_Porc_BA_Bookie,Avg_Porc_BA_Real,Dist_Porc_BA,prediction_label,prediction_score
2024-04-07,Espanha Acb,12:00,Valencia,Baskonia,1.58,2.4,165.5,1.85,1.93,-4.5,2.0,3.4,Q16MDeta,0.6329114,0.41666666,0.5405405,0.5181347,0.04957806,0.6,0.6,,,169.642,79.785706,0.4703181,149.946,52.691628,0.35140404,108.93,162.414,122.01,130.4,0.0,0.0,0.0,0.0,0.29137063,0.029930446,0.36664796,-2.34,-0.468,-1.2393162,0.7199728,0.6,-0.11997278,-1.94,-0.388,-3.6082475,0.0,0.0,0.0,1,1.0
2024-04-07,Espanha Acb,13:30,Barcelona,Real Madrid,1.73,2.12,167.5,1.86,1.94,-2.5,1.95,2.42,4h5QCFe5,0.5780347,0.4716981,0.53763443,0.5154639,0.049732797,0.4,0.6,,,119.816,27.294779,0.2278058,107.882,20.344357,0.18857971,100.408,120.804,96.52,141.81,0.0,0.0,0.0,0.0,0.14325799,0.029772917,0.15210077,-1.55,-0.31,-2.3548386,0.0,0.0,0.0,-0.43,-0.086,-13.023255,0.7519184,0.8,0.048081595,1,1.0
2024-04-07,Eua Nba,16:30,Los Angeles Clippers,Cleveland Cavaliers,1.52,2.65,218.5,1.8,2.01,-4.5,1.93,3.22,AeNlloXf,0.65789473,0.3773585,0.5555556,0.49751243,0.035253227,0.2,0.2,,,195.854,34.760605,0.17748225,195.21,26.444988,0.13546944,161.71,178.62,204.75,219.22,0.0,0.0,0.0,0.0,0.38322812,0.07794878,0.3542399,-3.93,-0.786,-0.6615776,0.72425586,0.6,-0.124255836,-3.71,-0.742,-2.2237196,0.58223474,0.5,-0.08223475,1,1.0
2024-04-07,Eua Nba,18:00,Indiana Pacers,Miami Heat,1.84,2.03,228.5,1.81,1.95,-2.5,1.99,2.2,lnMhm5n1,0.54347825,0.49261084,0.5524862,0.51282054,0.0360891,0.2,0.6,,,213.108,64.66036,0.30341595,278.97,81.652855,0.29269403,197.124,283.758,180.18,229.67,0.0,0.0,0.0,0.0,0.06943167,0.05265689,0.07087944,0.05,0.01,84.0,0.5764455,0.7,0.12355448,4.9,0.98,1.0510204,0.44316527,0.7,0.25683472,1,1.0
2024-04-07,Itália Liga A,13:00,Brindisi,Treviso,1.69,2.19,160.5,1.85,1.93,-3.5,2.02,2.51,bVWyPrFM,0.591716,0.456621,0.5405405,0.5181347,0.048336983,0.4,0.6,,,253.094,215.08559,0.8498249,227.876,49.504677,0.21724392,151.164,239.504,126.0,212.52,0.0,0.0,0.0,0.0,0.18224402,0.029930446,0.15297233,-1.55,-0.31,-2.2258065,0.4557803,0.5,0.044219695,3.21,0.642,1.8535825,0.0,0.0,0.0,1,1.0
2024-04-07,Itália Liga A,14:30,Pistoia,Reggiana,1.84,1.97,156.5,1.86,1.9,-1.5,1.95,2.1,f1I7JMxp,0.54347825,0.5076142,0.53763443,0.5263158,0.051092476,0.2,0.2,,,260.694,133.03923,0.51032716,181.832,71.76935,0.39470142,161.986,174.056,126.99,154.86,0.0,0.0,0.0,0.0,0.048254006,0.015044825,0.05237828,0.52,0.104,8.076923,0.4821348,0.6,0.11786521,-3.22,-0.644,-1.5062112,0.45996964,0.3,-0.15996963,1,1.0
2024-04-07,Alemanha Pro A,10:00,Bayreuth,Bremerhaven,1.69,2.06,167.5,1.85,1.85,-1.5,1.8,2.19,6Nd6I2I5,0.591716,0.4854369,0.5405405,0.5405405,0.07715287,0.4,0.2,,,141.564,26.573732,0.18771534,153.282,43.662838,0.28485298,131.008,166.86,177.16,199.43,0.0,0.0,0.0,0.0,0.13953574,0.0,0.1382314,1.97,0.394,1.751269,0.7170865,0.9,0.18291353,0.15,0.03,35.333332,0.0,0.0,0.0,1,0.9993
2024-04-07,Austrália Nbl1 Sul,01:00,Ballarat,Geelong,1.88,1.84,180.5,1.83,1.87,-1.5,2.02,1.95,d4Z7RDAA,0.5319149,0.54347825,0.5464481,0.53475934,0.075393155,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015206598,0.015288795,0.024935756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9981
2024-04-07,Japão B.League,04:05,Brave Thunders,Hiroshima D.,1.75,1.98,154.5,1.85,1.85,-2.5,2.02,2.38,dQlux5Ob,0.5714286,0.5050505,0.5405405,0.5405405,0.07647908,0.8,0.6,,,131.706,42.940716,0.32603464,165.108,13.964046,0.08457522,119.188,122.502,104.16,174.25,0.0,0.0,0.0,0.0,0.08720352,0.0,0.11570838,-2.66,-0.532,-1.4097744,0.7103092,0.5,-0.21030924,0.49,0.098,10.0,0.6149076,0.6,-0.014907638,1,1.0
2024-04-07,Libano Divisão 1,10:45,Champville,Homenetmen Beirut,1.7,2.05,171.5,1.85,1.85,-2.5,1.95,2.48,W0A0VBXc,0.5882353,0.4878049,0.5405405,0.5405405,0.07604017,0.0,0.2,,,199.674,73.15403,0.36636734,106.872,12.689183,0.118732534,0.0,189.052,222.7,96.05,0.0,0.0,0.0,0.0,0.13199326,0.0,0.16919485,0.0,0.0,0.0,0.0,0.0,0.0,5.28,1.056,0.9943182,0.0,0.0,0.0,1,1.0
