Date,League,Time,Home,Away,Odds_H,Odds_A,Over_Line,Odds_Over,Odds_Under,HA_Line,HA_Odds_H,HA_Odds_A,Fixture ID,P(H),P(A),P(O),P(U),P_Diff,Avg_CG_H,DP_CG_H,CV_CG_H,Avg_Pontos_H,DP_Pontos_H,CV_Pontos_H,CG_H_Last_Game,Media_Odds_Geral_H,DP_Odds_Geral_H,CV_Odds_Geral_H,Saldo_Gols_H,Avg_CG_A,DP_CG_A,CV_CG_A,Avg_Pontos_A,DP_Pontos_A,CV_Pontos_A,CG_A_Last_Game,Media_Odds_Geral_A,DP_Odds_Geral_A,CV_Odds_Geral_A,Saldo_Gols_A,Goals_Last_H,Goals_Last_A,Last_Odd_H,Last_Odd_A,MediaCustoGolHome,MediaCustoGolAway,CV_ML,CV_Over,CV_HA,Retornos_BH_Acu,Avg_Retornos_BH,Custo_Retorno_BH,Avg_Porc_BH_Bookie,Avg_Porc_BH_Real,Dist_Porc_BH,Retornos_BA_Acu,Avg_Retornos_BA,Custo_Retorno_BA,Avg_Porc_BA_Bookie,Avg_Porc_BA_Real,Dist_Porc_BA
2023-12-23,Japão B.League,03:35,Nagoya Fighting Eagles,Brave Thunders,2.31,1.57,151.5,1.84,1.86,2.5,1.99,1.73,0lO7W0L8,0.4329004329004329,0.6369426751592356,0.5434782608695652,0.5376344086021505,0.06984310805966842,151.928,44.488062106592146,0.2928233249077994,1.2,1.6431676725154982,1.3693063937629153,125.85999999999999,2.05,0.5368426212587819,0.2618744493945278,-5.0,110.16599999999998,36.98463437699498,0.3357173209247407,0.0,0.0,,78.10000000000001,1.468,0.41493372964848246,0.28265240439269923,-34.0,62,71,2.03,1.1,149.264,149.28,0.26972114333919855,0.007644397634449168,0.09884288339166793,1.05,0.21000000000000002,6.238095238095238,0.49945624699223384,0.4,-0.09945624699223382,-1.5699999999999998,-0.31399999999999995,-1.8152866242038221,0.5961842025175323,0.6,0.003815797482467631
2023-12-23,Japão B2.League,05:00,Nara,Aomori,2.1,1.68,158.5,1.81,1.89,1.5,1.94,1.77,8z3Sk01n,0.47619047619047616,0.5952380952380952,0.5524861878453039,0.5291005291005292,0.0714285714285714,245.946,91.6412487911421,0.37260719341295284,1.2,1.6431676725154984,1.3693063937629155,217.57999999999998,3.2560000000000002,1.207799652260258,0.3709458391462709,-17.0,119.00999999999999,16.288053904625922,0.13686290147572408,2.4,1.3416407864998738,0.5590169943749475,130.2,1.2540000000000002,0.15306861206661537,0.12206428394466934,15.0,86,93,2.53,1.4,223.07199999999997,177.686,0.15713484026367727,0.030577590537796594,0.06480223870712293,4.0,0.8,1.375,0.0,0.0,0.0,2.6400000000000006,0.5280000000000001,1.2878787878787874,0.0,0.0,0.0
2023-12-23,Japão Liga Feminina W,01:30,Hitachi Cougars F,Sunshine Rabbits F,2.2,1.62,136.5,1.8,1.87,1.5,2.08,1.67,2mTTZQjJ,0.45454545454545453,0.6172839506172839,0.5555555555555556,0.53475935828877,0.07182940516273839,283.692,277.82701195168187,0.979326212764836,1.8,1.6431676725154984,0.9128709291752769,513.45,4.076,3.9750949674190177,0.9752441038810152,-24.0,81.73400000000001,11.779496169191614,0.1441199032127586,3.0,0.0,0.0,92.56,1.066,0.05029910535983714,0.04718490183849638,121.0,63,89,8.15,1.04,0.0,0.0,0.2147235251770668,0.026974100644718457,0.15462068281945843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-23,Japão Liga Feminina W,01:00,Himeji Egrets F,Niigata F,1.65,2.15,144.5,1.87,1.79,-3.5,2.0,1.72,UZULymM6,0.6060606060606061,0.46511627906976744,0.53475935828877,0.5586592178770949,0.07117688513037357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,47,10.5,5.74,0.0,0.0,0.18608073189119673,0.030911771855149643,0.10644618211410395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-23,Libano Divisão 1,11:00,Antonine,Hoops,1.87,1.85,161.5,1.87,1.79,-5.5,1.96,1.71,2DG64zCn,0.53475935828877,0.5405405405405405,0.53475935828877,0.5586592178770949,0.07529989882931032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.46400000000006,196.95031513049173,0.6364239948119707,0.6,1.3416407864998738,2.23606797749979,470.73,4.058,2.7914458619145743,0.6878871024925023,-25.0,73,71,2.76,6.63,0.0,0.0,0.007603298722436001,0.030911771855149643,0.09633607373113727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-23,Lituânia Lkl,12:20,BC Wolves,Lietkabelis,1.6,2.24,164.5,1.85,1.85,-4.5,2.09,1.66,pCO4xM4R,0.625,0.4464285714285714,0.5405405405405405,0.5405405405405405,0.0714285714285714,150.95999999999998,57.2825750119528,0.37945531936905674,1.8,1.6431676725154984,0.9128709291752769,212.29999999999998,2.098,1.1239306028398728,0.5357152539751538,-30.0,141.834,31.046313468751805,0.21889189805513348,1.8,1.6431676725154984,0.9128709291752769,121.26,1.714,0.520413297293603,0.30362502759253385,11.0,55,94,3.86,1.29,0.0,0.0,0.2357022603955159,0.0,0.16216315515211488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-23,Japão B2.League,05:00,Shizuoka,Fukuoka,1.99,1.74,155.5,1.8,1.86,1.5,1.84,1.86,Uq4Ojtnt,0.5025125628140703,0.5747126436781609,0.5555555555555556,0.5376344086021505,0.07722520649223119,284.25,179.73499798314182,0.6323130975660223,1.2,1.6431676725154982,1.3693063937629153,138.24,3.5140000000000007,2.311391355872043,0.6577664643915886,-24.0,120.054,23.01211811198613,0.19168139430578016,1.8,1.6431676725154982,0.9128709291752768,112.42,1.472,0.2822587465429548,0.1917518658579856,16.0,96,73,1.44,1.54,0.0,114.53,0.09478643179444338,0.023183828891362234,0.007644397634449168,0.0,0.0,0.0,0.0,0.0,0.0,-0.5799999999999998,-0.11599999999999996,-6.379310344827588,0.0,0.0,0.0
2023-12-23,Itália Série A2,16:30,Cantu,Trapani,1.8,1.92,167.5,1.83,1.85,-2.5,2.09,1.66,h4GY20Yq,0.5555555555555556,0.5208333333333334,0.5464480874316939,0.5405405405405405,0.07638888888888884,117.026,21.796141401633452,0.18625041786981913,2.4,1.3416407864998738,0.5590169943749475,122.21,1.346,0.38926854483762235,0.28920397090462285,19.0,114.256,8.65620471107286,0.07576148920908189,3.0,0.0,0.0,118.8,1.2520000000000002,0.15482247898803322,0.12366012698724696,104.0,101,90,1.21,1.32,0.0,0.0,0.04561979233461593,0.0076859432737668276,0.16216315515211488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-23,Grécia Liga De Elite,11:00,Aias Evosmou,Mykonos,2.24,1.6,151.5,1.85,1.85,1.5,2.08,1.67,vVDJB1WL,0.4464285714285714,0.625,0.5405405405405405,0.5405405405405405,0.0714285714285714,283.256,200.03761216331293,0.7062078549556335,1.2,1.6431676725154982,1.3693063937629153,630.0,4.082,2.918222061461396,0.7149000640522774,-6.0,125.402,44.12023198035115,0.35183036937489953,0.6,1.3416407864998738,2.23606797749979,195.64000000000001,1.6300000000000001,0.6115145133191853,0.3751622781099296,-31.0,70,73,9.0,2.68,0.0,0.0,0.2357022603955159,0.0,0.15462068281945843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-23,Grécia Liga De Elite,12:00,Harilaos Trikoupis,Papagou,1.78,1.89,157.5,1.88,1.78,-2.5,2.01,1.68,d6OECsHF,0.5617977528089888,0.5291005291005292,0.5319148936170213,0.5617977528089888,0.0908982819095181,292.406,262.40434329484714,0.8973972602985135,1.2,1.6431676725154984,1.3693063937629155,162.47,4.476,4.402900180562806,0.9836684943169809,-29.0,186.922,90.2375402479478,0.48275505423624726,0.6,1.3416407864998738,2.23606797749979,129.0,2.446,1.0325357136680553,0.4221323440997773,-34.0,77,75,2.11,1.72,0.0,0.0,0.04238787244170034,0.038639714818936965,0.1264743836268621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
