Date,League,Time,Home,Away,Odds_H,Odds_A,Over_Line,Odds_Over,Odds_Under,HA_Line,HA_Odds_H,HA_Odds_A,Fixture ID,P(H),P(A),P(O),P(U),P_Diff,Porc_Over_Home,Porc_Over_Away,CustoGolHome,CustoGolAway,Avg_CG_H,DP_CG_H,CV_CG_H,Avg_CG_A,DP_CG_A,CV_CG_A,MediaCustoGolHome,MediaCustoGolAway,Last_CG_H,Last_CG_A,Acima_Last_CG_H,Acima_Last_CG_A,Abaixo_Last_CG_H,Abaixo_Last_CG_A,CV_ML,CV_Over,CV_HA,Retornos_BH_Acu,Avg_Retornos_BH,Custo_Retorno_BH,Avg_Porc_BH_Bookie,Avg_Porc_BH_Real,Dist_Porc_BH,Retornos_BA_Acu,Avg_Retornos_BA,Custo_Retorno_BA,Avg_Porc_BA_Bookie,Avg_Porc_BA_Real,Dist_Porc_BA,prediction_label,prediction_score
2024-03-23,Brasil Nbb,17:00,Pinheiros,Corinthians Paulista,1.76,1.97,156.5,1.87,1.79,-2.5,2.03,2.37,WGSO6WJ3,0.5681818,0.5076142,0.53475934,0.5586592,0.07579603,0.4,0.6,,,169.89,58.05101,0.34169763,152.2,70.6761,0.46436334,155.84,162.806,142.71,248.4,0.0,0.0,0.0,0.0,0.0796206,0.030911772,0.10928014,-1.56,-0.312,-2.4358974,0.5578314,0.4,-0.1578314,2.25,0.45,2.1555555,0.4936798,0.5,0.0063202097,1,1.0
2024-03-23,Eua Nba,20:00,Orlando Magic,Sacramento Kings,1.54,2.26,215.5,1.89,1.97,-3.5,1.89,2.65,lnxWg1oQ,0.64935064,0.44247788,0.52910054,0.5076142,0.091828525,0.8,0.8,,,186.982,30.964819,0.1656032,213.212,58.876354,0.27613994,183.562,296.34,227.48,286.0,0.0,0.0,0.0,0.0,0.26795626,0.029310126,0.23674059,1.18,0.236,2.2881355,0.5421334,0.6,0.05786658,-0.05,-0.01,-126.0,0.4667447,0.5,0.03325531,1,1.0
2024-03-23,Itália Liga A,15:00,Pistoia,Treviso,1.53,2.53,159.5,1.84,1.92,-4.5,1.9,4.2,ObajDoGA,0.6535948,0.3952569,0.54347825,0.5208333,0.048851687,0.0,0.4,,,263.532,129.5804,0.4917065,214.324,62.363914,0.2909796,183.908,237.28,171.36,246.5,0.0,0.0,0.0,0.0,0.34832847,0.03008965,0.53322804,0.52,0.104,5.0961537,0.45125806,0.6,0.14874193,3.33,0.666,2.2972972,0.0,0.0,0.0,1,1.0
2024-03-23,Itália Liga A,16:30,Trento,Sassari,1.71,2.15,160.5,1.83,1.93,-3.5,2.0,2.75,Uy0nER04,0.5847953,0.4651163,0.5464481,0.5181347,0.0499116,0.8,0.0,,,161.778,49.997936,0.30905277,185.754,79.65302,0.4288092,149.136,192.7,116.44,187.86,0.0,0.0,0.0,0.0,0.1612057,0.037612062,0.22329688,-2.08,-0.416,-1.7067307,0.0,0.0,0.0,-3.33,-0.666,-1.7267268,0.0,0.0,0.0,1,1.0
2024-03-23,Alemanha Bbl,16:00,Crailsheim Merlins,Gottingen,1.83,1.98,176.5,1.8,1.94,-1.5,1.94,2.11,Kd5eK9xI,0.5464481,0.5050505,0.5555556,0.5154639,0.051498592,0.4,0.8,,,524.342,573.14856,1.0930816,351.168,261.52475,0.7447283,226.952,380.436,333.75,799.0,1.0,1.0,0.0,0.0,0.0556777,0.052938476,0.05936205,-3.27,-0.654,-1.2691132,0.0,0.0,0.0,-2.64,-0.528,-1.8560606,0.0,0.0,0.0,1,0.9991
2024-03-23,Bulgária Nbl,13:00,Yambol,Levski,1.42,2.72,155.5,1.83,1.87,2.5,2.01,1.94,ImgBM298,0.70422536,0.36764705,0.5464481,0.53475934,0.07187241,0.6,0.4,,,273.05,86.19267,0.31566626,289.338,112.82992,0.38995886,295.378,421.416,377.25,385.7,1.0,0.0,0.0,0.0,0.44407672,0.015288795,0.025062013,-1.98,-0.396,-1.060606,0.0,0.0,0.0,-5.0,-1.0,-1.72,0.0,0.0,0.0,1,0.9919
2024-03-23,Eua Ncaa,13:45,Arizona,Dayton,1.21,4.67,148.5,1.8,1.95,-10.5,2.0,11.0,vZPbppfn,0.8264463,0.21413276,0.5555556,0.51282054,0.040579043,0.6,0.4,,,116.32,54.498917,0.46852577,117.952,31.153618,0.26412115,90.12,119.704,81.4,127.44,0.0,0.0,0.0,0.0,0.8321733,0.05656854,0.9790709,-0.84,-0.168,-1.25,0.91355187,0.9,-0.013551845,-0.06,-0.012,-305.83334,0.52524066,0.7,0.17475936,1,1.0
2024-03-23,Eua Ncaa,18:30,North Carolina,Michigan State,1.61,2.42,139.5,1.8,1.95,-4.5,1.95,3.3,QgtlbEft,0.621118,0.41322315,0.5555556,0.51282054,0.034341153,0.6,0.2,,,105.198,11.952707,0.113621056,128.456,55.854908,0.43481743,110.474,135.292,92.88,126.27,0.0,0.0,0.0,0.0,0.28424639,0.05656854,0.3636549,0.24,0.048,12.708333,0.77654934,0.8,0.023450678,-0.29,-0.058,-24.48276,0.55111736,0.3,-0.25111735,1,1.0
2024-03-23,Eua Ncaa,19:10,Iowa State,Washington State,1.36,3.33,128.5,1.82,1.94,-7.5,2.0,7.5,I1MTCoi4,0.7352941,0.3003003,0.5494506,0.5154639,0.03559442,0.6,0.6,,,174.354,88.8028,0.5093247,204.338,217.8366,1.0660601,107.862,227.362,106.6,592.9,0.0,1.0,0.0,0.0,0.59403,0.045134474,0.8187552,2.63,0.526,0.68441063,0.6782649,0.9,0.22173509,8.26,1.652,1.4104116,0.0,0.0,0.0,1,1.0
2024-03-23,Eua Ncaa,21:40,Illinois,Duquesne,1.19,4.91,147.5,1.8,1.95,-10.5,1.95,11.0,faPwlYQe,0.84033614,0.20366599,0.5555556,0.51282054,0.044002123,0.6,0.4,,,124.364,24.84182,0.1997509,158.95,97.15866,0.611253,112.766,209.192,95.2,331.57,0.0,0.0,0.0,0.0,0.86243844,0.05656854,0.9883114,-0.07,-0.014,-13.571428,0.785674,0.8,0.014326043,6.02,1.204,3.2475083,0.463557,0.5,0.03644299,1,1.0
2024-03-23,Europa Liga Aba 2,11:00,Helios Domzale,Podgorica,1.72,2.02,155.5,1.86,1.8,-2.5,1.98,2.43,EVGwuaMT,0.5813953,0.4950495,0.53763443,0.5555556,0.07644486,0.4,0.0,,,162.406,90.66984,0.5582912,158.806,41.854218,0.26355565,128.478,0.0,140.8,195.84,0.0,0.0,0.0,0.0,0.11343959,0.023183828,0.14430751,0.43,0.086,8.372093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2024-03-23,Europa Liga Letônia,12:00,Latvijas Universitate,Viimsi,1.78,1.94,147.5,1.86,1.8,-1.5,1.92,2.1,p0bigWFE,0.56179774,0.5154639,0.53763443,0.5555556,0.07726167,0.0,0.0,,,835.392,713.39795,0.85396785,385.706,293.22815,0.76023746,0.0,0.0,250.92,252.0,0.0,0.0,0.0,0.0,0.06082639,0.023183828,0.063323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2024-03-23,Itália Série A2,13:00,Luiss Roma,Cividale,1.58,2.29,152.5,1.83,1.87,-4.5,2.03,2.39,Y5OKKNtf,0.6329114,0.4366812,0.5464481,0.53475934,0.06959262,0.4,0.6,,,327.46,346.58926,1.0584171,213.572,46.990864,0.22002353,194.37,201.558,114.48,231.47,0.0,0.0,0.0,0.0,0.2594552,0.015288795,0.115184814,0.99,0.198,2.929293,0.0,0.0,0.0,2.7,0.54,2.3888888,0.0,0.0,0.0,1,1.0
2024-03-23,Japão B.League,02:05,Hiroshima D.,Diamond Dolphins,2.05,1.7,158.5,1.83,1.85,-2.5,1.98,1.93,bgLqgrs0,0.4878049,0.5882353,0.5464481,0.5405405,0.07604017,0.8,0.8,,,147.87,35.43535,0.2396385,127.358,19.454823,0.15275697,135.832,167.286,168.0,121.93,0.0,0.0,0.0,0.0,0.13199326,0.007685943,0.018084573,-3.45,-0.69,-1.5217391,0.6148135,0.3,-0.31481352,2.25,0.45,1.5555556,0.5072626,0.5,-0.007262605,1,0.9734
2024-03-23,México Cibacopa,00:15,Ostioneros de Guaymas,Pioneros de Los Mochis,1.84,1.88,182.5,1.85,1.85,-1.5,1.98,2.04,YsM7HIZt,0.54347825,0.5319149,0.5405405,0.5405405,0.075393155,0.0,0.0,,,152.878,19.617874,0.12832373,,,,0.0,0.0,153.9,195.94,0.0,0.0,0.0,0.0,0.015206598,0.0,0.021107664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2024-03-23,Suécia Superettan,11:00,Sloga Uppsala,KFUM Fryshuset,2.09,1.69,161.5,1.85,1.85,-2.5,1.95,1.89,2iJbK00I,0.4784689,0.591716,0.5405405,0.5405405,0.07018488,0.6,0.8,,,252.868,166.4799,0.6583668,156.374,63.89928,0.40863112,130.914,192.872,169.1,208.39,0.0,0.0,0.0,0.0,0.14965223,0.0,0.022097087,1.57,0.314,3.4713376,0.0,0.0,0.0,-1.62,-0.324,-2.1296296,0.0,0.0,0.0,1,0.7393
2024-03-23,Suécia Liga De Basquete,12:00,Norrkoping F,Lulea F,1.77,1.91,144.5,1.85,1.81,-1.5,2.03,1.88,EsZaRY1m,0.56497175,0.5235602,0.5405405,0.5524862,0.08853196,0.0,0.0,,,619.092,812.7736,1.3128479,560.96,979.85175,1.7467408,0.0,0.0,106.82,2310.0,0.0,1.0,0.0,0.0,0.053801604,0.015455886,0.054253716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9986
2024-03-23,Espanha Acb,14:00,Basquet Girona,Manresa,1.79,2.03,168.5,1.88,1.92,-2.5,2.02,2.32,KAWmk8Zl,0.5586592,0.49261084,0.5319149,0.5208333,0.051270057,0.6,0.6,,,287.886,271.74512,0.943933,163.578,48.21521,0.29475364,163.508,345.622,128.0,191.76,0.0,0.0,0.0,0.0,0.08885112,0.014886458,0.0977567,-1.85,-0.37,-2.1351352,0.0,0.0,0.0,5.67,1.134,0.90828925,0.0,0.0,0.0,1,1.0
2024-03-23,Israel Superliga,15:00,Nes Ziona,Hapoel Holon,1.8,1.95,161.5,1.86,1.88,-1.5,1.91,2.11,AJusowKf,0.5555556,0.51282054,0.53763443,0.5319149,0.06837607,0.4,0.0,,,171.808,81.265396,0.47300124,181.668,87.84218,0.48353136,156.406,120.862,130.2,99.0,0.0,0.0,0.0,0.0,0.05656854,0.007562639,0.07035889,-3.72,-0.744,-1.0752689,0.0,0.0,0.0,-3.52,-0.704,-1.3494319,0.0,0.0,0.0,1,1.0
