Date,League,Time,Home,Away,Odds_H,Odds_A,Over_Line,Odds_Over,Odds_Under,HA_Line,HA_Odds_H,HA_Odds_A,Fixture ID,P(H),P(A),P(O),P(U),P_Diff,Porc_Over_Home,Porc_Over_Away,CustoGolHome,CustoGolAway,Avg_CG_H,DP_CG_H,CV_CG_H,Avg_CG_A,DP_CG_A,CV_CG_A,MediaCustoGolHome,MediaCustoGolAway,Last_CG_H,Last_CG_A,Acima_Last_CG_H,Acima_Last_CG_A,Abaixo_Last_CG_H,Abaixo_Last_CG_A,CV_ML,CV_Over,CV_HA,Retornos_BH_Acu,Avg_Retornos_BH,Custo_Retorno_BH,Avg_Porc_BH_Bookie,Avg_Porc_BH_Real,Dist_Porc_BH,Retornos_BA_Acu,Avg_Retornos_BA,Custo_Retorno_BA,Avg_Porc_BA_Bookie,Avg_Porc_BA_Real,Dist_Porc_BA,prediction_label,prediction_score
2024-04-27,Espanha Acb,15:45,Basquet Girona,Bilbao,1.48,2.68,160.5,1.85,1.93,-4.5,1.86,3.05,86PQRYxH,0.6756757,0.37313432,0.5405405,0.5181347,0.048810005,0.4,0.8,,,293.912,267.3467,0.9096148,183.184,6.9944572,0.038182687,160.052,347.31,148.57,186.4,0.0,0.0,0.0,0.0,0.40794623,0.029930446,0.34275237,-3.4,-0.68,-0.7058824,0.0,0.0,0.0,-2.67,-0.534,-3.1460674,0.34303206,0.2,-0.14303206,1,1.0
2024-04-27,Eua Nba,14:00,Orlando Magic,Cleveland Cavaliers,1.75,2.16,201.5,1.93,1.93,-3.5,2.0,2.65,Y9fdUhnS,0.5714286,0.46296296,0.5181347,0.5181347,0.034391534,0.6,0.6,,,183.04,26.402315,0.14424342,213.582,60.4711,0.28312826,188.398,216.19,215.38,175.13,0.0,0.0,0.0,0.0,0.1482935,0.0,0.19768576,-1.34,-0.268,-2.7985075,0.6050667,0.6,-0.0050667343,-5.0,-1.0,-1.16,0.5878669,0.4,-0.18786691,1,1.0
2024-04-27,Eua Nba,16:30,New Orleans Pelicans,Oklahoma City Thunder,1.97,1.89,208.5,1.93,1.93,-1.5,2.05,2.03,hnPMNbrm,0.5076142,0.52910054,0.5181347,0.5181347,0.036714744,0.2,0.6,,,231.744,29.126503,0.12568395,225.506,40.57691,0.17993715,221.446,223.042,212.1,285.6,0.0,0.0,0.0,0.0,0.029310126,0.0,0.0069324193,-0.9,-0.18,-5.388889,0.58490515,0.5,-0.08490515,-1.19,-0.238,-3.7394958,0.5763453,0.4,-0.17634532,1,1.0
2024-04-27,Austrália Nbl1 Sul,04:30,Kilsyth F,Nunawading F,1.82,1.9,146.5,1.83,1.87,-1.5,1.93,1.94,UokyYO1C,0.5494506,0.5263158,0.5464481,0.53475934,0.07576634,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030413195,0.015288795,0.0036542986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.7298
2024-04-27,Espanha Leb Ouro,13:30,Fuenlabrada,Gipuzkoa,1.71,2.03,161.5,1.87,1.79,-2.5,1.97,2.45,UqKQTXb9,0.5847953,0.49261084,0.53475934,0.5586592,0.07740616,0.6,0.4,,,139.942,14.184392,0.10135908,124.426,32.38793,0.26029876,133.162,123.822,137.83,170.24,0.0,0.0,0.0,0.0,0.12100223,0.030911772,0.15357976,-0.03,-0.006,-118.333336,0.0,0.0,0.0,-0.96,-0.192,-5.3645835,0.0,0.0,0.0,1,1.0
2024-04-27,Filipinas Copa Das Filipinas,04:00,Blackwater Bossing,NorthPort,1.72,2.05,198.5,1.81,1.91,-2.5,1.99,2.4,8nkIZDH3,0.5813953,0.4878049,0.5524862,0.5235602,0.069200225,0.0,0.0,,,,,,,,,0.0,0.0,238.96,231.0,0.0,0.0,0.0,0.0,0.12379058,0.038016494,0.13207917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2024-04-27,França Copa Da França,11:30,Dijon,Strasbourg,1.74,2.06,154.5,1.87,1.79,-2.5,1.95,2.48,40Jebi3C,0.57471263,0.4854369,0.53475934,0.5586592,0.060149536,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11909167,0.030911772,0.16919485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2024-04-27,Grécia Liga De Basquete,14:15,AS Karditsas,AEK Athens,1.8,1.98,171.5,1.87,1.79,-1.5,1.91,2.11,W8heIEbS,0.5555556,0.5050505,0.53475934,0.5586592,0.060606062,0.8,0.6,,,199.46,58.82304,0.29491147,169.586,19.8928,0.117302135,199.46,140.242,163.93,153.9,0.0,0.0,0.0,0.0,0.0673435,0.030911772,0.07035889,0.67,0.134,5.970149,0.0,0.0,0.0,1.68,0.336,2.9166667,0.0,0.0,0.0,1,1.0
2024-04-27,Irã Superliga,09:30,Zob Ahan,Tabiat,1.72,2.02,153.5,1.85,1.85,-2.5,1.98,2.43,hxSCGf4C,0.5813953,0.4950495,0.5405405,0.5405405,0.07644486,0.0,0.6,,,129.034,39.122986,0.30319902,115.132,23.942066,0.20795318,135.434,130.618,89.28,145.14,0.0,0.0,0.0,0.0,0.11343959,0.0,0.14430751,1.0,0.2,3.6,0.0,0.0,0.0,-0.96,-0.192,-5.3125,0.0,0.0,0.0,1,1.0
2024-04-27,Japão B.League,01:35,Shimane,Hiroshima D.,1.83,1.88,156.5,1.83,1.85,-1.5,1.96,2.05,GSpJEAw2,0.5464481,0.5319149,0.5464481,0.5405405,0.07836298,0.4,0.8,,,179.868,97.51472,0.542146,168.208,18.631762,0.11076621,108.048,140.128,165.0,194.04,0.0,0.0,0.0,0.0,0.019059481,0.007685943,0.031740453,-3.63,-0.726,-1.1432507,0.7944745,0.6,-0.19447447,1.28,0.256,3.4375,0.62809926,0.7,0.07190075,1,0.9999
2024-04-27,Japão B.League,02:05,Shinshu,Yokohama,1.77,1.95,156.5,1.87,1.79,-2.5,2.04,2.35,Cz4tzL9A,0.56497175,0.51282054,0.53475934,0.5586592,0.077792265,0.2,0.8,,,366.422,196.23402,0.53554106,214.518,137.64763,0.64166003,383.98,236.674,368.52,156.04,1.0,0.0,0.0,0.0,0.068429686,0.030911772,0.099864736,-5.0,-1.0,-0.77,0.24604407,0.0,-0.24604407,5.26,1.052,0.90304184,0.48318273,0.5,0.016817274,1,1.0
