Date,Season,Season_Time,Time,Home,Away,Home_Pts,Away_Pts,Odds_H,Odds_A,Over_Line,Odds_Over,Odds_Under,HA_Line,HA_Odds_H,HA_Odds_A
2020-07-30,2020,WNBA,19:00,Washington Mystics F,Seattle Storm F,89.0,71.0,3.7,1.29,167.5,1.81,1.95,0.0,1.9,1.9
2020-07-30,2020,WNBA,21:00,Minnesota Lynx F,Chicago Sky F,83.0,81.0,2.8,1.45,166.5,1.92,2.07,0.0,1.9,1.9
2020-07-30,2020,WNBA,23:00,Los Angeles Sparks F,Connecticut Sun F,81.0,76.0,1.35,3.3,165.5,1.9,1.9,-7.5,2.0,1.81
2020-07-31,2020,WNBA,20:00,Atlanta Dream F,New York Liberty F,84.0,78.0,1.44,2.85,163.5,1.9,1.9,-5.5,1.9,1.9
2020-07-31,2020,WNBA,21:00,Dallas Wings F,Indiana Fever F,76.0,73.0,1.71,2.2,169.5,1.9,1.9,-3.5,1.9,1.9
2020-07-31,2020,WNBA,23:00,Phoenix Mercury F,Las Vegas Aces F,102.0,95.0,3.4,1.33,172.5,1.9,1.9,5.5,1.9,1.9
2020-08-01,2020,WNBA,21:00,Seattle Storm F,Los Angeles Sparks F,81.0,75.0,1.5,2.7,162.0,1.9,1.9,-5.5,1.9,1.9
2020-08-01,2020,WNBA,19:00,Chicago Sky F,Washington Mystics F,88.0,86.0,2.67,1.52,176.5,1.9,1.9,3.5,1.95,1.86
2020-08-01,2020,WNBA,17:00,Connecticut Sun F,Minnesota Lynx F,69.0,78.0,1.58,2.5,154.5,1.9,1.9,-4.5,1.96,1.84
2020-08-02,2020,WNBA,16:30,Indiana Fever F,Atlanta Dream F,93.0,77.0,2.0,1.83,168.5,1.9,1.9,-1.0,1.95,1.86
2020-08-02,2020,WNBA,19:00,Las Vegas Aces F,Dallas Wings F,79.0,70.0,1.3,3.65,169.5,1.9,1.9,-8.0,1.9,1.9
2020-08-02,2020,WNBA,14:00,New York Liberty F,Phoenix Mercury F,67.0,96.0,5.5,1.16,168.5,1.9,1.9,-8.5,1.9,1.9
2020-08-04,2020,WNBA,19:00,Chicago Sky F,Dallas Wings F,82.0,79.0,1.32,3.5,171.0,1.82,2.01,-7.0,1.9,1.9
2020-08-04,2020,WNBA,20:00,Atlanta Dream F,Phoenix Mercury F,74.0,81.0,3.3,1.35,175.0,1.86,1.95,5.5,2.0,1.81
2020-08-04,2020,WNBA,22:00,Seattle Storm F,Connecticut Sun F,87.0,74.0,1.2,4.75,154.5,1.8,1.99,-11.0,2.0,1.81
2020-08-05,2020,WNBA,20:00,New York Liberty F,Minnesota Lynx F,66.0,92.0,3.15,1.38,156.5,1.84,1.97,5.5,1.9,1.9
2020-08-05,2020,WNBA,21:00,Washington Mystics F,Las Vegas Aces F,77.0,83.0,1.71,2.2,176.0,1.9,1.9,-3.5,1.9,1.9
2020-08-05,2020,WNBA,23:00,Los Angeles Sparks F,Indiana Fever F,86.0,75.0,1.27,3.8,163.0,1.83,1.95,-8.5,2.0,1.83
2020-08-06,2020,WNBA,19:00,Atlanta Dream F,Seattle Storm F,92.0,93.0,5.75,1.15,156.0,1.83,2.0,10.5,1.97,1.85
2020-08-06,2020,WNBA,21:00,Dallas Wings F,Connecticut Sun F,68.0,91.0,2.55,1.57,159.0,1.83,1.95,3.0,1.99,1.84
2020-08-06,2020,WNBA,23:00,Phoenix Mercury F,Chicago Sky F,96.0,86.0,2.65,1.54,176.0,1.82,1.99,0.0,1.9,1.9
2020-08-07,2020,WNBA,19:00,Minnesota Lynx F,Indiana Fever F,87.0,80.0,1.42,2.95,157.5,1.83,1.98,-5.5,1.97,1.86
2020-08-07,2020,WNBA,20:00,Washington Mystics F,New York Liberty F,66.0,74.0,1.05,11.0,166.0,1.83,1.95,-17.0,1.97,1.85
2020-08-07,2020,WNBA,22:00,Las Vegas Aces F,Los Angeles Sparks F,86.0,82.0,1.47,2.75,165.0,1.82,1.99,-5.0,1.95,1.86
2020-08-08,2020,WNBA,18:00,Connecticut Sun F,Chicago Sky F,93.0,100.0,2.15,1.74,166.0,1.9,1.9,2.0,1.98,1.86
2020-08-08,2020,WNBA,13:00,Dallas Wings F,Atlanta Dream F,85.0,75.0,1.83,2.0,164.5,1.82,1.99,-3.0,1.95,1.86
2020-08-08,2020,WNBA,16:00,Seattle Storm F,Phoenix Mercury F,74.0,68.0,1.47,2.75,165.5,1.81,1.98,-6.0,2.0,1.81
2020-08-09,2020,WNBA,18:00,New York Liberty F,Las Vegas Aces F,76.0,78.0,6.5,1.12,163.0,1.84,1.97,12.0,1.9,1.9
2020-08-09,2020,WNBA,20:00,Indiana Fever F,Washington Mystics F,91.0,84.0,2.45,1.6,166.0,1.8,2.01,3.5,1.97,1.87
2020-08-09,2020,WNBA,16:00,Los Angeles Sparks F,Minnesota Lynx F,97.0,81.0,1.34,3.35,151.5,1.9,1.9,-8.0,1.9,1.9
2020-08-10,2020,WNBA,19:00,Atlanta Dream F,Connecticut Sun F,82.0,93.0,2.7,1.5,164.5,1.9,1.9,3.5,1.95,1.86
2020-08-10,2020,WNBA,20:00,Dallas Wings F,Phoenix Mercury F,79.0,91.0,2.67,1.52,163.5,1.8,1.99,3.0,1.99,1.84
2020-08-10,2020,WNBA,22:00,Seattle Storm F,Chicago Sky F,89.0,71.0,1.5,2.7,167.5,1.9,1.9,-5.0,1.9,1.9
2020-08-11,2020,WNBA,20:00,Indiana Fever F,Las Vegas Aces F,79.0,98.0,3.4,1.33,166.5,1.9,1.9,5.5,1.99,1.84
2020-08-11,2020,WNBA,22:00,Minnesota Lynx F,Washington Mystics F,68.0,48.0,2.05,1.8,160.0,1.83,2.0,1.0,1.92,1.88
2020-08-11,2020,WNBA,23:00,Los Angeles Sparks F,New York Liberty F,93.0,78.0,1.09,8.0,159.0,1.82,1.97,-13.0,2.0,1.83
2020-08-12,2020,WNBA,20:00,Connecticut Sun F,Dallas Wings F,70.0,66.0,1.54,2.65,160.5,1.83,2.0,-5.0,2.0,1.85
2020-08-12,2020,WNBA,22:00,Chicago Sky F,Phoenix Mercury F,89.0,71.0,1.44,2.85,174.5,1.83,1.95,-5.5,1.9,1.9
2020-08-12,2020,WNBA,23:00,Seattle Storm F,Atlanta Dream F,100.0,63.0,1.07,9.0,158.5,1.83,2.0,-14.0,1.9,1.9
2020-08-13,2020,WNBA,19:05,New York Liberty F,Indiana Fever F,79.0,86.0,3.3,1.35,162.5,1.82,1.97,6.0,1.98,1.83
2020-08-13,2020,WNBA,20:05,Washington Mystics F,Los Angeles Sparks F,64.0,81.0,3.7,1.29,160.5,1.83,1.95,6.0,1.9,1.9
2020-08-13,2020,WNBA,22:00,Las Vegas Aces F,Minnesota Lynx F,87.0,77.0,1.62,2.4,158.0,1.8,1.99,-6.0,1.95,1.86
2020-08-14,2020,WNBA,23:00,Phoenix Mercury F,Atlanta Dream F,96.0,80.0,1.22,4.5,166.5,1.9,1.9,-11.0,1.9,1.9
2020-08-14,2020,WNBA,20:00,Chicago Sky F,Connecticut Sun F,74.0,77.0,1.41,3.0,167.0,1.83,1.98,-6.0,1.9,1.9
2020-08-14,2020,WNBA,21:00,Dallas Wings F,Seattle Storm F,65.0,83.0,8.0,1.09,156.0,1.8,2.04,12.5,1.86,1.95
2020-08-15,2020,WNBA,15:00,Indiana Fever F,Los Angeles Sparks F,76.0,90.0,3.9,1.27,166.0,1.83,1.99,6.5,1.9,1.9
2020-08-15,2020,WNBA,19:00,Minnesota Lynx F,New York Liberty F,94.0,64.0,1.25,4.1,153.5,1.8,2.01,-9.5,1.9,1.9
2020-08-15,2020,WNBA,13:00,Las Vegas Aces F,Washington Mystics F,88.0,73.0,1.22,4.5,161.0,1.9,1.9,-10.5,1.9,1.9
2020-08-16,2020,WNBA,14:00,Phoenix Mercury F,Dallas Wings F,89.0,95.0,1.22,4.5,163.5,1.83,2.0,-11.5,1.9,1.9
2020-08-16,2020,WNBA,16:00,Connecticut Sun F,Seattle Storm F,72.0,95.0,4.75,1.2,155.5,1.9,1.9,9.0,1.96,1.86
2020-08-16,2020,WNBA,17:00,Atlanta Dream F,Chicago Sky F,67.0,92.0,5.5,1.16,14.5,1.9,1.8,10.5,1.9,1.9
2020-08-18,2020,WNBA,20:00,Connecticut Sun F,Indiana Fever F,84.0,62.0,1.45,2.8,163.5,1.82,1.97,-6.0,2.0,1.81
2020-08-18,2020,WNBA,23:00,Seattle Storm F,New York Liberty F,105.0,64.0,1.04,13.5,157.0,1.81,2.0,-20.0,2.0,1.81
2020-08-18,2020,WNBA,22:00,Chicago Sky F,Las Vegas Aces F,84.0,82.0,2.6,1.55,168.0,1.9,1.9,3.0,1.95,1.86
2020-08-19,2020,WNBA,20:00,Washington Mystics F,Atlanta Dream F,98.0,91.0,0.0,0.0,159.0,1.82,1.97,-8.0,1.9,1.9
2020-08-19,2020,WNBA,22:00,Minnesota Lynx F,Dallas Wings F,91.0,84.0,1.37,3.2,155.5,1.8,2.01,-6.5,1.9,1.9
2020-08-19,2020,WNBA,23:00,Los Angeles Sparks F,Phoenix Mercury F,83.0,74.0,1.4,3.05,166.5,1.9,1.9,-6.5,1.95,1.86
2020-08-20,2020,WNBA,20:00,New York Liberty F,Chicago Sky F,85.0,101.0,9.0,1.07,165.0,1.82,1.99,15.0,1.97,1.85
2020-08-20,2020,WNBA,21:00,Indiana Fever F,Seattle Storm F,90.0,84.0,11.0,1.05,162.5,1.9,1.9,15.5,1.95,1.86
2020-08-20,2020,WNBA,23:00,Las Vegas Aces F,Connecticut Sun F,99.0,78.0,1.35,3.3,161.0,1.9,1.9,-7.5,1.9,1.9
2020-08-21,2020,WNBA,20:00,Atlanta Dream F,Los Angeles Sparks F,85.0,93.0,9.5,1.07,162.5,1.83,1.99,15.0,1.95,1.86
2020-08-21,2020,WNBA,21:00,Dallas Wings F,Washington Mystics F,101.0,92.0,1.62,2.4,158.5,1.81,2.0,-4.0,1.99,1.84
2020-08-21,2020,WNBA,23:00,Phoenix Mercury F,Minnesota Lynx F,80.0,90.0,1.8,2.05,161.5,1.9,1.9,-3.5,1.9,1.9
2020-08-22,2020,WNBA,20:00,Connecticut Sun F,New York Liberty F,82.0,65.0,1.11,7.0,162.0,1.82,1.97,-12.5,1.9,1.9
2020-08-22,2020,WNBA,16:00,Las Vegas Aces F,Seattle Storm F,82.0,74.0,2.75,1.47,164.0,1.9,1.9,0.0,1.9,1.9
2020-08-22,2020,WNBA,18:00,Chicago Sky F,Indiana Fever F,87.0,76.0,1.22,4.5,168.5,1.81,2.02,-10.0,1.98,1.83
2020-08-23,2020,WNBA,17:00,Minnesota Lynx F,Atlanta Dream F,75.0,78.0,1.16,5.5,161.5,1.82,1.99,-12.5,1.9,1.9
2020-08-23,2020,WNBA,19:00,Los Angeles Sparks F,Dallas Wings F,84.0,81.0,1.16,5.5,160.0,1.9,1.9,-11.5,1.99,1.82
2020-08-23,2020,WNBA,21:00,Washington Mystics F,Phoenix Mercury F,87.0,88.0,2.75,1.47,165.5,1.9,1.9,4.0,1.94,1.9
2020-08-25,2020,WNBA,20:00,Chicago Sky F,New York Liberty F,99.0,101.0,1.04,13.0,168.5,1.9,1.9,-20.0,1.9,1.9
2020-08-25,2020,WNBA,22:00,Dallas Wings F,Las Vegas Aces F,92.0,96.0,5.25,1.18,166.0,1.9,1.9,7.5,1.95,1.86
2020-08-25,2020,WNBA,23:00,Seattle Storm F,Indiana Fever F,87.0,74.0,1.07,9.0,163.5,1.83,1.99,-16.0,1.99,1.82
2020-08-28,2020,WNBA,20:00,Atlanta Dream F,Minnesota Lynx F,79.0,88.0,3.7,1.29,160.5,1.83,1.97,7.0,1.99,1.84
2020-08-28,2020,WNBA,21:00,Connecticut Sun F,Los Angeles Sparks F,76.0,80.0,2.9,1.43,158.5,1.8,1.99,4.0,2.0,1.79
2020-08-28,2020,WNBA,23:00,Phoenix Mercury F,Washington Mystics F,94.0,72.0,1.74,2.15,168.0,1.9,1.9,-3.5,1.9,1.9
2020-08-29,2020,WNBA,13:00,Las Vegas Aces F,New York Liberty F,80.0,63.0,1.05,11.0,166.0,1.9,1.9,-17.5,1.95,1.89
2020-08-29,2020,WNBA,15:00,Chicago Sky F,Seattle Storm F,74.0,88.0,3.15,1.38,166.0,1.9,1.9,5.0,1.9,1.9
2020-08-29,2020,WNBA,17:00,Indiana Fever F,Dallas Wings F,78.0,82.0,2.05,1.8,166.0,1.9,1.9,1.0,1.9,1.9
2020-08-30,2020,WNBA,17:00,Washington Mystics F,Connecticut Sun F,63.0,76.0,3.25,1.36,160.0,1.8,1.98,4.5,1.95,1.86
2020-08-30,2020,WNBA,19:00,Minnesota Lynx F,Phoenix Mercury F,79.0,83.0,1.5,2.7,163.5,1.8,2.01,-5.0,1.95,1.86
2020-08-30,2020,WNBA,21:00,Los Angeles Sparks F,Atlanta Dream F,84.0,79.0,1.08,8.5,163.0,1.83,1.95,-14.5,1.95,1.86
2020-08-31,2020,WNBA,23:00,Minnesota Lynx F,Los Angeles Sparks F,96.0,78.0,3.1,1.4,157.5,1.86,1.95,4.5,1.9,1.9
2020-08-31,2020,WNBA,19:00,Indiana Fever F,Chicago Sky F,77.0,100.0,3.75,1.28,166.5,1.9,1.9,6.5,1.97,1.83
2020-09-01,2020,WNBA,23:00,Las Vegas Aces F,Phoenix Mercury F,85.0,92.0,1.25,4.1,170.5,1.9,1.9,-9.0,1.9,1.9
2020-09-01,2020,WNBA,20:00,New York Liberty F,Connecticut Sun F,65.0,70.0,6.5,1.12,155.0,1.9,1.9,10.5,2.0,1.83
2020-09-01,2020,WNBA,21:00,Atlanta Dream F,Indiana Fever F,102.0,90.0,1.8,2.05,165.5,1.8,2.01,-2.0,1.97,1.85
2020-09-02,2020,WNBA,20:00,Chicago Sky F,Minnesota Lynx F,83.0,86.0,1.62,2.4,166.5,1.9,1.9,-3.5,1.9,1.9
2020-09-02,2020,WNBA,21:00,Dallas Wings F,Los Angeles Sparks F,83.0,91.0,3.5,1.32,163.0,1.9,1.9,5.5,1.99,1.82
2020-09-02,2020,WNBA,23:00,Seattle Storm F,Washington Mystics F,71.0,64.0,1.07,9.0,159.0,1.82,1.99,-15.5,1.96,1.84
2020-09-03,2020,WNBA,19:35,New York Liberty F,Atlanta Dream F,56.0,62.0,3.35,1.34,164.0,1.8,2.01,6.0,1.96,1.86
2020-09-03,2020,WNBA,21:00,Connecticut Sun F,Las Vegas Aces F,78.0,93.0,4.2,1.25,158.5,1.8,1.97,5.5,1.95,1.86
2020-09-03,2020,WNBA,23:05,Phoenix Mercury F,Indiana Fever F,105.0,81.0,1.31,3.6,170.5,1.9,1.9,-7.5,2.0,1.85
2020-09-04,2020,WNBA,20:00,Washington Mystics F,Chicago Sky F,79.0,69.0,4.0,1.26,165.0,1.83,1.98,7.5,1.9,1.9
2020-09-04,2020,WNBA,21:00,Dallas Wings F,Minnesota Lynx F,75.0,88.0,2.6,1.55,164.0,1.8,1.99,3.0,1.99,1.82
2020-09-04,2020,WNBA,23:00,Los Angeles Sparks F,Seattle Storm F,89.0,90.0,3.25,1.36,160.0,1.9,1.9,4.5,1.95,1.86
2020-09-05,2020,WNBA,17:00,Indiana Fever F,Connecticut Sun F,77.0,96.0,3.35,1.34,159.5,1.81,1.98,6.0,1.99,1.83
2020-09-05,2020,WNBA,19:00,Atlanta Dream F,Las Vegas Aces F,79.0,89.0,6.0,1.14,169.0,1.9,1.9,10.0,1.97,1.85
2020-09-05,2020,WNBA,21:00,Phoenix Mercury F,New York Liberty F,83.0,67.0,1.11,7.0,166.5,1.84,1.99,-12.5,1.9,1.9
2020-09-06,2020,WNBA,21:00,Los Angeles Sparks F,Chicago Sky F,86.0,80.0,1.43,2.9,168.5,1.81,2.0,-5.5,1.95,1.86
2020-09-06,2020,WNBA,19:00,Minnesota Lynx F,Seattle Storm F,88.0,103.0,3.65,1.3,160.5,1.86,1.95,5.5,1.95,1.86
2020-09-06,2020,WNBA,17:00,Washington Mystics F,Dallas Wings F,94.0,101.0,1.9,1.9,160.0,1.8,2.01,-2.0,1.9,1.9
2020-09-07,2020,WNBA,19:00,Phoenix Mercury F,Connecticut Sun F,70.0,85.0,1.68,2.25,164.5,1.86,1.95,-3.0,1.9,1.9
2020-09-08,2020,WNBA,21:00,Washington Mystics F,Minnesota Lynx F,89.0,86.0,4.0,1.26,158.0,1.9,1.9,7.5,1.95,1.86
2020-09-08,2020,WNBA,23:00,Las Vegas Aces F,Indiana Fever F,92.0,86.0,1.08,8.5,170.0,1.9,1.9,-14.5,1.9,1.9
2020-09-08,2020,WNBA,20:00,New York Liberty F,Los Angeles Sparks F,70.0,96.0,8.0,1.09,160.5,1.84,1.99,13.0,1.9,1.9
2020-09-09,2020,WNBA,20:00,Connecticut Sun F,Phoenix Mercury F,95.0,100.0,2.45,1.6,161.0,1.8,1.99,-3.0,1.95,1.86
2020-09-09,2020,WNBA,21:00,Chicago Sky F,Atlanta Dream F,89.0,97.0,1.29,3.7,168.5,1.9,1.9,-8.0,1.99,1.82
2020-09-09,2020,WNBA,23:00,Seattle Storm F,Dallas Wings F,107.0,95.0,0.0,0.0,162.5,1.86,1.95,-13.5,2.0,1.81
2020-09-10,2020,WNBA,20:00,Indiana Fever F,New York Liberty F,85.0,75.0,1.38,3.15,164.0,1.9,1.9,-6.5,1.9,1.9
2020-09-10,2020,WNBA,23:00,Los Angeles Sparks F,Washington Mystics F,72.0,80.0,1.28,3.75,161.5,1.9,1.9,-8.0,1.95,1.86
2020-09-10,2020,WNBA,21:00,Minnesota Lynx F,Las Vegas Aces F,89.0,104.0,2.9,1.43,164.5,1.9,1.9,4.5,1.9,1.9
2020-09-11,2020,WNBA,20:00,Connecticut Sun F,Atlanta Dream F,75.0,82.0,1.76,2.1,164.5,1.81,1.98,-3.5,1.95,1.86
2020-09-11,2020,WNBA,21:00,Dallas Wings F,Chicago Sky F,88.0,95.0,2.9,1.43,170.0,1.9,1.9,4.5,1.95,1.85
2020-09-11,2020,WNBA,23:00,Phoenix Mercury F,Seattle Storm F,60.0,83.0,2.7,1.5,164.0,1.9,1.9,3.0,1.9,1.9
2020-09-12,2020,WNBA,13:00,New York Liberty F,Washington Mystics F,58.0,75.0,3.75,1.28,155.5,1.8,2.01,-4.5,1.98,1.86
2020-09-12,2020,WNBA,16:00,Los Angeles Sparks F,Las Vegas Aces F,70.0,84.0,2.5,1.58,167.5,1.9,1.9,3.5,1.9,1.9
2020-09-12,2020,WNBA,19:00,Indiana Fever F,Minnesota Lynx F,86.0,98.0,3.0,1.41,167.5,1.84,1.97,4.5,1.99,1.84
2020-09-13,2020,WNBA,18:00,Atlanta Dream F,Washington Mystics F,78.0,85.0,3.0,1.41,162.5,1.8,1.99,3.5,1.9,1.9
2020-09-13,2020,WNBA,16:00,Seattle Storm F,Las Vegas Aces F,84.0,86.0,2.1,1.76,165.0,1.81,2.02,-2.5,1.9,1.9
2020-09-13,2020,WNBA,13:00,New York Liberty F,Dallas Wings F,79.0,82.0,5.25,1.18,160.0,1.9,1.9,9.5,1.9,1.9
2020-09-15,2020,WNBA - PLAYOFFS - OITAVAS DE FINAL,20:00,Chicago Sky F,Connecticut Sun F,81.0,94.0,1.8,2.05,164.0,1.8,2.01,-3.0,1.9,1.9
2020-09-15,2020,WNBA - PLAYOFFS - OITAVAS DE FINAL,22:00,Phoenix Mercury F,Washington Mystics F,85.0,84.0,1.45,2.8,163.5,1.84,1.97,-5.0,1.96,1.86
2020-09-17,2020,WNBA - PLAYOFFS - QUARTAS DE FINAL,20:00,Minnesota Lynx F,Phoenix Mercury F,80.0,79.0,1.52,2.67,165.0,1.9,1.9,-5.0,1.95,1.87
2020-09-17,2020,WNBA - PLAYOFFS - QUARTAS DE FINAL,22:00,Los Angeles Sparks F,Connecticut Sun F,59.0,73.0,1.43,2.9,157.5,1.8,1.97,-5.5,1.96,1.84
2020-09-20,2020,WNBA - PLAYOFFS - SEMIFINAIS,14:00,Las Vegas Aces F,Connecticut Sun F,62.0,87.0,1.34,3.35,162.0,1.83,1.99,-6.5,1.95,1.86
2020-09-22,2020,WNBA - PLAYOFFS - SEMIFINAIS,20:00,Las Vegas Aces F,Connecticut Sun F,83.0,75.0,1.4,3.05,160.0,1.82,2.01,-6.0,1.9,1.9
2020-09-22,2020,WNBA - PLAYOFFS - SEMIFINAIS,22:00,Seattle Storm F,Minnesota Lynx F,88.0,86.0,1.23,4.25,162.5,1.86,1.95,-9.5,1.97,1.87
2020-09-24,2020,WNBA - PLAYOFFS - SEMIFINAIS,20:30,Seattle Storm F,Minnesota Lynx F,89.0,79.0,1.27,3.8,163.0,1.9,1.9,-8.5,1.95,1.86
2020-09-24,2020,WNBA - PLAYOFFS - SEMIFINAIS,22:30,Connecticut Sun F,Las Vegas Aces F,77.0,68.0,3.3,1.35,159.5,1.81,2.02,5.0,1.9,1.9
2020-09-27,2020,WNBA - PLAYOFFS - SEMIFINAIS,14:00,Connecticut Sun F,Las Vegas Aces F,75.0,84.0,2.35,1.64,156.5,1.84,1.97,2.5,2.0,1.85
2020-09-27,2020,WNBA - PLAYOFFS - SEMIFINAIS,16:00,Minnesota Lynx F,Seattle Storm F,71.0,92.0,4.25,1.23,163.5,1.86,1.95,7.5,1.99,1.87
2020-09-29,2020,WNBA - PLAYOFFS - SEMIFINAIS,20:30,Las Vegas Aces F,Connecticut Sun F,66.0,63.0,1.66,2.3,156.0,1.83,1.97,-3.5,1.95,1.86
2020-10-02,2020,WNBA - PLAYOFFS - FINAL,20:00,Las Vegas Aces F,Seattle Storm F,80.0,93.0,3.15,1.38,162.5,1.81,2.02,4.5,1.9,1.9
2020-10-04,2020,WNBA - PLAYOFFS - FINAL,16:00,Las Vegas Aces F,Seattle Storm F,91.0,104.0,3.5,1.32,166.0,1.82,1.99,7.0,1.95,1.86
2020-10-06,2020,WNBA - PLAYOFFS - FINAL,20:00,Seattle Storm F,Las Vegas Aces F,92.0,59.0,1.3,3.65,170.5,1.9,1.9,-8.5,1.9,1.9
