Date,Season,Season_Time,Time,Home,Away,Home_Pts,Away_Pts,Odds_H,Odds_A,Over_Line,Odds_Over,Odds_Under,HA_Line,HA_Odds_H,HA_Odds_A
2019-08-18,2019,WNBA,16:00,Washington Mystics F,Indiana Fever F,107.0,68.0,1.07,9.0,164.0,1.81,2.0,-13.5,1.94,1.88
2019-08-18,2019,WNBA,16:00,Connecticut Sun F,Dallas Wings F,78.0,68.0,1.15,5.75,148.5,1.83,2.0,-11.0,1.9,1.9
2019-08-18,2019,WNBA,19:00,Phoenix Mercury F,New York Liberty F,78.0,72.0,1.45,2.8,155.5,1.9,1.9,-6.0,1.9,1.9
2019-08-18,2019,WNBA,19:00,Chicago Sky F,Las Vegas Aces F,85.0,100.0,2.1,1.76,166.0,1.9,1.9,1.0,1.95,1.86
2019-08-18,2019,WNBA,20:00,Seattle Storm F,Minnesota Lynx F,82.0,74.0,1.58,2.5,149.5,1.9,1.9,-4.0,1.97,1.85
2019-08-20,2019,WNBA,23:00,Las Vegas Aces F,Phoenix Mercury F,84.0,79.0,1.23,4.25,158.5,1.9,1.9,-9.0,1.9,1.9
2019-08-20,2019,WNBA,23:30,Los Angeles Sparks F,Minnesota Lynx F,81.0,71.0,1.38,3.15,155.0,1.82,2.01,-6.5,1.97,1.85
2019-08-20,2019,WNBA,20:00,Indiana Fever F,New York Liberty F,76.0,82.0,1.45,2.8,157.5,1.82,1.97,-5.0,1.9,1.9
2019-08-20,2019,WNBA,20:00,Atlanta Dream F,Chicago Sky F,83.0,87.0,3.1,1.4,161.0,1.83,2.0,5.0,2.0,1.83
2019-08-22,2019,WNBA,23:30,Los Angeles Sparks F,Indiana Fever F,98.0,65.0,1.2,4.75,157.5,1.9,1.9,-10.5,1.9,1.9
2019-08-22,2019,WNBA,21:00,Minnesota Lynx F,Dallas Wings F,86.0,70.0,1.28,3.75,146.5,1.86,1.95,-8.0,1.96,1.86
2019-08-23,2019,WNBA,20:30,New York Liberty F,Atlanta Dream F,87.0,90.0,1.64,2.35,155.0,1.9,1.9,-3.5,1.9,1.9
2019-08-23,2019,WNBA,20:30,Connecticut Sun F,Las Vegas Aces F,89.0,85.0,1.83,2.0,160.5,1.8,1.99,-2.5,1.9,1.9
2019-08-23,2019,WNBA,21:00,Chicago Sky F,Washington Mystics F,85.0,78.0,3.25,1.36,168.5,1.8,1.99,5.5,1.95,1.86
2019-08-25,2019,WNBA,16:00,Washington Mystics F,New York Liberty F,101.0,72.0,1.05,11.0,169.5,1.9,1.9,-16.5,1.99,1.84
2019-08-25,2019,WNBA,17:00,Dallas Wings F,Atlanta Dream F,73.0,77.0,1.43,2.9,146.0,1.9,1.9,-5.5,1.98,1.86
2019-08-25,2019,WNBA,18:00,Los Angeles Sparks F,Connecticut Sun F,84.0,72.0,1.43,2.9,155.5,1.8,1.99,-5.5,2.0,1.81
2019-08-25,2019,WNBA,19:00,Phoenix Mercury F,Chicago Sky F,86.0,94.0,1.54,2.65,165.0,1.9,1.9,-5.0,1.95,1.86
2019-08-25,2019,WNBA,20:00,Seattle Storm F,Indiana Fever F,54.0,63.0,1.18,5.25,150.5,1.82,1.99,-10.5,1.99,1.82
2019-08-25,2019,WNBA,20:00,Minnesota Lynx F,Las Vegas Aces F,98.0,77.0,2.45,1.6,158.0,1.83,1.98,3.0,1.9,1.9
2019-08-27,2019,WNBA,23:00,Seattle Storm F,Connecticut Sun F,70.0,89.0,1.71,2.2,148.5,1.8,1.97,-2.5,1.96,1.86
2019-08-27,2019,WNBA,21:00,Minnesota Lynx F,Chicago Sky F,93.0,85.0,1.58,2.5,165.0,1.9,1.9,-4.0,1.96,1.88
2019-08-27,2019,WNBA,20:00,New York Liberty F,Phoenix Mercury F,82.0,95.0,3.2,1.37,157.0,1.9,1.9,5.5,2.0,1.83
2019-08-27,2019,WNBA,20:00,Washington Mystics F,Los Angeles Sparks F,95.0,66.0,1.3,3.65,163.5,1.9,1.9,-8.5,1.9,1.9
2019-08-27,2019,WNBA,20:00,Indiana Fever F,Las Vegas Aces F,86.0,71.0,3.65,1.3,160.0,1.9,1.9,6.5,1.9,1.9
2019-08-29,2019,WNBA,20:00,Indiana Fever F,Los Angeles Sparks F,83.0,87.0,3.15,1.38,157.0,1.9,1.9,5.5,1.95,1.86
2019-08-29,2019,WNBA,20:00,Atlanta Dream F,Phoenix Mercury F,58.0,65.0,3.05,1.4,154.5,1.9,1.9,4.5,1.95,1.86
2019-08-29,2019,WNBA,21:00,Chicago Sky F,Dallas Wings F,83.0,88.0,1.12,6.5,157.5,1.81,2.02,-12.0,1.9,1.9
2019-08-30,2019,WNBA,20:30,New York Liberty F,Connecticut Sun F,84.0,94.0,5.25,1.18,161.0,1.9,1.9,9.0,1.9,1.9
2019-08-31,2019,WNBA,21:00,Dallas Wings F,Washington Mystics F,85.0,91.0,6.0,1.14,157.0,1.81,1.98,10.5,1.9,1.9
2019-08-31,2019,WNBA,23:30,Las Vegas Aces F,Los Angeles Sparks F,92.0,86.0,1.6,2.45,158.0,1.83,1.98,-4.0,1.95,1.86
2019-09-01,2019,WNBA,19:00,Chicago Sky F,Phoenix Mercury F,105.0,78.0,1.58,2.5,168.0,1.9,1.9,-4.5,2.0,1.81
2019-09-01,2019,WNBA,20:00,Seattle Storm F,Atlanta Dream F,92.0,75.0,1.22,4.5,147.5,1.82,1.99,-9.5,2.0,1.81
2019-09-01,2019,WNBA,20:00,Minnesota Lynx F,Indiana Fever F,81.0,73.0,1.19,5.0,156.5,1.9,1.9,-10.0,1.98,1.83
2019-09-03,2019,WNBA,20:00,New York Liberty F,Washington Mystics F,77.0,93.0,10.0,1.06,170.5,1.9,1.9,13.5,1.98,1.83
2019-09-03,2019,WNBA,23:00,Phoenix Mercury F,Seattle Storm F,70.0,82.0,1.41,3.0,150.0,1.9,1.9,-6.5,1.9,1.9
2019-09-03,2019,WNBA,23:30,Los Angeles Sparks F,Atlanta Dream F,70.0,60.0,1.15,5.75,156.5,1.9,1.9,-13.0,1.95,1.86
2019-09-04,2019,WNBA,20:00,Connecticut Sun F,Dallas Wings F,102.0,72.0,1.13,6.25,152.0,1.9,1.9,-11.5,1.9,1.9
2019-09-05,2019,WNBA,23:00,Los Angeles Sparks F,Seattle Storm F,102.0,68.0,1.35,3.3,152.0,1.9,1.9,-7.5,2.0,1.79
2019-09-05,2019,WNBA,20:30,Atlanta Dream F,Las Vegas Aces F,78.0,74.0,6.25,1.13,159.5,1.9,1.9,10.5,1.95,1.86
2019-09-06,2019,WNBA,20:00,Washington Mystics F,Dallas Wings F,86.0,73.0,1.04,12.5,163.5,1.9,1.9,-18.0,1.96,1.86
2019-09-06,2019,WNBA,20:00,New York Liberty F,Indiana Fever F,81.0,86.0,2.1,1.76,161.5,1.9,1.9,0.0,1.92,1.92
2019-09-06,2019,WNBA,20:30,Connecticut Sun F,Chicago Sky F,104.0,109.0,1.38,3.15,173.5,1.8,2.01,-6.5,1.9,1.9
2019-09-06,2019,WNBA,23:00,Phoenix Mercury F,Minnesota Lynx F,69.0,83.0,1.68,2.25,156.5,1.9,1.9,-3.0,2.0,1.81
2019-09-08,2019,WNBA,17:00,Washington Mystics F,Chicago Sky F,100.0,86.0,1.29,3.7,176.5,1.9,1.9,-9.0,1.95,1.86
2019-09-08,2019,WNBA,17:00,Phoenix Mercury F,Las Vegas Aces F,89.0,98.0,2.45,1.6,161.0,1.81,2.0,2.5,1.9,1.9
2019-09-08,2019,WNBA,17:00,Los Angeles Sparks F,Minnesota Lynx F,77.0,68.0,1.55,2.6,157.0,1.82,1.99,-4.0,1.95,1.86
2019-09-08,2019,WNBA,17:00,Indiana Fever F,Connecticut Sun F,104.0,76.0,2.4,1.62,159.0,1.9,1.9,3.0,1.9,1.9
2019-09-08,2019,WNBA,17:00,Dallas Wings F,Seattle Storm F,64.0,78.0,2.8,1.45,150.0,1.9,1.9,3.5,1.95,1.86
2019-09-08,2019,WNBA,17:00,Atlanta Dream F,New York Liberty F,63.0,71.0,1.68,2.25,160.0,1.9,1.9,-3.5,1.99,1.82
2019-09-11,2019,WNBA - PLAYOFFS - OITAVAS DE FINAL,21:00,Chicago Sky F,Phoenix Mercury F,105.0,76.0,1.33,3.4,168.0,1.9,1.9,-7.5,1.99,1.82
2019-09-11,2019,WNBA - PLAYOFFS - OITAVAS DE FINAL,23:00,Seattle Storm F,Minnesota Lynx F,84.0,74.0,1.74,2.15,148.5,1.83,1.98,-2.5,1.95,1.86
2019-09-15,2019,WNBA - PLAYOFFS - QUARTAS DE FINAL,16:00,Los Angeles Sparks F,Seattle Storm F,92.0,69.0,1.31,3.6,154.0,1.9,1.9,-8.0,1.9,1.9
2019-09-15,2019,WNBA - PLAYOFFS - QUARTAS DE FINAL,18:00,Las Vegas Aces F,Chicago Sky F,93.0,92.0,1.54,2.65,175.0,1.9,1.9,-4.5,1.9,1.9
2019-09-17,2019,WNBA - PLAYOFFS - SEMIFINAIS,19:30,Connecticut Sun F,Los Angeles Sparks F,84.0,75.0,1.76,2.1,156.5,1.81,2.0,-3.5,1.9,1.9
2019-09-17,2019,WNBA - PLAYOFFS - SEMIFINAIS,21:30,Washington Mystics F,Las Vegas Aces F,97.0,95.0,1.14,6.0,170.5,1.9,1.9,-11.0,1.96,1.88
2019-09-19,2019,WNBA - PLAYOFFS - SEMIFINAIS,19:30,Connecticut Sun F,Los Angeles Sparks F,94.0,68.0,1.8,2.05,161.5,1.9,1.9,-2.0,1.9,1.9
2019-09-19,2019,WNBA - PLAYOFFS - SEMIFINAIS,21:30,Washington Mystics F,Las Vegas Aces F,103.0,91.0,1.18,5.25,175.5,1.9,1.9,-10.0,1.95,1.86
2019-09-22,2019,WNBA - PLAYOFFS - SEMIFINAIS,18:00,Las Vegas Aces F,Washington Mystics F,92.0,75.0,2.55,1.57,180.0,1.83,2.02,2.5,1.9,1.9
2019-09-22,2019,WNBA - PLAYOFFS - SEMIFINAIS,20:00,Los Angeles Sparks F,Connecticut Sun F,56.0,78.0,1.37,3.2,160.5,1.83,2.02,-6.0,1.98,1.88
2019-09-24,2019,WNBA - PLAYOFFS - SEMIFINAIS,22:00,Las Vegas Aces F,Washington Mystics F,90.0,94.0,2.65,1.54,179.0,1.81,2.02,3.5,1.95,1.86
2019-09-29,2019,WNBA - PLAYOFFS - FINAL,16:00,Washington Mystics F,Connecticut Sun F,95.0,86.0,1.26,4.0,165.0,1.9,1.9,-9.0,1.98,1.88
2019-10-01,2019,WNBA - PLAYOFFS - FINAL,21:00,Washington Mystics F,Connecticut Sun F,87.0,99.0,1.26,4.0,169.5,1.9,1.9,-8.5,2.0,1.85
2019-10-06,2019,WNBA - PLAYOFFS - FINAL,16:30,Connecticut Sun F,Washington Mystics F,81.0,94.0,1.64,2.35,170.0,1.8,2.01,-5.5,1.9,1.9
2019-10-08,2019,WNBA - PLAYOFFS - FINAL,21:00,Connecticut Sun F,Washington Mystics F,90.0,86.0,1.8,2.05,174.0,1.9,1.9,-1.5,1.9,1.9
2019-10-10,2019,WNBA - PLAYOFFS - FINAL,21:00,Washington Mystics F,Connecticut Sun F,89.0,78.0,1.32,3.5,173.0,1.82,2.01,-7.0,1.9,1.9
