Date,League,Time,Home,Away,Odds_H,Odds_A,Over_Line,Odds_Over,Odds_Under,HA_Line,HA_Odds_H,HA_Odds_A,Fixture ID,P(H),P(A),P(O),P(U),P_Diff,Avg_CG_H,DP_CG_H,CV_CG_H,Avg_Pontos_H,DP_Pontos_H,CV_Pontos_H,CG_H_Last_Game,Media_Odds_Geral_H,DP_Odds_Geral_H,CV_Odds_Geral_H,Saldo_Gols_H,Avg_CG_A,DP_CG_A,CV_CG_A,Avg_Pontos_A,DP_Pontos_A,CV_Pontos_A,CG_A_Last_Game,Media_Odds_Geral_A,DP_Odds_Geral_A,CV_Odds_Geral_A,Saldo_Gols_A,Goals_Last_H,Goals_Last_A,Last_Odd_H,Last_Odd_A,MediaCustoGolHome,MediaCustoGolAway,CV_ML,CV_Over,CV_HA,Retornos_BH_Acu,Avg_Retornos_BH,Custo_Retorno_BH,Avg_Porc_BH_Bookie,Avg_Porc_BH_Real,Dist_Porc_BH,Retornos_BA_Acu,Avg_Retornos_BA,Custo_Retorno_BA,Avg_Porc_BA_Bookie,Avg_Porc_BA_Real,Dist_Porc_BA
2024-10-12,Japão B.League,04:05,Hiroshima D.,Saga,1.55,2.34,149.5,1.83,1.83,-7.5,1.98,1.7,Umh2H5Ja,0.6451612903225806,0.4273504273504274,0.5464480874316939,0.5464480874316939,0.07251171767300812,175.852,31.757908778759344,0.18059452709528093,1.8,1.6431676725154984,0.9128709291752769,126.14,2.5439999999999996,0.1383112432161609,0.05436762705037772,-22.0,197.84999999999997,49.49340461111966,0.2501562022295662,0.6,1.3416407864998738,2.23606797749979,187.67999999999998,2.5860000000000003,0.5861569755620075,0.22666549712374612,-15.0,53,68,2.38,2.76,122.01199999999999,251.038,0.28720532500636115,0.0,0.10760320583273551,0.54,0.10800000000000001,5.092592592592593,0.6650432487106293,0.8,0.1349567512893708,-1.8799999999999994,-0.3759999999999999,-3.5638297872340434,0.35735771534043287,0.4,0.04264228465956715
2024-10-12,Japão B2.League,03:05,Aomori,Toyama,2.2,1.56,168.5,1.85,1.81,2.5,1.93,1.74,bkLsfiCc,0.45454545454545453,0.641025641025641,0.5405405405405405,0.5524861878453039,0.09557109557109555,164.43200000000002,52.85521090677814,0.32144114835785087,0.6,1.3416407864998738,2.23606797749979,132.44,1.7899999999999998,0.5062608023538856,0.2828272638848523,-16.0,496.872,350.41640874822053,0.7052448291475883,0.0,0.0,,269.03999999999996,7.188000000000001,4.662265543702976,0.6486179109213933,-85.0,86,59,1.54,4.56,121.832,660.5,0.2407172021060588,0.015455885927574822,0.07321541603566431,-2.34,-0.46799999999999997,-2.5641025641025648,0.6234776620832843,0.4,-0.22347766208328423,-5.0,-1.0,-0.56,0.13614309974538624,0.0,-0.13614309974538624
2024-10-12,Japão B2.League,05:00,Ehime Orange Vikings,Shinshu,2.21,1.56,160.5,1.83,1.83,2.5,1.95,1.72,pngVpmZq,0.45248868778280543,0.641025641025641,0.5464480874316939,0.5464480874316939,0.09351432880844635,178.7,42.30605630403287,0.23674346001137592,1.2,1.6431676725154982,1.3693063937629153,150.52,2.2440000000000007,0.536730845023835,0.239184868548946,-10.0,192.894,104.98722436563413,0.544274183570428,1.2,1.6431676725154982,1.3693063937629153,271.99,2.7339999999999995,1.5658480130587387,0.5727315336718138,-12.0,71,59,2.12,4.61,187.108,392.998,0.24382992454708532,0.0,0.08862918783264627,-1.0399999999999998,-0.20799999999999996,-5.817307692307693,0.48803865494735954,0.5,0.01196134505264046,-0.32999999999999985,-0.06599999999999998,-8.484848484848488,0.2527596672718802,0.2,-0.052759667271880195
2024-10-12,Lituânia Lkl,10:50,Lietkabelis,Rytas,2.43,1.47,169.5,1.85,1.81,3.5,1.99,1.7,YFZfGxhR,0.4115226337448559,0.6802721088435374,0.5405405405405405,0.5524861878453039,0.09179474258839337,262.50600000000003,162.68259012568,0.6197290352436896,1.2,1.6431676725154984,1.3693063937629155,151.9,3.1320000000000006,2.0630123606028152,0.658688493168204,-5.0,198.046,77.79879356391073,0.3928319358326386,1.8,1.6431676725154982,0.9128709291752768,198.0,2.216,0.9511466763859294,0.42921781425357824,-4.0,98,88,1.55,2.25,166.51600000000002,163.92800000000003,0.3481141076610696,0.015455885927574822,0.11114415530845465,-2.26,-0.45199999999999996,-3.163716814159293,0.6511311767847698,0.4,-0.2511311767847698,-1.3699999999999999,-0.27399999999999997,-1.7153284671532847,0.6836894684987552,0.6,-0.08368946849875525
2024-10-12,Sérvia 1. Zls Feminino,13:00,Vojvodina 021 F,Partizan F,2.06,1.64,149.5,1.84,1.82,2.5,1.83,1.83,dvWtR9il,0.4854368932038835,0.6097560975609756,0.5434782608695652,0.5494505494505494,0.09519299076485899,96.252,12.36721755286936,0.1284879020993783,3.0,0.0,0.0,108.24000000000001,1.2100000000000002,0.17818529681205458,0.14726057587773103,69.0,159.82600000000002,62.34160753461528,0.3900592365110512,1.2,1.6431676725154982,1.3693063937629153,164.45,2.1399999999999997,0.9904544411531506,0.46282917810894897,24.0,88,65,1.23,2.53,117.516,239.06199999999998,0.16053235032343247,0.007727942963787411,0.0,-0.17999999999999994,-0.03599999999999999,-29.444444444444454,0.0,0.0,0.0,-2.65,-0.53,-1.2075471698113205,0.0,0.0,0.0
2024-10-12,Turquia Tbl,09:45,Ankara Kolejliler,Çağdaş Bodrum Spor,1.59,2.15,153.5,1.88,1.79,-4.5,2.05,1.65,8raECC16,0.6289308176100629,0.46511627906976744,0.5319148936170213,0.5586592178770949,0.09404709667983036,212.78000000000003,88.51776544852453,0.4160060412093454,1.2,1.6431676725154982,1.3693063937629153,164.70000000000002,3.158,1.7255491879398859,0.5464056959910975,-8.0,245.18199999999996,114.78869073214486,0.4681774793098387,0.6,1.3416407864998738,2.23606797749979,268.0,3.148,1.4833138575500466,0.4711924579256819,-56.0,61,80,2.7,3.35,172.014,204.95999999999998,0.21175390238741523,0.03468098654320936,0.15288795268898323,-3.58,-0.716,-0.8240223463687152,0.5439890315221944,0.4,-0.14398903152219433,-3.96,-0.792,-1.4520202020202018,0.39521497970586156,0.3,-0.09521497970586157
2024-10-12,Áustria Liga Zweite,13:30,Salzburg,Dornbirn Lions,1.56,2.21,156.5,1.8,1.86,-4.5,1.94,1.73,4KcYK9v8,0.641025641025641,0.45248868778280543,0.5555555555555556,0.5376344086021505,0.09351432880844635,230.458,199.12331510900478,0.8640329912999539,0.6,1.3416407864998738,2.23606797749979,165.17000000000002,3.13,2.91283367187349,0.9306177865410512,-42.0,498.158,416.2517430834374,0.8355817694053642,0.6,1.3416407864998738,2.23606797749979,163.56,5.8100000000000005,4.533497546045437,0.780292176599903,-102.0,83,94,1.99,1.74,148.42000000000002,548.616,0.24382992454708532,0.023183828891362234,0.08092230193415528,-5.0,-1.0,-0.56,0.0,0.0,0.0,-2.37,-0.47400000000000003,-2.552742616033755,0.0,0.0,0.0
2024-10-12,Dinamarca Liga De Basquete,09:00,Bears Academy,Holbaek-Stenhus,1.64,2.06,163.5,1.83,1.83,-3.5,1.97,1.71,Ohr4rms0,0.6097560975609756,0.4854368932038835,0.5464480874316939,0.5464480874316939,0.09519299076485899,128.512,53.85954669322794,0.41910130332753315,0.6,1.3416407864998738,2.23606797749979,169.73999999999998,1.672,0.6622084264036513,0.39605767129404984,-9.0,236.78400000000002,84.03272981404331,0.3548919260340365,0.6,1.3416407864998738,2.23606797749979,369.85,3.2339999999999995,1.5061474031448585,0.465722759166623,-74.0,82,65,2.07,5.69,140.72199999999998,404.664,0.16053235032343247,0.0,0.09991726255896867,0.5399999999999998,0.10799999999999996,5.925925925925927,0.602784292544399,0.5,-0.10278429254439903,-5.0,-1.0,-1.06,0.0,0.0,0.0
2024-10-12,Dinamarca Kvindebasketligaen Feminina,11:30,BMS Herlev F,Aabyhoj F,1.77,1.89,129.5,1.83,1.83,-2.5,2.05,1.65,C09ORTWF,0.5649717514124294,0.5291005291005292,0.5464480874316939,0.5464480874316939,0.09407228051295857,125.54599999999998,57.06406469924834,0.45452714303321773,1.2,1.6431676725154982,1.3693063937629153,100.04,2.0040000000000004,0.7690448621504471,0.38375492123275795,-6.0,180.30599999999998,51.822623245065465,0.2874148572153199,1.2,1.6431676725154982,1.3693063937629153,195.51000000000002,2.924,0.9280786604593384,0.31740036267419236,-12.0,61,57,1.64,3.43,122.468,205.81599999999997,0.046367657782724385,0.0,0.15288795268898323,-0.18999999999999995,-0.03799999999999999,-20.263157894736846,0.0,0.0,0.0,-2.8,-0.5599999999999999,-1.5892857142857142,0.0,0.0,0.0
2024-10-12,Espanha Liga Feminina,15:00,Gran Canaria F,IDK Gipuzkoa F,2.07,1.69,136.5,1.85,1.85,-2.5,2.0,1.71,Od8q9kLP,0.48309178743961356,0.591715976331361,0.5405405405405405,0.5405405405405405,0.07480776377097453,220.512,106.92224146546872,0.4848817364382379,1.8,1.6431676725154982,0.9128709291752768,121.18,2.874,1.7065110606146094,0.5937755952034132,26.0,269.254,263.46376995708533,0.9784952868187113,1.2,1.6431676725154982,1.3693063937629153,724.5,4.024,3.857425307118726,0.9586046985881526,23.0,83,69,1.46,10.5,284.786,244.994,0.14292583875047235,0.0,0.1105449954415627,5.24,1.048,1.0209923664122136,0.47680365091191135,0.5,0.023196349088088652,-2.17,-0.434,-1.5898617511520736,0.5462448254940451,0.5,-0.04624482549404507
2024-10-12,Europa Liga Bnxt,15:30,Belfius Mons,Den Bosch,1.56,2.21,157.5,1.8,1.86,-4.5,1.94,1.73,p69Omjyf,0.641025641025641,0.45248868778280543,0.5555555555555556,0.5376344086021505,0.09351432880844635,141.926,42.78003366057582,0.3014249232739302,3.0,0.0,0.0,139.4,1.5699999999999998,0.3557386681259151,0.2265851389337039,65.0,176.124,84.70357507213022,0.4809314748252948,1.2,1.6431676725154984,1.3693063937629155,259.49,2.4880000000000004,1.340939968827837,0.538963009979034,-31.0,85,77,1.64,3.37,111.34400000000001,213.44,0.24382992454708532,0.023183828891362234,0.08092230193415528,1.5000000000000002,0.30000000000000004,1.8666666666666665,0.6016295414601267,0.7,0.09837045853987325,3.12,0.624,1.939102564102564,0.6182608180844429,0.8,0.18173918191555716
