Date,League,Time,Home,Away,Odds_H,Odds_A,Over_Line,Odds_Over,Odds_Under,HA_Line,HA_Odds_H,HA_Odds_A,Fixture ID,P(H),P(A),P(O),P(U),P_Diff,Avg_CG_H,DP_CG_H,CV_CG_H,Avg_Pontos_H,DP_Pontos_H,CV_Pontos_H,CG_H_Last_Game,Media_Odds_Geral_H,DP_Odds_Geral_H,CV_Odds_Geral_H,Saldo_Gols_H,Avg_CG_A,DP_CG_A,CV_CG_A,Avg_Pontos_A,DP_Pontos_A,CV_Pontos_A,CG_A_Last_Game,Media_Odds_Geral_A,DP_Odds_Geral_A,CV_Odds_Geral_A,Saldo_Gols_A,Goals_Last_H,Goals_Last_A,Last_Odd_H,Last_Odd_A,MediaCustoGolHome,MediaCustoGolAway,CV_ML,CV_Over,CV_HA,Retornos_BH_Acu,Avg_Retornos_BH,Custo_Retorno_BH,Avg_Porc_BH_Bookie,Avg_Porc_BH_Real,Dist_Porc_BH,Retornos_BA_Acu,Avg_Retornos_BA,Custo_Retorno_BA,Avg_Porc_BA_Bookie,Avg_Porc_BA_Real,Dist_Porc_BA
2024-01-04,Eua Ncaa,21:00,Eastern Kentucky,Lipscomb,2.0,1.8,153.5,1.8,1.91,1.5,1.8,1.91,KUWZtEw3,0.5,0.5555555555555556,0.5555555555555556,0.5235602094240838,0.05555555555555558,432.442,550.0501260067122,1.2719627742141424,0.0,0.0,,1407.0,6.154,8.333737456867716,1.3541984817789594,-74.0,245.692,101.3186560807041,0.4123807697470984,1.2,1.6431676725154984,1.3693063937629155,344.76,3.6079999999999997,1.6007873062964983,0.44367719132386324,-9.0,67,78,21.0,4.42,0.0,248.96999999999997,0.07443229275647867,0.04193086033990304,0.04193086033990304,0.0,0.0,0.0,0.0,0.0,0.0,0.8700000000000001,0.17400000000000002,4.597701149425287,0.393934583046338,0.4,0.006065416953662028
2024-01-04,Eua Ncaa,21:00,Detroit,Wisc. Green Bay,2.23,1.64,132.5,1.91,1.8,2.5,2.0,1.73,QeXlqmEQ,0.4484304932735426,0.6097560975609756,0.5235602094240838,0.5555555555555556,0.05818659083451827,735.0939999999999,725.3893004311547,0.9867980155342783,0.0,0.0,,459.19999999999993,11.857999999999999,11.025462348582032,0.9297910565510232,-108.0,235.348,143.53822267953578,0.6098977797964537,1.8,1.6431676725154982,0.9128709291752768,134.94,3.228,2.0220089020575553,0.6263968098071733,12.0,56,78,8.2,1.73,0.0,315.976,0.21560361803620828,0.04193086033990304,0.10236934633799885,0.0,0.0,0.0,0.0,0.0,0.0,7.26,1.452,0.4407713498622589,0.0,0.0,0.0
2024-01-04,Suécia Basketligan,15:04,Sodertalje,Jamtland,1.98,1.75,160.5,1.86,1.8,1.5,1.84,1.86,QZTkrf7M,0.5050505050505051,0.5714285714285714,0.5376344086021505,0.5555555555555556,0.07647907647907637,179.214,106.34671823803498,0.593406308871154,2.4,1.3416407864998738,0.5590169943749475,119.38000000000001,2.2,1.3333416666406253,0.6060643939275568,13.0,129.17200000000003,43.85683378904592,0.3395227587174149,1.2,1.6431676725154984,1.3693063937629155,132.60000000000002,1.6440000000000001,0.5552296822036804,0.33773095024554767,-25.0,94,85,1.27,1.56,144.934,161.186,0.08720351725088789,0.023183828891362234,0.007644397634449168,-1.7600000000000002,-0.35200000000000004,-2.7840909090909087,0.0,0.0,0.0,1.9900000000000002,0.398,1.8844221105527637,0.0,0.0,0.0
2024-01-04,Sérvia Primeira Liga,14:00,OKK Novi Pazar,Sloboda,2.39,1.53,169.5,1.82,1.88,3.5,1.9,1.8,ELgBo2M0,0.41841004184100417,0.6535947712418301,0.5494505494505494,0.5319148936170213,0.07200481308283413,190.95200000000003,18.57081904494253,0.09725385984405782,0.0,0.0,,171.67999999999998,2.4840000000000004,0.14943225890014522,0.06015791421100853,-102.0,173.844,51.37443070244184,0.2955202980973853,1.8,1.6431676725154982,0.9128709291752768,146.15000000000003,2.022,0.6795366068137905,0.3360715167229429,9.0,74,79,2.32,1.85,0.0,202.48600000000002,0.3102611386838933,0.022933192903347423,0.03822198817224576,0.0,0.0,0.0,0.0,0.0,0.0,-1.68,-0.33599999999999997,-1.5773809523809526,0.0,0.0,0.0
2024-01-04,Polônia Liga De Basquete,13:30,Torun,Lublin,1.74,2.03,169.5,1.88,1.78,-2.5,1.99,1.73,4Evwa48q,0.5747126436781609,0.4926108374384237,0.5319148936170213,0.5617977528089888,0.0673234811165846,260.224,133.71300789377224,0.5138381082981287,2.4,1.3416407864998738,0.5590169943749475,198.12,2.9159999999999995,1.4017596084921264,0.48071317163653177,48.0,204.27400000000003,72.15943029154262,0.35324823664070126,1.2,1.6431676725154982,1.3693063937629153,318.32,2.4880000000000004,0.6424717892639333,0.25822821111894423,-21.0,78,92,2.54,3.46,156.484,212.686,0.10878565864408418,0.038639714818936965,0.09884288339166793,-0.24,-0.048,-15.416666666666666,0.0,0.0,0.0,0.6800000000000002,0.13600000000000004,7.573529411764702,0.0,0.0,0.0
2024-01-04,Eua Ncaa,21:00,Monmouth (N.J.),Towson,2.18,1.69,129.5,1.8,1.91,1.5,1.8,1.91,hzsqXaZ3,0.4587155963302752,0.591715976331361,0.5555555555555556,0.5235602094240838,0.050431572661636226,312.378,274.4095483397034,0.8784535029345966,1.8,1.6431676725154982,0.9128709291752768,90.85999999999999,4.292,3.9588849440214857,0.9223869860255093,2.0,132.78,32.41865280976369,0.24415313156924004,1.8,1.6431676725154982,0.9128709291752768,84.50000000000001,1.81,0.44883181705400527,0.2479733795878482,15.0,77,65,1.18,1.3,135.10999999999999,0.0,0.17906063192837646,0.04193086033990304,0.04193086033990304,3.58,0.716,1.6480446927374304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04,Uruguai Liga Uruguaia,21:00,Malvin,Nacional,1.76,1.97,162.5,1.84,1.86,-2.5,2.04,1.69,AVBxCSP2,0.5681818181818182,0.5076142131979695,0.5434782608695652,0.5376344086021505,0.07579603137978763,128.958,45.84167667090724,0.35547757154195353,1.2,1.6431676725154982,1.3693063937629153,151.5,1.5539999999999998,0.4387254266622804,0.28232009437727185,11.0,162.908,38.94881474448226,0.2390847272355088,1.8,1.6431676725154984,0.9128709291752769,139.37,1.732,0.29575327555244424,0.1707582422358223,2.0,75,77,2.02,1.81,112.878,0.0,0.07962060270733241,0.007644397634449168,0.13270100451222075,0.05999999999999983,0.011999999999999966,63.33333333333351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04,Eua Ncaa,21:00,Northern Kentucky,Youngstown State,1.83,1.91,145.5,1.83,1.83,-1.5,2.0,1.73,jPuaMP6D,0.5464480874316939,0.5235602094240838,0.5464480874316939,0.5464480874316939,0.07000829685577781,241.44800000000004,173.23793268219293,0.7174958280134559,0.6,1.3416407864998738,2.23606797749979,164.4,3.8540000000000005,3.331768299266922,0.8644961855907944,-43.0,150.412,81.52344399005725,0.5420009307106962,2.4,1.3416407864998738,0.5590169943749475,127.98000000000002,1.846,1.0609806784291598,0.5747457629627084,50.0,60,81,2.74,1.58,0.0,350.30400000000003,0.030250557483916415,0.0,0.10236934633799885,0.0,0.0,0.0,0.0,0.0,0.0,1.8100000000000003,0.36200000000000004,2.513812154696132,0.0,0.0,0.0
2024-01-04,Eua Ncaa,22:30,Southern Indiana,Tennessee State,2.35,1.59,143.5,1.91,1.8,2.5,1.83,1.83,zmd7SgUm,0.425531914893617,0.6289308176100629,0.5235602094240838,0.5555555555555556,0.054462732503679945,390.83600000000007,332.6205882533431,0.8510490032989362,0.6,1.3416407864998738,2.23606797749979,149.64999999999998,6.928,6.648621661667928,0.9596740273770104,-79.0,336.95799999999997,278.29330987287494,0.825899102775049,0.6,1.3416407864998738,2.23606797749979,147.6,5.118,4.3599793577493005,0.851891238325381,-58.0,73,90,2.05,1.64,0.0,521.1,0.27279246380800815,0.04193086033990304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-1.0,-0.5900000000000001,0.0,0.0,0.0
2024-01-04,Eua Ncaa,22:00,Utah Valley,California Baptist,1.73,2.1,133.5,1.83,1.83,-2.5,1.91,1.8,U36JYkoq,0.5780346820809249,0.47619047619047616,0.5464480874316939,0.5464480874316939,0.054225158271401064,278.72799999999995,188.09298477083084,0.6748262993701059,0.6,1.3416407864998738,2.23606797749979,352.8,4.358,3.1321589997955086,0.7187147773739121,-39.0,161.17399999999998,122.92518610927543,0.762686203167232,0.6,1.3416407864998738,2.23606797749979,109.8,2.6480000000000006,2.388696297146207,0.9020756409162412,-31.0,63,61,5.6,1.8,0.0,0.0,0.13662115354518153,0.0,0.04193086033990304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
