Date,League,Time,Home,Away,Odds_H,Odds_A,Over_Line,Odds_Over,Odds_Under,HA_Line,HA_Odds_H,HA_Odds_A,Fixture ID,P(H),P(A),P(O),P(U),P_Diff,Porc_Over_Home,Porc_Over_Away,CustoGolHome,CustoGolAway,Avg_CG_H,DP_CG_H,CV_CG_H,Avg_CG_A,DP_CG_A,CV_CG_A,MediaCustoGolHome,MediaCustoGolAway,Last_CG_H,Last_CG_A,Acima_Last_CG_H,Acima_Last_CG_A,Abaixo_Last_CG_H,Abaixo_Last_CG_A,CV_ML,CV_Over,CV_HA,Retornos_BH_Acu,Avg_Retornos_BH,Custo_Retorno_BH,Avg_Porc_BH_Bookie,Avg_Porc_BH_Real,Dist_Porc_BH,Retornos_BA_Acu,Avg_Retornos_BA,Custo_Retorno_BA,Avg_Porc_BA_Bookie,Avg_Porc_BA_Real,Dist_Porc_BA,Zebra,Odds,prediction_label,prediction_score
2023-11-12,Alemanha Pro A,11:00,Frankfurt,G. Dusseldorf,1.03,9.85,156.5,1.83,1.83,-18.5,1.95,1.72,dMdSh9KU,0.9708738,0.10152284,0.5464481,0.5464481,0.07239663,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1464489,0.0,0.088629186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.72,1,0.56
2023-11-12,Austrália Nbl,02:00,Sydney Kings,Brisbane Bullets,1.29,3.57,183.5,1.87,1.79,-9.5,2.06,1.68,McyWIdRd,0.7751938,0.28011206,0.53475934,0.5586592,0.055305842,0.0,0.0,,,,,,,,,0.0,0.0,118.32,294.0,0.0,0.0,0.0,0.0,0.6634582,0.030911772,0.14369015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.68,1,0.52
2023-11-12,Áustria Superliga,15:15,Oberwart,Vienna,2.85,1.41,155.5,1.88,1.88,4.5,2.06,1.68,YJRMQNTq,0.3508772,0.7092199,0.5319149,0.5319149,0.06009705,0.0,0.0,,,,,,,,,0.0,0.0,0.0,133.56,0.0,0.0,0.0,0.0,0.47804403,0.0,0.14369015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Casa,2.06,1,0.76
2023-11-12,Áustria Liga Zweite,10:30,Upper Austrian Ballers,Dornbirn Lions,2.22,1.6,160.5,1.8,1.86,1.5,2.08,1.67,0fFKarkM,0.45045045,0.625,0.5555556,0.53763443,0.07545045,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22953205,0.023183828,0.15462068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Casa,2.08,1,0.57
2023-11-12,Bulgária Nbl,08:00,Beroe,Academic Plovdiv,1.23,3.88,170.5,1.81,1.85,-10.5,1.96,1.75,d68vbD8d,0.8130081,0.25773194,0.5524862,0.5405405,0.07074009,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73339844,0.015455886,0.08004983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.75,1,0.58
2023-11-12,Chile Copa Do Chile,20:30,U. De Concepcion,Leones Quilpue,1.37,2.9,156.5,1.86,1.8,-5.5,1.84,1.82,zavMults,0.729927,0.3448276,0.53763443,0.5555556,0.074754596,0.0,0.0,,,,,,,,,0.0,0.0,88.74,113.22,0.0,0.0,0.0,0.0,0.5067323,0.023183828,0.007727943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.82,1,0.6
2023-11-12,China Cba,08:35,Fujian,Jilin,1.46,2.7,210.5,1.87,1.87,-6.5,2.04,1.73,2mun8KQC,0.6849315,0.37037036,0.53475934,0.53475934,0.05530188,0.0,0.0,,,278.312,118.68559,0.426448,304.648,205.56337,0.674757,0.0,0.0,335.5,387.24,0.0,0.0,0.0,0.0,0.42154443,0.0,0.11628812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.73,1,0.55
2023-11-12,China Cba,08:35,Liaoning,Beijing,1.25,3.91,195.5,1.87,1.87,-10.5,1.97,1.78,SQWXVNIJ,0.8,0.25575447,0.53475934,0.53475934,0.055754475,0.0,0.0,,,156.094,37.267006,0.2387472,127.672,24.545443,0.19225392,0.0,0.0,114.48,109.6,0.0,0.0,0.0,0.0,0.7290326,0.0,0.071653485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.78,1,0.6
2023-11-12,China Cba,08:35,Nanjing Tongxi,Guangdong,3.42,1.31,204.5,1.87,1.89,6.5,2.05,1.72,CbnZAMtf,0.29239765,0.7633588,0.53475934,0.52910054,0.05575644,0.0,0.6,,,341.384,246.7158,0.72269297,129.892,31.124327,0.23961696,0.0,173.016,117.37,119.68,0.0,0.0,0.0,0.0,0.6308648,0.0075224126,0.12379058,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.072,4.3055553,0.0,0.0,0.0,Casa,2.05,1,0.59
2023-11-12,China Cba,08:35,Shandong,Shenzhen,2.43,1.55,195.5,1.81,1.94,2.5,2.06,1.71,tYjwAtd0,0.41152263,0.6451613,0.5524862,0.5154639,0.056683924,0.0,0.0,,,220.144,92.17048,0.4186827,166.336,51.581593,0.31010482,0.0,0.0,349.44,248.92,1.0,0.0,0.0,0.0,0.31269044,0.04902607,0.13129304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Casa,2.06,1,0.58
2023-11-12,China Cba,08:35,Shanxi Zhongyu,Zhejiang Guangsha,2.49,1.53,210.5,1.85,1.98,3.5,1.97,1.78,ENrj7vtJ,0.40160644,0.6535948,0.5405405,0.5050505,0.055201195,0.0,0.0,,,251.404,67.55937,0.26872832,137.518,31.397177,0.22831322,0.0,0.0,182.04,125.46,0.0,0.0,0.0,0.0,0.33772263,0.048002027,0.071653485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Casa,1.97,1,0.53
2023-11-12,China Cba,08:35,Zhejiang Chouzhou,Tianjin,1.08,7.6,215.5,1.84,1.92,-16.5,2.02,1.74,KOks90B6,0.9259259,0.13157895,0.54347825,0.5208333,0.057504874,0.6,0.0,,,139.37,22.01804,0.15798263,453.488,298.62006,0.6584961,133.89,0.0,158.72,924.0,0.0,1.0,0.0,0.0,1.0622895,0.03008965,0.10531378,-0.42,-0.084,-0.95238096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.74,1,0.54
2023-11-12,China Wcba Feminina,08:30,Inner Mongolia F,Hebei F,1.03,9.5,157.5,1.83,1.83,-18.5,2.07,1.67,2iVv5G3f,0.9708738,0.10526316,0.5464481,0.5464481,0.07613695,0.0,0.0,,,,,,,,,0.0,0.0,102.08,0.0,0.0,0.0,0.0,0.0,1.1375488,0.0,0.15125279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.67,1,0.53
2023-11-12,Colômbia Lbp,21:05,Titanes de Barranquilla,Cafeteros,1.19,4.28,155.5,1.8,1.86,-11.5,2.07,1.67,0fDspYvr,0.84033614,0.23364486,0.5555556,0.53763443,0.073980995,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79888844,0.023183828,0.15125279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.67,1,0.63
2023-11-12,Coreia Do Sul Kbl,02:00,Wonju DB,Seoul Knights,1.4,2.93,169.5,1.93,1.89,-7.5,2.09,1.66,tvOjetfF,0.71428573,0.34129694,0.5181347,0.52910054,0.055582643,0.0,0.0,,,135.462,15.93601,0.117641926,119.162,8.639296,0.07250042,0.0,0.0,125.96,113.16,0.0,0.0,0.0,0.0,0.49971056,0.014808519,0.16216315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.66,1,0.54
2023-11-12,Coreia Do Sul Kbl,04:00,Goyang Sono,KCC Egis,2.67,1.47,172.5,1.91,1.91,3.5,2.06,1.68,nyRbgKOR,0.37453184,0.6802721,0.5235602,0.5235602,0.054803945,0.0,0.0,,,230.03,65.44555,0.28450873,,,,0.0,0.0,336.6,168.0,0.0,0.0,0.0,0.0,0.40991697,0.0,0.14369015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Casa,2.06,1,0.77
2023-11-12,Espanha Leb Ouro,15:30,Lleida,Castello,1.39,2.93,160.5,1.88,1.88,-7.5,2.09,1.66,zZj4Sgr0,0.7194245,0.34129694,0.5319149,0.5319149,0.06072139,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.504141,0.0,0.16216315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.66,1,0.61
2023-11-12,Eua Ncaa,00:00,Depaul,Long Beach State,1.83,1.91,157.5,1.83,1.83,-1.5,1.83,1.83,jwwlBP0c,0.5464481,0.5235602,0.5464481,0.5464481,0.0700083,0.0,0.0,,,,,,,,,0.0,0.0,84.36,123.37,0.0,0.0,1.0,0.0,0.030250557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.83,1,0.5958
2023-11-12,Eua Ncaa,16:00,North Dakota,Elon,1.49,2.74,155.5,1.91,1.91,-6.5,2.05,1.71,xG0Pzg1m,0.67114097,0.3649635,0.5235602,0.5235602,0.036104444,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4179118,0.0,0.12788102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.71,1,0.67
2023-11-12,Eua Ncaa,18:00,James Madison,Howard,1.11,7.2,168.5,1.91,1.91,-13.5,2.1,1.67,fsbf5bMq,0.9009009,0.1388889,0.5235602,0.5235602,0.03978979,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0364093,0.0,0.16130288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.67,1,0.64
2023-11-12,Europa Liga Aba,15:00,Mornar Bar,Mega Basket,2.98,1.38,167.5,1.8,1.86,5.5,1.96,1.75,WjqVMBVQ,0.33557048,0.7246377,0.5555556,0.53763443,0.06020815,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51897746,0.023183828,0.08004983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Casa,1.96,1,0.63
2023-11-12,Filipinas Copa Commissioners,04:00,NorthPort,Rain Or Shine Paint.,2.6,1.48,204.5,1.87,1.87,3.5,2.06,1.68,xCGQderJ,0.3846154,0.6756757,0.53475934,0.53475934,0.06029106,0.0,0.0,,,,,,,,,0.0,0.0,0.0,234.6,0.0,0.0,0.0,0.0,0.38821548,0.0,0.14369015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Casa,2.06,1,0.81
2023-11-12,Filipinas Copa Commissioners,07:15,Phoenix Fuelmasters,Magnolia Hotshots,3.08,1.36,204.5,1.86,1.88,5.5,2.07,1.67,jF48LvLJ,0.32467532,0.7352941,0.53763443,0.5319149,0.059969444,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5478485,0.007562639,0.15125279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Casa,2.07,1,0.71
2023-11-12,Finlândia I Divisão A,12:00,Kipina,Raholan Pyrkiva,1.02,11.0,170.5,1.83,1.83,-19.5,2.06,1.68,422SDa2N,0.98039216,0.09090909,0.5464481,0.5464481,0.071301244,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1741973,0.0,0.14369015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.68,1,0.54
2023-11-12,França Lnb,10:30,Monaco,Nanterre,1.11,7.2,158.5,1.83,1.93,-14.5,2.02,1.74,fFauuo6G,0.9009009,0.1388889,0.5464481,0.5181347,0.03978979,0.0,0.0,,,110.942,19.570013,0.1763986,,,,0.0,0.0,94.4,178.89,0.0,0.0,0.0,0.0,1.0364093,0.037612062,0.10531378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.74,1,0.53
2023-11-12,França Lnb,12:30,Lyon-Villeurbanne,Dijon,1.3,3.69,155.5,1.8,1.95,-9.5,2.08,1.68,Y5bqv5LM,0.7692308,0.2710027,0.5555556,0.51282054,0.040233478,0.0,0.0,,,216.934,131.74629,0.6073105,,,,0.0,0.0,180.6,198.45,0.0,0.0,0.0,0.0,0.6773488,0.05656854,0.15044825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.68,1,0.67
2023-11-12,França Pro B,11:15,Orleans,Nantes,1.34,3.18,160.5,1.86,1.86,-8.5,2.09,1.66,EHHX5roD,0.74626863,0.3144654,0.53763443,0.53763443,0.060734067,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57569754,0.0,0.16216315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.66,1,0.74
2023-11-12,Irã Superliga,09:30,Shahrdari Gorgan,Kalleh,1.16,4.31,164.5,1.81,1.85,-12.5,2.01,1.68,vX8c7KKS,0.86206895,0.23201856,0.5524862,0.5405405,0.094087526,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81440085,0.015455886,0.12647438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.68,1,0.57
2023-11-12,Itália Série A2,14:00,Assigeco Piacenza,Verona,1.66,2.18,155.5,1.88,1.88,-3.5,2.0,1.72,bHkNCjKb,0.60240966,0.4587156,0.5319149,0.5319149,0.061125234,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19150808,0.0,0.106446184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.72,1,0.555
2023-11-12,Itália Série A2,14:00,Cantu,Sebastiani Rieti,1.31,3.38,166.5,1.85,1.87,-8.5,1.99,1.73,A5hGXHxr,0.7633588,0.295858,0.5405405,0.53475934,0.059216768,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62418383,0.007603299,0.09884288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.73,1,0.67
2023-11-12,Itália Série A2,14:00,Fortitudo Bologna,Cento,1.45,2.68,156.5,1.87,1.87,-6.5,2.09,1.66,hvkRBAZ4,0.6896552,0.37313432,0.53475934,0.53475934,0.0627895,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42118225,0.0,0.16216315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.66,1,0.61
2023-11-12,Itália Série A2,14:00,Monferrato,Latina,1.38,2.98,164.5,1.88,1.88,-7.5,2.05,1.69,O8dKWyhl,0.7246377,0.33557048,0.5319149,0.5319149,0.06020815,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51897746,0.0,0.1361275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.69,1,0.65
2023-11-12,Itália Série A2,14:00,Pallacanestro Nardo,Rimini,1.55,2.4,160.5,1.87,1.87,-4.5,1.95,1.76,WUmVAUlB,0.6451613,0.41666666,0.53475934,0.53475934,0.061827958,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30432445,0.0,0.07242603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.76,1,0.66
2023-11-12,Itália Série A2,14:00,Treviglio,JuVi Cremona,1.34,3.16,165.5,1.8,1.86,-8.5,2.1,1.65,pOpTUFM0,0.74626863,0.3164557,0.5555556,0.53763443,0.06272435,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5719708,0.023183828,0.16970563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.65,1,0.65
2023-11-12,Japão B.League,02:05,Sendai,Nagasaki,1.98,1.79,169.5,1.87,1.87,1.5,1.85,1.91,4OXxSdPH,0.5050505,0.5586592,0.53475934,0.53475934,0.06370972,0.0,0.0,,,198.714,31.073862,0.1563748,150.216,65.714775,0.43746856,0.0,0.0,226.54,108.5,0.0,0.0,0.0,0.0,0.071273364,0.0,0.022567237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Casa,1.85,1,0.63
2023-11-12,Japão B.League,03:05,Chiba,Saga,1.41,2.85,155.5,1.86,1.8,-6.5,1.98,1.74,jF6epvun,0.7092199,0.3508772,0.53763443,0.5555556,0.06009705,0.8,0.2,,,109.644,28.04091,0.25574505,250.306,147.74515,0.5902581,105.868,287.206,88.16,475.95,0.0,0.0,0.0,0.0,0.47804403,0.023183828,0.09123959,-2.42,-0.484,-0.8471074,0.0,0.0,0.0,6.41,1.282,1.4430578,0.0,0.0,0.0,Fora,1.74,1,0.52
2023-11-12,Japão B.League,03:05,Diamond Dolphins,Osaka,1.51,2.52,161.5,1.88,1.88,-5.5,2.03,1.7,OS43rI9b,0.66225165,0.3968254,0.5319149,0.5319149,0.059077054,0.0,0.6,,,130.588,9.680809,0.07413246,156.712,47.903263,0.30567706,0.0,127.736,135.24,143.64,0.0,0.0,0.0,0.0,0.3544307,0.0,0.12511809,0.0,0.0,0.0,0.0,0.0,0.0,-0.72,-0.144,-10.555555,0.0,0.0,0.0,Fora,1.7,1,0.58
2023-11-12,Japão B.League,03:35,Nagoya Fighting Eagles,SeaHorses Mikawa,2.85,1.41,155.5,1.88,1.88,4.5,2.05,1.68,4vM0sxP4,0.3508772,0.7092199,0.5319149,0.5319149,0.06009705,0.4,0.8,,,234.756,200.02731,0.8520647,165.968,60.76766,0.3661408,158.086,192.528,167.86,147.74,0.0,0.0,0.0,0.0,0.47804403,0.0,0.14028391,-1.92,-0.384,-4.8177085,0.0,0.0,0.0,1.36,0.272,1.507353,0.0,0.0,0.0,Casa,2.05,1,0.76
2023-11-12,Japão B.League,04:05,Brave Thunders,Gunma,1.11,6.25,155.5,1.8,1.86,-14.5,2.07,1.67,rVK4tdvB,0.9009009,0.16,0.5555556,0.53763443,0.0609009,0.0,0.0,,,107.476,17.882988,0.16639052,234.412,113.086655,0.4824269,0.0,0.0,94.92,366.66,0.0,0.0,0.0,0.0,0.9876437,0.023183828,0.15125279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.67,1,0.53
2023-11-12,Japão B.League,06:05,Ryukyu,Shimane,1.43,2.77,155.5,1.88,1.88,-6.5,2.02,1.71,xhK8uGgH,0.6993007,0.36101082,0.5319149,0.5319149,0.06031153,0.0,0.0,,,111.358,35.05548,0.31479985,167.79,61.42375,0.36607516,0.0,0.0,107.2,244.86,0.0,0.0,0.0,0.0,0.45120147,0.0,0.117535174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.71,1,0.57
2023-11-12,Japão B2.League,02:00,Koshigaya Alphas,Kumamoto,1.45,2.59,157.5,1.8,1.86,-5.5,1.94,1.77,6BhZWifE,0.6896552,0.38610038,0.5555556,0.53763443,0.07575556,0.0,0.0,,,,,,,,,0.0,0.0,130.5,172.86,0.0,0.0,0.0,0.0,0.39906025,0.023183828,0.06480224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.77,1,0.54
2023-11-12,Japão B2.League,02:00,Shiga,Niigata,1.03,9.95,155.5,1.8,1.86,-18.5,2.0,1.72,0YiwWB9K,0.9708738,0.10050251,0.5555556,0.53763443,0.0713763,0.0,0.0,,,,,,,,,0.0,0.0,98.4,253.44,0.0,0.0,0.0,0.0,1.1488875,0.023183828,0.106446184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.72,1,0.52
2023-11-12,Japão B2.League,03:00,Altiri Chiba,Yamagata Wyverns,1.16,4.67,161.5,1.82,1.84,-12.5,2.05,1.69,EydsVVOQ,0.86206895,0.21413276,0.5494506,0.54347825,0.07620173,0.0,0.0,,,,,,,,,0.0,0.0,120.0,301.49,0.0,0.0,0.0,0.0,0.85143906,0.007727943,0.1361275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.69,1,0.69
