Date,League,Time,Home,Away,Odds_H,Odds_A,Over_Line,Odds_Over,Odds_Under,HA_Line,HA_Odds_H,HA_Odds_A,Fixture ID,P(H),P(A),P(O),P(U),P_Diff,Avg_CG_H,DP_CG_H,CV_CG_H,Avg_Pontos_H,DP_Pontos_H,CV_Pontos_H,CG_H_Last_Game,Media_Odds_Geral_H,DP_Odds_Geral_H,CV_Odds_Geral_H,Saldo_Gols_H,Avg_CG_A,DP_CG_A,CV_CG_A,Avg_Pontos_A,DP_Pontos_A,CV_Pontos_A,CG_A_Last_Game,Media_Odds_Geral_A,DP_Odds_Geral_A,CV_Odds_Geral_A,Saldo_Gols_A,Goals_Last_H,Goals_Last_A,Last_Odd_H,Last_Odd_A,MediaCustoGolHome,MediaCustoGolAway,CV_ML,CV_Over,CV_HA,Retornos_BH_Acu,Avg_Retornos_BH,Custo_Retorno_BH,Avg_Porc_BH_Bookie,Avg_Porc_BH_Real,Dist_Porc_BH,Retornos_BA_Acu,Avg_Retornos_BA,Custo_Retorno_BA,Avg_Porc_BA_Bookie,Avg_Porc_BA_Real,Dist_Porc_BA
2023-11-30,Europa Euroliga,15:00,Monaco,Olympiakos,1.67,2.33,156.5,1.91,1.91,-4.5,2.1,1.67,boeASFL1,0.5988023952095809,0.4291845493562232,0.5235602094240838,0.5235602094240838,0.027986944565804084,151.59199999999998,71.12132957137403,0.4691628157908995,1.8,1.6431676725154982,0.9128709291752768,135.51999999999998,2.006,1.0264404512683625,0.5116851701238099,-7.0,148.722,53.50450513741809,0.359761872066124,1.8,1.6431676725154982,0.9128709291752768,109.47,1.848,0.7276125342515753,0.39372972632661,24.0,77,89,1.76,1.23,0.0,0.0,0.23334523779156074,0.0,0.16130287316191808,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0
