Date,League,Time,Home,Away,Odds_H,Odds_A,Over_Line,Odds_Over,Odds_Under,HA_Line,HA_Odds_H,HA_Odds_A,Fixture ID,P(H),P(A),P(O),P(U),P_Diff,Porc_Over_Home,Porc_Over_Away,CustoGolHome,CustoGolAway,Avg_CG_H,DP_CG_H,CV_CG_H,Avg_CG_A,DP_CG_A,CV_CG_A,MediaCustoGolHome,MediaCustoGolAway,Last_CG_H,Last_CG_A,Acima_Last_CG_H,Acima_Last_CG_A,Abaixo_Last_CG_H,Abaixo_Last_CG_A,CV_ML,CV_Over,CV_HA,Retornos_BH_Acu,Avg_Retornos_BH,Custo_Retorno_BH,Avg_Porc_BH_Bookie,Avg_Porc_BH_Real,Dist_Porc_BH,Retornos_BA_Acu,Avg_Retornos_BA,Custo_Retorno_BA,Avg_Porc_BA_Bookie,Avg_Porc_BA_Real,Dist_Porc_BA,prediction_label,prediction_score
2024-02-14,Eua Nba,00:00,Phoenix Suns,Sacramento Kings,1.53,2.61,244.5,1.88,2.04,-4.5,1.97,1.97,42ExbfVM,0.6535948,0.38314176,0.5319149,0.49019608,0.036736533,0.4,0.6,,,180.928,20.131788,0.111269616,244.396,69.4613,0.2842162,176.064,237.392,167.7,265.55,0.0,0.0,0.0,0.0,0.36892527,0.057723004,0.0,2.43,0.486,1.0905349,0.70864594,0.8,0.09135404,-1.59,-0.318,-5.062893,0.5039603,0.4,-0.103960335,1,1.0
2024-02-14,Eua Nba,00:00,Portland Trail Blazers,Minnesota Timberwolves,3.47,1.34,211.5,1.85,2.09,7.5,2.01,1.93,rgDtcEpT,0.28818443,0.74626863,0.5405405,0.4784689,0.034453094,0.4,0.4,,,453.684,204.45297,0.4506506,208.26,77.6386,0.37279654,402.412,224.708,308.28,315.81,0.0,0.0,0.0,0.0,0.6262526,0.08614499,0.028714996,7.58,1.516,1.6292876,0.3749055,0.6,0.22509451,1.85,0.37,0.9189189,0.6450971,0.7,0.05490294,1,1.0
2024-02-14,Eua Nba,00:30,Los Angeles Lakers,Detroit Pistons,1.2,4.94,241.5,1.85,2.09,-10.5,1.97,1.97,zo58hYhp,0.8333333,0.20242915,0.5405405,0.4784689,0.03576248,0.8,0.8,,,266.38,71.02187,0.26661864,577.524,253.95995,0.4397392,219.7,820.768,315.53,672.04,0.0,1.0,0.0,0.0,0.8614265,0.08614499,0.0,-0.01,-0.002,-100.0,0.56279695,0.7,0.13720308,8.5,1.7,2.317647,0.21246932,0.3,0.08753067,1,1.0
2024-02-14,Eua Nba,21:00,Charlotte Hornets,Atlanta Hawks,3.6,1.32,238.5,1.89,2.03,6.5,2.08,1.85,Ey4Cih8j,0.2777778,0.75757575,0.52910054,0.49261084,0.035353534,0.6,0.4,,,445.306,159.23164,0.35757804,291.542,153.90294,0.5278929,445.306,369.202,630.48,191.77,1.0,0.0,0.0,0.0,0.65536726,0.050507627,0.082765676,3.04,0.608,4.2763157,0.31502032,0.3,-0.015020321,-0.14,-0.028,-11.428572,0.43064567,0.4,-0.030645689,1,1.0
2024-02-14,Eua Nba,21:00,Orlando Magic,New York Knicks,1.69,2.25,213.5,1.85,2.07,-3.5,2.1,1.84,GtreGyoi,0.591716,0.44444445,0.5405405,0.4830918,0.03616042,0.6,0.0,,,198.398,75.08845,0.37847382,170.166,32.378662,0.1902769,191.808,158.102,158.46,152.44,0.0,0.0,0.0,0.0,0.20100497,0.07936913,0.09332374,1.74,0.348,1.9827586,0.5320185,0.6,0.06798153,0.71,0.142,8.802817,0.5725992,0.6,0.027400803,1,1.0
2024-02-14,Eua Nba,21:00,Philadelphia 76ers,Miami Heat,1.61,2.41,222.5,1.85,2.07,-3.5,2.0,1.94,SGoaFe0c,0.621118,0.41493776,0.5405405,0.4830918,0.036055773,0.8,0.2,,,275.812,130.9268,0.4746958,267.378,128.31088,0.4798857,215.996,258.092,281.93,471.09,0.0,0.0,0.0,0.0,0.28143555,0.07936913,0.021536248,-1.96,-0.392,-1.5561224,0.6589613,0.5,-0.15896131,2.24,0.448,3.1473215,0.43309304,0.7,0.26690695,1,1.0
2024-02-14,Eua Nba,21:30,Boston Celtics,Brooklyn Nets,1.13,6.79,225.5,1.9,2.02,-13.5,2.1,1.84,Mwo3EFF3,0.88495576,0.1472754,0.5263158,0.4950495,0.032231156,0.6,0.6,,,145.828,8.703285,0.05968185,267.426,110.71181,0.41399044,149.73,322.518,139.65,320.96,0.0,0.0,0.0,0.0,1.0106627,0.04329225,0.09332374,0.9,0.18,0.7222222,0.824841,0.8,-0.02484102,0.67,0.134,43.208954,0.43860227,0.3,-0.13860229,1,1.0
2024-02-14,Eua Nba,21:30,Cleveland Cavaliers,Chicago Bulls,1.24,4.42,220.5,1.86,2.06,-9.5,2.02,1.9,0Uq7DZU9,0.8064516,0.22624435,0.53763443,0.4854369,0.032695957,0.6,1.0,,,156.518,23.223892,0.14837842,262.01,76.96495,0.29374814,222.94,297.79,153.67,327.76,0.0,0.0,0.0,0.0,0.79455817,0.072153755,0.04329225,2.68,0.536,0.4477612,0.63589925,0.8,0.16410074,-1.25,-0.25,-13.68,0.42635784,0.4,-0.02635785,1,1.0
2024-02-14,Eua Nba,22:00,Memphis Grizzlies,Houston Rockets,2.53,1.56,216.5,1.82,2.06,3.5,2.01,1.93,I5vCCgpG,0.3952569,0.64102566,0.5494506,0.4854369,0.036282558,0.4,0.2,,,432.45,218.74449,0.5058261,283.02,48.811703,0.17246732,320.952,279.968,354.09,294.93,1.0,0.0,0.0,0.0,0.33540028,0.087477125,0.028714996,-2.36,-0.472,-3.2415254,0.40728664,0.3,-0.10728664,-5.0,-1.0,-0.56,0.41987503,0.2,-0.21987504,1,1.0
2024-02-14,Eua Nba,22:00,New Orleans Pelicans,Washington Wizards,1.11,7.43,234.5,1.82,2.06,-13.5,2.08,1.85,fV1ueREr,0.9009009,0.13458951,0.5494506,0.4854369,0.0354904,0.6,0.2,,,195.828,101.30472,0.5173148,597.622,225.56522,0.37743792,173.81,550.358,164.22,689.52,0.0,1.0,0.0,0.0,1.0465842,0.087477125,0.082765676,-1.27,-0.254,-0.43307087,0.68697315,0.6,-0.086973146,-0.44,-0.088,-73.068184,0.24607953,0.3,0.05392046,1,0.9999
