Date,League,Time,Home,Away,Odds_H,Odds_A,Over_Line,Odds_Over,Odds_Under,HA_Line,HA_Odds_H,HA_Odds_A,Fixture ID,P(H),P(A),P(O),P(U),P_Diff,Porc_Over_Home,Porc_Over_Away,CustoGolHome,CustoGolAway,Avg_CG_H,DP_CG_H,CV_CG_H,Avg_CG_A,DP_CG_A,CV_CG_A,MediaCustoGolHome,MediaCustoGolAway,Last_CG_H,Last_CG_A,Acima_Last_CG_H,Acima_Last_CG_A,Abaixo_Last_CG_H,Abaixo_Last_CG_A,CV_ML,CV_Over,CV_HA,Retornos_BH_Acu,Avg_Retornos_BH,Custo_Retorno_BH,Avg_Porc_BH_Bookie,Avg_Porc_BH_Real,Dist_Porc_BH,Retornos_BA_Acu,Avg_Retornos_BA,Custo_Retorno_BA,Avg_Porc_BA_Bookie,Avg_Porc_BA_Real,Dist_Porc_BA,prediction_label,prediction_score
2024-05-18,Brasil Cbb,17:00,Blumenau/APAB,Praia Clube,1.8,1.92,139.5,1.85,1.85,-1.5,1.93,2.09,8dzzbwWF,0.5555556,0.5208333,0.5405405,0.5405405,0.07638889,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045619793,0.0,0.056287106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2024-05-18,Eua Nba,21:00,Dallas Mavericks,Oklahoma City Thunder,1.57,2.52,208.5,1.84,2.0,-3.5,1.89,3.15,OQXlFms1,0.6369427,0.3968254,0.54347825,0.5,0.033768073,0.2,0.2,,,197.276,45.409126,0.2301807,183.774,37.52295,0.20417985,162.894,213.932,177.6,202.0,0.0,0.0,0.0,0.0,0.3284848,0.058925565,0.35355338,0.97,0.194,2.9381444,0.67479664,0.9,0.22520337,0.44,0.088,17.272728,0.5153959,0.6,0.0846041,1,1.0
2024-05-18,Austrália Nbl1 Leste,04:30,Sydney Comets F,Bankstown Bruins F,1.7,2.07,147.5,1.85,1.85,-2.5,1.89,2.37,dlV8v2gq,0.5882353,0.4830918,0.5405405,0.5405405,0.07132708,0.0,0.0,,,,,,,,,0.0,0.0,124.83,141.6,0.0,0.0,0.0,0.0,0.1387955,0.0,0.15934801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2024-05-18,Austrália Nbl1 Sul,06:00,Geelong,Nunawading,1.95,1.77,165.5,1.8,1.86,-3.5,1.98,2.23,SvzkMXjL,0.51282054,0.56497175,0.5555556,0.53763443,0.077792265,0.0,0.0,,,,,,,,,0.0,0.0,0.0,157.92,0.0,0.0,0.0,0.0,0.068429686,0.023183828,0.08397943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2024-05-18,Austrália Nbl1 Sul,07:00,Knox,Mt Gambier,1.62,2.2,176.5,1.85,1.85,-2.5,1.81,2.24,thaYD9b1,0.61728394,0.45454547,0.5405405,0.5405405,0.07182941,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21472353,0.0,0.15015107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2024-05-18,Austrália Nbl1 Sul,07:00,Ringwood,NW Tasmania,2.09,1.69,174.5,1.87,1.79,-5.5,2.03,2.48,fe3xDTD7,0.4784689,0.591716,0.53475934,0.5586592,0.07018488,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14965223,0.030911772,0.14110778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2024-05-18,Austrália Nbl1 Oeste,09:30,Kalamunda Eastern Suns,Perth Redbacks,1.82,1.9,177.5,1.84,1.86,-1.5,1.93,2.03,hALWd1w0,0.5494506,0.5263158,0.54347825,0.53763443,0.07576634,0.0,0.0,,,,,,,,,0.0,0.0,131.97,0.0,0.0,0.0,0.0,0.0,0.030413195,0.0076443977,0.035712462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9987
2024-05-18,Áustria Superliga,12:30,UBSC Graz,Oberwart,1.84,1.91,154.5,1.88,1.85,-1.5,1.97,2.04,UoNgiaHP,0.54347825,0.5235602,0.5319149,0.5405405,0.06703847,0.8,0.2,,,161.78,7.6673594,0.04739374,148.328,56.720142,0.38239673,161.78,193.974,160.8,152.47,0.0,0.0,0.0,0.0,0.026398653,0.011374372,0.02468702,-1.13,-0.226,-3.716814,0.5607461,0.5,-0.060746074,0.37,0.074,12.2972975,0.0,0.0,0.0,1,1.0
2024-05-18,Indonésia Ibl,07:00,Bali United,Tangerang Hawks,1.48,2.53,157.5,1.83,1.83,-4.5,1.86,3.7,U1DvKJeT,0.6756757,0.3952569,0.5464481,0.5464481,0.07093259,0.0,0.0,,,139.506,29.241663,0.20960864,305.32,178.16626,0.5835394,0.0,0.0,99.2,510.45,0.0,1.0,0.0,0.0,0.3703053,0.0,0.4680131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2024-05-18,Indonésia Ibl,10:00,RANS PIK,Satya Wacana,1.31,3.25,156.5,1.84,1.86,-7.5,1.85,7.0,lnfBEcJj,0.7633588,0.30769232,0.54347825,0.53763443,0.07105108,0.0,0.0,,,152.046,85.47488,0.5621646,,,,0.0,0.0,303.58,0.0,0.0,0.0,0.0,0.0,0.601661,0.0076443977,0.82296044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2024-05-18,Nova Zelândia Nbl,22:00,Franklin Bulls,Wellington Saints,1.69,2.06,187.5,1.8,1.86,-2.5,1.93,2.35,YZLup7oK,0.591716,0.4854369,0.5555556,0.53763443,0.07715287,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13953574,0.023183828,0.13877797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2024-05-18,Eua Wnba,23:00,Phoenix Mercury F,Atlanta Dream F,1.95,1.86,168.5,1.82,1.94,-1.5,2.04,1.95,YwxFCQNj,0.51282054,0.53763443,0.5494506,0.5154639,0.050454922,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03340662,0.045134474,0.031899553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9987
