Date,League,Time,Home,Away,Odds_H,Odds_A,Over_Line,Odds_Over,Odds_Under,HA_Line,HA_Odds_H,HA_Odds_A,Fixture ID,P(H),P(A),P(O),P(U),P_Diff,Porc_Over_Home,Porc_Over_Away,CustoGolHome,CustoGolAway,Avg_CG_H,DP_CG_H,CV_CG_H,Avg_CG_A,DP_CG_A,CV_CG_A,MediaCustoGolHome,MediaCustoGolAway,Last_CG_H,Last_CG_A,Acima_Last_CG_H,Acima_Last_CG_A,Abaixo_Last_CG_H,Abaixo_Last_CG_A,CV_ML,CV_Over,CV_HA,Retornos_BH_Acu,Avg_Retornos_BH,Custo_Retorno_BH,Avg_Porc_BH_Bookie,Avg_Porc_BH_Real,Dist_Porc_BH,Retornos_BA_Acu,Avg_Retornos_BA,Custo_Retorno_BA,Avg_Porc_BA_Bookie,Avg_Porc_BA_Real,Dist_Porc_BA,Zebra,Odds,prediction_label,prediction_score
2023-11-09,Brasil Nbb,19:30,Brasília,União Corinthians,1.62,2.26,159.5,1.88,1.86,-4.5,2.08,1.67,OvT9jc6f,0.61728394,0.44247788,0.5319149,0.53763443,0.059761826,0.0,0.0,,,,,,,,,0.0,0.0,219.6,99.83,0.0,0.0,0.0,1.0,0.23327234,0.007562639,0.15462068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.67,1,0.9642
2023-11-09,Europa Euroliga,14:30,Anadolu Efes,Zalgiris Kaunas,1.41,3.07,161.5,1.91,1.91,-7.5,2.1,1.67,bBbIDhAt,0.7092199,0.3257329,0.5235602,0.5235602,0.034952756,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5240166,0.0,0.16130288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.67,1,0.9993
2023-11-09,Europa Euroliga,16:05,Maccabi Tel Aviv,Bayern,1.41,3.07,159.5,1.91,1.91,-7.5,2.1,1.67,GngNCCPn,0.7092199,0.3257329,0.5235602,0.5235602,0.034952756,0.0,0.0,,,,,,129.866,51.279152,0.39486203,0.0,0.0,0.0,91.53,0.0,0.0,0.0,1.0,0.5240166,0.0,0.16130288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.67,1,0.9993
2023-11-09,Europa Euroliga,16:30,Partizan,Fenerbahce,1.49,2.74,164.5,1.91,1.91,-6.5,2.0,1.69,l0iVAjfa,0.67114097,0.3649635,0.5235602,0.5235602,0.036104444,0.0,0.0,,,,,,,,,0.0,0.0,139.92,134.52,0.0,0.0,0.0,0.0,0.4179118,0.0,0.11880927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.69,1,1.0
2023-11-09,Europa Euroliga,16:45,Real Madrid,Virtus Bologna,1.21,4.67,164.5,1.91,1.91,-11.5,2.1,1.65,U9aw9UOB,0.8264463,0.21413276,0.5235602,0.5235602,0.040579043,0.0,0.0,,,,,,123.17,30.726479,0.24946399,0.0,0.0,93.73,97.94,0.0,0.0,1.0,1.0,0.8321733,0.0,0.16970563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.65,1,0.9998
2023-11-09,China Cba,08:35,Shanxi Zhongyu,Qingdao,1.48,2.63,216.5,1.9,1.92,-5.5,1.95,1.8,QReabqcl,0.6756757,0.38022813,0.5263158,0.5208333,0.05590381,0.0,0.0,,,262.696,56.953217,0.21680276,269.71,127.53139,0.47284636,0.0,0.0,310.4,152.95,0.0,0.0,0.0,0.0,0.39570454,0.0074042594,0.05656854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.8,1,0.994
2023-11-09,Coreia Do Sul Kbl,07:00,Mobis Phoebus,Seoul Thunders,1.26,3.82,164.5,1.82,1.92,-10.5,2.08,1.68,djlmyL2q,0.7936508,0.2617801,0.5494506,0.5208333,0.055430897,0.2,0.0,,,146.688,26.131662,0.17814451,179.436,47.899437,0.2669444,139.328,0.0,177.75,245.92,0.0,0.0,0.0,0.0,0.71267456,0.037813198,0.15044825,-0.07,-0.014,-18.571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.68,1,0.5111
2023-11-09,Dinamarca Liga De Basquete,14:30,Bears Academy,Holbaek,1.08,7.5,157.5,1.88,1.88,-15.5,1.99,1.73,ClLvVFCQ,0.9259259,0.13333334,0.5319149,0.5319149,0.05925926,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0581877,0.0,0.09884288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.73,1,0.9948
2023-11-09,Finlândia I Divisão A,14:30,Pyrinto Tampere 2,Helsingin NMKY,1.53,2.38,168.5,1.83,1.83,-4.5,1.91,1.76,MJ67INmh,0.6535948,0.42016807,0.5464481,0.5464481,0.07376284,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30743772,0.0,0.057801645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.76,1,0.6868
2023-11-09,Lituânia Nkl,13:00,Delikatesas Joniskis,BC Olimpas Palanga,4.18,1.2,162.5,1.84,1.82,8.5,2.07,1.67,4l5uYQyt,0.23923445,0.8333333,0.54347825,0.5494506,0.07256778,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78333765,0.007727943,0.15125279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Casa,2.07,1,0.5683
2023-11-09,Lituânia King Mindaugas Cup,13:30,Siauliai,Nevezis,1.61,2.2,172.5,1.81,1.85,-5.5,1.83,1.83,Q7RuZy32,0.621118,0.45454547,0.5524862,0.5405405,0.07566347,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21899895,0.015455886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.83,1,0.5276
2023-11-09,México Lnbp,23:00,Fuerza Regia,Halcones de Xalapa,1.22,4.15,162.5,1.86,1.86,-11.5,2.1,1.65,YFmxmqq1,0.8196721,0.24096386,0.53763443,0.53763443,0.060635988,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7716286,0.0,0.16970563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.65,1,0.9079
2023-11-09,México Lnbp,23:15,Astros,Plateros,1.29,3.51,177.5,1.83,1.91,-15.5,2.09,1.28,f90AYqU7,0.7751938,0.28490028,0.5464481,0.5235602,0.060094085,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6540738,0.030250557,0.33991483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.28,1,1.0
2023-11-09,México Lnbp,23:15,Libertadores,Panteras,1.34,3.18,173.5,1.87,1.85,-8.5,2.1,1.65,rVt5fRjR,0.74626863,0.3144654,0.53475934,0.5405405,0.060734067,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57569754,0.007603299,0.16970563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.65,1,0.8651
2023-11-09,Polônia Liga De Basquete,15:00,Lancut,Ostrow Wielkopolski,3.75,1.26,157.5,1.87,1.87,7.5,2.06,1.68,2q9zKBqG,0.26666668,0.7936508,0.53475934,0.53475934,0.06031746,0.0,0.0,,,,,,,,,0.0,0.0,0.0,98.8,0.0,0.0,0.0,1.0,0.70287263,0.0,0.14369015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Casa,2.06,1,0.9975
2023-11-09,Rússia Liga Vtb United,11:00,Astana,Lokomotiv Kuban,6.45,1.13,160.5,1.87,1.89,11.5,2.04,1.71,xOl8BxQR,0.15503876,0.88495576,0.53475934,0.52910054,0.03999451,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9925615,0.0075224126,0.124450795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Casa,2.04,1,0.9977
2023-11-09,Rússia Liga Vtb United,13:00,Unics Kazan,Runa Basket Moscow,1.13,6.4,163.5,1.88,1.9,-14.5,2.04,1.71,2HWrvfzm,0.88495576,0.15625,0.5319149,0.5263158,0.041205753,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9897617,0.0074826116,0.124450795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fora,1.71,1,0.99
2023-11-09,Libano Division 1,11:45,NSA,Al-Riyadi,11.0,1.02,160.5,1.82,1.84,16.5,2.1,1.65,jZnlngdI,0.09090909,0.98039216,0.5494506,0.54347825,0.071301244,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1741973,0.007727943,0.16970563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Casa,2.1,1,0.9492
