Date,League,Time,Home,Away,Odds_H,Odds_A,Over_Line,Odds_Over,Odds_Under,HA_Line,HA_Odds_H,HA_Odds_A,Fixture ID,P(H),P(A),P(O),P(U),P_Diff,Porc_Over_Home,Porc_Over_Away,CustoGolHome,CustoGolAway,Avg_CG_H,DP_CG_H,CV_CG_H,Avg_CG_A,DP_CG_A,CV_CG_A,MediaCustoGolHome,MediaCustoGolAway,Last_CG_H,Last_CG_A,Acima_Last_CG_H,Acima_Last_CG_A,Abaixo_Last_CG_H,Abaixo_Last_CG_A,CV_ML,CV_Over,CV_HA,Retornos_BH_Acu,Avg_Retornos_BH,Custo_Retorno_BH,Avg_Porc_BH_Bookie,Avg_Porc_BH_Real,Dist_Porc_BH,Retornos_BA_Acu,Avg_Retornos_BA,Custo_Retorno_BA,Avg_Porc_BA_Bookie,Avg_Porc_BA_Real,Dist_Porc_BA,prediction_label,prediction_score
2024-03-08,Eua Nba,00:00,Golden State Warriors,Chicago Bulls,1.29,3.82,222.5,1.86,1.96,-8.5,1.97,7.5,Gbqmr0hi,0.7751938,0.2617801,0.53763443,0.5102041,0.036973905,0.0,0.8,,,198.17,55.735046,0.28124866,338.08,99.755714,0.2950654,183.91,295.224,207.5,235.62,0.0,0.0,0.0,0.0,0.7001879,0.037021298,0.825829,1.23,0.246,1.1788617,0.62225544,0.6,-0.02225542,0.73,0.146,19.31507,0.4555659,0.5,0.04443409,1,1.0
2024-03-08,Eua Nba,00:00,Sacramento Kings,San Antonio Spurs,1.18,5.28,235.5,1.93,1.93,-10.5,1.86,11.0,U1misK7c,0.84745765,0.18939394,0.5181347,0.5181347,0.036851566,0.8,0.4,,,238.51,82.81415,0.34721458,489.95,136.21394,0.278016,167.112,489.95,147.4,602.68,0.0,1.0,0.0,0.0,0.8975659,0.0,1.0051254,-0.69,-0.138,-1.3043479,0.73800826,0.5,-0.23800828,-1.32,-0.264,-16.212122,0.28401515,0.2,-0.08401514,1,1.0
2024-03-08,Eua Nba,21:00,Washington Wizards,Charlotte Hornets,1.71,1.98,226.5,1.85,1.95,-3.5,1.98,2.65,2FoaubxA,0.5847953,0.5050505,0.5405405,0.51282054,0.08984583,0.2,0.6,,,667.258,271.0174,0.40616584,455.296,146.7584,0.32233626,497.296,747.428,276.85,570.36,0.0,1.0,0.0,0.0,0.10347904,0.037216146,0.20464861,-5.0,-1.0,-0.71,0.27698436,0.0,-0.27698436,6.9,1.38,0.71014494,0.18606514,0.2,0.013934869,1,1.0
2024-03-08,Eua Nba,21:30,Cleveland Cavaliers,Minnesota Timberwolves,1.93,1.93,208.5,1.83,1.98,-1.5,2.03,2.0,Kjt4vIiG,0.5181347,0.5181347,0.5464481,0.5050505,0.03626943,0.6,0.6,,,170.35,22.877619,0.13429773,170.294,15.832339,0.092970625,162.962,218.522,145.04,196.62,0.0,0.0,0.0,0.0,0.0,0.0556777,0.010527644,-0.78,-0.156,-5.9615383,0.65212774,0.8,0.14787227,3.94,0.788,1.1802031,0.64946485,0.8,0.15053514,1,1.0
2024-03-08,Eua Nba,21:30,New York Knicks,Orlando Magic,1.74,1.93,207.5,1.83,1.97,-2.5,1.97,2.11,bsu8wx7M,0.57471263,0.5181347,0.5464481,0.5076142,0.09284736,0.2,0.4,,,214.378,38.328712,0.17879032,183.04,25.9132,0.14157125,183.654,204.358,219.88,187.68,0.0,0.0,0.0,0.0,0.07321542,0.052102607,0.048526935,-2.31,-0.462,-1.6017317,0.6581843,0.6,-0.058184262,0.7,0.14,6.642857,0.46583602,0.4,-0.06583603,1,1.0
2024-03-08,Europa Euroliga,16:30,Milano,Partizan,1.78,2.2,155.5,1.85,2.09,-2.5,2.01,2.55,vgr0RQ9c,0.56179774,0.45454547,0.5405405,0.4784689,0.016343208,0.2,0.2,,,171.658,42.818546,0.24944103,132.608,56.645515,0.42716515,138.928,168.008,221.94,111.72,0.0,0.0,0.0,0.0,0.14923862,0.08614499,0.16747266,2.59,0.518,1.5057915,0.62063754,0.7,0.07936248,-2.73,-0.546,-2.1978023,0.57526445,0.3,-0.27526444,1,1.0
2024-03-08,Austrália Nbl,07:30,Perth Wildcats,Tasmania JackJumpers,1.83,1.98,179.5,1.8,1.87,-1.5,1.93,2.09,4O14C2ai,0.5464481,0.5050505,0.5555556,0.53475934,0.051498592,0.4,0.4,,,164.41,42.76679,0.2601228,144.058,35.175316,0.24417466,132.852,145.138,148.59,104.34,0.0,0.0,0.0,0.0,0.0556777,0.0269741,0.056287106,-1.04,-0.208,-3.9903846,0.68757606,0.8,0.112423934,-0.82,-0.164,-5.97561,0.61537546,0.6,-0.015375457,1,0.9922
2024-03-08,Espanha Leb Ouro,16:45,Caceres,Estela,1.87,1.85,159.5,1.86,1.84,-1.5,2.04,1.97,I94QGW2U,0.53475934,0.5405405,0.53763443,0.54347825,0.0752999,0.6,0.4,,,291.032,122.01471,0.41924843,257.982,136.21684,0.52800906,184.19,291.148,132.84,266.23,0.0,0.0,0.0,0.0,0.007603299,0.0076443977,0.02468702,-0.32,-0.064,-13.59375,0.0,0.0,0.0,-5.0,-1.0,-0.85,0.0,0.0,0.0,1,1.0
2024-03-08,Eua Ncaa,00:00,Long Beach State,UC Santa Barbara,1.55,2.56,153.5,1.8,1.95,-4.5,1.95,3.9,GCUEFQ89,0.6451613,0.390625,0.5555556,0.51282054,0.03578629,0.8,0.6,,,169.722,76.6343,0.45152837,169.26,95.97413,0.5670219,127.448,185.646,83.16,130.9,0.0,0.0,0.0,0.0,0.3475318,0.05656854,0.47140452,1.04,0.208,2.6442308,0.0,0.0,0.0,-0.67,-0.134,-11.641791,0.43147215,0.4,-0.03147215,1,1.0
2024-03-08,Eua Ncaa,00:00,Morehead State,Siu Edwardsville,1.21,4.67,135.5,1.8,1.95,-10.5,2.0,11.0,dGVCbHvc,0.8264463,0.21413276,0.5555556,0.51282054,0.040579043,0.6,1.0,,,106.128,23.901253,0.22521158,138.992,16.98783,0.12222164,87.076,192.44,73.14,154.7,0.0,0.0,0.0,0.0,0.8321733,0.05656854,0.9790709,0.81,0.162,1.2962962,0.0,0.0,0.0,-3.33,-0.666,-5.5105104,0.4687882,0.2,-0.2687882,1,1.0
