Date,League,Time,Home,Away,Odds_H,Odds_A,Over_Line,Odds_Over,Odds_Under,HA_Line,HA_Odds_H,HA_Odds_A,Fixture ID,P(H),P(A),P(O),P(U),P_Diff,Porc_Over_Home,Porc_Over_Away,CustoGolHome,CustoGolAway,Avg_CG_H,DP_CG_H,CV_CG_H,Avg_CG_A,DP_CG_A,CV_CG_A,MediaCustoGolHome,MediaCustoGolAway,Last_CG_H,Last_CG_A,Acima_Last_CG_H,Acima_Last_CG_A,Abaixo_Last_CG_H,Abaixo_Last_CG_A,CV_ML,CV_Over,CV_HA,Retornos_BH_Acu,Avg_Retornos_BH,Custo_Retorno_BH,Avg_Porc_BH_Bookie,Avg_Porc_BH_Real,Dist_Porc_BH,Retornos_BA_Acu,Avg_Retornos_BA,Custo_Retorno_BA,Avg_Porc_BA_Bookie,Avg_Porc_BA_Real,Dist_Porc_BA,prediction_label,prediction_score
2024-11-23,Eua Nba,00:00,Denver Nuggets,Dallas Mavericks,1.62,2.39,223.5,1.83,2.01,-4.5,2.0,1.84,EFhwB8yB,0.61728394,0.41841003,0.5464481,0.49751243,0.035693992,1.0,0.6,,,238.68,90.43509,0.3788968,226.422,101.10055,0.4465138,210.578,253.508,168.36,134.47,0.0,0.0,0.0,0.0,0.2715572,0.06629126,0.058925565,3.35,0.67,0.92537314,0.65549064,0.5,-0.15549062,-2.45,-0.49,-2.8367348,0.46306145,0.4,-0.06306146,1,0.8145
2024-11-23,Eua Nba,00:30,Los Angeles Clippers,Sacramento Kings,2.36,1.63,220.5,1.84,2.0,2.5,1.98,1.86,8GABh0Lq,0.42372882,0.61349696,0.54347825,0.5,0.037225746,0.2,0.6,,,274.724,95.82873,0.34881818,191.004,65.18786,0.34129056,212.448,207.842,255.84,173.76,0.0,0.0,0.0,0.0,0.2587408,0.058925565,0.044194173,5.01,1.002,1.3572854,0.5286631,0.6,0.071336925,0.79,0.158,3.987342,0.55965716,0.4,-0.15965718,1,0.882
2024-11-23,Eua Nba,21:00,Orlando Magic,Detroit Pistons,1.21,4.71,206.5,1.86,1.98,-10.5,2.0,1.84,f9dIi6Ii,0.8264463,0.21231422,0.53763443,0.5050505,0.038760506,0.2,0.4,,,199.274,75.1655,0.3771967,263.394,51.82407,0.19675493,174.632,290.188,201.16,215.38,0.0,0.0,0.0,0.0,0.836106,0.044194173,0.058925565,2.88,0.576,0.36458334,0.65626603,0.9,0.24373399,1.26,0.252,14.722222,0.39084658,0.3,-0.090846576,1,0.8884
2024-11-23,Eua Nba,22:00,Chicago Bulls,Memphis Grizzlies,2.78,1.48,242.5,1.84,2.0,5.5,1.96,1.91,jyjRkpm4,0.35971224,0.6756757,0.54347825,0.5,0.035387907,0.4,0.6,,,378.354,63.05756,0.16666286,259.076,95.56245,0.36885872,312.354,251.914,414.71,414.51,1.0,0.0,0.0,0.0,0.43156752,0.058925565,0.018271493,-2.36,-0.472,-3.7711864,0.45654023,0.5,0.043459784,-1.39,-0.278,-1.7266186,0.51461303,0.7,0.18538697,1,0.9853
2024-11-23,Eua Nba,22:00,Houston Rockets,Portland Trail Blazers,1.13,6.54,223.5,1.82,2.03,-13.5,2.02,1.83,b1gZmOHG,0.88495576,0.1529052,0.5494506,0.49261084,0.037860952,0.6,0.4,,,152.674,25.789114,0.16891621,484.176,238.98685,0.49359497,158.592,480.52,142.68,397.76,0.0,0.0,0.0,0.0,0.9975092,0.07713892,0.06979236,1.68,0.336,0.38690478,0.69911087,0.8,0.10088916,-2.93,-0.586,-9.453925,0.27748626,0.3,0.022513725,1,0.9233
2024-11-23,Eua Nba,22:00,Milwaukee Bucks,Charlotte Hornets,1.34,3.47,222.5,1.84,2.0,-8.5,2.02,1.83,Ik67VF1k,0.74626863,0.28818443,0.54347825,0.5,0.034453094,0.4,0.4,,,189.564,65.41908,0.34510288,258.136,29.78763,0.11539511,159.488,294.002,181.89,267.95,0.0,0.0,0.0,0.0,0.6262526,0.058925565,0.06979236,1.62,0.324,1.0493827,0.6908494,0.7,0.009150578,-5.0,-1.0,-2.47,0.38265795,0.3,-0.08265793,1,0.8871
2024-11-23,Eua Nba,22:30,San Antonio Spurs,Golden State Warriors,2.41,1.61,224.5,1.81,2.04,3.5,1.93,1.93,464FTgW1,0.41493776,0.621118,0.5524862,0.49019608,0.036055773,0.4,0.8,,,233.31,101.772804,0.43621278,245.298,116.733986,0.4758864,233.31,283.518,197.82,148.5,0.0,0.0,0.0,0.0,0.28143555,0.084485486,0.0,3.55,0.71,1.9859155,0.56165904,0.8,0.23834094,2.94,0.588,1.0374149,0.51388687,0.8,0.28611314,1,0.9844
2024-11-23,Eua Ncaa,13:00,Cal St. Bakersfield,Florida Intl,2.05,1.8,144.5,1.91,1.91,1.5,1.91,1.91,lK3UiYJG,0.4878049,0.5555556,0.5235602,0.5235602,0.043360434,0.6,0.2,,,241.076,147.84454,0.61326945,193.462,19.85137,0.102611214,148.152,193.462,156.52,166.46,0.0,0.0,0.0,0.0,0.09183205,0.0,0.0,1.02,0.204,5.147059,0.47849998,0.6,0.12150004,-2.62,-0.524,-1.5267175,0.34149632,0.1,-0.24149632,1,0.8473
2024-11-23,Eua Ncaa,15:00,Portland State,St. Thomas (Minn.),1.95,1.87,151.5,1.91,1.91,25.5,1.01,13.0,MREHDM7t,0.51282054,0.53475934,0.5235602,0.5235602,0.04757987,0.8,0.2,,,287.548,242.56148,0.8435512,163.976,104.24341,0.6357236,147.172,162.64,113.71,347.19,0.0,0.0,0.0,0.0,0.029617038,0.0,1.2103084,1.51,0.302,3.1456954,0.5825292,0.8,0.21747082,-3.24,-0.648,-1.3425926,0.48092186,0.4,-0.08092185,1,1.0
2024-11-23,Eua Ncaa,17:30,Jacksonville St.,James Madison,2.22,1.69,139.5,1.91,1.91,2.5,1.91,1.91,ABZ5tZdf,0.45045045,0.591716,0.5235602,0.5235602,0.042166427,0.6,0.4,,,150.132,47.125603,0.31389445,146.626,35.377766,0.24127893,130.314,139.212,104.4,113.23,0.0,0.0,0.0,0.0,0.19169647,0.0,0.0,0.88,0.176,6.931818,0.5665561,0.5,-0.0665561,-1.91,-0.382,-1.8062828,0.6530601,0.5,-0.1530601,1,0.8503
