Date,League,Time,Home,Away,Odds_H,Odds_A,Over_Line,Odds_Over,Odds_Under,HA_Line,HA_Odds_H,HA_Odds_A,Fixture ID,P(H),P(A),P(O),P(U),P_Diff,Porc_Over_Home,Porc_Over_Away,CustoGolHome,CustoGolAway,Avg_CG_H,DP_CG_H,CV_CG_H,Avg_CG_A,DP_CG_A,CV_CG_A,MediaCustoGolHome,MediaCustoGolAway,Last_CG_H,Last_CG_A,Acima_Last_CG_H,Acima_Last_CG_A,Abaixo_Last_CG_H,Abaixo_Last_CG_A,CV_ML,CV_Over,CV_HA,Retornos_BH_Acu,Avg_Retornos_BH,Custo_Retorno_BH,Avg_Porc_BH_Bookie,Avg_Porc_BH_Real,Dist_Porc_BH,Retornos_BA_Acu,Avg_Retornos_BA,Custo_Retorno_BA,Avg_Porc_BA_Bookie,Avg_Porc_BA_Real,Dist_Porc_BA,prediction_label,prediction_score
2023-11-18,Brasil Nbb,16:00,Botafogo,Cerrado,1.65,2.2,153.5,1.87,1.89,-3.5,1.97,1.74,GUD2dPYp,0.6060606,0.45454547,0.53475934,0.52910054,0.060606062,0.0,0.0,,,420.25,314.3406,0.7479848,367.422,329.90536,0.89789224,0.0,0.0,489.8,272.64,1.0,0.0,0.0,0.0,0.20203051,0.0075224126,0.08767362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5144
2023-11-18,Espanha Acb,14:00,Zaragoza,Gran Canaria,1.94,1.9,161.5,1.86,1.94,-1.5,2.05,1.74,IRq2L2u4,0.5154639,0.5263158,0.53763443,0.5154639,0.041779708,0.0,0.0,,,,,,139.166,81.33179,0.5844228,0.0,0.0,99.19,127.1,0.0,0.0,0.0,0.0,0.014731391,0.029772917,0.11567446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.7446
2023-11-18,Espanha Acb,16:45,Basquet Girona,Breogan,1.5,2.69,155.5,1.88,1.88,-6.5,2.09,1.69,jurAJtAG,0.6666667,0.37174723,0.5319149,0.5319149,0.03841388,0.0,0.0,,,,,,258.09,126.8231,0.49139097,0.0,0.0,223.08,175.38,0.0,0.0,0.0,0.0,0.40165016,0.0,0.14965223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.6029
2023-11-18,Espanha Acb,16:45,Tenerife,Palencia,1.18,5.3,155.5,1.87,1.91,-12.5,2.06,1.71,4rnEI0PM,0.84745765,0.18867925,0.53475934,0.5235602,0.036136873,0.0,0.0,,,172.794,117.74326,0.6814083,,,,0.0,0.0,79.8,1122.0,0.0,1.0,1.0,0.0,0.8991605,0.014965223,0.13129304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.6879
2023-11-18,Eua Nba,00:00,Utah Jazz,Phoenix Suns,2.88,1.5,235.5,1.89,2.04,4.5,2.1,1.83,2B7rhT2O,0.3472222,0.6666667,0.52910054,0.49019608,0.013888889,0.8,0.4,,,283.638,88.888466,0.313387,197.042,25.907644,0.13148285,225.81,254.552,166.75,233.16,0.0,0.0,0.0,0.0,0.44557413,0.053977616,0.09715971,0.54,0.108,17.407408,0.4030796,0.4,-0.0030796106,-1.55,-0.31,-1.6129032,0.4674852,0.4,-0.067485176,1,0.8186
2023-11-18,Itália Liga A,16:30,Trento,Brindisi,1.24,4.25,157.5,1.85,1.91,-10.5,2.02,1.74,0fTNig6N,0.8064516,0.23529412,0.5405405,0.5235602,0.04174573,0.0,0.0,,,150.954,40.97963,0.27147096,338.87,245.32373,0.72394645,0.0,0.0,106.8,674.5,0.0,1.0,0.0,0.0,0.7753703,0.022567237,0.10531378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5873
2023-11-18,Alemanha Bbl,14:30,Hamburg,Bamberg,1.57,2.46,178.5,1.83,1.95,-4.5,1.98,1.79,2iyaUJtq,0.6369427,0.40650406,0.5464481,0.51282054,0.043446742,0.0,0.0,,,422.828,195.9573,0.46344447,,,,0.0,0.0,191.25,272.5,0.0,0.0,0.0,0.0,0.3123201,0.044895668,0.071273364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.6025
2023-11-18,Alemanha Bbl,16:00,Oldenburg,Vechta,1.31,3.56,171.5,1.88,1.88,-9.5,2.09,1.66,Gfu3Twdk,0.7633588,0.28089887,0.5319149,0.5319149,0.044257656,0.0,0.0,,,,,,,,,0.0,0.0,158.86,136.89,0.0,0.0,0.0,0.0,0.6533841,0.0,0.16216315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5873
2023-11-18,Austrália Nbl,06:00,Brisbane Bullets,Perth Wildcats,1.98,1.81,181.5,1.92,1.9,1.5,1.8,1.9,OMXnFEQL,0.5050505,0.5524862,0.5208333,0.5263158,0.05753669,0.0,0.0,,,279.17,41.7047,0.14938818,124.31,19.208952,0.15452458,0.0,0.0,275.4,107.64,0.0,0.0,0.0,0.0,0.063434385,0.0074042594,0.03822199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.7554
2023-11-18,Áustria Superliga,14:00,BBC Nord,Kapfenberg,15.0,1.01,164.5,1.88,1.88,19.5,2.0,1.72,lfKgTGkr,0.06666667,0.990099,0.5319149,0.5319149,0.056765676,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2357806,0.0,0.106446184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5936
2023-11-18,Eua Ncaa,00:00,Pepperdine,UNLV,2.23,1.71,149.5,1.91,1.91,1.5,2.0,1.71,GYXJE0Jo,0.44843048,0.5847953,0.5235602,0.5235602,0.033225816,0.0,0.0,,,,,,,,,0.0,0.0,93.28,0.0,0.0,0.0,0.0,0.0,0.18664747,0.0,0.110544994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.8072
2023-11-18,Eua Ncaa,00:00,San Diego Toreros,Le Moyne,1.09,8.2,149.5,1.91,1.91,-14.5,1.97,1.74,GllgFC6E,0.9174312,0.12195122,0.5235602,0.5235602,0.039382413,0.0,0.0,,,,,,,,,0.0,0.0,182.7,120.84,0.0,0.0,0.0,0.0,1.0823529,0.0,0.08767362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.8172
2023-11-18,Eua Ncaa,01:00,Arizona,Belmont,1.01,20.0,171.5,1.91,1.91,-26.5,2.05,1.71,GC4ykRKl,0.990099,0.05,0.5235602,0.5235602,0.04009901,0.0,0.0,,,,,,,,,0.0,0.0,0.0,199.12,0.0,0.0,0.0,0.0,1.2782444,0.0,0.12788102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9358
2023-11-18,Eua Ncaa,01:30,South Carolina,Depaul,1.51,2.69,137.5,1.91,1.91,-5.5,2.01,1.72,WbuXXnkq,0.66225165,0.37174723,0.5235602,0.5235602,0.03399887,0.0,0.0,,,,,,,,,0.0,0.0,75.48,0.0,0.0,0.0,1.0,0.0,0.39732668,0.0,0.10995226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.7969
2023-11-18,Eua Ncaa,01:59,Washington,Xavier,2.18,1.73,154.5,1.91,1.91,1.5,2.08,1.67,GQZWgY7P,0.4587156,0.5780347,0.5235602,0.5235602,0.03675028,0.0,0.0,,,,,,,,,0.0,0.0,113.24,621.25,0.0,1.0,0.0,0.0,0.16276115,0.0,0.15462068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.8095
2023-11-18,França Lnb,12:00,Gravelines-Dunkerque,Nancy,1.66,2.27,159.5,1.83,1.95,-4.5,2.1,1.67,fHbin8Cj,0.60240966,0.44052863,0.5464481,0.51282054,0.042938273,0.0,0.0,,,347.258,444.1017,1.2788812,248.092,99.11083,0.39949226,0.0,0.0,106.56,220.4,0.0,0.0,0.0,0.0,0.21950898,0.044895668,0.16130288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.61
2023-11-18,França Lnb,14:30,Dijon,Saint Quentin,1.29,3.71,151.5,1.83,1.93,-9.5,2.05,1.7,nBowAB4c,0.7751938,0.26954177,0.5464481,0.5181347,0.044735577,0.0,0.0,,,164.29,71.315475,0.4340829,,,,0.0,0.0,135.52,205.92,0.0,0.0,0.0,0.0,0.68447936,0.037612062,0.13199326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.537
2023-11-18,França Lnb,14:30,JL Bourg,Chalon/Saone,1.24,4.25,161.5,1.88,1.9,-11.5,2.1,1.64,4ntr9VJ3,0.8064516,0.23529412,0.5319149,0.5263158,0.04174573,0.0,0.0,,,113.814,27.273518,0.23963237,,,,0.0,0.0,95.04,560.0,0.0,1.0,0.0,0.0,0.7753703,0.0074826116,0.1739407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.6809
2023-11-18,França Lnb,14:30,Roanne,Paris,3.43,1.33,169.5,1.88,1.88,5.5,2.08,1.68,jk3LiUlT,0.29154518,0.7518797,0.5319149,0.5319149,0.04342489,0.0,0.8,,,,,,133.872,38.85276,0.29022318,0.0,144.816,127.19,144.43,0.0,0.0,0.0,0.0,0.62391776,0.0,0.15044825,0.0,0.0,0.0,0.0,0.0,0.0,2.58,0.516,0.6395349,0.0,0.0,0.0,1,0.5926
2023-11-18,França Lnb,14:30,Strasbourg,Le Portel,1.37,3.17,159.5,1.85,1.93,-8.5,2.1,1.67,Cb4HhAZM,0.729927,0.3154574,0.5405405,0.5181347,0.045384422,0.0,0.0,,,126.084,33.05853,0.26219448,,,,127.75,0.0,137.6,224.8,0.0,0.0,0.0,0.0,0.56070143,0.029930446,0.16130288,-0.63,-0.126,-2.936508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.6418
