Date,League,Time,Home,Away,Odds_H,Odds_A,Over_Line,Odds_Over,Odds_Under,HA_Line,HA_Odds_H,HA_Odds_A,Fixture ID,P(H),P(A),P(O),P(U),P_Diff,Porc_Over_Home,Porc_Over_Away,CustoGolHome,CustoGolAway,Avg_CG_H,DP_CG_H,CV_CG_H,Avg_CG_A,DP_CG_A,CV_CG_A,MediaCustoGolHome,MediaCustoGolAway,Last_CG_H,Last_CG_A,Acima_Last_CG_H,Acima_Last_CG_A,Abaixo_Last_CG_H,Abaixo_Last_CG_A,CV_ML,CV_Over,CV_HA,Retornos_BH_Acu,Avg_Retornos_BH,Custo_Retorno_BH,Avg_Porc_BH_Bookie,Avg_Porc_BH_Real,Dist_Porc_BH,Retornos_BA_Acu,Avg_Retornos_BA,Custo_Retorno_BA,Avg_Porc_BA_Bookie,Avg_Porc_BA_Real,Dist_Porc_BA,prediction_label,prediction_score
2024-02-28,Eua Ncaa,00:30,Colorado State,Nevada,1.32,3.57,140.5,1.8,1.95,-7.5,1.95,8.0,SrfQOH2h,0.75757575,0.28011206,0.5555556,0.51282054,0.0376878,0.4,0.4,,,139.83,67.924286,0.4857633,145.942,41.163437,0.28205338,106.692,163.888,113.25,99.12,0.0,0.0,0.0,0.0,0.6507118,0.05656854,0.8598987,2.09,0.418,0.76555026,0.75244635,0.9,0.14755365,0.97,0.194,13.247422,0.5496545,0.7,0.15034552,1,1.0
2024-02-28,Polônia 1. Liga,16:00,Poznań,Starogard Gdanski,1.7,2.05,159.5,1.85,1.85,-2.5,1.94,2.5,x0veIlKM,0.5882353,0.4878049,0.5405405,0.5405405,0.07604017,0.4,1.0,,,149.852,48.764584,0.3254183,117.312,27.066525,0.23072256,141.004,156.924,114.7,125.51,0.0,0.0,0.0,0.0,0.13199326,0.0,0.17836928,1.86,0.372,1.8817204,0.0,0.0,0.0,0.09,0.018,58.333332,0.0,0.0,0.0,1,1.0
2024-02-28,Sérvia Primeira Liga,15:30,Sloga,Cacak 94,1.8,1.92,157.5,1.82,1.88,-2.5,2.01,2.17,rgeCuUf3,0.5555556,0.5208333,0.5494506,0.5319149,0.07638889,0.4,0.4,,,265.76,188.73767,0.7101809,124.988,36.613163,0.29293343,147.384,224.328,140.28,167.7,0.0,0.0,0.0,0.0,0.045619793,0.022933193,0.054132577,0.33,0.066,12.121212,0.0,0.0,0.0,-1.06,-0.212,-4.3396225,0.0,0.0,0.0,1,1.0
2024-02-28,Eua Ncaa,21:00,Citadel,East Tennessee St,1.83,2.0,134.5,1.91,1.91,-2.5,2.0,2.3,WEFWkBbg,0.5464481,0.5,0.5235602,0.5235602,0.04644809,0.6,0.4,,,167.606,50.85397,0.30341378,228.2,141.97232,0.6221399,160.78,223.624,194.54,454.4,0.0,0.0,0.0,0.0,0.06277188,0.0,0.098666064,0.6,0.12,6.9166665,0.5361055,0.6,0.06389448,-1.79,-0.358,-2.793296,0.33734044,0.4,0.062659554,1,1.0
2024-02-28,Eua Ncaa,21:00,Cleveland State,Wisc. Green Bay,1.33,3.48,137.5,1.8,1.95,-7.5,1.95,7.5,vo6iomDO,0.7518797,0.28735632,0.5555556,0.51282054,0.03923602,0.4,0.6,,,140.896,34.80559,0.24703039,164.346,130.37135,0.7932737,128.416,239.612,105.4,392.28,0.0,0.0,0.0,0.0,0.6321329,0.05656854,0.83056986,-0.59,-0.118,-2.79661,0.72994536,0.8,0.07005466,7.55,1.51,1.642384,0.36257496,0.6,0.23742503,1,1.0
2024-02-28,Eua Ncaa,21:00,Georgia Southern,Marshall,1.83,2.0,154.5,1.91,1.91,-1.5,1.95,2.15,Gb9hliT1,0.5464481,0.5,0.5235602,0.5235602,0.04644809,1.0,0.4,,,283.874,312.34485,1.1002939,144.064,78.869415,0.547461,208.13,199.964,145.32,101.17,0.0,0.0,0.0,0.0,0.06277188,0.0,0.06898603,-1.03,-0.206,-4.029126,0.0,0.0,0.0,-3.23,-0.646,-1.5479876,0.40741074,0.2,-0.20741074,1,1.0
2024-02-28,Eua Ncaa,21:00,Jacksonville,Stetson,1.91,1.91,136.5,1.91,1.91,-1.5,1.95,2.05,rubeMyZD,0.5235602,0.5235602,0.5235602,0.5235602,0.04712042,0.2,0.4,,,129.336,33.909874,0.26218432,143.786,26.002485,0.18084157,133.46,133.678,120.28,137.76,0.0,0.0,0.0,0.0,0.0,0.0,0.03535534,2.31,0.462,1.969697,0.0,0.0,0.0,0.15,0.03,30.333334,0.44933838,0.4,-0.04933837,1,1.0
2024-02-28,Eua Ncaa,21:00,Navy,Lafayette,1.8,2.05,130.5,1.8,1.95,-2.5,2.0,2.35,Q1WqecmH,0.5555556,0.4878049,0.5555556,0.51282054,0.043360434,0.8,0.2,,,181.888,119.67058,0.6579355,145.232,84.05479,0.5787622,128.728,241.088,120.6,104.32,0.0,0.0,0.0,0.0,0.09183205,0.05656854,0.1137873,-2.12,-0.424,-1.8867924,0.0,0.0,0.0,7.89,1.578,0.66539925,0.2791183,0.4,0.12088171,1,1.0
2024-02-28,Eua Ncaa,21:00,North Florida,Florida Gulf Coast,1.61,2.42,143.5,1.8,1.95,-4.5,1.95,3.45,8IJejeN7,0.621118,0.41322315,0.5555556,0.51282054,0.034341153,0.8,0.6,,,130.484,49.175453,0.37686962,154.676,88.177765,0.57008046,137.75,198.628,89.32,305.04,0.0,0.0,0.0,0.0,0.28424639,0.05656854,0.3928371,0.75,0.15,4.0666666,0.6250499,0.6,-0.025049884,-3.3,-0.66,-2.1515152,0.40378466,0.3,-0.10378465,1,1.0
2024-02-28,Eua Ncaa,21:00,USC Upstate,Presbyterian,1.77,2.1,140.5,1.91,1.91,-3.5,2.05,2.65,UccC8OGt,0.56497175,0.47619048,0.5235602,0.5235602,0.041162226,0.4,0.2,,,292.896,261.55988,0.8930128,261.08,228.644,0.87576216,179.712,369.768,141.7,666.4,0.0,1.0,0.0,0.0,0.12059186,0.0,0.1805379,-0.11,-0.022,-35.0,0.0,0.0,0.0,-3.2,-0.64,-1.71875,0.0,0.0,0.0,1,1.0
2024-02-28,Eua Ncaa,21:00,Western Carolina,Furman,1.76,2.14,149.5,1.91,1.91,-2.5,1.95,2.55,2uBSjiqm,0.5681818,0.46728972,0.5235602,0.5235602,0.035471536,0.4,0.6,,,107.116,28.215057,0.26340657,109.424,22.042622,0.20144229,104.528,106.902,93.1,112.45,0.0,0.0,0.0,0.0,0.13779517,0.0,0.18856181,-0.21,-0.042,-18.095238,0.0,0.0,0.0,-0.85,-0.17,-6.7058825,0.53080696,0.3,-0.23080693,1,1.0
2024-02-28,Eua Ncaa,22:00,La Lafayette,Troy,1.73,2.18,149.5,1.91,1.91,-3.5,2.0,2.75,rBpmAYkL,0.5780347,0.4587156,0.5235602,0.5235602,0.03675028,0.4,0.6,,,130.61,70.81302,0.5421715,123.422,20.38223,0.16514261,91.888,126.262,86.94,151.94,0.0,0.0,0.0,0.0,0.16276115,0.0,0.22329688,-0.19,-0.038,-19.210526,0.690401,0.8,0.109599,-0.38,-0.076,-15.526316,0.5001841,0.4,-0.10018412,1,1.0
2024-02-28,Eua Ncaa,22:00,Rice,Temple,1.47,2.79,144.5,1.91,1.91,-6.5,2.0,4.75,ht8PbuEJ,0.6802721,0.35842294,0.5235602,0.5235602,0.03869505,0.6,0.4,,,214.474,119.99551,0.5594874,300.374,347.97308,1.1584661,179.702,448.456,136.5,918.0,0.0,1.0,0.0,0.0,0.43820703,0.0,0.5761611,-5.0,-1.0,-0.47,0.63306737,0.4,-0.23306736,-5.0,-1.0,-1.79,0.36141017,0.3,-0.06141017,1,1.0
2024-02-28,Eua Ncaa,22:00,South Alabama,Southern Miss,1.67,2.28,147.5,1.91,1.91,-4.5,2.0,3.2,4KoqBEzF,0.5988024,0.4385965,0.5235602,0.5235602,0.037398886,0.2,0.2,,,147.57,59.13512,0.4007259,119.674,36.336163,0.30362618,128.872,125.026,127.44,117.7,0.0,0.0,0.0,0.0,0.21839754,0.0,0.32635698,1.62,0.324,2.0679011,0.63621175,0.7,0.063788235,-1.75,-0.35,-3.6571429,0.462325,0.5,0.037674997,1,1.0
